Kуd ADM;Kуd obce;Nбzev obce;Kуd MOMC;Nбzev MOMC;Kуd obvodu Prahy;Nбzev obvodu Prahy;Kуd ибsti obce;Nбzev ибsti obce;Kуd ulice;Nбzev ulice;Typ SO;Инslo domovnн;Инslo orientaиnн;Znak инsla orientaиnнho;PSИ;Souшadnice Y;Souшadnice X;Platн Od
19764260;563234;Meziшнин;;;;;32182;Meziшнин;;;и.p.;1;;;39131;741889.44;1116344.42;2013-11-29T00:00:00
19764278;563234;Meziшнин;;;;;32182;Meziшнин;;;и.p.;2;;;39131;741877.70;1116275.23;2013-11-29T00:00:00
19764286;563234;Meziшнин;;;;;32182;Meziшнин;;;и.p.;3;;;39131;741860.63;1116015.52;2013-11-29T00:00:00
19764294;563234;Meziшнин;;;;;32182;Meziшнин;;;и.p.;4;;;39131;741819.61;1116273.96;2013-11-29T00:00:00
19764308;563234;Meziшнин;;;;;32182;Meziшнин;;;и.p.;5;;;39131;741779.48;1116302.59;2013-11-29T00:00:00
19764316;563234;Meziшнин;;;;;32182;Meziшнин;;;и.p.;6;;;39131;741753.82;1116218.06;2013-11-29T00:00:00
19764324;563234;Meziшнин;;;;;32182;Meziшнин;;;и.p.;7;;;39131;741743.93;1116263.92;2013-11-29T00:00:00
19764341;563234;Meziшнин;;;;;32182;Meziшнин;;;и.p.;9;;;39131;741689.63;1116301.30;2013-11-29T00:00:00
19764359;563234;Meziшнин;;;;;32182;Meziшнин;;;и.p.;10;;;39131;741941.82;1115879.48;2013-11-29T00:00:00
19764367;563234;Meziшнин;;;;;32182;Meziшнин;;;и.p.;11;;;39131;741634.65;1116267.96;2013-11-29T00:00:00
19764375;563234;Meziшнин;;;;;32182;Meziшнин;;;и.p.;12;;;39131;741630.81;1116249.10;2013-11-29T00:00:00
19764383;563234;Meziшнин;;;;;32182;Meziшнин;;;и.p.;13;;;39131;741610.53;1116238.25;2013-11-29T00:00:00
19764391;563234;Meziшнин;;;;;32182;Meziшнин;;;и.p.;14;;;39131;741018.95;1115000.76;2013-11-29T00:00:00
19764405;563234;Meziшнин;;;;;32182;Meziшнин;;;и.p.;15;;;39131;741544.95;1116272.32;2013-11-29T00:00:00
19764413;563234;Meziшнин;;;;;32182;Meziшнин;;;и.p.;16;;;39131;741476.00;1116260.39;2013-11-29T00:00:00
19764421;563234;Meziшнин;;;;;32182;Meziшнин;;;и.p.;17;;;39131;741501.03;1116210.87;2013-11-29T00:00:00
19764430;563234;Meziшнин;;;;;32182;Meziшнин;;;и.p.;18;;;39131;741484.97;1116168.02;2013-11-29T00:00:00
19764448;563234;Meziшнин;;;;;32182;Meziшнин;;;и.p.;19;;;39131;741546.42;1116167.85;2013-11-29T00:00:00
19764456;563234;Meziшнин;;;;;32182;Meziшнин;;;и.p.;20;;;39131;741584.02;1116144.08;2013-11-29T00:00:00
19764464;563234;Meziшнин;;;;;32182;Meziшнин;;;и.p.;21;;;39131;741604.94;1116127.63;2013-11-29T00:00:00
19764472;563234;Meziшнин;;;;;32182;Meziшнин;;;и.p.;22;;;39131;741611.68;1116192.48;2013-11-29T00:00:00
19764481;563234;Meziшнин;;;;;32182;Meziшнин;;;и.p.;23;;;39131;741650.49;1116181.33;2013-11-29T00:00:00
19764499;563234;Meziшнин;;;;;32182;Meziшнин;;;и.p.;25;;;39131;742549.02;1117476.48;2013-11-29T00:00:00
19764502;563234;Meziшнин;;;;;32182;Meziшнин;;;и.p.;26;;;39131;742538.32;1117718.22;2013-11-29T00:00:00
19764511;563234;Meziшнин;;;;;32182;Meziшнин;;;и.p.;27;;;39131;741882.05;1116409.77;2013-11-29T00:00:00
19764537;563234;Meziшнин;;;;;32182;Meziшнин;;;и.p.;29;;;39131;741690.78;1116268.96;2013-11-29T00:00:00
19764545;563234;Meziшнин;;;;;32182;Meziшнин;;;и.p.;30;;;39131;741670.30;1116201.92;2013-11-29T00:00:00
19764553;563234;Meziшнин;;;;;32182;Meziшнин;;;и.p.;31;;;39131;741851.44;1116039.65;2013-11-29T00:00:00
19764561;563234;Meziшнин;;;;;32182;Meziшнин;;;и.p.;32;;;39131;741735.59;1116083.46;2013-11-29T00:00:00
19764570;563234;Meziшнин;;;;;32182;Meziшнин;;;и.p.;33;;;39131;741970.02;1115949.20;2013-11-29T00:00:00
19764588;563234;Meziшнин;;;;;32182;Meziшнин;;;и.p.;34;;;39131;741933.35;1115981.27;2013-11-29T00:00:00
19764596;563234;Meziшнин;;;;;32182;Meziшнин;;;и.p.;35;;;39131;741659.24;1116365.62;2013-11-29T00:00:00
19764600;563234;Meziшнин;;;;;32182;Meziшнин;;;и.p.;36;;;39131;741743.50;1116051.20;2013-11-29T00:00:00
19764618;563234;Meziшнин;;;;;32182;Meziшнин;;;и.p.;37;;;39131;741898.34;1116463.98;2013-11-29T00:00:00
19764626;563234;Meziшнин;;;;;32182;Meziшнин;;;и.p.;38;;;39131;741963.25;1115904.55;2013-11-29T00:00:00
19764634;563234;Meziшнин;;;;;32182;Meziшнин;;;и.p.;39;;;39131;741702.28;1116147.87;2013-11-29T00:00:00
19764642;563234;Meziшнин;;;;;32182;Meziшнин;;;и.p.;40;;;39131;741730.42;1116273.00;2013-11-29T00:00:00
19764651;563234;Meziшнин;;;;;32182;Meziшнин;;;и.p.;41;;;39131;741982.47;1115778.41;2013-11-29T00:00:00
19764669;563234;Meziшнин;;;;;32182;Meziшнин;;;и.p.;42;;;39131;741577.35;1116057.21;2013-11-29T00:00:00
19764677;563234;Meziшнин;;;;;32182;Meziшнин;;;и.p.;43;;;39131;741753.77;1116021.77;2013-11-29T00:00:00
19764685;563234;Meziшнин;;;;;32182;Meziшнин;;;и.p.;44;;;39131;741862.27;1116391.74;2013-11-29T00:00:00
19764693;563234;Meziшнин;;;;;32182;Meziшнин;;;и.p.;45;;;39131;741852.54;1116370.00;2013-11-29T00:00:00
19764707;563234;Meziшнин;;;;;32182;Meziшнин;;;и.p.;46;;;39131;741834.57;1116350.40;2013-11-29T00:00:00
19764715;563234;Meziшнин;;;;;32182;Meziшнин;;;и.p.;47;;;39131;741918.87;1116487.81;2013-11-29T00:00:00
19764723;563234;Meziшнин;;;;;32182;Meziшнин;;;и.p.;48;;;39131;741687.21;1116187.97;2013-11-29T00:00:00
19764731;563234;Meziшнин;;;;;32182;Meziшнин;;;и.p.;49;;;39131;741830.84;1116330.68;2013-11-29T00:00:00
19764740;563234;Meziшнин;;;;;32182;Meziшнин;;;и.p.;50;;;39131;741819.71;1116321.47;2013-11-29T00:00:00
19764758;563234;Meziшнин;;;;;32182;Meziшнин;;;и.p.;51;;;39131;741782.56;1116335.37;2013-11-29T00:00:00
19764766;563234;Meziшнин;;;;;32182;Meziшнин;;;и.p.;52;;;39131;741817.28;1116375.68;2013-11-29T00:00:00
19764774;563234;Meziшнин;;;;;32182;Meziшнин;;;и.p.;53;;;39131;741734.44;1116136.26;2013-11-29T00:00:00
19764782;563234;Meziшнин;;;;;32182;Meziшнин;;;и.p.;54;;;39131;741728.83;1116155.20;2013-11-29T00:00:00
19764791;563234;Meziшнин;;;;;32182;Meziшнин;;;и.p.;55;;;39131;741499.24;1115996.14;2013-11-29T00:00:00
19764804;563234;Meziшнин;;;;;32182;Meziшнин;;;и.p.;56;;;39131;741820.77;1116304.11;2013-11-29T00:00:00
19764812;563234;Meziшнин;;;;;32182;Meziшнин;;;и.p.;57;;;39131;741046.48;1115035.13;2013-11-29T00:00:00
19764821;563234;Meziшнин;;;;;32182;Meziшнин;;;и.p.;58;;;39131;741569.20;1116222.93;2013-11-29T00:00:00
19764839;563234;Meziшнин;;;;;32182;Meziшнин;;;и.p.;59;;;39131;741770.25;1116056.75;2013-11-29T00:00:00
19764847;563234;Meziшнин;;;;;32182;Meziшнин;;;и.p.;60;;;39131;741761.25;1116001.02;2013-11-29T00:00:00
19764855;563234;Meziшнин;;;;;32182;Meziшнин;;;и.p.;61;;;39131;741769.10;1116083.83;2013-11-29T00:00:00
19764863;563234;Meziшнин;;;;;32182;Meziшнин;;;и.p.;62;;;39131;741769.03;1115978.08;2013-11-29T00:00:00
19764871;563234;Meziшнин;;;;;32182;Meziшнин;;;и.p.;63;;;39131;741636.15;1116343.00;2013-11-29T00:00:00
19764880;563234;Meziшнин;;;;;32182;Meziшнин;;;и.p.;64;;;39131;741612.53;1116327.88;2013-11-29T00:00:00
19764898;563234;Meziшнин;;;;;32182;Meziшнин;;;и.p.;66;;;39131;741932.40;1115937.28;2013-11-29T00:00:00
19764901;563234;Meziшнин;;;;;32182;Meziшнин;;;и.p.;67;;;39131;741530.73;1116279.33;2013-11-29T00:00:00
19764910;563234;Meziшнин;;;;;32182;Meziшнин;;;и.p.;68;;;39131;741472.21;1115934.37;2013-11-29T00:00:00
19764928;563234;Meziшнин;;;;;32182;Meziшнин;;;и.p.;69;;;39131;741899.75;1116260.98;2013-11-29T00:00:00
19764944;563234;Meziшнин;;;;;32182;Meziшнин;;;и.ev.;8;;;39131;741013.04;1114974.99;2013-11-29T00:00:00
19764952;563234;Meziшнин;;;;;32182;Meziшнин;;;и.ev.;270;;;39131;740632.78;1115198.85;2013-11-29T00:00:00
19764961;563234;Meziшнин;;;;;32182;Meziшнин;;;и.ev.;271;;;39131;741143.06;1114864.68;2013-11-29T00:00:00
19764979;563234;Meziшнин;;;;;32182;Meziшнин;;;и.ev.;292;;;39131;740969.52;1114935.29;2013-11-29T00:00:00
19764987;563234;Meziшнин;;;;;32182;Meziшнин;;;и.ev.;297;;;39131;741804.53;1115981.72;2013-11-29T00:00:00
26637901;563234;Meziшнин;;;;;32182;Meziшнин;;;и.p.;73;;;39131;740908.99;1114896.59;2013-11-29T00:00:00
26637910;563234;Meziшнин;;;;;32182;Meziшнин;;;и.p.;72;;;39131;740819.25;1115028.33;2013-11-29T00:00:00
26637928;563234;Meziшнин;;;;;32182;Meziшнин;;;и.p.;70;;;39131;741701.64;1116256.81;2013-11-29T00:00:00
26637936;563234;Meziшнин;;;;;32182;Meziшнин;;;и.p.;71;;;39131;741988.56;1116381.56;2013-11-29T00:00:00
27321347;563234;Meziшнин;;;;;32182;Meziшнин;;;и.ev.;501;;;39131;741801.31;1116349.65;2013-11-29T00:00:00
27321355;563234;Meziшнин;;;;;32182;Meziшнин;;;и.ev.;500;;;39131;741804.76;1116358.19;2013-11-29T00:00:00
28131932;563234;Meziшнин;;;;;32182;Meziшнин;;;и.p.;74;;;39131;741615.02;1116030.25;2013-11-29T00:00:00
40021874;563234;Meziшнин;;;;;32182;Meziшнин;;;и.ev.;502;;;39131;740932.30;1114907.04;2014-03-07T00:00:00
41361806;563234;Meziшнин;;;;;32182;Meziшнин;;;и.p.;75;;;39131;741777.34;1116002.87;2013-11-29T00:00:00
72884401;563234;Meziшнин;;;;;32182;Meziшнин;;;и.p.;76;;;39131;742850.67;1117119.01;2014-07-10T00:00:00
74022369;563234;Meziшнин;;;;;32182;Meziшнин;;;и.ev.;503;;;39131;740789.92;1114933.34;2015-09-04T00:00:00
74521292;563234;Meziшнин;;;;;32182;Meziшнин;;;и.p.;77;;;39131;741688.65;1116283.85;2016-01-29T00:00:00
74521675;563234;Meziшнин;;;;;32182;Meziшнин;;;и.p.;78;;;39131;741899.95;1116061.58;2016-01-29T00:00:00
76250725;563234;Meziшнин;;;;;32182;Meziшнин;;;и.p.;81;;;39131;742980.62;1117068.79;2017-06-14T00:00:00
81076665;563234;Meziшнин;;;;;32182;Meziшнин;;;и.ev.;504;;;39131;741072.00;1114820.52;2020-08-17T00:00:00
81213166;563234;Meziшнин;;;;;32182;Meziшнин;;;и.p.;80;;;39131;742007.20;1116413.31;2020-10-15T00:00:00
