KÛd ADM;KÛd obce;N·zev obce;KÛd MOMC;N·zev MOMC;KÛd obvodu Prahy;N·zev obvodu Prahy;KÛd Ë·sti obce;N·zev Ë·sti obce;KÛd ulice;N·zev ulice;Typ SO;»Ìslo domovnÌ;»Ìslo orientaËnÌ;Znak ËÌsla orientaËnÌho;PS»;Sou¯adnice Y;Sou¯adnice X;PlatÌ Od
7537590;575071;Chvaletice;;;;;55018;Hornick· »tvrù;;;Ë.p.;8;;;53312;671629.49;1059774.52;2022-10-31T00:00:00
7537603;575071;Chvaletice;;;;;55018;Hornick· »tvrù;;;Ë.p.;61;;;53312;671647.10;1059792.13;2013-12-05T00:00:00
7537611;575071;Chvaletice;;;;;55018;Hornick· »tvrù;;;Ë.p.;64;;;53312;671620.65;1059690.06;2013-12-05T00:00:00
7537620;575071;Chvaletice;;;;;55018;Hornick· »tvrù;;;Ë.p.;65;;;53312;671591.45;1059660.76;2013-12-05T00:00:00
7537646;575071;Chvaletice;;;;;55018;Hornick· »tvrù;;;Ë.p.;71;;;53312;671580.00;1059735.31;2013-12-05T00:00:00
7537654;575071;Chvaletice;;;;;55018;Hornick· »tvrù;;;Ë.p.;74;;;53312;671654.27;1059542.65;2022-10-31T00:00:00
7537662;575071;Chvaletice;;;;;55018;Hornick· »tvrù;;;Ë.p.;75;;;53312;671533.00;1059695.49;2013-12-05T00:00:00
7537671;575071;Chvaletice;;;;;55018;Hornick· »tvrù;;;Ë.p.;76;;;53312;671596.46;1059777.61;2022-10-31T00:00:00
7537689;575071;Chvaletice;;;;;55018;Hornick· »tvrù;;;Ë.p.;77;;;53312;671579.04;1059772.82;2022-10-31T00:00:00
7537697;575071;Chvaletice;;;;;55018;Hornick· »tvrù;;;Ë.p.;78;;;53312;671558.27;1059731.14;2013-12-05T00:00:00
7537701;575071;Chvaletice;;;;;55018;Hornick· »tvrù;;;Ë.p.;79;;;53312;671627.94;1059745.25;2022-10-31T00:00:00
7537727;575071;Chvaletice;;;;;55018;Hornick· »tvrù;;;Ë.p.;87;;;53312;671824.00;1059610.97;2013-12-05T00:00:00
7537743;575071;Chvaletice;;;;;55018;Hornick· »tvrù;;;Ë.p.;93;;;53312;671638.58;1059730.44;2013-12-05T00:00:00
7537751;575071;Chvaletice;;;;;55018;Hornick· »tvrù;;;Ë.p.;95;;;53312;671612.85;1059723.44;2022-10-31T00:00:00
7537760;575071;Chvaletice;;;;;55018;Hornick· »tvrù;;;Ë.p.;97;;;53312;671669.59;1059755.59;2024-11-12T00:00:00
7537778;575071;Chvaletice;;;;;55018;Hornick· »tvrù;;;Ë.p.;98;;;53312;671779.78;1059574.26;2013-12-05T00:00:00
7537786;575071;Chvaletice;;;;;55018;Hornick· »tvrù;;;Ë.p.;99;;;53312;671793.45;1059587.80;2013-12-05T00:00:00
7537794;575071;Chvaletice;;;;;55018;Hornick· »tvrù;;;Ë.p.;100;;;53312;671803.60;1059601.91;2013-12-05T00:00:00
7537816;575071;Chvaletice;;;;;55018;Hornick· »tvrù;;;Ë.p.;102;;;53312;671849.71;1059632.60;2013-12-05T00:00:00
7537824;575071;Chvaletice;;;;;55018;Hornick· »tvrù;;;Ë.p.;103;;;53312;671898.22;1059661.68;2013-12-05T00:00:00
7537832;575071;Chvaletice;;;;;55018;Hornick· »tvrù;;;Ë.p.;104;;;53312;671866.47;1059641.34;2013-12-05T00:00:00
7537841;575071;Chvaletice;;;;;55018;Hornick· »tvrù;;;Ë.p.;106;;;53312;671800.14;1059635.48;2013-12-05T00:00:00
7537867;575071;Chvaletice;;;;;55018;Hornick· »tvrù;;;Ë.p.;108;;;53312;671879.79;1059658.39;2013-12-05T00:00:00
7537875;575071;Chvaletice;;;;;55018;Hornick· »tvrù;;;Ë.p.;109;;;53312;671835.30;1059657.86;2013-12-05T00:00:00
