KÛd ADM;KÛd obce;N·zev obce;KÛd MOMC;N·zev MOMC;KÛd obvodu Prahy;N·zev obvodu Prahy;KÛd Ë·sti obce;N·zev Ë·sti obce;KÛd ulice;N·zev ulice;Typ SO;»Ìslo domovnÌ;»Ìslo orientaËnÌ;Znak ËÌsla orientaËnÌho;PS»;Sou¯adnice Y;Sou¯adnice X;PlatÌ Od
15009262;567710;Modlany;;;;;97691;Drahkov;;;Ë.p.;4;;;41501;773068.40;976679.91;2013-11-29T00:00:00
15009271;567710;Modlany;;;;;97691;Drahkov;;;Ë.p.;7;;;41501;773083.75;976659.68;2013-11-29T00:00:00
15009289;567710;Modlany;;;;;97691;Drahkov;;;Ë.p.;8;;;41501;773084.59;976626.95;2013-11-29T00:00:00
15009297;567710;Modlany;;;;;97691;Drahkov;;;Ë.p.;10;;;41501;773019.50;976618.56;2013-11-29T00:00:00
15009301;567710;Modlany;;;;;97691;Drahkov;;;Ë.p.;12;;;41501;773014.23;976587.55;2013-11-29T00:00:00
15009319;567710;Modlany;;;;;97691;Drahkov;;;Ë.p.;13;;;41501;772951.30;976576.93;2013-11-29T00:00:00
15009327;567710;Modlany;;;;;97691;Drahkov;;;Ë.p.;14;;;41501;772960.08;976595.07;2013-11-29T00:00:00
15009335;567710;Modlany;;;;;97691;Drahkov;;;Ë.p.;15;;;41501;772971.71;976619.92;2013-11-29T00:00:00
15009343;567710;Modlany;;;;;97691;Drahkov;;;Ë.p.;17;;;41501;773119.17;976569.67;2013-11-29T00:00:00
15009351;567710;Modlany;;;;;97691;Drahkov;;;Ë.p.;18;;;41501;773157.52;976546.95;2013-11-29T00:00:00
15009360;567710;Modlany;;;;;97691;Drahkov;;;Ë.p.;19;;;41501;773144.97;976554.88;2013-11-29T00:00:00
15009378;567710;Modlany;;;;;97691;Drahkov;;;Ë.p.;20;;;41501;773136.63;976560.73;2013-11-29T00:00:00
15009386;567710;Modlany;;;;;97691;Drahkov;;;Ë.p.;21;;;41501;773173.63;976536.68;2013-11-29T00:00:00
15009394;567710;Modlany;;;;;97691;Drahkov;;;Ë.p.;22;;;41501;773263.48;976468.93;2013-11-29T00:00:00
15009408;567710;Modlany;;;;;97691;Drahkov;;;Ë.p.;23;;;41501;773245.61;976480.22;2013-11-29T00:00:00
15009416;567710;Modlany;;;;;97691;Drahkov;;;Ë.p.;24;;;41501;773230.70;976491.35;2013-11-29T00:00:00
15009424;567710;Modlany;;;;;97691;Drahkov;;;Ë.p.;25;;;41501;772994.49;976560.71;2013-11-29T00:00:00
15009432;567710;Modlany;;;;;97691;Drahkov;;;Ë.p.;26;;;41501;772995.14;976554.53;2013-11-29T00:00:00
15009441;567710;Modlany;;;;;97691;Drahkov;;;Ë.p.;27;;;41501;772999.63;976540.34;2013-11-29T00:00:00
15009459;567710;Modlany;;;;;97691;Drahkov;;;Ë.p.;28;;;41501;773002.16;976531.90;2013-11-29T00:00:00
15009467;567710;Modlany;;;;;97691;Drahkov;;;Ë.p.;29;;;41501;773001.37;976577.10;2013-11-29T00:00:00
15009475;567710;Modlany;;;;;97691;Drahkov;;;Ë.p.;30;;;41501;773193.18;976520.87;2013-11-29T00:00:00
15009483;567710;Modlany;;;;;97691;Drahkov;;;Ë.p.;31;;;41501;772966.08;976667.36;2013-11-29T00:00:00
15009491;567710;Modlany;;;;;97691;Drahkov;;;Ë.p.;32;;;41501;772890.45;976664.25;2013-11-29T00:00:00
15009513;567710;Modlany;;;;;97691;Drahkov;;;Ë.p.;34;;;41501;772912.33;976658.51;2013-11-29T00:00:00
15009521;567710;Modlany;;;;;97691;Drahkov;;;Ë.p.;35;;;41501;772883.22;976667.56;2013-11-29T00:00:00
15009530;567710;Modlany;;;;;97691;Drahkov;;;Ë.p.;36;;;41501;772861.49;976676.55;2013-11-29T00:00:00
15009548;567710;Modlany;;;;;97691;Drahkov;;;Ë.p.;37;;;41501;773252.27;976437.01;2013-11-29T00:00:00
