Kód ADM;Kód obce;Název obce;Kód MOMC;Název MOMC;Kód obvodu Prahy;Název obvodu Prahy;Kód èásti obce;Název èásti obce;Kód ulice;Název ulice;Typ SO;Èíslo domovní;Èíslo orientaèní;Znak èísla orientaèního;PSÈ;Souøadnice Y;Souøadnice X;Platí Od
428078;593419;Nesovice;;;;;103730;Letošov;;;è.p.;1;;;68333;564604.24;1169705.60;2014-02-20T00:00:00
428086;593419;Nesovice;;;;;103730;Letošov;;;è.p.;2;;;68333;564626.02;1169656.55;2013-12-04T00:00:00
428094;593419;Nesovice;;;;;103730;Letošov;;;è.p.;3;;;68333;564624.37;1169634.34;2013-12-04T00:00:00
428108;593419;Nesovice;;;;;103730;Letošov;;;è.p.;4;;;68333;564620.38;1169622.47;2013-12-04T00:00:00
428116;593419;Nesovice;;;;;103730;Letošov;;;è.p.;5;;;68333;564606.88;1169567.20;2013-12-04T00:00:00
428124;593419;Nesovice;;;;;103730;Letošov;;;è.p.;6;;;68333;564590.98;1169620.56;2013-12-04T00:00:00
428132;593419;Nesovice;;;;;103730;Letošov;;;è.p.;7;;;68333;564592.88;1169634.15;2013-12-04T00:00:00
428141;593419;Nesovice;;;;;103730;Letošov;;;è.p.;8;;;68333;564594.43;1169647.45;2013-12-04T00:00:00
428159;593419;Nesovice;;;;;103730;Letošov;;;è.p.;9;;;68333;564596.74;1169661.55;2013-12-04T00:00:00
428167;593419;Nesovice;;;;;103730;Letošov;;;è.p.;10;;;68333;564599.16;1169674.69;2013-12-04T00:00:00
428175;593419;Nesovice;;;;;103730;Letošov;;;è.p.;11;;;68333;564603.69;1169694.72;2013-12-04T00:00:00
428183;593419;Nesovice;;;;;103730;Letošov;;;è.p.;12;;;68333;564606.01;1169717.03;2013-12-04T00:00:00
428191;593419;Nesovice;;;;;103730;Letošov;;;è.p.;13;;;68333;564610.44;1169732.45;2013-12-04T00:00:00
428205;593419;Nesovice;;;;;103730;Letošov;;;è.p.;14;;;68333;564615.46;1169749.93;2013-12-04T00:00:00
428213;593419;Nesovice;;;;;103730;Letošov;;;è.p.;15;;;68333;564619.50;1169763.67;2013-12-04T00:00:00
428221;593419;Nesovice;;;;;103730;Letošov;;;è.p.;16;;;68333;564622.56;1169775.73;2013-12-04T00:00:00
428230;593419;Nesovice;;;;;103730;Letošov;;;è.p.;17;;;68333;564625.48;1169790.44;2013-12-04T00:00:00
428248;593419;Nesovice;;;;;103730;Letošov;;;è.p.;18;;;68333;564630.69;1169804.77;2013-12-04T00:00:00
428256;593419;Nesovice;;;;;103730;Letošov;;;è.p.;19;;;68333;564636.36;1169820.63;2013-12-04T00:00:00
428264;593419;Nesovice;;;;;103730;Letošov;;;è.p.;20;;;68333;564646.42;1169838.84;2013-12-04T00:00:00
428272;593419;Nesovice;;;;;103730;Letošov;;;è.p.;21;;;68333;564659.57;1169858.91;2013-12-04T00:00:00
428281;593419;Nesovice;;;;;103730;Letošov;;;è.p.;22;;;68333;564668.65;1169895.41;2013-12-04T00:00:00
428299;593419;Nesovice;;;;;103730;Letošov;;;è.p.;23;;;68333;564839.71;1169651.97;2013-12-04T00:00:00
428302;593419;Nesovice;;;;;103730;Letošov;;;è.p.;24;;;68333;564679.85;1169880.02;2013-12-04T00:00:00
428311;593419;Nesovice;;;;;103730;Letošov;;;è.p.;25;;;68333;564706.51;1169925.25;2013-12-04T00:00:00
428329;593419;Nesovice;;;;;103730;Letošov;;;è.p.;26;;;68333;564717.42;1169945.05;2013-12-04T00:00:00
428337;593419;Nesovice;;;;;103730;Letošov;;;è.p.;27;;;68333;564722.48;1169955.88;2013-12-04T00:00:00
428345;593419;Nesovice;;;;;103730;Letošov;;;è.p.;28;;;68333;564725.13;1169968.19;2013-12-04T00:00:00
428353;593419;Nesovice;;;;;103730;Letošov;;;è.p.;29;;;68333;564725.27;1169989.46;2013-12-04T00:00:00
428361;593419;Nesovice;;;;;103730;Letošov;;;è.p.;30;;;68333;564739.71;1169942.67;2013-12-04T00:00:00
428370;593419;Nesovice;;;;;103730;Letošov;;;è.p.;31;;;68333;564721.23;1169918.27;2013-12-04T00:00:00
428388;593419;Nesovice;;;;;103730;Letošov;;;è.p.;32;;;68333;564718.88;1169910.47;2013-12-04T00:00:00
428396;593419;Nesovice;;;;;103730;Letošov;;;è.p.;33;;;68333;564716.13;1169893.24;2013-12-04T00:00:00
428400;593419;Nesovice;;;;;103730;Letošov;;;è.p.;34;;;68333;564697.57;1169872.37;2013-12-04T00:00:00
428418;593419;Nesovice;;;;;103730;Letošov;;;è.p.;35;;;68333;564681.73;1169863.75;2013-12-04T00:00:00
428426;593419;Nesovice;;;;;103730;Letošov;;;è.p.;36;;;68333;564715.68;1169869.29;2013-12-04T00:00:00
428434;593419;Nesovice;;;;;103730;Letošov;;;è.p.;37;;;68333;564728.37;1169866.71;2013-12-04T00:00:00
428442;593419;Nesovice;;;;;103730;Letošov;;;è.p.;38;;;68333;564665.02;1169835.03;2013-12-04T00:00:00
428451;593419;Nesovice;;;;;103730;Letošov;;;è.p.;39;;;68333;564743.39;1169959.01;2013-12-04T00:00:00
428469;593419;Nesovice;;;;;103730;Letošov;;;è.p.;40;;;68333;564654.76;1169810.02;2013-12-04T00:00:00
428477;593419;Nesovice;;;;;103730;Letošov;;;è.p.;41;;;68333;564650.02;1169778.33;2013-12-04T00:00:00
428485;593419;Nesovice;;;;;103730;Letošov;;;è.p.;42;;;68333;564646.43;1169767.79;2013-12-04T00:00:00
428493;593419;Nesovice;;;;;103730;Letošov;;;è.p.;43;;;68333;564642.91;1169741.13;2013-12-04T00:00:00
428507;593419;Nesovice;;;;;103730;Letošov;;;è.p.;44;;;68333;564639.03;1169718.37;2013-12-04T00:00:00
428515;593419;Nesovice;;;;;103730;Letošov;;;è.p.;45;;;68333;564638.31;1169692.68;2013-12-04T00:00:00
428523;593419;Nesovice;;;;;103730;Letošov;;;è.p.;46;;;68333;564632.89;1169681.46;2013-12-04T00:00:00
428531;593419;Nesovice;;;;;103730;Letošov;;;è.p.;47;;;68333;565066.67;1169599.58;2013-12-04T00:00:00
428540;593419;Nesovice;;;;;103730;Letošov;;;è.p.;51;;;68333;564764.76;1169959.71;2013-12-04T00:00:00
428558;593419;Nesovice;;;;;103730;Letošov;;;è.p.;52;;;68333;564740.30;1169986.17;2013-12-04T00:00:00
