Kуd ADM;Kуd obce;Nбzev obce;Kуd MOMC;Nбzev MOMC;Kуd obvodu Prahy;Nбzev obvodu Prahy;Kуd ибsti obce;Nбzev ибsti obce;Kуd ulice;Nбzev ulice;Typ SO;»нslo domovnн;»нslo orientaиnн;Znak инsla orientaиnнho;PS»;Souшadnice Y;Souшadnice X;Platн Od
13184458;583201;Ketkovice;;;;;64858;Ketkovice;;;и.p.;1;;;66491;623348.46;1161995.79;2013-12-01T00:00:00
13184466;583201;Ketkovice;;;;;64858;Ketkovice;;;и.p.;2;;;66491;623364.37;1161985.48;2013-12-01T00:00:00
13184474;583201;Ketkovice;;;;;64858;Ketkovice;;;и.p.;3;;;66491;623387.49;1161985.70;2013-12-01T00:00:00
13184482;583201;Ketkovice;;;;;64858;Ketkovice;;;и.p.;4;;;66491;623413.18;1161986.33;2013-12-01T00:00:00
13184504;583201;Ketkovice;;;;;64858;Ketkovice;;;и.p.;6;;;66491;623457.33;1161975.83;2013-12-01T00:00:00
13184512;583201;Ketkovice;;;;;64858;Ketkovice;;;и.p.;7;;;66491;623474.34;1161971.56;2013-12-01T00:00:00
13184521;583201;Ketkovice;;;;;64858;Ketkovice;;;и.p.;8;;;66491;623490.88;1161969.71;2013-12-01T00:00:00
13184539;583201;Ketkovice;;;;;64858;Ketkovice;;;и.p.;9;;;66491;623532.62;1161965.59;2013-12-01T00:00:00
13184547;583201;Ketkovice;;;;;64858;Ketkovice;;;и.p.;10;;;66491;623561.59;1161954.87;2013-12-01T00:00:00
13184555;583201;Ketkovice;;;;;64858;Ketkovice;;;и.p.;11;;;66491;623591.79;1161937.92;2013-12-01T00:00:00
13184563;583201;Ketkovice;;;;;64858;Ketkovice;;;и.p.;12;;;66491;623603.59;1161930.10;2013-12-01T00:00:00
13184571;583201;Ketkovice;;;;;64858;Ketkovice;;;и.p.;13;;;66491;623633.58;1161914.95;2013-12-01T00:00:00
13184580;583201;Ketkovice;;;;;64858;Ketkovice;;;и.p.;14;;;66491;623647.38;1161905.88;2013-12-01T00:00:00
13184598;583201;Ketkovice;;;;;64858;Ketkovice;;;и.p.;15;;;66491;623658.47;1161898.90;2013-12-01T00:00:00
13184601;583201;Ketkovice;;;;;64858;Ketkovice;;;и.p.;16;;;66491;623675.07;1161886.96;2013-12-01T00:00:00
13184610;583201;Ketkovice;;;;;64858;Ketkovice;;;и.p.;17;;;66491;623515.71;1162019.49;2013-12-01T00:00:00
13184628;583201;Ketkovice;;;;;64858;Ketkovice;;;и.p.;18;;;66491;623716.75;1161846.80;2013-12-01T00:00:00
13184636;583201;Ketkovice;;;;;64858;Ketkovice;;;и.p.;19;;;66491;623724.29;1161857.20;2013-12-01T00:00:00
13184644;583201;Ketkovice;;;;;64858;Ketkovice;;;и.p.;20;;;66491;623714.05;1161874.46;2013-12-01T00:00:00
13184652;583201;Ketkovice;;;;;64858;Ketkovice;;;и.p.;21;;;66491;623745.06;1161857.91;2013-12-01T00:00:00
