Kуd ADM;Kуd obce;Nбzev obce;Kуd MOMC;Nбzev MOMC;Kуd obvodu Prahy;Nбzev obvodu Prahy;Kуd ибsti obce;Nбzev ибsti obce;Kуd ulice;Nбzev ulice;Typ SO;Инslo domovnн;Инslo orientaиnн;Znak инsla orientaиnнho;PSИ;Souшadnice Y;Souшadnice X;Platн Od
18653588;591149;Meziшниko;;;;;93769;Meziшниko;;;и.p.;1;;;67526;667837.65;1162476.23;2013-12-04T00:00:00
18653596;591149;Meziшниko;;;;;93769;Meziшниko;;;и.p.;2;;;67526;667867.80;1162452.98;2013-12-04T00:00:00
18653600;591149;Meziшниko;;;;;93769;Meziшниko;;;и.p.;3;;;67526;667917.66;1162469.18;2013-12-04T00:00:00
18653618;591149;Meziшниko;;;;;93769;Meziшниko;;;и.p.;4;;;67526;667904.22;1162422.89;2013-12-04T00:00:00
18653626;591149;Meziшниko;;;;;93769;Meziшниko;;;и.p.;5;;;67526;667910.45;1162390.30;2013-12-04T00:00:00
18653634;591149;Meziшниko;;;;;93769;Meziшниko;;;и.p.;6;;;67526;667938.98;1162377.40;2013-12-04T00:00:00
18653642;591149;Meziшниko;;;;;93769;Meziшниko;;;и.p.;7;;;67526;667972.63;1162386.23;2013-12-04T00:00:00
18653651;591149;Meziшниko;;;;;93769;Meziшниko;;;и.p.;8;;;67526;668018.44;1162438.75;2013-12-04T00:00:00
18653669;591149;Meziшниko;;;;;93769;Meziшниko;;;и.p.;9;;;67526;668015.33;1162402.52;2025-04-14T00:00:00
18653677;591149;Meziшниko;;;;;93769;Meziшниko;;;и.p.;10;;;67526;668046.55;1162391.09;2025-04-14T00:00:00
18653685;591149;Meziшниko;;;;;93769;Meziшниko;;;и.p.;11;;;67526;668056.98;1162335.70;2013-12-04T00:00:00
18653693;591149;Meziшниko;;;;;93769;Meziшниko;;;и.p.;12;;;67526;668120.68;1162313.51;2013-12-04T00:00:00
18653707;591149;Meziшниko;;;;;93769;Meziшниko;;;и.p.;13;;;67526;668136.57;1162358.40;2013-12-04T00:00:00
18653715;591149;Meziшниko;;;;;93769;Meziшниko;;;и.p.;14;;;67526;668170.85;1161976.63;2013-12-04T00:00:00
18653723;591149;Meziшниko;;;;;93769;Meziшниko;;;и.p.;15;;;67526;668057.14;1162073.85;2025-04-14T00:00:00
18653731;591149;Meziшниko;;;;;93769;Meziшниko;;;и.p.;16;;;67526;668100.95;1162105.49;2013-12-04T00:00:00
18653740;591149;Meziшниko;;;;;93769;Meziшниko;;;и.p.;17;;;67526;668011.61;1162140.04;2013-12-04T00:00:00
18653758;591149;Meziшниko;;;;;93769;Meziшниko;;;и.p.;18;;;67526;667972.18;1162146.40;2013-12-04T00:00:00
18653766;591149;Meziшниko;;;;;93769;Meziшниko;;;и.p.;19;;;67526;667938.53;1162148.89;2013-12-04T00:00:00
18653774;591149;Meziшниko;;;;;93769;Meziшниko;;;и.p.;20;;;67526;667910.61;1162205.06;2013-12-04T00:00:00
18653782;591149;Meziшниko;;;;;93769;Meziшниko;;;и.p.;21;;;67526;667857.34;1162254.76;2013-12-04T00:00:00
18653791;591149;Meziшниko;;;;;93769;Meziшниko;;;и.p.;23;;;67526;667920.33;1162323.41;2013-12-04T00:00:00
18653804;591149;Meziшниko;;;;;93769;Meziшниko;;;и.p.;24;;;67526;667950.80;1162343.66;2013-12-04T00:00:00
18653812;591149;Meziшниko;;;;;93769;Meziшниko;;;и.p.;25;;;67526;667917.74;1162341.21;2013-12-04T00:00:00
18653821;591149;Meziшниko;;;;;93769;Meziшниko;;;и.p.;26;;;67526;667902.79;1162357.01;2025-04-14T00:00:00
18653839;591149;Meziшниko;;;;;93769;Meziшниko;;;и.p.;27;;;67526;667878.38;1162381.36;2013-12-04T00:00:00
18653847;591149;Meziшниko;;;;;93769;Meziшниko;;;и.p.;28;;;67526;667866.99;1162384.23;2013-12-04T00:00:00
18653855;591149;Meziшниko;;;;;93769;Meziшниko;;;и.p.;29;;;67526;667848.19;1162402.93;2013-12-04T00:00:00
18653863;591149;Meziшниko;;;;;93769;Meziшниko;;;и.p.;30;;;67526;667952.49;1160835.29;2013-12-04T00:00:00
18653871;591149;Meziшниko;;;;;93769;Meziшниko;;;и.p.;31;;;67526;668836.69;1162311.43;2013-12-04T00:00:00
18653880;591149;Meziшниko;;;;;93769;Meziшниko;;;и.p.;32;;;67526;668121.01;1162125.65;2013-12-04T00:00:00
18653898;591149;Meziшниko;;;;;93769;Meziшниko;;;и.p.;33;;;67526;667822.18;1162413.65;2013-12-04T00:00:00
18653901;591149;Meziшниko;;;;;93769;Meziшниko;;;и.p.;34;;;67526;667946.16;1162473.37;2013-12-04T00:00:00
18653910;591149;Meziшниko;;;;;93769;Meziшниko;;;и.p.;35;;;67526;667890.20;1162313.54;2013-12-04T00:00:00
18653928;591149;Meziшниko;;;;;93769;Meziшниko;;;и.p.;36;;;67526;667916.59;1162318.07;2013-12-04T00:00:00
18653936;591149;Meziшниko;;;;;93769;Meziшниko;;;и.p.;37;;;67526;667909.44;1162303.00;2013-12-04T00:00:00
18653944;591149;Meziшниko;;;;;93769;Meziшниko;;;и.p.;39;;;67526;667811.51;1162419.79;2013-12-04T00:00:00
18653952;591149;Meziшниko;;;;;93769;Meziшниko;;;и.p.;40;;;67526;667950.27;1162140.49;2013-12-04T00:00:00
18653961;591149;Meziшниko;;;;;93769;Meziшниko;;;и.p.;41;;;67526;667965.56;1162129.28;2013-12-04T00:00:00
