Kód ADM;Kód obce;Název obce;Kód MOMC;Název MOMC;Kód obvodu Prahy;Název obvodu Prahy;Kód èásti obce;Název èásti obce;Kód ulice;Název ulice;Typ SO;Èíslo domovní;Èíslo orientaèní;Znak èísla orientaèního;PSÈ;Souøadnice Y;Souøadnice X;Platí Od
17977614;580376;Jablonné nad Orlicí;;;;;56197;Jablonné nad Orlicí;625469;Námìstí 5. kvìtna;è.p.;1;;;56164;588793.16;1068462.30;2013-12-01T00:00:00
17977622;580376;Jablonné nad Orlicí;;;;;56197;Jablonné nad Orlicí;625469;Námìstí 5. kvìtna;è.p.;2;;;56164;588779.04;1068426.90;2013-12-01T00:00:00
17977631;580376;Jablonné nad Orlicí;;;;;56197;Jablonné nad Orlicí;625469;Námìstí 5. kvìtna;è.p.;3;;;56164;588776.36;1068413.76;2013-12-01T00:00:00
17977649;580376;Jablonné nad Orlicí;;;;;56197;Jablonné nad Orlicí;625469;Námìstí 5. kvìtna;è.p.;4;;;56164;588777.55;1068399.88;2013-12-01T00:00:00
17977657;580376;Jablonné nad Orlicí;;;;;56197;Jablonné nad Orlicí;3651606;Armádního generála Ludvíka Krejèího;è.p.;5;;;56164;588810.11;1068382.18;2025-04-01T00:00:00
17977665;580376;Jablonné nad Orlicí;;;;;56197;Jablonné nad Orlicí;625493;Pod Vyšehradem;è.p.;6;;;56164;589017.84;1068597.40;2013-12-01T00:00:00
17977673;580376;Jablonné nad Orlicí;;;;;56197;Jablonné nad Orlicí;625361;Jablonské nábøeží;è.p.;7;;;56164;588877.84;1068347.28;2021-11-26T00:00:00
17977681;580376;Jablonné nad Orlicí;;;;;56197;Jablonné nad Orlicí;625361;Jablonské nábøeží;è.p.;8;;;56164;588911.84;1068343.81;2013-12-01T00:00:00
17977690;580376;Jablonné nad Orlicí;;;;;56197;Jablonné nad Orlicí;625361;Jablonské nábøeží;è.p.;9;;;56164;588946.99;1068359.97;2013-12-01T00:00:00
17977703;580376;Jablonné nad Orlicí;;;;;56197;Jablonné nad Orlicí;625507;Potoèní;è.p.;10;;;56164;588466.95;1068627.05;2013-12-01T00:00:00
17977711;580376;Jablonné nad Orlicí;;;;;56197;Jablonné nad Orlicí;625361;Jablonské nábøeží;è.p.;11;;;56164;588861.67;1068321.87;2013-12-01T00:00:00
17977720;580376;Jablonné nad Orlicí;;;;;56197;Jablonné nad Orlicí;625493;Pod Vyšehradem;è.p.;13;;;56164;589055.29;1068637.28;2013-12-01T00:00:00
17977738;580376;Jablonné nad Orlicí;;;;;56197;Jablonné nad Orlicí;625469;Námìstí 5. kvìtna;è.p.;14;;;56164;588786.58;1068375.09;2013-12-01T00:00:00
17977746;580376;Jablonné nad Orlicí;;;;;56197;Jablonné nad Orlicí;625469;Námìstí 5. kvìtna;è.p.;15;;;56164;588784.09;1068361.25;2013-12-01T00:00:00
17977754;580376;Jablonné nad Orlicí;;;;;56197;Jablonné nad Orlicí;625477;Ostrovní;è.p.;16;;;56164;588787.26;1068349.98;2020-10-20T00:00:00
17977762;580376;Jablonné nad Orlicí;;;;;56197;Jablonné nad Orlicí;625477;Ostrovní;è.p.;17;;;56164;588777.69;1068335.89;2013-12-01T00:00:00
17977789;580376;Jablonné nad Orlicí;;;;;56197;Jablonné nad Orlicí;625477;Ostrovní;è.p.;19;;;56164;588764.15;1068310.49;2013-12-01T00:00:00
17977801;580376;Jablonné nad Orlicí;;;;;56197;Jablonné nad Orlicí;625485;Pod Kopeèkem;è.p.;21;;;56164;588697.85;1068323.72;2014-09-03T00:00:00
17977819;580376;Jablonné nad Orlicí;;;;;56197;Jablonné nad Orlicí;625477;Ostrovní;è.p.;22;;;56164;588723.20;1068330.16;2013-12-01T00:00:00
17977827;580376;Jablonné nad Orlicí;;;;;56197;Jablonné nad Orlicí;625477;Ostrovní;è.p.;23;;;56164;588758.14;1068352.88;2013-12-01T00:00:00
17977835;580376;Jablonné nad Orlicí;;;;;56197;Jablonné nad Orlicí;625469;Námìstí 5. kvìtna;è.p.;24;;;56164;588749.50;1068363.79;2019-12-18T00:00:00
17977843;580376;Jablonné nad Orlicí;;;;;56197;Jablonné nad Orlicí;625469;Námìstí 5. kvìtna;è.p.;25;;;56164;588734.07;1068374.12;2024-05-03T00:00:00
17977851;580376;Jablonné nad Orlicí;;;;;56197;Jablonné nad Orlicí;625477;Ostrovní;è.p.;26;;;56164;588702.19;1068341.82;2013-12-01T00:00:00
17977860;580376;Jablonné nad Orlicí;;;;;56197;Jablonné nad Orlicí;625477;Ostrovní;è.p.;27;;;56164;588703.71;1068354.41;2013-12-01T00:00:00
17977886;580376;Jablonné nad Orlicí;;;;;56197;Jablonné nad Orlicí;625469;Námìstí 5. kvìtna;è.p.;29;;;56164;588715.84;1068382.82;2025-07-09T00:00:00
17977894;580376;Jablonné nad Orlicí;;;;;56197;Jablonné nad Orlicí;625469;Námìstí 5. kvìtna;è.p.;30;;;56164;588713.52;1068388.07;2025-11-24T00:00:00
17977908;580376;Jablonné nad Orlicí;;;;;56197;Jablonné nad Orlicí;625469;Námìstí 5. kvìtna;è.p.;31;;;56164;588703.87;1068395.88;2013-12-01T00:00:00
17977916;580376;Jablonné nad Orlicí;;;;;56197;Jablonné nad Orlicí;625469;Námìstí 5. kvìtna;è.p.;32;;;56164;588703.26;1068408.19;2013-12-01T00:00:00
17977924;580376;Jablonné nad Orlicí;;;;;56197;Jablonné nad Orlicí;625485;Pod Kopeèkem;è.p.;33;;;56164;588676.78;1068408.49;2013-12-01T00:00:00
