Kód ADM;Kód obce;Název obce;Kód MOMC;Název MOMC;Kód obvodu Prahy;Název obvodu Prahy;Kód èásti obce;Název èásti obce;Kód ulice;Název ulice;Typ SO;Èíslo domovní;Èíslo orientaèní;Znak èísla orientaèního;PSÈ;Souøadnice Y;Souøadnice X;Platí Od
2439450;537977;Vrbová Lhota;;;;;186104;Vrbová Lhota;234931;Na Kovárnì;è.p.;1;;;28911;696763.56;1046153.81;2013-12-05T00:00:00
2439468;537977;Vrbová Lhota;;;;;186104;Vrbová Lhota;234931;Na Kovárnì;è.p.;2;;;28911;696770.69;1046144.75;2013-12-05T00:00:00
2439476;537977;Vrbová Lhota;;;;;186104;Vrbová Lhota;234958;Podìbradská;è.p.;3;;;28911;696856.56;1046110.88;2013-12-05T00:00:00
2439484;537977;Vrbová Lhota;;;;;186104;Vrbová Lhota;234958;Podìbradská;è.p.;4;;;28911;696873.00;1046168.94;2013-12-05T00:00:00
2439492;537977;Vrbová Lhota;;;;;186104;Vrbová Lhota;234958;Podìbradská;è.p.;5;;;28911;696874.13;1046182.69;2013-12-05T00:00:00
2439506;537977;Vrbová Lhota;;;;;186104;Vrbová Lhota;234958;Podìbradská;è.p.;6;;;28911;696888.13;1046214.00;2013-12-05T00:00:00
2439514;537977;Vrbová Lhota;;;;;186104;Vrbová Lhota;234958;Podìbradská;è.p.;7;;;28911;696877.69;1046254.44;2013-12-05T00:00:00
2439522;537977;Vrbová Lhota;;;;;186104;Vrbová Lhota;234958;Podìbradská;è.p.;8;;;28911;696902.44;1046305.88;2013-12-05T00:00:00
2439531;537977;Vrbová Lhota;;;;;186104;Vrbová Lhota;234958;Podìbradská;è.p.;9;;;28911;696888.94;1046376.00;2013-12-05T00:00:00
2439549;537977;Vrbová Lhota;;;;;186104;Vrbová Lhota;234958;Podìbradská;è.p.;10;;;28911;696938.19;1046391.13;2013-12-05T00:00:00
2439557;537977;Vrbová Lhota;;;;;186104;Vrbová Lhota;234958;Podìbradská;è.p.;11;;;28911;696954.06;1046418.77;2019-10-11T00:00:00
2439565;537977;Vrbová Lhota;;;;;186104;Vrbová Lhota;234958;Podìbradská;è.p.;12;;;28911;696959.38;1046467.31;2013-12-05T00:00:00
2439573;537977;Vrbová Lhota;;;;;186104;Vrbová Lhota;234958;Podìbradská;è.p.;13;;;28911;696973.63;1046495.19;2013-12-05T00:00:00
2439590;537977;Vrbová Lhota;;;;;186104;Vrbová Lhota;234958;Podìbradská;è.p.;16;;;28911;696894.75;1046232.19;2013-12-05T00:00:00
2439603;537977;Vrbová Lhota;;;;;186104;Vrbová Lhota;234974;U Lindovy;è.p.;17;;;28911;696972.30;1046639.82;2020-07-09T00:00:00
2439620;537977;Vrbová Lhota;;;;;186104;Vrbová Lhota;234958;Podìbradská;è.p.;19;;;28911;697026.44;1046663.13;2013-12-05T00:00:00
2439646;537977;Vrbová Lhota;;;;;186104;Vrbová Lhota;234958;Podìbradská;è.p.;21;;;28911;697057.75;1046598.31;2013-12-05T00:00:00
2439654;537977;Vrbová Lhota;;;;;186104;Vrbová Lhota;234958;Podìbradská;è.p.;22;;;28911;697040.44;1046512.06;2013-12-05T00:00:00
2439662;537977;Vrbová Lhota;;;;;186104;Vrbová Lhota;234958;Podìbradská;è.p.;23;;;28911;697017.50;1046442.81;2013-12-05T00:00:00
2439671;537977;Vrbová Lhota;;;;;186104;Vrbová Lhota;234958;Podìbradská;è.p.;24;;;28911;697010.44;1046391.06;2013-12-05T00:00:00
2439689;537977;Vrbová Lhota;;;;;186104;Vrbová Lhota;234958;Podìbradská;è.p.;25;;;28911;696981.88;1046383.94;2013-12-05T00:00:00
2439697;537977;Vrbová Lhota;;;;;186104;Vrbová Lhota;234958;Podìbradská;è.p.;26;;;28911;696998.19;1046299.44;2013-12-05T00:00:00
2439701;537977;Vrbová Lhota;;;;;186104;Vrbová Lhota;234958;Podìbradská;è.p.;27;;;28911;696986.06;1046280.13;2013-12-05T00:00:00
