Kód ADM;Kód obce;Název obce;Kód MOMC;Název MOMC;Kód obvodu Prahy;Název obvodu Prahy;Kód èásti obce;Název èásti obce;Kód ulice;Název ulice;Typ SO;Èíslo domovní;Èíslo orientaèní;Znak èísla orientaèního;PSÈ;Souøadnice Y;Souøadnice X;Platí Od
23566469;546607;Dìtøichov;;;;;25992;Dìtøichov;;;è.p.;1;;;46401;687677.56;960029.98;2013-12-03T00:00:00
23566477;546607;Dìtøichov;;;;;25992;Dìtøichov;;;è.p.;2;;;46401;687668.06;959935.00;2013-12-03T00:00:00
23566493;546607;Dìtøichov;;;;;25992;Dìtøichov;;;è.p.;4;;;46401;687801.23;959948.01;2013-12-03T00:00:00
23566507;546607;Dìtøichov;;;;;25992;Dìtøichov;;;è.p.;5;;;46401;687321.49;960038.60;2013-12-03T00:00:00
23566515;546607;Dìtøichov;;;;;25992;Dìtøichov;;;è.p.;6;;;46401;687794.27;960046.24;2013-12-03T00:00:00
23566523;546607;Dìtøichov;;;;;25992;Dìtøichov;;;è.p.;8;;;46401;687863.63;960043.52;2013-12-03T00:00:00
23566531;546607;Dìtøichov;;;;;25992;Dìtøichov;;;è.p.;9;;;46401;687884.42;960079.36;2013-12-03T00:00:00
23566540;546607;Dìtøichov;;;;;25992;Dìtøichov;;;è.p.;11;;;46401;687876.00;960128.00;2025-11-24T00:00:00
23566558;546607;Dìtøichov;;;;;25992;Dìtøichov;;;è.p.;12;;;46401;687819.11;960220.76;2013-12-03T00:00:00
23566566;546607;Dìtøichov;;;;;25992;Dìtøichov;;;è.p.;13;;;46401;687792.81;960341.82;2013-12-03T00:00:00
23566574;546607;Dìtøichov;;;;;25992;Dìtøichov;;;è.p.;14;;;46401;687988.70;960413.42;2013-12-03T00:00:00
23566582;546607;Dìtøichov;;;;;25992;Dìtøichov;;;è.p.;16;;;46401;688056.88;960370.66;2013-12-03T00:00:00
23566604;546607;Dìtøichov;;;;;25992;Dìtøichov;;;è.p.;19;;;46401;688177.63;960448.23;2013-12-03T00:00:00
23566612;546607;Dìtøichov;;;;;25992;Dìtøichov;;;è.p.;22;;;46401;688324.16;960508.76;2013-12-03T00:00:00
23566621;546607;Dìtøichov;;;;;25992;Dìtøichov;;;è.p.;25;;;46401;688170.49;960296.48;2013-12-03T00:00:00
23566647;546607;Dìtøichov;;;;;25992;Dìtøichov;;;è.p.;28;;;46401;688140.69;960174.57;2013-12-03T00:00:00
23566655;546607;Dìtøichov;;;;;25992;Dìtøichov;;;è.p.;29;;;46401;688077.83;960232.96;2013-12-03T00:00:00
23566663;546607;Dìtøichov;;;;;25992;Dìtøichov;;;è.p.;31;;;46401;688038.26;960276.91;2013-12-03T00:00:00
23566671;546607;Dìtøichov;;;;;25992;Dìtøichov;;;è.p.;32;;;46401;688026.37;960282.04;2013-12-03T00:00:00
23566680;546607;Dìtøichov;;;;;25992;Dìtøichov;;;è.p.;33;;;46401;688009.07;960284.96;2013-12-03T00:00:00
23566698;546607;Dìtøichov;;;;;25992;Dìtøichov;;;è.p.;35;;;46401;687952.40;960320.32;2013-12-03T00:00:00
23566701;546607;Dìtøichov;;;;;25992;Dìtøichov;;;è.p.;36;;;46401;687936.18;960259.93;2013-12-03T00:00:00
23566710;546607;Dìtøichov;;;;;25992;Dìtøichov;;;è.p.;37;;;46401;687285.34;960037.97;2013-12-03T00:00:00
23566728;546607;Dìtøichov;;;;;25992;Dìtøichov;;;è.p.;38;;;46401;688017.75;960201.91;2013-12-03T00:00:00
23566736;546607;Dìtøichov;;;;;25992;Dìtøichov;;;è.p.;40;;;46401;687901.83;960224.39;2013-12-03T00:00:00
23566744;546607;Dìtøichov;;;;;25992;Dìtøichov;;;è.p.;41;;;46401;687923.70;960204.79;2013-12-03T00:00:00
23566752;546607;Dìtøichov;;;;;25992;Dìtøichov;;;è.p.;42;;;46401;687895.89;960204.59;2013-12-03T00:00:00
23566761;546607;Dìtøichov;;;;;25992;Dìtøichov;;;è.p.;43;;;46401;687891.10;960182.40;2013-12-03T00:00:00
23566779;546607;Dìtøichov;;;;;25992;Dìtøichov;;;è.p.;44;;;46401;687919.67;960172.07;2013-12-03T00:00:00
23566787;546607;Dìtøichov;;;;;25992;Dìtøichov;;;è.p.;46;;;46401;687869.97;959964.86;2013-12-03T00:00:00
23566795;546607;Dìtøichov;;;;;25992;Dìtøichov;;;è.p.;47;;;46401;687921.66;960006.11;2013-12-03T00:00:00
23566809;546607;Dìtøichov;;;;;25992;Dìtøichov;;;è.p.;48;;;46401;687929.63;959976.23;2013-12-03T00:00:00
23566817;546607;Dìtøichov;;;;;25992;Dìtøichov;;;è.p.;51;;;46401;688043.49;960192.24;2013-12-03T00:00:00
23566825;546607;Dìtøichov;;;;;25992;Dìtøichov;;;è.p.;53;;;46401;687660.09;959816.27;2013-12-03T00:00:00
23566841;546607;Dìtøichov;;;;;25992;Dìtøichov;;;è.p.;57;;;46401;687548.98;959981.71;2013-12-03T00:00:00
23566850;546607;Dìtøichov;;;;;25992;Dìtøichov;;;è.p.;58;;;46401;687475.49;959961.73;2013-12-03T00:00:00
