Kуd ADM;Kуd obce;Nбzev obce;Kуd MOMC;Nбzev MOMC;Kуd obvodu Prahy;Nбzev obvodu Prahy;Kуd ибsti obce;Nбzev ибsti obce;Kуd ulice;Nбzev ulice;Typ SO;Инslo domovnн;Инslo orientaиnн;Znak инsla orientaиnнho;PSИ;Souшadnice Y;Souшadnice X;Platн Od
3476529;597007;Velkй Meziшнин;;;;;47961;Hrbov;;;и.p.;1;;;59401;643300.63;1136624.38;2013-12-04T00:00:00
3476537;597007;Velkй Meziшнин;;;;;47961;Hrbov;;;и.p.;2;;;59401;643327.63;1136638.00;2013-12-04T00:00:00
3476545;597007;Velkй Meziшнин;;;;;47961;Hrbov;;;и.p.;3;;;59401;643348.69;1136624.13;2013-12-04T00:00:00
3476553;597007;Velkй Meziшнин;;;;;47961;Hrbov;;;и.p.;5;;;59401;643368.14;1136573.71;2022-11-19T00:00:00
3476561;597007;Velkй Meziшнин;;;;;47961;Hrbov;;;и.p.;6;;;59401;643363.00;1136517.25;2013-12-04T00:00:00
3476570;597007;Velkй Meziшнин;;;;;47961;Hrbov;;;и.p.;7;;;59401;643385.45;1136559.42;2022-11-19T00:00:00
3476588;597007;Velkй Meziшнин;;;;;47961;Hrbov;;;и.p.;8;;;59401;643420.50;1136566.66;2022-11-19T00:00:00
3476596;597007;Velkй Meziшнин;;;;;47961;Hrbov;;;и.p.;9;;;59401;643421.04;1136535.31;2022-11-19T00:00:00
3476600;597007;Velkй Meziшнин;;;;;47961;Hrbov;;;и.p.;10;;;59401;643397.06;1136504.25;2013-12-04T00:00:00
3476626;597007;Velkй Meziшнин;;;;;47961;Hrbov;;;и.p.;12;;;59401;643346.06;1136522.25;2013-12-04T00:00:00
3476634;597007;Velkй Meziшнин;;;;;47961;Hrbov;;;и.p.;13;;;59401;643322.00;1136516.13;2013-12-04T00:00:00
3476642;597007;Velkй Meziшнин;;;;;47961;Hrbov;;;и.p.;14;;;59401;643311.13;1136538.88;2013-12-04T00:00:00
3476651;597007;Velkй Meziшнин;;;;;47961;Hrbov;;;и.p.;15;;;59401;643274.81;1136547.50;2013-12-04T00:00:00
3476669;597007;Velkй Meziшнин;;;;;47961;Hrbov;;;и.p.;16;;;59401;643088.69;1136588.38;2013-12-04T00:00:00
3476677;597007;Velkй Meziшнин;;;;;47961;Hrbov;;;и.p.;17;;;59401;643180.75;1136593.00;2013-12-04T00:00:00
3476685;597007;Velkй Meziшнин;;;;;47961;Hrbov;;;и.p.;18;;;59401;643345.18;1136590.97;2022-11-19T00:00:00
3476693;597007;Velkй Meziшнин;;;;;47961;Hrbov;;;и.p.;19;;;59401;643185.94;1136588.38;2013-12-04T00:00:00
3476707;597007;Velkй Meziшнин;;;;;47961;Hrbov;;;и.p.;20;;;59401;642941.06;1136528.88;2013-12-04T00:00:00
