Kуd ADM;Kуd obce;Nбzev obce;Kуd MOMC;Nбzev MOMC;Kуd obvodu Prahy;Nбzev obvodu Prahy;Kуd ибsti obce;Nбzev ибsti obce;Kуd ulice;Nбzev ulice;Typ SO;»нslo domovnн;»нslo orientaиnн;Znak инsla orientaиnнho;PS»;Souшadnice Y;Souшadnice X;Platн Od
13976923;597538;KшiЪЭanovice;;;;;76350;KшiЪЭanovice;;;и.p.;1;;;79368;525874.35;1093888.58;2013-12-05T00:00:00
13976931;597538;KшiЪЭanovice;;;;;76350;KшiЪЭanovice;;;и.p.;2;;;79368;525897.52;1094031.07;2013-12-05T00:00:00
13976940;597538;KшiЪЭanovice;;;;;76350;KшiЪЭanovice;;;и.p.;5;;;79368;525863.29;1094186.99;2013-12-05T00:00:00
13976958;597538;KшiЪЭanovice;;;;;76350;KшiЪЭanovice;;;и.p.;6;;;79368;525833.52;1094229.92;2013-12-05T00:00:00
13976966;597538;KшiЪЭanovice;;;;;76350;KшiЪЭanovice;;;и.p.;10;;;79368;525792.27;1094536.62;2020-09-21T00:00:00
13976974;597538;KшiЪЭanovice;;;;;76350;KшiЪЭanovice;;;и.p.;15;;;79368;525811.66;1095154.91;2013-12-05T00:00:00
13976982;597538;KшiЪЭanovice;;;;;76350;KшiЪЭanovice;;;и.p.;16;;;79368;525830.10;1095244.46;2013-12-05T00:00:00
13976991;597538;KшiЪЭanovice;;;;;76350;KшiЪЭanovice;;;и.p.;17;;;79368;525797.97;1095371.93;2013-12-05T00:00:00
13977008;597538;KшiЪЭanovice;;;;;76350;KшiЪЭanovice;;;и.p.;18;;;79368;525830.31;1095438.77;2013-12-05T00:00:00
13977032;597538;KшiЪЭanovice;;;;;76350;KшiЪЭanovice;;;и.p.;25;;;79368;525674.66;1095335.49;2013-12-05T00:00:00
13977041;597538;KшiЪЭanovice;;;;;76350;KшiЪЭanovice;;;и.p.;30;;;79368;525748.45;1094988.72;2013-12-05T00:00:00
13977059;597538;KшiЪЭanovice;;;;;76350;KшiЪЭanovice;;;и.p.;31;;;79368;525805.61;1094463.54;2013-12-05T00:00:00
13977067;597538;KшiЪЭanovice;;;;;76350;KшiЪЭanovice;;;и.p.;35;;;79368;525617.55;1094718.49;2013-12-05T00:00:00
13977075;597538;KшiЪЭanovice;;;;;76350;KшiЪЭanovice;;;и.p.;37;;;79368;525695.97;1094555.85;2022-11-19T00:00:00
13977083;597538;KшiЪЭanovice;;;;;76350;KшiЪЭanovice;;;и.p.;38;;;79368;525696.69;1094545.39;2022-11-19T00:00:00
13977091;597538;KшiЪЭanovice;;;;;76350;KшiЪЭanovice;;;и.p.;39;;;79368;525678.66;1094527.54;2013-12-05T00:00:00
13977105;597538;KшiЪЭanovice;;;;;76350;KшiЪЭanovice;;;и.p.;43;;;79368;525856.17;1094158.81;2013-12-05T00:00:00
