Kуd ADM;Kуd obce;Nбzev obce;Kуd MOMC;Nбzev MOMC;Kуd obvodu Prahy;Nбzev obvodu Prahy;Kуd ибsti obce;Nбzev ибsti obce;Kуd ulice;Nбzev ulice;Typ SO;Инslo domovnн;Инslo orientaиnн;Znak инsla orientaиnнho;PSИ;Souшadnice Y;Souшadnice X;Platн Od
7918267;582743;Ћпбr;;;;;195197;Ћпбr;;;и.p.;2;;;67902;588917.87;1136427.86;2013-12-01T00:00:00
7918275;582743;Ћпбr;;;;;195197;Ћпбr;;;и.p.;3;;;67902;588946.75;1136419.41;2013-12-01T00:00:00
7918283;582743;Ћпбr;;;;;195197;Ћпбr;;;и.p.;4;;;67902;588977.87;1136409.44;2013-12-01T00:00:00
7918291;582743;Ћпбr;;;;;195197;Ћпбr;;;и.p.;5;;;67902;589026.74;1136419.04;2013-12-01T00:00:00
7918305;582743;Ћпбr;;;;;195197;Ћпбr;;;и.p.;6;;;67902;589019.40;1136382.82;2013-12-01T00:00:00
7918313;582743;Ћпбr;;;;;195197;Ћпбr;;;и.p.;7;;;67902;589038.87;1136366.96;2013-12-01T00:00:00
7918321;582743;Ћпбr;;;;;195197;Ћпбr;;;и.p.;8;;;67902;589053.79;1136350.13;2013-12-01T00:00:00
7918330;582743;Ћпбr;;;;;195197;Ћпбr;;;и.p.;9;;;67902;589076.04;1136339.35;2013-12-01T00:00:00
7918348;582743;Ћпбr;;;;;195197;Ћпбr;;;и.p.;10;;;67902;589090.69;1136326.19;2013-12-01T00:00:00
7918356;582743;Ћпбr;;;;;195197;Ћпбr;;;и.p.;11;;;67902;589103.97;1136350.36;2013-12-01T00:00:00
7918364;582743;Ћпбr;;;;;195197;Ћпбr;;;и.p.;12;;;67902;589125.02;1136331.50;2013-12-01T00:00:00
7918372;582743;Ћпбr;;;;;195197;Ћпбr;;;и.p.;13;;;67902;589116.27;1136315.73;2013-12-01T00:00:00
7918381;582743;Ћпбr;;;;;195197;Ћпбr;;;и.p.;14;;;67902;589132.90;1136289.44;2013-12-01T00:00:00
7918399;582743;Ћпбr;;;;;195197;Ћпбr;;;и.p.;15;;;67902;589126.06;1136296.42;2013-12-01T00:00:00
7918402;582743;Ћпбr;;;;;195197;Ћпбr;;;и.p.;16;;;67902;589156.79;1136263.74;2013-12-01T00:00:00
7918411;582743;Ћпбr;;;;;195197;Ћпбr;;;и.p.;17;;;67902;589169.13;1136264.72;2013-12-01T00:00:00
7918429;582743;Ћпбr;;;;;195197;Ћпбr;;;и.p.;18;;;67902;589204.18;1136251.53;2013-12-01T00:00:00
7918437;582743;Ћпбr;;;;;195197;Ћпбr;;;и.p.;19;;;67902;589272.82;1136206.13;2013-12-01T00:00:00
7918445;582743;Ћпбr;;;;;195197;Ћпбr;;;и.p.;21;;;67902;589177.82;1136307.69;2013-12-01T00:00:00
7918453;582743;Ћпбr;;;;;195197;Ћпбr;;;и.p.;22;;;67902;589177.74;1136324.05;2013-12-01T00:00:00
7918461;582743;Ћпбr;;;;;195197;Ћпбr;;;и.p.;23;;;67902;589148.40;1136345.01;2013-12-01T00:00:00
7918470;582743;Ћпбr;;;;;195197;Ћпбr;;;и.p.;24;;;67902;589134.13;1136357.40;2013-12-01T00:00:00
7918488;582743;Ћпбr;;;;;195197;Ћпбr;;;и.p.;25;;;67902;589099.02;1136388.28;2013-12-01T00:00:00
7918496;582743;Ћпбr;;;;;195197;Ћпбr;;;и.p.;26;;;67902;589044.69;1136453.16;2013-12-01T00:00:00
7918500;582743;Ћпбr;;;;;195197;Ћпбr;;;и.p.;27;;;67902;589099.78;1136439.18;2013-12-01T00:00:00
7918518;582743;Ћпбr;;;;;195197;Ћпбr;;;и.p.;28;;;67902;589060.25;1136436.26;2013-12-01T00:00:00
7918526;582743;Ћпбr;;;;;195197;Ћпбr;;;и.p.;29;;;67902;589038.96;1136487.82;2013-12-01T00:00:00
7918534;582743;Ћпбr;;;;;195197;Ћпбr;;;и.p.;30;;;67902;589015.09;1136473.86;2013-12-01T00:00:00
7918551;582743;Ћпбr;;;;;195197;Ћпбr;;;и.p.;32;;;67902;588966.96;1136493.10;2013-12-01T00:00:00
7918569;582743;Ћпбr;;;;;195197;Ћпбr;;;и.p.;33;;;67902;588909.52;1136508.68;2013-12-01T00:00:00
7918577;582743;Ћпбr;;;;;195197;Ћпбr;;;и.p.;34;;;67902;588902.83;1136480.91;2013-12-01T00:00:00
7918585;582743;Ћпбr;;;;;195197;Ћпбr;;;и.p.;35;;;67902;588819.17;1136447.98;2013-12-01T00:00:00
7918593;582743;Ћпбr;;;;;195197;Ћпбr;;;и.p.;36;;;67902;588790.45;1136426.05;2013-12-01T00:00:00
7918607;582743;Ћпбr;;;;;195197;Ћпбr;;;и.p.;37;;;67902;588764.94;1136413.33;2013-12-01T00:00:00
7918615;582743;Ћпбr;;;;;195197;Ћпбr;;;и.p.;38;;;67902;588840.77;1136454.83;2013-12-01T00:00:00
7918623;582743;Ћпбr;;;;;195197;Ћпбr;;;и.p.;39;;;67902;588801.70;1136435.24;2013-12-01T00:00:00
7918631;582743;Ћпбr;;;;;195197;Ћпбr;;;и.p.;40;;;67902;588856.22;1136461.18;2013-12-01T00:00:00
7918640;582743;Ћпбr;;;;;195197;Ћпбr;;;и.p.;41;;;67902;589198.19;1136284.21;2013-12-01T00:00:00
7918658;582743;Ћпбr;;;;;195197;Ћпбr;;;и.p.;42;;;67902;589025.93;1136368.77;2013-12-01T00:00:00
7918666;582743;Ћпбr;;;;;195197;Ћпбr;;;и.p.;43;;;67902;588992.54;1136399.99;2013-12-01T00:00:00
7918674;582743;Ћпбr;;;;;195197;Ћпбr;;;и.p.;44;;;67902;588981.26;1136374.13;2013-12-01T00:00:00
7918682;582743;Ћпбr;;;;;195197;Ћпбr;;;и.p.;45;;;67902;588970.27;1136363.83;2013-12-01T00:00:00
7918691;582743;Ћпбr;;;;;195197;Ћпбr;;;и.p.;46;;;67902;588963.58;1136358.40;2013-12-01T00:00:00
7918704;582743;Ћпбr;;;;;195197;Ћпбr;;;и.p.;47;;;67902;588956.63;1136348.90;2013-12-01T00:00:00
7918712;582743;Ћпбr;;;;;195197;Ћпбr;;;и.p.;48;;;67902;588976.32;1136344.29;2013-12-01T00:00:00
