Kуd ADM;Kуd obce;Nбzev obce;Kуd MOMC;Nбzev MOMC;Kуd obvodu Prahy;Nбzev obvodu Prahy;Kуd ибsti obce;Nбzev ибsti obce;Kуd ulice;Nбzev ulice;Typ SO;Инslo domovnн;Инslo orientaиnн;Znak инsla orientaиnнho;PSИ;Souшadnice Y;Souшadnice X;Platн Od
6710891;599000;Zбhoшн;;;;;190047;Zбhoшн;;;и.p.;2;;;39165;749103.84;1137347.04;2013-12-01T00:00:00
6710905;599000;Zбhoшн;;;;;190047;Zбhoшн;;;и.p.;3;;;39165;749056.15;1137371.28;2013-12-01T00:00:00
6710913;599000;Zбhoшн;;;;;190047;Zбhoшн;;;и.p.;4;;;39165;749022.36;1137346.19;2013-12-01T00:00:00
6710921;599000;Zбhoшн;;;;;190047;Zбhoшн;;;и.p.;5;;;39165;749081.97;1137312.00;2013-12-01T00:00:00
6710930;599000;Zбhoшн;;;;;190047;Zбhoшн;;;и.p.;6;;;39165;749035.74;1137279.06;2013-12-01T00:00:00
6710948;599000;Zбhoшн;;;;;190047;Zбhoшн;;;и.p.;7;;;39165;748998.94;1137271.29;2013-12-01T00:00:00
6710956;599000;Zбhoшн;;;;;190047;Zбhoшн;;;и.p.;8;;;39165;748964.67;1137276.48;2013-12-01T00:00:00
6710964;599000;Zбhoшн;;;;;190047;Zбhoшн;;;и.p.;9;;;39165;748868.01;1137252.38;2013-12-01T00:00:00
6710972;599000;Zбhoшн;;;;;190047;Zбhoшн;;;и.p.;10;;;39165;748854.77;1137300.48;2013-12-01T00:00:00
6710999;599000;Zбhoшн;;;;;190047;Zбhoшн;;;и.p.;12;;;39165;748893.38;1137318.58;2013-12-01T00:00:00
6711006;599000;Zбhoшн;;;;;190047;Zбhoшн;;;и.p.;13;;;39165;748994.19;1137248.62;2013-12-01T00:00:00
6711014;599000;Zбhoшн;;;;;190047;Zбhoшн;;;и.p.;14;;;39165;748892.97;1137395.96;2013-12-01T00:00:00
6711022;599000;Zбhoшн;;;;;190047;Zбhoшн;;;и.p.;15;;;39165;748993.36;1137382.04;2013-12-01T00:00:00
