Kуd ADM;Kуd obce;Nбzev obce;Kуd MOMC;Nбzev MOMC;Kуd obvodu Prahy;Nбzev obvodu Prahy;Kуd ибsti obce;Nбzev ибsti obce;Kуd ulice;Nбzev ulice;Typ SO;»нslo domovnн;»нslo orientaиnн;Znak инsla orientaиnнho;PS»;Souшadnice Y;Souшadnice X;Platн Od
13049917;561746;Kunratice u Cvikova;;;;;77429;Kunratice u Cvikova;;;и.p.;1;;;47155;714411.00;970245.00;2013-12-01T00:00:00
13049925;561746;Kunratice u Cvikova;;;;;77429;Kunratice u Cvikova;;;и.p.;2;;;47155;714399.00;970210.00;2013-12-01T00:00:00
13049933;561746;Kunratice u Cvikova;;;;;77429;Kunratice u Cvikova;;;и.p.;3;;;47155;714968.69;971235.70;2013-12-01T00:00:00
13049941;561746;Kunratice u Cvikova;;;;;77429;Kunratice u Cvikova;;;и.p.;4;;;47155;714421.81;970092.69;2013-12-01T00:00:00
13049950;561746;Kunratice u Cvikova;;;;;77429;Kunratice u Cvikova;;;и.p.;5;;;47155;714400.19;970203.56;2013-12-01T00:00:00
13049968;561746;Kunratice u Cvikova;;;;;77429;Kunratice u Cvikova;;;и.p.;6;;;47155;714258.81;969796.19;2013-12-01T00:00:00
13049976;561746;Kunratice u Cvikova;;;;;77429;Kunratice u Cvikova;;;и.p.;7;;;47155;714363.86;970224.82;2022-10-26T00:00:00
13049984;561746;Kunratice u Cvikova;;;;;77429;Kunratice u Cvikova;;;и.p.;8;;;47155;714732.00;969889.00;2013-12-01T00:00:00
13049992;561746;Kunratice u Cvikova;;;;;77429;Kunratice u Cvikova;;;и.p.;10;;;47155;714306.86;969495.90;2013-12-01T00:00:00
13050001;561746;Kunratice u Cvikova;;;;;77429;Kunratice u Cvikova;;;и.p.;11;;;47155;714370.91;970303.74;2013-12-01T00:00:00
13050010;561746;Kunratice u Cvikova;;;;;77429;Kunratice u Cvikova;;;и.p.;13;;;47155;714403.13;969382.25;2013-12-01T00:00:00
13050028;561746;Kunratice u Cvikova;;;;;77429;Kunratice u Cvikova;;;и.p.;14;;;47155;714423.00;969342.00;2013-12-01T00:00:00
13050036;561746;Kunratice u Cvikova;;;;;77429;Kunratice u Cvikova;;;и.p.;15;;;47155;714442.81;969284.56;2013-12-01T00:00:00
13050044;561746;Kunratice u Cvikova;;;;;77429;Kunratice u Cvikova;;;и.p.;17;;;47155;714355.47;969160.64;2022-10-26T00:00:00
13050052;561746;Kunratice u Cvikova;;;;;77429;Kunratice u Cvikova;;;и.p.;18;;;47155;714348.88;969103.75;2013-12-01T00:00:00
13050061;561746;Kunratice u Cvikova;;;;;77429;Kunratice u Cvikova;;;и.p.;22;;;47155;713931.20;968336.38;2013-12-01T00:00:00
13050079;561746;Kunratice u Cvikova;;;;;77429;Kunratice u Cvikova;;;и.p.;26;;;47155;714422.56;969055.44;2013-12-01T00:00:00
13050087;561746;Kunratice u Cvikova;;;;;77429;Kunratice u Cvikova;;;и.p.;29;;;47155;714434.31;969141.56;2013-12-01T00:00:00
13050095;561746;Kunratice u Cvikova;;;;;77429;Kunratice u Cvikova;;;и.p.;30;;;47155;714393.75;969161.38;2013-12-01T00:00:00
13050109;561746;Kunratice u Cvikova;;;;;77429;Kunratice u Cvikova;;;и.p.;31;;;47155;714416.44;969175.94;2013-12-01T00:00:00
13050117;561746;Kunratice u Cvikova;;;;;77429;Kunratice u Cvikova;;;и.p.;32;;;47155;714409.06;969206.81;2013-12-01T00:00:00
13050125;561746;Kunratice u Cvikova;;;;;77429;Kunratice u Cvikova;;;и.p.;33;;;47155;714440.69;969245.56;2013-12-01T00:00:00
13050133;561746;Kunratice u Cvikova;;;;;77429;Kunratice u Cvikova;;;и.p.;34;;;47155;714458.11;969234.40;2018-07-25T00:00:00
13050141;561746;Kunratice u Cvikova;;;;;77429;Kunratice u Cvikova;;;и.p.;35;;;47155;714602.19;969455.56;2013-12-01T00:00:00
13050150;561746;Kunratice u Cvikova;;;;;77429;Kunratice u Cvikova;;;и.p.;36;;;47155;714548.20;969397.47;2022-10-26T00:00:00
13050168;561746;Kunratice u Cvikova;;;;;77429;Kunratice u Cvikova;;;и.p.;37;;;47155;714631.48;969488.96;2022-10-26T00:00:00
