Kуd ADM;Kуd obce;Nбzev obce;Kуd MOMC;Nбzev MOMC;Kуd obvodu Prahy;Nбzev obvodu Prahy;Kуd ибsti obce;Nбzev ибsti obce;Kуd ulice;Nбzev ulice;Typ SO;Инslo domovnн;Инslo orientaиnн;Znak инsla orientaиnнho;PSИ;Souшadnice Y;Souшadnice X;Platн Od
14683857;546445;Hшнљice;;;;;21075;Jersice;;;и.p.;1;;;38001;677664.38;1161527.88;2013-12-01T00:00:00
14683865;546445;Hшнљice;;;;;21075;Jersice;;;и.p.;2;;;38001;677591.40;1161543.90;2022-10-22T00:00:00
14683873;546445;Hшнљice;;;;;21075;Jersice;;;и.p.;3;;;38001;677542.84;1161558.68;2022-10-22T00:00:00
14683881;546445;Hшнљice;;;;;21075;Jersice;;;и.p.;4;;;38001;677523.19;1161567.50;2013-12-01T00:00:00
14683890;546445;Hшнљice;;;;;21075;Jersice;;;и.p.;5;;;38001;677494.76;1161582.94;2022-10-22T00:00:00
14683903;546445;Hшнљice;;;;;21075;Jersice;;;и.p.;6;;;38001;677462.38;1161627.75;2013-12-01T00:00:00
14683911;546445;Hшнљice;;;;;21075;Jersice;;;и.p.;7;;;38001;677471.98;1161646.36;2022-10-22T00:00:00
14683920;546445;Hшнљice;;;;;21075;Jersice;;;и.p.;8;;;38001;677516.88;1161651.63;2013-12-01T00:00:00
14683938;546445;Hшнљice;;;;;21075;Jersice;;;и.p.;9;;;38001;677535.81;1161670.63;2013-12-01T00:00:00
14683946;546445;Hшнљice;;;;;21075;Jersice;;;и.p.;10;;;38001;677563.19;1161705.00;2013-12-01T00:00:00
14683954;546445;Hшнљice;;;;;21075;Jersice;;;и.p.;11;;;38001;677563.32;1161639.08;2022-10-22T00:00:00
14683962;546445;Hшнљice;;;;;21075;Jersice;;;и.p.;12;;;38001;677576.06;1161632.46;2022-10-22T00:00:00
14683971;546445;Hшнљice;;;;;21075;Jersice;;;и.p.;13;;;38001;677794.06;1161872.00;2013-12-01T00:00:00
14683989;546445;Hшнљice;;;;;21075;Jersice;;;и.p.;14;;;38001;677568.56;1161676.88;2013-12-01T00:00:00
14683997;546445;Hшнљice;;;;;21075;Jersice;;;и.p.;15;;;38001;677735.31;1161768.13;2013-12-01T00:00:00
14684004;546445;Hшнљice;;;;;21075;Jersice;;;и.p.;16;;;38001;677603.25;1161694.25;2013-12-01T00:00:00
14684012;546445;Hшнљice;;;;;21075;Jersice;;;и.p.;17;;;38001;677633.38;1161699.25;2013-12-01T00:00:00
14684021;546445;Hшнљice;;;;;21075;Jersice;;;и.p.;18;;;38001;677614.25;1161661.13;2013-12-01T00:00:00
14684039;546445;Hшнљice;;;;;21075;Jersice;;;и.p.;19;;;38001;677640.06;1161666.84;2022-10-22T00:00:00
14684047;546445;Hшнљice;;;;;21075;Jersice;;;и.p.;20;;;38001;677675.38;1161625.63;2013-12-01T00:00:00
14684055;546445;Hшнљice;;;;;21075;Jersice;;;и.p.;21;;;38001;677730.69;1161327.75;2013-12-01T00:00:00
14684063;546445;Hшнљice;;;;;21075;Jersice;;;и.p.;22;;;38001;677615.31;1161122.25;2013-12-01T00:00:00
14684071;546445;Hшнљice;;;;;21075;Jersice;;;и.p.;23;;;38001;677636.00;1161631.25;2013-12-01T00:00:00
14684080;546445;Hшнљice;;;;;21075;Jersice;;;и.p.;24;;;38001;677496.19;1161656.38;2013-12-01T00:00:00
14684098;546445;Hшнљice;;;;;21075;Jersice;;;и.p.;25;;;38001;676240.54;1160694.20;2022-10-22T00:00:00
14684101;546445;Hшнљice;;;;;21075;Jersice;;;и.p.;26;;;38001;677714.69;1161757.38;2013-12-01T00:00:00
14684110;546445;Hшнљice;;;;;21075;Jersice;;;и.p.;27;;;38001;677414.41;1161602.39;2022-10-22T00:00:00
14684128;546445;Hшнљice;;;;;21075;Jersice;;;и.p.;28;;;38001;677773.89;1161793.82;2022-10-22T00:00:00
14684136;546445;Hшнљice;;;;;21075;Jersice;;;и.p.;29;;;38001;677771.12;1161827.67;2022-10-22T00:00:00
14684144;546445;Hшнљice;;;;;21075;Jersice;;;и.p.;30;;;38001;677783.06;1161848.88;2013-12-01T00:00:00
14684152;546445;Hшнљice;;;;;21075;Jersice;;;и.p.;31;;;38001;677663.51;1161654.72;2022-10-22T00:00:00
14711621;546445;Hшнљice;;;;;49077;Hшнљice;;;и.p.;1;;;38001;680040.25;1161540.42;2013-12-01T00:00:00
14711630;546445;Hшнљice;;;;;49077;Hшнљice;;;и.p.;2;;;38001;680054.39;1161592.77;2013-12-01T00:00:00
14711648;546445;Hшнљice;;;;;49077;Hшнљice;;;и.p.;3;;;38001;680011.04;1161580.75;2013-12-01T00:00:00
14711656;546445;Hшнљice;;;;;49077;Hшнљice;;;и.p.;4;;;38001;679972.95;1161595.95;2013-12-01T00:00:00
14711664;546445;Hшнљice;;;;;49077;Hшнљice;;;и.p.;5;;;38001;679973.60;1161618.90;2013-12-01T00:00:00
14711672;546445;Hшнљice;;;;;49077;Hшнљice;;;и.p.;6;;;38001;679948.14;1161629.13;2013-12-01T00:00:00
14711681;546445;Hшнљice;;;;;49077;Hшнљice;;;и.p.;7;;;38001;679931.20;1161636.34;2013-12-01T00:00:00
14711699;546445;Hшнљice;;;;;49077;Hшнљice;;;и.p.;8;;;38001;679927.76;1161643.58;2013-12-01T00:00:00
14711702;546445;Hшнљice;;;;;49077;Hшнљice;;;и.p.;9;;;38001;679910.26;1161665.10;2013-12-01T00:00:00
14711711;546445;Hшнљice;;;;;49077;Hшнљice;;;и.p.;10;;;38001;679872.25;1161684.51;2013-12-01T00:00:00
14711737;546445;Hшнљice;;;;;49077;Hшнљice;;;и.p.;12;;;38001;679789.53;1161665.69;2013-12-01T00:00:00
14711745;546445;Hшнљice;;;;;49077;Hшнљice;;;и.p.;13;;;38001;679728.75;1161802.46;2013-12-01T00:00:00
14711753;546445;Hшнљice;;;;;49077;Hшнљice;;;и.p.;14;;;38001;679764.47;1161617.79;2013-12-01T00:00:00
14711761;546445;Hшнљice;;;;;49077;Hшнљice;;;и.p.;15;;;38001;679818.22;1161621.42;2013-12-01T00:00:00
14711770;546445;Hшнљice;;;;;49077;Hшнљice;;;и.p.;16;;;38001;679842.66;1161605.96;2013-12-01T00:00:00
14711788;546445;Hшнљice;;;;;49077;Hшнљice;;;и.p.;18;;;38001;679875.30;1161573.85;2013-12-01T00:00:00
14711796;546445;Hшнљice;;;;;49077;Hшнљice;;;и.p.;19;;;38001;679893.21;1161548.86;2013-12-01T00:00:00
14711800;546445;Hшнљice;;;;;49077;Hшнљice;;;и.p.;20;;;38001;679917.34;1161543.70;2013-12-01T00:00:00
14711818;546445;Hшнљice;;;;;49077;Hшнљice;;;и.p.;21;;;38001;679945.57;1161544.49;2013-12-01T00:00:00
14711826;546445;Hшнљice;;;;;49077;Hшнљice;;;и.p.;22;;;38001;679957.39;1161532.01;2013-12-01T00:00:00
14711834;546445;Hшнљice;;;;;49077;Hшнљice;;;и.p.;23;;;38001;679969.67;1161536.17;2013-12-01T00:00:00
14711842;546445;Hшнљice;;;;;49077;Hшнљice;;;и.p.;24;;;38001;679988.71;1161512.27;2013-12-01T00:00:00
14711851;546445;Hшнљice;;;;;49077;Hшнљice;;;и.p.;25;;;38001;680034.43;1161482.39;2013-12-01T00:00:00
14711869;546445;Hшнљice;;;;;49077;Hшнљice;;;и.p.;26;;;38001;680147.72;1161640.03;2013-12-01T00:00:00
14711877;546445;Hшнљice;;;;;49077;Hшнљice;;;и.p.;27;;;38001;680163.01;1161650.16;2013-12-01T00:00:00
14711885;546445;Hшнљice;;;;;49077;Hшнљice;;;и.p.;28;;;38001;680112.40;1161615.97;2020-06-29T00:00:00
14711893;546445;Hшнљice;;;;;49077;Hшнљice;;;и.p.;29;;;38001;679999.19;1161588.98;2013-12-01T00:00:00
14711907;546445;Hшнљice;;;;;49077;Hшнљice;;;и.p.;30;;;38001;680037.65;1161426.77;2013-12-01T00:00:00
14711915;546445;Hшнљice;;;;;49077;Hшнљice;;;и.p.;31;;;38001;679710.60;1161821.86;2013-12-01T00:00:00
14711923;546445;Hшнљice;;;;;49077;Hшнљice;;;и.p.;32;;;38001;679740.29;1161807.58;2013-12-01T00:00:00
14711931;546445;Hшнљice;;;;;49077;Hшнљice;;;и.p.;33;;;38001;679796.87;1161869.93;2013-12-01T00:00:00
14711940;546445;Hшнљice;;;;;49077;Hшнљice;;;и.p.;34;;;38001;680186.89;1161624.52;2013-12-01T00:00:00
14711958;546445;Hшнљice;;;;;49077;Hшнљice;;;и.p.;35;;;38001;680021.96;1161526.99;2013-12-01T00:00:00
14711966;546445;Hшнљice;;;;;49077;Hшнљice;;;и.p.;36;;;38001;679730.72;1161771.11;2013-12-01T00:00:00
14711974;546445;Hшнљice;;;;;49077;Hшнљice;;;и.p.;37;;;38001;679738.84;1161780.96;2013-12-01T00:00:00
14711982;546445;Hшнљice;;;;;49077;Hшнљice;;;и.p.;38;;;38001;680073.56;1161481.38;2013-12-01T00:00:00
14711991;546445;Hшнљice;;;;;49077;Hшнљice;;;и.p.;39;;;38001;679975.41;1161517.77;2013-12-01T00:00:00
14712008;546445;Hшнљice;;;;;49077;Hшнљice;;;и.p.;40;;;38001;680055.65;1161460.63;2013-12-01T00:00:00
14712016;546445;Hшнљice;;;;;49077;Hшнљice;;;и.p.;41;;;38001;679803.33;1161635.50;2013-12-01T00:00:00
14712024;546445;Hшнљice;;;;;49077;Hшнљice;;;и.p.;42;;;38001;680078.59;1161499.87;2013-12-01T00:00:00
14712032;546445;Hшнљice;;;;;49077;Hшнљice;;;и.p.;43;;;38001;679731.48;1161719.93;2013-12-01T00:00:00
14712041;546445;Hшнљice;;;;;49077;Hшнљice;;;и.p.;44;;;38001;679916.60;1161652.96;2013-12-01T00:00:00
14712059;546445;Hшнљice;;;;;49077;Hшнљice;;;и.p.;45;;;38001;679907.74;1161547.29;2013-12-01T00:00:00
14712067;546445;Hшнљice;;;;;49077;Hшнљice;;;и.p.;46;;;38001;679858.79;1161581.15;2013-12-01T00:00:00
14712075;546445;Hшнљice;;;;;49077;Hшнљice;;;и.p.;47;;;38001;679695.58;1161705.39;2013-12-01T00:00:00
14712083;546445;Hшнљice;;;;;49077;Hшнљice;;;и.p.;48;;;38001;680102.65;1161543.75;2013-12-01T00:00:00
14712091;546445;Hшнљice;;;;;49077;Hшнљice;;;и.p.;49;;;38001;680094.81;1161511.35;2013-12-01T00:00:00
14712105;546445;Hшнљice;;;;;49077;Hшнљice;;;и.p.;50;;;38001;679677.78;1161696.92;2013-12-01T00:00:00
14712113;546445;Hшнљice;;;;;49077;Hшнљice;;;и.p.;51;;;38001;679931.36;1161547.28;2013-12-01T00:00:00
14712121;546445;Hшнљice;;;;;49077;Hшнљice;;;и.p.;52;;;38001;679809.94;1161888.50;2013-12-01T00:00:00
14712130;546445;Hшнљice;;;;;49077;Hшнљice;;;и.p.;53;;;38001;680141.45;1161592.45;2013-12-01T00:00:00
14712148;546445;Hшнљice;;;;;49077;Hшнљice;;;и.p.;54;;;38001;680099.45;1161589.70;2013-12-01T00:00:00
14712156;546445;Hшнљice;;;;;49077;Hшнљice;;;и.p.;55;;;38001;680141.44;1161542.94;2013-12-01T00:00:00
14712164;546445;Hшнљice;;;;;49077;Hшнљice;;;и.p.;56;;;38001;680171.14;1161609.90;2013-12-01T00:00:00
14712172;546445;Hшнљice;;;;;49077;Hшнљice;;;и.p.;57;;;38001;680132.98;1161628.45;2013-12-01T00:00:00
14712181;546445;Hшнљice;;;;;49077;Hшнљice;;;и.p.;58;;;38001;679785.24;1161848.02;2013-12-01T00:00:00
14712199;546445;Hшнљice;;;;;49077;Hшнљice;;;и.p.;59;;;38001;679798.38;1161824.70;2013-12-01T00:00:00
14712202;546445;Hшнљice;;;;;49077;Hшнљice;;;и.p.;60;;;38001;679806.58;1161807.33;2013-12-01T00:00:00
14712211;546445;Hшнљice;;;;;49077;Hшнљice;;;и.p.;61;;;38001;679814.70;1161788.08;2013-12-01T00:00:00
14712229;546445;Hшнљice;;;;;49077;Hшнљice;;;и.p.;62;;;38001;679823.89;1161769.09;2013-12-01T00:00:00
14712237;546445;Hшнљice;;;;;49077;Hшнљice;;;и.p.;63;;;38001;680173.51;1161774.75;2013-12-01T00:00:00
14712245;546445;Hшнљice;;;;;49077;Hшнљice;;;и.p.;64;;;38001;679849.85;1161747.34;2013-12-01T00:00:00
14712253;546445;Hшнљice;;;;;49077;Hшнљice;;;и.p.;65;;;38001;679882.73;1161764.51;2013-12-01T00:00:00
14712261;546445;Hшнљice;;;;;49077;Hшнљice;;;и.p.;66;;;38001;679823.75;1161691.13;2013-12-01T00:00:00
14712270;546445;Hшнљice;;;;;49077;Hшнљice;;;и.p.;67;;;38001;679703.85;1161637.60;2013-12-01T00:00:00
14712288;546445;Hшнљice;;;;;49077;Hшнљice;;;и.p.;68;;;38001;679690.75;1161655.00;2013-12-01T00:00:00
14712296;546445;Hшнљice;;;;;49077;Hшнљice;;;и.p.;70;;;38001;679764.31;1161653.02;2013-12-01T00:00:00
14712300;546445;Hшнљice;;;;;49077;Hшнљice;;;и.p.;71;;;38001;679741.39;1161662.92;2013-12-01T00:00:00
14712318;546445;Hшнљice;;;;;49077;Hшнљice;;;и.p.;72;;;38001;679837.08;1161841.40;2013-12-01T00:00:00
14712326;546445;Hшнљice;;;;;49077;Hшнљice;;;и.p.;75;;;38001;679861.56;1161789.00;2013-12-01T00:00:00
14712334;546445;Hшнљice;;;;;49077;Hшнљice;;;и.p.;76;;;38001;679905.29;1161782.29;2013-12-01T00:00:00
14712342;546445;Hшнљice;;;;;49077;Hшнљice;;;и.p.;77;;;38001;679890.64;1161799.16;2013-12-01T00:00:00
14712351;546445;Hшнљice;;;;;49077;Hшнљice;;;и.p.;80;;;38001;679862.82;1161853.70;2013-12-01T00:00:00
25888412;546445;Hшнљice;;;;;49077;Hшнљice;;;и.p.;78;;;38001;679881.19;1161814.89;2013-12-01T00:00:00
26030560;546445;Hшнљice;;;;;49077;Hшнљice;;;и.p.;17;;;38001;680059.61;1161477.90;2013-12-01T00:00:00
26030578;546445;Hшнљice;;;;;49077;Hшнљice;;;и.p.;69;;;38001;679661.93;1161633.68;2013-12-01T00:00:00
26030586;546445;Hшнљice;;;;;49077;Hшнљice;;;и.p.;79;;;38001;679869.32;1161837.48;2013-12-01T00:00:00
26030594;546445;Hшнљice;;;;;49077;Hшнљice;;;и.p.;81;;;38001;679723.59;1161615.53;2013-12-01T00:00:00
26826861;546445;Hшнљice;;;;;21075;Jersice;;;и.p.;32;;;38001;677455.69;1161599.25;2013-12-01T00:00:00
27265633;546445;Hшнљice;;;;;49077;Hшнљice;;;и.p.;84;;;38001;679616.22;1161652.56;2013-12-01T00:00:00
27835901;546445;Hшнљice;;;;;49077;Hшнљice;;;и.p.;86;;;38001;679752.12;1161838.44;2013-12-01T00:00:00
27926753;546445;Hшнљice;;;;;49077;Hшнљice;;;и.p.;87;;;38001;679585.34;1161615.77;2013-12-01T00:00:00
40358691;546445;Hшнљice;;;;;49077;Hшнљice;;;и.p.;83;;;38001;679638.12;1161660.99;2013-12-01T00:00:00
40461599;546445;Hшнљice;;;;;49077;Hшнљice;;;и.p.;85;;;38001;679753.25;1161566.65;2016-03-07T00:00:00
42531845;546445;Hшнљice;;;;;21075;Jersice;;;и.ev.;1;;;38001;677768.26;1161189.49;2013-12-01T00:00:00
75671531;546445;Hшнљice;;;;;49077;Hшнљice;;;и.p.;88;;;38001;679774.80;1161896.26;2016-12-22T00:00:00
79161766;546445;Hшнљice;;;;;49077;Hшнљice;;;и.p.;90;;;38001;679730.06;1161566.89;2019-02-19T00:00:00
79318746;546445;Hшнљice;;;;;49077;Hшнљice;;;и.p.;11;;;38001;679865.19;1161699.17;2019-04-23T00:00:00
79758479;546445;Hшнљice;;;;;49077;Hшнљice;;;и.p.;82;;;38001;679732.52;1161604.48;2019-08-27T00:00:00
80165109;546445;Hшнљice;;;;;49077;Hшнљice;;;и.p.;73;;;38001;679851.31;1161829.18;2019-12-11T00:00:00
