Kуd ADM;Kуd obce;Nбzev obce;Kуd MOMC;Nбzev MOMC;Kуd obvodu Prahy;Nбzev obvodu Prahy;Kуd ибsti obce;Nбzev ибsti obce;Kуd ulice;Nбzev ulice;Typ SO;Инslo domovnн;Инslo orientaиnн;Znak инsla orientaиnнho;PSИ;Souшadnice Y;Souшadnice X;Platн Od
572560;558770;Dobшни;;;;;24023;Иivice;;;и.p.;1;;;33151;810582.71;1056187.37;2013-12-01T00:00:00
572578;558770;Dobшни;;;;;24023;Иivice;;;и.p.;2;;;33151;810554.90;1056152.34;2013-12-01T00:00:00
572586;558770;Dobшни;;;;;24023;Иivice;;;и.p.;3;;;33151;810538.92;1056158.51;2013-12-01T00:00:00
572594;558770;Dobшни;;;;;24023;Иivice;;;и.p.;4;;;33151;810532.67;1056170.61;2013-12-01T00:00:00
572608;558770;Dobшни;;;;;24023;Иivice;;;и.p.;5;;;33151;810681.24;1056136.61;2013-12-01T00:00:00
572616;558770;Dobшни;;;;;24023;Иivice;;;и.p.;7;;;33151;810442.42;1056199.82;2013-12-01T00:00:00
572624;558770;Dobшни;;;;;24023;Иivice;;;и.p.;8;;;33151;810424.41;1056204.58;2013-12-01T00:00:00
572632;558770;Dobшни;;;;;24023;Иivice;;;и.p.;9;;;33151;810390.62;1056210.64;2013-12-01T00:00:00
572641;558770;Dobшни;;;;;24023;Иivice;;;и.p.;10;;;33151;810372.87;1056209.06;2013-12-01T00:00:00
572659;558770;Dobшни;;;;;24023;Иivice;;;и.p.;12;;;33151;810312.65;1056241.76;2015-11-08T00:00:00
572667;558770;Dobшни;;;;;24023;Иivice;;;и.p.;13;;;33151;810705.64;1056135.13;2013-12-01T00:00:00
572675;558770;Dobшни;;;;;24023;Иivice;;;и.p.;14;;;33151;810297.07;1056250.25;2013-12-01T00:00:00
572683;558770;Dobшни;;;;;24023;Иivice;;;и.p.;15;;;33151;810248.26;1056256.83;2013-12-01T00:00:00
572691;558770;Dobшни;;;;;24023;Иivice;;;и.p.;17;;;33151;810378.01;1056284.14;2013-12-01T00:00:00
572705;558770;Dobшни;;;;;24023;Иivice;;;и.p.;18;;;33151;810421.16;1056263.96;2013-12-01T00:00:00
572713;558770;Dobшни;;;;;24023;Иivice;;;и.p.;19;;;33151;810452.46;1056275.51;2013-12-01T00:00:00
572721;558770;Dobшни;;;;;24023;Иivice;;;и.p.;20;;;33151;810452.14;1056301.54;2013-12-01T00:00:00
572730;558770;Dobшни;;;;;24023;Иivice;;;и.p.;21;;;33151;810473.40;1056301.16;2013-12-01T00:00:00
572748;558770;Dobшни;;;;;24023;Иivice;;;и.p.;22;;;33151;810487.02;1056296.04;2013-12-01T00:00:00
572756;558770;Dobшни;;;;;24023;Иivice;;;и.p.;23;;;33151;810552.56;1056264.80;2013-12-01T00:00:00
572764;558770;Dobшни;;;;;24023;Иivice;;;и.p.;25;;;33151;810604.72;1056272.97;2023-02-09T00:00:00
572772;558770;Dobшни;;;;;24023;Иivice;;;и.p.;27;;;33151;810591.43;1056219.60;2013-12-01T00:00:00
572781;558770;Dobшни;;;;;24023;Иivice;;;и.p.;28;;;33151;810913.47;1054932.25;2013-12-01T00:00:00
572799;558770;Dobшни;;;;;24023;Иivice;;;и.p.;30;;;33151;810214.16;1056263.40;2013-12-01T00:00:00
572802;558770;Dobшни;;;;;24023;Иivice;;;и.p.;31;;;33151;810751.13;1056134.88;2013-12-01T00:00:00
572811;558770;Dobшни;;;;;24023;Иivice;;;и.p.;32;;;33151;810587.51;1056176.30;2013-12-01T00:00:00
572829;558770;Dobшни;;;;;24023;Иivice;;;и.p.;33;;;33151;810938.51;1054892.22;2013-12-01T00:00:00
572837;558770;Dobшни;;;;;24023;Иivice;;;и.p.;34;;;33151;811004.42;1054929.20;2013-12-01T00:00:00
572845;558770;Dobшни;;;;;24023;Иivice;;;и.p.;35;;;33151;810766.69;1056077.86;2013-12-01T00:00:00
572853;558770;Dobшни;;;;;24023;Иivice;;;и.p.;36;;;33151;810569.74;1056086.54;2013-12-01T00:00:00
572861;558770;Dobшни;;;;;24023;Иivice;;;и.p.;37;;;33151;810478.38;1056154.25;2013-12-01T00:00:00
572870;558770;Dobшни;;;;;24023;Иivice;;;и.p.;39;;;33151;810533.48;1056265.99;2013-12-01T00:00:00
572888;558770;Dobшни;;;;;24023;Иivice;;;и.p.;40;;;33151;810302.21;1056275.43;2013-12-01T00:00:00
572900;558770;Dobшни;;;;;24023;Иivice;;;и.p.;42;;;33151;810680.75;1056177.82;2013-12-01T00:00:00
572918;558770;Dobшни;;;;;24023;Иivice;;;и.p.;43;;;33151;810770.69;1056099.14;2013-12-01T00:00:00
572926;558770;Dobшни;;;;;24023;Иivice;;;и.p.;44;;;33151;810740.36;1056092.66;2013-12-01T00:00:00
572934;558770;Dobшни;;;;;24023;Иivice;;;и.p.;46;;;33151;810508.85;1056277.03;2013-12-01T00:00:00
572942;558770;Dobшни;;;;;24023;Иivice;;;и.p.;47;;;33151;810597.38;1056359.50;2016-04-19T00:00:00
572951;558770;Dobшни;;;;;24023;Иivice;;;и.p.;48;;;33151;810640.75;1056120.86;2013-12-01T00:00:00
572969;558770;Dobшни;;;;;24023;Иivice;;;и.p.;49;;;33151;810583.42;1056271.15;2013-12-01T00:00:00
572977;558770;Dobшни;;;;;24023;Иivice;;;и.p.;50;;;33151;810654.71;1056161.88;2013-12-01T00:00:00
572985;558770;Dobшни;;;;;24023;Иivice;;;и.p.;51;;;33151;810714.53;1056099.95;2013-12-01T00:00:00
572993;558770;Dobшни;;;;;24023;Иivice;;;и.p.;52;;;33151;810788.66;1056089.42;2013-12-01T00:00:00
573001;558770;Dobшни;;;;;24023;Иivice;;;и.p.;53;;;33151;810623.97;1056386.05;2013-12-01T00:00:00
573019;558770;Dobшни;;;;;24023;Иivice;;;и.ev.;1;;;33151;809799.13;1055258.55;2013-12-01T00:00:00
573027;558770;Dobшни;;;;;24023;Иivice;;;и.ev.;2;;;33151;809823.28;1055306.10;2013-12-01T00:00:00
573035;558770;Dobшни;;;;;24023;Иivice;;;и.ev.;3;;;33151;809815.31;1055298.38;2013-12-01T00:00:00
573043;558770;Dobшни;;;;;24023;Иivice;;;и.ev.;4;;;33151;809535.41;1054974.50;2013-12-01T00:00:00
573051;558770;Dobшни;;;;;24023;Иivice;;;и.ev.;6;;;33151;810234.11;1056253.32;2013-12-01T00:00:00
573060;558770;Dobшни;;;;;24023;Иivice;;;и.ev.;7;;;33151;810334.59;1056241.67;2013-12-01T00:00:00
573078;558770;Dobшни;;;;;24023;Иivice;;;и.ev.;8;;;33151;810546.92;1056045.39;2013-12-01T00:00:00
573086;558770;Dobшни;;;;;24023;Иivice;;;и.ev.;9;;;33151;810324.64;1056266.18;2013-12-01T00:00:00
573094;558770;Dobшни;;;;;24023;Иivice;;;и.ev.;10;;;33151;810266.37;1056324.29;2013-12-01T00:00:00
573108;558770;Dobшни;;;;;24023;Иivice;;;и.ev.;11;;;33151;810251.78;1056322.90;2013-12-01T00:00:00
573116;558770;Dobшни;;;;;24023;Иivice;;;и.ev.;12;;;33151;810230.21;1056322.43;2013-12-01T00:00:00
573132;558770;Dobшни;;;;;24023;Иivice;;;и.ev.;14;;;33151;810187.53;1056321.97;2013-12-01T00:00:00
573159;558770;Dobшни;;;;;24023;Иivice;;;и.ev.;16;;;33151;810149.00;1056323.64;2013-12-01T00:00:00
573167;558770;Dobшни;;;;;24023;Иivice;;;и.ev.;17;;;33151;810125.39;1056321.03;2013-12-01T00:00:00
573175;558770;Dobшни;;;;;24023;Иivice;;;и.ev.;18;;;33151;810589.07;1056001.00;2013-12-01T00:00:00
573183;558770;Dobшни;;;;;24023;Иivice;;;и.ev.;19;;;33151;810600.72;1055989.81;2013-12-01T00:00:00
573191;558770;Dobшни;;;;;24023;Иivice;;;и.ev.;20;;;33151;810612.66;1055985.29;2013-12-01T00:00:00
573213;558770;Dobшни;;;;;24023;Иivice;;;и.ev.;22;;;33151;810657.88;1055991.18;2013-12-01T00:00:00
573230;558770;Dobшни;;;;;24023;Иivice;;;и.ev.;24;;;33151;810686.86;1055994.35;2013-12-01T00:00:00
573256;558770;Dobшни;;;;;24023;Иivice;;;и.ev.;26;;;33151;810732.21;1055999.24;2013-12-01T00:00:00
573264;558770;Dobшни;;;;;24023;Иivice;;;и.ev.;27;;;33151;810760.04;1055997.34;2013-12-01T00:00:00
573272;558770;Dobшни;;;;;24023;Иivice;;;и.ev.;28;;;33151;810456.66;1056055.49;2013-12-01T00:00:00
573281;558770;Dobшни;;;;;27774;Dobшни;;;и.p.;1;;;33005;813828.68;1055797.82;2013-12-01T00:00:00
573299;558770;Dobшни;;;;;27774;Dobшни;;;и.p.;2;;;33005;814127.74;1055621.15;2013-12-01T00:00:00
573302;558770;Dobшни;;;;;27774;Dobшни;;;и.p.;3;;;33005;813739.83;1055702.09;2013-12-01T00:00:00
573311;558770;Dobшни;;;;;27774;Dobшни;;;и.p.;4;;;33005;813821.07;1055662.23;2013-12-01T00:00:00
573329;558770;Dobшни;;;;;27774;Dobшни;;;и.p.;5;;;33005;813804.85;1055658.94;2013-12-01T00:00:00
573337;558770;Dobшни;;;;;27774;Dobшни;;;и.p.;6;;;33005;813707.31;1055665.74;2013-12-01T00:00:00
573345;558770;Dobшни;;;;;27774;Dobшни;;;и.p.;7;;;33005;813682.14;1055621.81;2013-12-01T00:00:00
573353;558770;Dobшни;;;;;27774;Dobшни;;;и.p.;8;;;33005;813672.70;1055603.00;2013-12-01T00:00:00
573361;558770;Dobшни;;;;;27774;Dobшни;;;и.p.;9;;;33005;813673.74;1055544.21;2013-12-01T00:00:00
573370;558770;Dobшни;;;;;27774;Dobшни;;;и.p.;10;;;33005;813645.95;1055597.49;2013-12-01T00:00:00
573388;558770;Dobшни;;;;;27774;Dobшни;;;и.p.;11;;;33005;813609.20;1055599.61;2013-12-01T00:00:00
573396;558770;Dobшни;;;;;27774;Dobшни;;;и.p.;12;;;33005;813565.20;1055613.58;2013-12-01T00:00:00
573400;558770;Dobшни;;;;;27774;Dobшни;;;и.p.;13;;;33005;813536.83;1055595.92;2013-12-01T00:00:00
573418;558770;Dobшни;;;;;27774;Dobшни;;;и.p.;14;;;33005;813506.28;1055565.31;2013-12-01T00:00:00
573426;558770;Dobшни;;;;;27774;Dobшни;;;и.p.;15;;;33005;813475.09;1055571.57;2013-12-01T00:00:00
573434;558770;Dobшни;;;;;27774;Dobшни;;;и.p.;16;;;33005;813406.54;1055497.61;2013-12-01T00:00:00
573442;558770;Dobшни;;;;;27774;Dobшни;;;и.p.;17;;;33005;813460.68;1055595.81;2013-12-01T00:00:00
573451;558770;Dobшни;;;;;27774;Dobшни;;;и.p.;18;;;33005;813510.08;1055602.72;2013-12-01T00:00:00
573469;558770;Dobшни;;;;;27774;Dobшни;;;и.p.;19;;;33005;813532.07;1055635.30;2013-12-01T00:00:00
573477;558770;Dobшни;;;;;27774;Dobшни;;;и.p.;20;;;33005;813654.15;1055588.52;2013-12-01T00:00:00
573485;558770;Dobшни;;;;;27774;Dobшни;;;и.p.;21;;;33005;813837.92;1055696.77;2013-12-01T00:00:00
573493;558770;Dobшни;;;;;27774;Dobшни;;;и.p.;22;;;33005;813437.98;1055523.70;2021-02-08T00:00:00
