Kód ADM;Kód obce;Název obce;Kód MOMC;Název MOMC;Kód obvodu Prahy;Název obvodu Prahy;Kód èásti obce;Název èásti obce;Kód ulice;Název ulice;Typ SO;Èíslo domovní;Èíslo orientaèní;Znak èísla orientaèního;PSÈ;Souøadnice Y;Souøadnice X;Platí Od
867845;550663;Vlachovo Bøezí;;;;;29297;Dachov;;;è.p.;1;;;38301;794955.30;1151446.30;2013-12-04T00:00:00
867870;550663;Vlachovo Bøezí;;;;;29297;Dachov;;;è.p.;4;;;38301;794899.79;1151369.91;2013-12-04T00:00:00
867888;550663;Vlachovo Bøezí;;;;;29297;Dachov;;;è.p.;6;;;38301;794832.06;1151376.30;2013-12-04T00:00:00
867896;550663;Vlachovo Bøezí;;;;;29297;Dachov;;;è.p.;7;;;38301;794898.65;1151401.54;2013-12-04T00:00:00
867900;550663;Vlachovo Bøezí;;;;;29297;Dachov;;;è.p.;8;;;38301;794896.75;1151422.31;2013-12-04T00:00:00
867918;550663;Vlachovo Bøezí;;;;;29297;Dachov;;;è.p.;9;;;38301;794910.28;1151437.74;2013-12-04T00:00:00
867926;550663;Vlachovo Bøezí;;;;;29297;Dachov;;;è.p.;10;;;38301;794912.91;1151470.87;2013-12-04T00:00:00
867934;550663;Vlachovo Bøezí;;;;;29297;Dachov;;;è.p.;12;;;38301;794809.21;1151382.67;2013-12-04T00:00:00
867942;550663;Vlachovo Bøezí;;;;;29297;Dachov;;;è.p.;13;;;38301;794974.69;1151408.57;2013-12-04T00:00:00
867951;550663;Vlachovo Bøezí;;;;;29297;Dachov;;;è.p.;14;;;38301;794883.44;1151399.82;2013-12-04T00:00:00
867969;550663;Vlachovo Bøezí;;;;;29297;Dachov;;;è.p.;15;;;38301;794948.21;1151415.24;2013-12-04T00:00:00
867985;550663;Vlachovo Bøezí;;;;;29297;Dachov;;;è.p.;18;;;38301;794823.50;1151341.50;2013-12-04T00:00:00
867993;550663;Vlachovo Bøezí;;;;;29297;Dachov;;;è.ev.;17;;;38301;794882.38;1151255.46;2013-12-04T00:00:00
868001;550663;Vlachovo Bøezí;;;;;29301;Dolní Kožlí;;;è.p.;1;;;38301;793644.99;1151032.44;2013-12-04T00:00:00
868019;550663;Vlachovo Bøezí;;;;;29301;Dolní Kožlí;;;è.p.;2;;;38301;793668.21;1151046.79;2013-12-04T00:00:00
868027;550663;Vlachovo Bøezí;;;;;29301;Dolní Kožlí;;;è.p.;3;;;38301;793622.24;1150930.59;2013-12-04T00:00:00
868035;550663;Vlachovo Bøezí;;;;;29301;Dolní Kožlí;;;è.p.;4;;;38301;793685.20;1151025.63;2013-12-04T00:00:00
868043;550663;Vlachovo Bøezí;;;;;29301;Dolní Kožlí;;;è.p.;5;;;38301;793681.81;1150970.30;2013-12-04T00:00:00
868051;550663;Vlachovo Bøezí;;;;;29301;Dolní Kožlí;;;è.p.;6;;;38301;793695.95;1151082.72;2013-12-04T00:00:00
868060;550663;Vlachovo Bøezí;;;;;29301;Dolní Kožlí;;;è.p.;7;;;38301;793752.10;1151107.90;2013-12-04T00:00:00
868078;550663;Vlachovo Bøezí;;;;;29301;Dolní Kožlí;;;è.p.;8;;;38301;793716.65;1151074.15;2013-12-04T00:00:00
868086;550663;Vlachovo Bøezí;;;;;29301;Dolní Kožlí;;;è.p.;9;;;38301;793703.47;1151111.81;2013-12-04T00:00:00
868094;550663;Vlachovo Bøezí;;;;;29301;Dolní Kožlí;;;è.p.;11;;;38301;793643.38;1151117.16;2013-12-04T00:00:00
868108;550663;Vlachovo Bøezí;;;;;29301;Dolní Kožlí;;;è.p.;12;;;38301;793684.33;1151051.78;2013-12-04T00:00:00
868116;550663;Vlachovo Bøezí;;;;;29301;Dolní Kožlí;;;è.p.;13;;;38301;793651.20;1150928.60;2013-12-04T00:00:00
868124;550663;Vlachovo Bøezí;;;;;29301;Dolní Kožlí;;;è.p.;15;;;38301;793664.19;1151026.44;2013-12-04T00:00:00
868132;550663;Vlachovo Bøezí;;;;;29301;Dolní Kožlí;;;è.p.;16;;;38301;793652.87;1151091.92;2013-12-04T00:00:00
868141;550663;Vlachovo Bøezí;;;;;29301;Dolní Kožlí;;;è.p.;17;;;38301;793658.00;1150902.49;2013-12-04T00:00:00
868159;550663;Vlachovo Bøezí;;;;;29301;Dolní Kožlí;;;è.p.;18;;;38301;793484.18;1150855.72;2013-12-04T00:00:00
868167;550663;Vlachovo Bøezí;;;;;29301;Dolní Kožlí;;;è.ev.;1;;;38301;793476.94;1150867.08;2013-12-04T00:00:00
868175;550663;Vlachovo Bøezí;;;;;29301;Dolní Kožlí;;;è.ev.;3;;;38301;793513.98;1150761.05;2013-12-04T00:00:00
868183;550663;Vlachovo Bøezí;;;;;29301;Dolní Kožlí;;;è.ev.;5;;;38301;793529.05;1150784.15;2013-12-04T00:00:00
868191;550663;Vlachovo Bøezí;;;;;29319;Horní Kožlí;;;è.p.;1;;;38301;794547.92;1150896.26;2013-12-04T00:00:00
868205;550663;Vlachovo Bøezí;;;;;29319;Horní Kožlí;;;è.p.;2;;;38301;794639.99;1150778.28;2013-12-04T00:00:00
868213;550663;Vlachovo Bøezí;;;;;29319;Horní Kožlí;;;è.p.;3;;;38301;794655.11;1150746.52;2013-12-04T00:00:00
868221;550663;Vlachovo Bøezí;;;;;29319;Horní Kožlí;;;è.p.;4;;;38301;794645.19;1150741.43;2013-12-04T00:00:00
868230;550663;Vlachovo Bøezí;;;;;29319;Horní Kožlí;;;è.p.;5;;;38301;794571.43;1150704.62;2013-12-04T00:00:00
868248;550663;Vlachovo Bøezí;;;;;29319;Horní Kožlí;;;è.p.;6;;;38301;794602.13;1150762.48;2013-12-04T00:00:00
868256;550663;Vlachovo Bøezí;;;;;29319;Horní Kožlí;;;è.p.;7;;;38301;794583.55;1150794.20;2013-12-04T00:00:00
868272;550663;Vlachovo Bøezí;;;;;29319;Horní Kožlí;;;è.p.;10;;;38301;794628.87;1150724.55;2013-12-04T00:00:00
868281;550663;Vlachovo Bøezí;;;;;29319;Horní Kožlí;;;è.p.;15;;;38301;794638.32;1150799.94;2013-12-04T00:00:00
868302;550663;Vlachovo Bøezí;;;;;29319;Horní Kožlí;;;è.p.;18;;;38301;794724.44;1150718.02;2013-12-04T00:00:00
868329;550663;Vlachovo Bøezí;;;;;29319;Horní Kožlí;;;è.p.;20;;;38301;794622.12;1150753.10;2013-12-04T00:00:00
