Kуd ADM;Kуd obce;Nбzev obce;Kуd MOMC;Nбzev MOMC;Kуd obvodu Prahy;Nбzev obvodu Prahy;Kуd ибsti obce;Nбzev ибsti obce;Kуd ulice;Nбzev ulice;Typ SO;»нslo domovnн;»нslo orientaиnн;Znak инsla orientaиnнho;PS»;Souшadnice Y;Souшadnice X;Platн Od
1349511;532827;Slatina;;;;;149624;Slatina;;;и.p.;1;;;27326;755508.91;1026280.48;2013-12-04T00:00:00
1349520;532827;Slatina;;;;;149624;Slatina;;;и.p.;2;;;27326;754760.42;1026029.07;2022-10-15T00:00:00
1349538;532827;Slatina;;;;;149624;Slatina;;;и.p.;3;;;27326;754786.91;1026185.78;2013-12-04T00:00:00
1349546;532827;Slatina;;;;;149624;Slatina;;;и.p.;4;;;27326;754828.15;1026035.75;2013-12-04T00:00:00
1349554;532827;Slatina;;;;;149624;Slatina;;;и.p.;5;;;27326;754861.05;1026022.85;2013-12-04T00:00:00
1349562;532827;Slatina;;;;;149624;Slatina;;;и.p.;6;;;27326;754884.40;1026019.48;2022-10-15T00:00:00
1349571;532827;Slatina;;;;;149624;Slatina;;;и.p.;7;;;27326;754729.95;1026257.67;2013-12-04T00:00:00
1349589;532827;Slatina;;;;;149624;Slatina;;;и.p.;8;;;27326;754951.97;1026023.69;2013-12-04T00:00:00
1349597;532827;Slatina;;;;;149624;Slatina;;;и.p.;9;;;27326;754922.10;1026097.62;2022-10-15T00:00:00
1349601;532827;Slatina;;;;;149624;Slatina;;;и.p.;10;;;27326;754941.42;1026099.40;2013-12-04T00:00:00
1349619;532827;Slatina;;;;;149624;Slatina;;;и.p.;11;;;27326;755382.90;1026227.85;2013-12-04T00:00:00
1349627;532827;Slatina;;;;;149624;Slatina;;;и.p.;12;;;27326;754740.08;1026037.76;2013-12-04T00:00:00
1349643;532827;Slatina;;;;;149624;Slatina;;;и.p.;14;;;27326;755028.11;1026052.24;2013-12-04T00:00:00
1349651;532827;Slatina;;;;;149624;Slatina;;;и.p.;15;;;27326;755351.19;1026319.79;2022-10-15T00:00:00
1349660;532827;Slatina;;;;;149624;Slatina;;;и.p.;16;;;27326;755037.40;1026048.65;2013-12-04T00:00:00
1349678;532827;Slatina;;;;;149624;Slatina;;;и.p.;17;;;27326;755027.59;1026022.37;2022-10-15T00:00:00
1349686;532827;Slatina;;;;;149624;Slatina;;;и.p.;18;;;27326;755082.11;1026060.28;2013-12-04T00:00:00
1349694;532827;Slatina;;;;;149624;Slatina;;;и.p.;19;;;27326;755108.48;1026112.29;2013-12-04T00:00:00
1349708;532827;Slatina;;;;;149624;Slatina;;;и.p.;20;;;27326;755093.59;1025972.52;2013-12-04T00:00:00
1349716;532827;Slatina;;;;;149624;Slatina;;;и.p.;21;;;27326;755075.11;1026023.28;2022-10-15T00:00:00
1349724;532827;Slatina;;;;;149624;Slatina;;;и.p.;22;;;27326;755051.32;1026008.68;2013-12-04T00:00:00
1349732;532827;Slatina;;;;;149624;Slatina;;;и.p.;23;;;27326;755065.74;1025974.07;2022-10-15T00:00:00
1349741;532827;Slatina;;;;;149624;Slatina;;;и.p.;24;;;27326;755035.05;1026001.69;2016-11-03T00:00:00
1349759;532827;Slatina;;;;;149624;Slatina;;;и.p.;25;;;27326;755372.78;1026180.87;2013-12-04T00:00:00
1349767;532827;Slatina;;;;;149624;Slatina;;;и.p.;26;;;27326;755333.87;1026319.97;2013-12-04T00:00:00
1349775;532827;Slatina;;;;;149624;Slatina;;;и.p.;27;;;27326;755027.48;1025990.07;2013-12-04T00:00:00
1349783;532827;Slatina;;;;;149624;Slatina;;;и.p.;28;;;27326;755009.13;1025980.56;2013-12-04T00:00:00
1349791;532827;Slatina;;;;;149624;Slatina;;;и.p.;29;;;27326;754994.24;1025942.60;2013-12-04T00:00:00
1349805;532827;Slatina;;;;;149624;Slatina;;;и.p.;30;;;27326;754755.69;1025987.85;2013-12-04T00:00:00
1349813;532827;Slatina;;;;;149624;Slatina;;;и.p.;31;;;27326;754991.34;1025925.00;2013-12-04T00:00:00
1349821;532827;Slatina;;;;;149624;Slatina;;;и.p.;32;;;27326;754960.82;1025901.38;2013-12-04T00:00:00
1349830;532827;Slatina;;;;;149624;Slatina;;;и.p.;33;;;27326;754907.31;1025884.24;2022-10-15T00:00:00
1349848;532827;Slatina;;;;;149624;Slatina;;;и.p.;34;;;27326;754878.17;1025895.40;2022-10-15T00:00:00
1349856;532827;Slatina;;;;;149624;Slatina;;;и.p.;35;;;27326;755352.21;1026180.87;2013-12-04T00:00:00
1349864;532827;Slatina;;;;;149624;Slatina;;;и.p.;36;;;27326;754866.11;1025917.12;2013-12-04T00:00:00
1349872;532827;Slatina;;;;;149624;Slatina;;;и.p.;37;;;27326;754898.81;1025927.48;2013-12-04T00:00:00
1349881;532827;Slatina;;;;;149624;Slatina;;;и.p.;38;;;27326;754855.26;1025935.96;2022-10-15T00:00:00
1349899;532827;Slatina;;;;;149624;Slatina;;;и.p.;39;;;27326;755339.73;1026266.79;2022-10-15T00:00:00
1349902;532827;Slatina;;;;;149624;Slatina;;;и.p.;40;;;27326;754812.01;1025923.72;2022-10-15T00:00:00
1349911;532827;Slatina;;;;;149624;Slatina;;;и.p.;41;;;27326;754782.58;1025914.37;2013-12-04T00:00:00
1349929;532827;Slatina;;;;;149624;Slatina;;;и.p.;42;;;27326;754768.24;1025902.10;2013-12-04T00:00:00
1349937;532827;Slatina;;;;;149624;Slatina;;;и.p.;43;;;27326;754800.09;1025880.96;2013-12-04T00:00:00
1349945;532827;Slatina;;;;;149624;Slatina;;;и.p.;44;;;27326;755063.31;1026064.93;2013-12-04T00:00:00
1349953;532827;Slatina;;;;;149624;Slatina;;;и.p.;45;;;27326;754835.65;1026005.36;2022-10-15T00:00:00
1349961;532827;Slatina;;;;;149624;Slatina;;;и.p.;46;;;27326;755077.90;1025988.59;2013-12-04T00:00:00
1349970;532827;Slatina;;;;;149624;Slatina;;;и.p.;47;;;27326;755081.90;1025973.15;2013-12-04T00:00:00
1349988;532827;Slatina;;;;;149624;Slatina;;;и.p.;48;;;27326;754979.60;1025876.31;2013-12-04T00:00:00
1349996;532827;Slatina;;;;;149624;Slatina;;;и.p.;49;;;27326;754805.36;1026069.37;2013-12-04T00:00:00
1350005;532827;Slatina;;;;;149624;Slatina;;;и.p.;50;;;27326;754780.15;1026082.85;2022-10-15T00:00:00
1350013;532827;Slatina;;;;;149624;Slatina;;;и.p.;51;;;27326;755157.00;1026070.21;2013-12-04T00:00:00
1350021;532827;Slatina;;;;;149624;Slatina;;;и.p.;52;;;27326;754898.23;1026040.96;2022-10-15T00:00:00
1350030;532827;Slatina;;;;;149624;Slatina;;;и.p.;53;;;27326;754782.56;1026059.91;2022-10-15T00:00:00
1350048;532827;Slatina;;;;;149624;Slatina;;;и.p.;54;;;27326;755179.18;1026087.88;2013-12-04T00:00:00
1350056;532827;Slatina;;;;;149624;Slatina;;;и.p.;55;;;27326;755454.84;1026198.78;2013-12-04T00:00:00
1350064;532827;Slatina;;;;;149624;Slatina;;;и.p.;56;;;27326;754750.63;1026105.42;2013-12-04T00:00:00
1350072;532827;Slatina;;;;;149624;Slatina;;;и.p.;57;;;27326;754838.88;1025878.06;2022-10-15T00:00:00
1350081;532827;Slatina;;;;;149624;Slatina;;;и.p.;58;;;27326;754725.03;1025804.16;2013-12-04T00:00:00
1350099;532827;Slatina;;;;;149624;Slatina;;;и.p.;59;;;27326;754830.26;1026058.16;2013-12-04T00:00:00
1350102;532827;Slatina;;;;;149624;Slatina;;;и.p.;60;;;27326;754985.11;1025903.61;2013-12-04T00:00:00
1350111;532827;Slatina;;;;;149624;Slatina;;;и.p.;61;;;27326;754791.62;1025846.49;2022-10-15T00:00:00
1350129;532827;Slatina;;;;;149624;Slatina;;;и.p.;62;;;27326;754718.06;1026105.33;2013-12-04T00:00:00
1350137;532827;Slatina;;;;;149624;Slatina;;;и.p.;63;;;27326;754792.45;1026035.28;2022-10-15T00:00:00
1350145;532827;Slatina;;;;;149624;Slatina;;;и.p.;64;;;27326;753417.53;1025757.67;2013-12-04T00:00:00
1350153;532827;Slatina;;;;;149624;Slatina;;;и.p.;65;;;27326;755041.19;1025973.79;2013-12-04T00:00:00
1350161;532827;Slatina;;;;;149624;Slatina;;;и.p.;66;;;27326;754873.92;1025947.36;2013-12-04T00:00:00
1350170;532827;Slatina;;;;;149624;Slatina;;;и.p.;67;;;27326;755005.38;1025917.20;2013-12-04T00:00:00
1350188;532827;Slatina;;;;;149624;Slatina;;;и.p.;68;;;27326;754843.12;1025928.96;2013-12-04T00:00:00
1350196;532827;Slatina;;;;;149624;Slatina;;;и.p.;69;;;27326;755093.93;1025949.05;2013-12-04T00:00:00
1350200;532827;Slatina;;;;;149624;Slatina;;;и.p.;70;;;27326;754877.98;1025848.33;2022-10-15T00:00:00
1350218;532827;Slatina;;;;;149624;Slatina;;;и.p.;71;;;27326;754829.62;1025846.49;2013-12-04T00:00:00
1350226;532827;Slatina;;;;;149624;Slatina;;;и.p.;72;;;27326;755197.72;1026098.38;2013-12-04T00:00:00
1350234;532827;Slatina;;;;;149624;Slatina;;;и.p.;73;;;27326;755213.32;1026098.97;2013-12-04T00:00:00
1350242;532827;Slatina;;;;;149624;Slatina;;;и.p.;74;;;27326;755330.28;1026176.59;2013-12-04T00:00:00
1350251;532827;Slatina;;;;;149624;Slatina;;;и.p.;75;;;27326;754787.40;1026043.72;2022-10-15T00:00:00
1350269;532827;Slatina;;;;;149624;Slatina;;;и.p.;76;;;27326;755062.10;1025941.84;2013-12-04T00:00:00
1350277;532827;Slatina;;;;;149624;Slatina;;;и.p.;77;;;27326;755042.67;1026122.87;2013-12-04T00:00:00
1350285;532827;Slatina;;;;;149624;Slatina;;;и.p.;78;;;27326;754814.59;1025851.99;2022-09-21T00:00:00
1350293;532827;Slatina;;;;;149624;Slatina;;;и.p.;79;;;27326;754955.64;1026091.32;2013-12-04T00:00:00
1350307;532827;Slatina;;;;;149624;Slatina;;;и.p.;80;;;27326;754949.23;1025889.13;2013-12-04T00:00:00
1350315;532827;Slatina;;;;;149624;Slatina;;;и.p.;81;;;27326;754936.98;1025894.25;2013-12-04T00:00:00
1350323;532827;Slatina;;;;;149624;Slatina;;;и.p.;82;;;27326;755305.14;1026168.36;2013-12-04T00:00:00
1350331;532827;Slatina;;;;;149624;Slatina;;;и.p.;83;;;27326;754855.63;1025846.66;2022-10-15T00:00:00
1350340;532827;Slatina;;;;;149624;Slatina;;;и.p.;84;;;27326;754907.46;1026099.52;2022-10-15T00:00:00
1350366;532827;Slatina;;;;;149624;Slatina;;;и.p.;86;;;27326;755132.20;1025989.97;2022-10-15T00:00:00
1350374;532827;Slatina;;;;;149624;Slatina;;;и.p.;87;;;27326;755057.01;1026101.93;2013-12-04T00:00:00
1350382;532827;Slatina;;;;;149624;Slatina;;;и.p.;88;;;27326;754668.38;1026005.99;2013-12-04T00:00:00
1350391;532827;Slatina;;;;;149624;Slatina;;;и.p.;89;;;27326;754714.24;1025801.87;2013-12-04T00:00:00
1350404;532827;Slatina;;;;;149624;Slatina;;;и.p.;90;;;27326;754703.48;1025795.53;2013-12-04T00:00:00
1350412;532827;Slatina;;;;;149624;Slatina;;;и.p.;91;;;27326;754687.87;1025788.13;2013-12-04T00:00:00
1350421;532827;Slatina;;;;;149624;Slatina;;;и.p.;92;;;27326;754777.31;1025836.76;2013-12-04T00:00:00
1350439;532827;Slatina;;;;;149624;Slatina;;;и.p.;93;;;27326;755037.61;1025961.10;2013-12-04T00:00:00
1350447;532827;Slatina;;;;;149624;Slatina;;;и.p.;94;;;27326;755399.56;1026190.21;2013-12-04T00:00:00
1350455;532827;Slatina;;;;;149624;Slatina;;;и.p.;95;;;27326;754750.94;1025820.48;2013-12-04T00:00:00
1350463;532827;Slatina;;;;;149624;Slatina;;;и.p.;96;;;27326;754668.68;1025774.60;2013-12-04T00:00:00
1350471;532827;Slatina;;;;;149624;Slatina;;;и.p.;97;;;27326;754922.01;1025996.63;2013-12-04T00:00:00
1350480;532827;Slatina;;;;;149624;Slatina;;;и.p.;98;;;27326;754753.75;1026204.50;2013-12-04T00:00:00
1350498;532827;Slatina;;;;;149624;Slatina;;;и.p.;99;;;27326;754846.06;1025911.80;2022-10-15T00:00:00
1350501;532827;Slatina;;;;;149624;Slatina;;;и.p.;100;;;27326;754805.36;1026001.91;2013-12-04T00:00:00
