Kуd ADM;Kуd obce;Nбzev obce;Kуd MOMC;Nбzev MOMC;Kуd obvodu Prahy;Nбzev obvodu Prahy;Kуd ибsti obce;Nбzev ибsti obce;Kуd ulice;Nбzev ulice;Typ SO;Инslo domovnн;Инslo orientaиnн;Znak инsla orientaиnнho;PSИ;Souшadnice Y;Souшadnice X;Platн Od
18429394;551988;Zбboшн;;;;;189316;Zбboшн;;;и.p.;1;;;38734;796503.00;1115100.50;2013-12-05T00:00:00
18429408;551988;Zбboшн;;;;;189316;Zбboшн;;;и.p.;2;;;38734;796403.25;1115062.13;2013-12-05T00:00:00
18429416;551988;Zбboшн;;;;;189316;Zбboшн;;;и.p.;3;;;38734;796365.25;1115068.88;2013-12-05T00:00:00
18429424;551988;Zбboшн;;;;;189316;Zбboшн;;;и.p.;4;;;38734;796411.81;1114988.13;2013-12-05T00:00:00
18429432;551988;Zбboшн;;;;;189316;Zбboшн;;;и.p.;5;;;38734;796489.56;1115140.25;2013-12-05T00:00:00
18429441;551988;Zбboшн;;;;;189316;Zбboшн;;;и.p.;6;;;38734;796340.88;1114959.13;2013-12-05T00:00:00
18429459;551988;Zбboшн;;;;;189316;Zбboшн;;;и.p.;7;;;38734;796326.19;1114986.63;2013-12-05T00:00:00
18429475;551988;Zбboшн;;;;;189316;Zбboшн;;;и.p.;9;;;38734;796219.56;1115134.50;2013-12-05T00:00:00
18429483;551988;Zбboшн;;;;;189316;Zбboшн;;;и.p.;10;;;38734;796322.69;1115033.63;2013-12-05T00:00:00
18429491;551988;Zбboшн;;;;;189316;Zбboшн;;;и.p.;11;;;38734;796311.38;1115031.13;2013-12-05T00:00:00
18429505;551988;Zбboшн;;;;;189316;Zбboшн;;;и.p.;12;;;38734;796272.75;1115025.00;2013-12-05T00:00:00
18429513;551988;Zбboшн;;;;;189316;Zбboшн;;;и.p.;13;;;38734;796223.44;1115034.75;2013-12-05T00:00:00
18429521;551988;Zбboшн;;;;;189316;Zбboшн;;;и.p.;14;;;38734;796206.56;1115071.13;2013-12-05T00:00:00
18429530;551988;Zбboшн;;;;;189316;Zбboшн;;;и.p.;15;;;38734;796188.06;1115031.63;2013-12-05T00:00:00
18429548;551988;Zбboшн;;;;;189316;Zбboшн;;;и.p.;16;;;38734;796142.56;1115027.00;2013-12-05T00:00:00
18429556;551988;Zбboшн;;;;;189316;Zбboшн;;;и.p.;17;;;38734;796178.31;1115051.50;2013-12-05T00:00:00
18429564;551988;Zбboшн;;;;;189316;Zбboшн;;;и.p.;18;;;38734;796164.81;1115071.13;2013-12-05T00:00:00
18429572;551988;Zбboшн;;;;;189316;Zбboшн;;;и.p.;19;;;38734;796193.13;1115113.50;2013-12-05T00:00:00
18429581;551988;Zбboшн;;;;;189316;Zбboшн;;;и.p.;20;;;38734;796186.44;1115091.88;2013-12-05T00:00:00
18429599;551988;Zбboшн;;;;;189316;Zбboшн;;;и.p.;21;;;38734;796175.25;1115109.50;2013-12-05T00:00:00
18429602;551988;Zбboшн;;;;;189316;Zбboшн;;;и.p.;22;;;38734;796156.75;1115120.88;2013-12-05T00:00:00
18429611;551988;Zбboшн;;;;;189316;Zбboшн;;;и.p.;23;;;38734;796165.81;1115134.38;2013-12-05T00:00:00
18429629;551988;Zбboшн;;;;;189316;Zбboшн;;;и.p.;24;;;38734;796209.19;1115144.38;2013-12-05T00:00:00
18429637;551988;Zбboшн;;;;;189316;Zбboшн;;;и.p.;25;;;38734;796153.38;1114980.38;2013-12-05T00:00:00
18429645;551988;Zбboшн;;;;;189316;Zбboшн;;;и.p.;26;;;38734;796190.44;1115191.00;2013-12-05T00:00:00
18429653;551988;Zбboшн;;;;;189316;Zбboшн;;;и.p.;27;;;38734;796223.13;1115157.88;2013-12-05T00:00:00
18429661;551988;Zбboшн;;;;;189316;Zбboшн;;;и.p.;28;;;38734;796223.13;1115195.63;2013-12-05T00:00:00
18429670;551988;Zбboшн;;;;;189316;Zбboшн;;;и.p.;29;;;38734;796254.88;1115164.50;2013-12-05T00:00:00
