Kód ADM;Kód obce;Název obce;Kód MOMC;Název MOMC;Kód obvodu Prahy;Název obvodu Prahy;Kód èásti obce;Název èásti obce;Kód ulice;Název ulice;Typ SO;Èíslo domovní;Èíslo orientaèní;Znak èísla orientaèního;PSÈ;Souøadnice Y;Souøadnice X;Platí Od
12633241;538086;Boøanovice;;;;;8079;Boøanovice;407895;Ke Kampelièce;è.p.;1;;;25065;737352.24;1033557.87;2013-12-06T00:00:00
12633259;538086;Boøanovice;;;;;8079;Boøanovice;408018;V Ulièce;è.p.;2;;;25065;737351.59;1033699.23;2013-12-06T00:00:00
12633267;538086;Boøanovice;;;;;8079;Boøanovice;408018;V Ulièce;è.p.;3;;;25065;737370.09;1033694.02;2013-12-06T00:00:00
12633275;538086;Boøanovice;;;;;8079;Boøanovice;408018;V Ulièce;è.p.;4;;;25065;737389.42;1033694.39;2013-12-06T00:00:00
12633283;538086;Boøanovice;;;;;8079;Boøanovice;407861;Hlavní;è.p.;5;;;25065;737399.65;1033646.41;2018-06-11T00:00:00
12633291;538086;Boøanovice;;;;;8079;Boøanovice;407861;Hlavní;è.p.;6;;;25065;737511.59;1033701.05;2013-12-06T00:00:00
12633305;538086;Boøanovice;;;;;402991;Pakomìøice;407852;Družstevní;è.p.;170;;;25065;736998.30;1033338.12;2017-01-18T00:00:00
12633313;538086;Boøanovice;;;;;8079;Boøanovice;407861;Hlavní;è.p.;8;;;25065;737580.16;1033637.33;2018-03-27T00:00:00
12633321;538086;Boøanovice;;;;;8079;Boøanovice;407861;Hlavní;è.p.;9;;;25065;737581.95;1033618.83;2013-12-06T00:00:00
12633330;538086;Boøanovice;;;;;8079;Boøanovice;407861;Hlavní;è.p.;10;;;25065;737606.18;1033606.09;2013-12-06T00:00:00
12633348;538086;Boøanovice;;;;;8079;Boøanovice;407984;U Zvonièky;è.p.;11;;;25065;737512.28;1033570.35;2023-05-21T00:00:00
12633364;538086;Boøanovice;;;;;8079;Boøanovice;407925;Na Lávkách;è.p.;13;;;25065;737485.42;1033530.17;2013-12-06T00:00:00
12633372;538086;Boøanovice;;;;;8079;Boøanovice;407895;Ke Kampelièce;è.p.;14;;;25065;737457.65;1033553.27;2013-12-06T00:00:00
12633381;538086;Boøanovice;;;;;8079;Boøanovice;407984;U Zvonièky;è.p.;15;;;25065;737472.67;1033611.41;2022-10-17T00:00:00
12633399;538086;Boøanovice;;;;;8079;Boøanovice;407861;Hlavní;è.p.;16;;;25065;737632.76;1033569.40;2013-12-06T00:00:00
12633402;538086;Boøanovice;;;;;8079;Boøanovice;407861;Hlavní;è.p.;17;;;25065;737477.19;1033648.23;2013-12-06T00:00:00
12633411;538086;Boøanovice;;;;;8079;Boøanovice;407984;U Zvonièky;è.p.;18;;;25065;737497.79;1033634.25;2013-12-06T00:00:00
12633429;538086;Boøanovice;;;;;8079;Boøanovice;407992;V Mokøinách;è.p.;19;;;25065;737501.43;1033591.26;2013-12-06T00:00:00
12633437;538086;Boøanovice;;;;;8079;Boøanovice;407992;V Mokøinách;è.p.;20;;;25065;737528.51;1033597.80;2018-11-21T00:00:00
12633445;538086;Boøanovice;;;;;8079;Boøanovice;407992;V Mokøinách;è.p.;21;;;25065;737542.08;1033598.80;2013-12-06T00:00:00
12633453;538086;Boøanovice;;;;;8079;Boøanovice;407861;Hlavní;è.p.;22;;;25065;737457.77;1033663.86;2013-12-06T00:00:00
12633461;538086;Boøanovice;;;;;8079;Boøanovice;407861;Hlavní;è.p.;23;;;25065;737462.13;1033646.94;2013-12-06T00:00:00
12633488;538086;Boøanovice;;;;;8079;Boøanovice;407861;Hlavní;è.p.;25;;;25065;737616.81;1033559.82;2022-10-17T00:00:00
12633500;538086;Boøanovice;;;;;8079;Boøanovice;407895;Ke Kampelièce;è.p.;27;;;25065;737416.23;1033565.52;2022-10-17T00:00:00
12633526;538086;Boøanovice;;;;;8079;Boøanovice;407895;Ke Kampelièce;è.p.;29;;;25065;737438.36;1033558.47;2013-12-06T00:00:00
12633534;538086;Boøanovice;;;;;8079;Boøanovice;407861;Hlavní;è.p.;30;;;25065;737638.00;1033595.99;2022-10-17T00:00:00
12633542;538086;Boøanovice;;;;;8079;Boøanovice;408018;V Ulièce;è.p.;31;;;25065;737386.01;1033651.56;2013-12-06T00:00:00
12633551;538086;Boøanovice;;;;;8079;Boøanovice;407917;Na Horce;è.p.;32;;;25065;737443.06;1033683.55;2013-12-06T00:00:00
12633577;538086;Boøanovice;;;;;8079;Boøanovice;407861;Hlavní;è.p.;34;;;25065;737326.23;1033614.20;2022-10-17T00:00:00
12633585;538086;Boøanovice;;;;;8079;Boøanovice;407917;Na Horce;è.p.;35;;;25065;737443.32;1033729.93;2013-12-06T00:00:00
12633593;538086;Boøanovice;;;;;8079;Boøanovice;407895;Ke Kampelièce;è.p.;36;;;25065;737412.57;1033508.35;2013-12-06T00:00:00
12633607;538086;Boøanovice;;;;;8079;Boøanovice;407941;Pivovarská;è.p.;37;;;25065;737382.75;1033573.75;2013-12-06T00:00:00
12633623;538086;Boøanovice;;;;;8079;Boøanovice;407861;Hlavní;è.p.;39;;;25065;737630.68;1033580.07;2013-12-06T00:00:00
12633631;538086;Boøanovice;;;;;8079;Boøanovice;407917;Na Horce;è.p.;40;;;25065;737411.85;1033742.95;2013-12-06T00:00:00
12633640;538086;Boøanovice;;;;;8079;Boøanovice;407895;Ke Kampelièce;è.p.;41;;;25065;737375.94;1033552.81;2013-12-06T00:00:00
12633658;538086;Boøanovice;;;;;8079;Boøanovice;407861;Hlavní;è.p.;42;;;25065;737324.17;1033599.87;2013-12-06T00:00:00
12633666;538086;Boøanovice;;;;;8079;Boøanovice;407895;Ke Kampelièce;è.p.;44;;;25065;737366.54;1033531.26;2013-12-06T00:00:00
12633674;538086;Boøanovice;;;;;8079;Boøanovice;407917;Na Horce;è.p.;45;;;25065;737400.84;1033740.86;2013-12-06T00:00:00
12633682;538086;Boøanovice;;;;;8079;Boøanovice;407984;U Zvonièky;è.p.;46;;;25065;737476.93;1033576.43;2013-12-06T00:00:00
12633691;538086;Boøanovice;;;;;8079;Boøanovice;407861;Hlavní;è.p.;47;;;25065;737552.67;1033626.05;2013-12-06T00:00:00
