Kףd ADM;Kףd obce;Nבzev obce;Kףd MOMC;Nבzev MOMC;Kףd obvodu Prahy;Nבzev obvodu Prahy;Kףd טבsti obce;Nבzev טבsti obce;Kףd ulice;Nבzev ulice;Typ SO;ָםslo domovnם;ָםslo orientaטnם;Znak טםsla orientaטnםho;PSָ;Souרadnice Y;Souרadnice X;Platם Od
3608247;596116;Mלרםn;;;;;93246;Mלרםn;652091;Nבmלstם;ט.p.;16;;;59442;647904.40;1133125.73;2013-12-07T00:00:00
3608255;596116;Mלרםn;;;;;93246;Mלרםn;652091;Nבmלstם;ט.p.;17;;;59442;647916.07;1133134.87;2013-12-07T00:00:00
3608263;596116;Mלרםn;;;;;93246;Mלרםn;652105;Otםnskב;ט.p.;18;;;59442;647925.65;1133147.06;2013-12-07T00:00:00
3608271;596116;Mלרםn;;;;;93246;Mלרםn;652105;Otםnskב;ט.p.;19;;;59442;647910.84;1133162.64;2013-12-07T00:00:00
3608280;596116;Mלרםn;;;;;93246;Mלרםn;652105;Otםnskב;ט.p.;20;;;59442;647906.84;1133169.00;2013-12-07T00:00:00
3608298;596116;Mלרםn;;;;;93246;Mלרםn;652105;Otםnskב;ט.p.;21;;;59442;647878.23;1133200.41;2013-12-07T00:00:00
3608301;596116;Mלרםn;;;;;93246;Mלרםn;652105;Otםnskב;ט.p.;22;;;59442;647852.13;1133200.92;2013-12-07T00:00:00
3608310;596116;Mלרםn;;;;;93246;Mלרםn;652105;Otםnskב;ט.p.;23;;;59442;647857.82;1133230.82;2013-12-07T00:00:00
3608328;596116;Mלרםn;;;;;93246;Mלרםn;652199;Zarybnםk;ט.p.;24;;;59442;648089.92;1133302.91;2013-12-07T00:00:00
3608336;596116;Mלרםn;;;;;93246;Mלרםn;652156;Ve Vrbם;ט.p.;25;;;59442;647806.33;1133315.19;2013-12-07T00:00:00
3608344;596116;Mלרםn;;;;;93246;Mלרםn;652156;Ve Vrbם;ט.p.;26;;;59442;647822.32;1133328.07;2013-12-07T00:00:00
3608352;596116;Mלרםn;;;;;93246;Mלרםn;652105;Otםnskב;ט.p.;27;;;59442;647867.40;1133329.98;2013-12-07T00:00:00
3608361;596116;Mלרםn;;;;;93246;Mלרםn;652105;Otםnskב;ט.p.;29;;;59442;647883.53;1133302.64;2013-12-07T00:00:00
3608379;596116;Mלרםn;;;;;93246;Mלרםn;652105;Otםnskב;ט.p.;30;;;59442;647876.78;1133286.60;2013-12-07T00:00:00
3608387;596116;Mלרםn;;;;;93246;Mלרםn;652105;Otםnskב;ט.p.;31;;;59442;647880.00;1133274.11;2013-12-07T00:00:00
3608395;596116;Mלרםn;;;;;93246;Mלרםn;652105;Otםnskב;ט.p.;32;;;59442;647889.66;1133259.64;2013-12-07T00:00:00
3608409;596116;Mלרםn;;;;;93246;Mלרםn;652041;Brnלnskב;ט.p.;33;;;59442;647378.14;1133414.44;2013-12-07T00:00:00
3608417;596116;Mלרםn;;;;;93246;Mלרםn;652105;Otםnskב;ט.p.;34;;;59442;647898.10;1133225.87;2013-12-07T00:00:00
3608425;596116;Mלרםn;;;;;93246;Mלרםn;652105;Otםnskב;ט.p.;35;;;59442;647905.50;1133219.35;2013-12-07T00:00:00
3608433;596116;Mלרםn;;;;;93246;Mלרםn;652105;Otםnskב;ט.p.;37;;;59442;647932.29;1133189.40;2013-12-07T00:00:00
3608441;596116;Mלרםn;;;;;93246;Mלרםn;652105;Otםnskב;ט.p.;38;;;59442;647946.70;1133171.80;2013-12-07T00:00:00
3608450;596116;Mלרםn;;;;;93246;Mלרםn;652105;Otםnskב;ט.p.;39;;;59442;647955.97;1133153.60;2013-12-07T00:00:00
3608468;596116;Mלרםn;;;;;93246;Mלרםn;652091;Nבmלstם;ט.p.;40;;;59442;647962.10;1133134.59;2013-12-07T00:00:00
3608476;596116;Mלרםn;;;;;93246;Mלרםn;652091;Nבmלstם;ט.p.;42;;;59442;648000.21;1133101.72;2013-12-07T00:00:00
3608484;596116;Mלרםn;;;;;93246;Mלרםn;652091;Nבmלstם;ט.p.;43;;;59442;647936.35;1132993.82;2013-12-07T00:00:00
3608506;596116;Mלרםn;;;;;93246;Mלרםn;652091;Nבmלstם;ט.p.;46;;;59442;648040.86;1133030.23;2013-12-07T00:00:00
3608514;596116;Mלרםn;;;;;93246;Mלרםn;652091;Nבmלstם;ט.p.;47;;;59442;648092.75;1132869.46;2013-12-07T00:00:00
3608522;596116;Mלרםn;;;;;93246;Mלרםn;652091;Nבmלstם;ט.p.;48;;;59442;648054.05;1133007.53;2013-12-07T00:00:00
3608531;596116;Mלרםn;;;;;93246;Mלרםn;652091;Nבmלstם;ט.p.;50;;;59442;648086.65;1132961.95;2013-12-07T00:00:00
3608549;596116;Mלרםn;;;;;93246;Mלרםn;652091;Nבmלstם;ט.p.;51;;;59442;648098.24;1132946.85;2013-12-07T00:00:00
3608557;596116;Mלרםn;;;;;93246;Mלרםn;652091;Nבmלstם;ט.p.;52;;;59442;648106.82;1132934.73;2013-12-07T00:00:00
3608565;596116;Mלרםn;;;;;93246;Mלרםn;652091;Nבmלstם;ט.p.;53;;;59442;648119.40;1132919.95;2013-12-07T00:00:00
3608573;596116;Mלרםn;;;;;93246;Mלרםn;652091;Nבmלstם;ט.p.;54;;;59442;648161.21;1132920.86;2013-12-07T00:00:00
3608581;596116;Mלרםn;;;;;93246;Mלרםn;652091;Nבmלstם;ט.p.;55;;;59442;648163.06;1132879.11;2013-12-07T00:00:00
3608590;596116;Mלרםn;;;;;93246;Mלרםn;652091;Nבmלstם;ט.p.;56;;;59442;648156.98;1132862.31;2013-12-07T00:00:00
3608603;596116;Mלרםn;;;;;93246;Mלרםn;652091;Nבmלstם;ט.p.;57;;;59442;648162.66;1132857.21;2013-12-07T00:00:00
3608611;596116;Mלרםn;;;;;93246;Mלרםn;652091;Nבmלstם;ט.p.;58;;;59442;648168.18;1132852.66;2013-12-07T00:00:00
3608620;596116;Mלרםn;;;;;93246;Mלרםn;652156;Ve Vrbם;ט.p.;59;;;59442;647798.73;1133454.89;2013-12-07T00:00:00
3608638;596116;Mלרםn;;;;;93246;Mלרםn;652172;Zabrבna;ט.p.;60;;;59442;648179.83;1132860.75;2013-12-07T00:00:00
3608646;596116;Mלרםn;;;;;93246;Mלרםn;652172;Zabrבna;ט.p.;61;;;59442;648194.09;1132868.84;2013-12-07T00:00:00
3608654;596116;Mלרםn;;;;;93246;Mלרםn;652172;Zabrבna;ט.p.;62;;;59442;648213.32;1132872.96;2016-06-06T00:00:00
3608662;596116;Mלרםn;;;;;93246;Mלרםn;652156;Ve Vrbם;ט.p.;63;;;59442;647804.91;1133326.14;2013-12-07T00:00:00
3608671;596116;Mלרםn;;;;;93246;Mלרםn;652172;Zabrבna;ט.p.;64;;;59442;648252.60;1132917.77;2013-12-07T00:00:00
3608689;596116;Mלרםn;;;;;93246;Mלרםn;652059;ָernickב;ט.p.;65;;;59442;648063.78;1132585.84;2023-03-09T00:00:00
3608697;596116;Mלרםn;;;;;93246;Mלרםn;652172;Zabrבna;ט.p.;66;;;59442;648274.73;1132951.15;2013-12-07T00:00:00
3608701;596116;Mלרםn;;;;;93246;Mלרםn;652172;Zabrבna;ט.p.;67;;;59442;648280.02;1132976.22;2013-12-07T00:00:00
3608719;596116;Mלרםn;;;;;93246;Mלרםn;652172;Zabrבna;ט.p.;68;;;59442;648291.70;1132961.12;2013-12-07T00:00:00
3608727;596116;Mלרםn;;;;;93246;Mלרםn;652172;Zabrבna;ט.p.;69;;;59442;648296.96;1132950.29;2013-12-07T00:00:00
3608735;596116;Mלרםn;;;;;93246;Mלרםn;652199;Zarybnםk;ט.p.;70;;;59442;648110.75;1133288.80;2013-12-07T00:00:00
3608743;596116;Mלרםn;;;;;93246;Mלרםn;652130;Rשovב;ט.p.;71;;;59442;648257.94;1132540.55;2013-12-07T00:00:00
3608751;596116;Mלרםn;;;;;93246;Mלרםn;652172;Zabrבna;ט.p.;72;;;59442;648275.96;1132915.95;2013-12-07T00:00:00
3608760;596116;Mלרםn;;;;;93246;Mלרםn;652199;Zarybnםk;ט.p.;73;;;59442;648347.06;1133124.39;2013-12-07T00:00:00
3608778;596116;Mלרםn;;;;;93246;Mלרםn;652172;Zabrבna;ט.p.;74;;;59442;648248.42;1132904.26;2013-12-07T00:00:00
3608786;596116;Mלרםn;;;;;93246;Mלרםn;652172;Zabrבna;ט.p.;75;;;59442;648412.44;1132909.62;2013-12-07T00:00:00
3608794;596116;Mלרםn;;;;;93246;Mלרםn;652199;Zarybnםk;ט.p.;76;;;59442;648441.50;1133065.05;2013-12-07T00:00:00
3608808;596116;Mלרםn;;;;;93246;Mלרםn;652172;Zabrבna;ט.p.;77;;;59442;648460.90;1132968.19;2013-12-07T00:00:00
3608824;596116;Mלרםn;;;;;93246;Mלרםn;652172;Zabrבna;ט.p.;79;;;59442;648262.20;1132879.86;2013-12-07T00:00:00
3608832;596116;Mלרםn;;;;;93246;Mלרםn;652172;Zabrבna;ט.p.;80;;;59442;648249.53;1132863.97;2013-12-07T00:00:00
3608841;596116;Mלרםn;;;;;93246;Mלרםn;652172;Zabrבna;ט.p.;81;;;59442;648231.07;1132844.10;2013-12-07T00:00:00
3608859;596116;Mלרםn;;;;;93246;Mלרםn;652172;Zabrבna;ט.p.;82;;;59442;648212.83;1132831.99;2013-12-07T00:00:00
3608867;596116;Mלרםn;;;;;93246;Mלרםn;652172;Zabrבna;ט.p.;83;;;59442;648204.24;1132820.86;2013-12-07T00:00:00
3608875;596116;Mלרםn;;;;;93246;Mלרםn;652075;Jihlavskב;ט.p.;84;;;59442;648235.58;1132773.58;2013-12-07T00:00:00
3608883;596116;Mלרםn;;;;;93246;Mלרםn;652075;Jihlavskב;ט.p.;85;;;59442;648234.13;1132739.57;2013-12-07T00:00:00
3608891;596116;Mלרםn;;;;;93246;Mלרםn;652075;Jihlavskב;ט.p.;87;;;59442;648204.03;1132776.92;2013-12-07T00:00:00
3608905;596116;Mלרםn;;;;;93246;Mלרםn;652105;Otםnskב;ט.p.;88;;;59442;647768.50;1133973.47;2013-12-07T00:00:00
3608913;596116;Mלרםn;;;;;93246;Mלרםn;652059;ָernickב;ט.p.;89;;;59442;648988.85;1131511.48;2013-12-07T00:00:00
3608921;596116;Mלרםn;;;;;93246;Mלרםn;652091;Nבmלstם;ט.p.;90;;;59442;648154.99;1132818.90;2013-12-07T00:00:00
3608930;596116;Mלרםn;;;;;93246;Mלרםn;652091;Nבmלstם;ט.p.;92;;;59442;648117.85;1132827.64;2013-12-07T00:00:00
3608948;596116;Mלרםn;;;;;93246;Mלרםn;652091;Nבmלstם;ט.p.;93;;;59442;648104.12;1132832.41;2013-12-07T00:00:00
3608956;596116;Mלרםn;;;;;93246;Mלרםn;652091;Nבmלstם;ט.p.;94;;;59442;648102.61;1132858.13;2013-12-07T00:00:00
3608964;596116;Mלרםn;;;;;93246;Mלרםn;652091;Nבmלstם;ט.p.;95;;;59442;648090.23;1132879.81;2013-12-07T00:00:00
3608972;596116;Mלרםn;;;;;93246;Mלרםn;652148;U Hרitל;ט.p.;98;;;59442;647729.41;1132941.78;2013-12-07T00:00:00
3608981;596116;Mלרםn;;;;;93246;Mלרםn;652091;Nבmלstם;ט.p.;99;;;59442;647979.68;1132917.71;2013-12-07T00:00:00
3608999;596116;Mלרםn;;;;;93246;Mלרםn;652091;Nבmלstם;ט.p.;100;;;59442;647992.13;1132973.34;2013-12-07T00:00:00
3609006;596116;Mלרםn;;;;;93246;Mלרםn;652091;Nבmלstם;ט.p.;102;;;59442;647874.44;1132930.97;2024-08-08T00:00:00
3609014;596116;Mלרםn;;;;;93246;Mלרםn;652091;Nבmלstם;ט.p.;103;;;59442;647960.31;1133008.57;2013-12-07T00:00:00
3609022;596116;Mלרםn;;;;;93246;Mלרםn;652091;Nבmלstם;ט.p.;104;;;59442;647977.28;1133042.89;2013-12-07T00:00:00
3609031;596116;Mלרםn;;;;;93246;Mלרםn;652199;Zarybnםk;ט.p.;105;;;59442;648103.66;1133294.36;2013-12-07T00:00:00
3609049;596116;Mלרםn;;;;;93246;Mלרםn;652091;Nבmלstם;ט.p.;107;;;59442;647933.35;1133038.27;2013-12-07T00:00:00
3609057;596116;Mלרםn;;;;;93246;Mלרםn;652091;Nבmלstם;ט.p.;108;;;59442;647925.41;1133053.17;2013-12-07T00:00:00
3609065;596116;Mלרםn;;;;;93246;Mלרםn;652091;Nבmלstם;ט.p.;109;;;59442;647914.12;1133067.86;2013-12-07T00:00:00
3609073;596116;Mלרםn;;;;;93246;Mלרםn;652091;Nבmלstם;ט.p.;110;;;59442;647896.69;1133089.36;2013-12-07T00:00:00
3609081;596116;Mלרםn;;;;;93246;Mלרםn;652091;Nבmלstם;ט.p.;111;;;59442;647878.01;1133110.61;2013-12-07T00:00:00
3609090;596116;Mלרםn;;;;;93246;Mלרםn;652091;Nבmלstם;ט.p.;112;;;59442;647862.77;1133119.55;2013-12-07T00:00:00
3609103;596116;Mלרםn;;;;;93246;Mלרםn;652121;Potovnם;ט.p.;113;;;59442;647848.18;1133127.70;2013-12-07T00:00:00
3609111;596116;Mלרםn;;;;;93246;Mלרםn;652091;Nבmלstם;ט.p.;114;;;59442;647842.02;1133144.04;2013-12-07T00:00:00
3609120;596116;Mלרםn;;;;;93246;Mלרםn;652091;Nבmלstם;ט.p.;115;;;59442;647828.50;1133151.99;2013-12-07T00:00:00
3609138;596116;Mלרםn;;;;;93246;Mלרםn;652091;Nבmלstם;ט.p.;116;;;59442;647812.19;1133162.92;2013-12-07T00:00:00
3609146;596116;Mלרםn;;;;;93246;Mלרםn;652091;Nבmלstם;ט.p.;117;;;59442;647802.96;1133172.85;2013-12-07T00:00:00
3609154;596116;Mלרםn;;;;;93246;Mלרםn;652091;Nבmלstם;ט.p.;118;;;59442;647795.23;1133179.80;2013-12-07T00:00:00
3609162;596116;Mלרםn;;;;;93246;Mלרםn;652091;Nבmלstם;ט.p.;119;;;59442;647783.64;1133186.36;2013-12-07T00:00:00
3609171;596116;Mלרםn;;;;;93246;Mלרםn;652091;Nבmלstם;ט.p.;120;;;59442;647767.76;1133198.68;2013-12-07T00:00:00
3609189;596116;Mלרםn;;;;;93246;Mלרםn;652091;Nבmלstם;ט.p.;121;;;59442;647754.24;1133209.80;2013-12-07T00:00:00
3609197;596116;Mלרםn;;;;;93246;Mלרםn;652091;Nבmלstם;ט.p.;122;;;59442;647737.75;1133215.03;2013-12-07T00:00:00
3609201;596116;Mלרםn;;;;;93246;Mלרםn;652091;Nבmלstם;ט.p.;123;;;59442;647720.75;1133240.25;2013-12-07T00:00:00
3609219;596116;Mלרםn;;;;;93246;Mלרםn;652091;Nבmלstם;ט.p.;124;;;59442;647707.91;1133248.60;2013-12-07T00:00:00
3609227;596116;Mלרםn;;;;;93246;Mלרםn;652091;Nבmלstם;ט.p.;125;;;59442;647689.24;1133258.14;2013-12-07T00:00:00
3609235;596116;Mלרםn;;;;;93246;Mלרםn;652091;Nבmלstם;ט.p.;126;;;59442;647671.42;1133269.06;2013-12-07T00:00:00
3609243;596116;Mלרםn;;;;;93246;Mלרםn;652091;Nבmלstם;ט.p.;127;;;59442;647661.12;1133276.02;2013-12-07T00:00:00
3609251;596116;Mלרםn;;;;;93246;Mלרםn;652059;ָernickב;ט.p.;128;;;59442;648977.49;1131490.85;2013-12-07T00:00:00
3609260;596116;Mלרםn;;;;;93246;Mלרםn;652148;U Hרitל;ט.p.;129;;;59442;647744.86;1132995.82;2013-12-07T00:00:00
3609278;596116;Mלרםn;;;;;93246;Mלרםn;652121;Potovnם;ט.p.;130;;;59442;647741.04;1133071.58;2013-12-07T00:00:00
3609294;596116;Mלרםn;;;;;93246;Mלרםn;652156;Ve Vrbם;ט.p.;132;;;59442;647822.36;1133360.97;2013-12-07T00:00:00
3609308;596116;Mלרםn;;;;;93246;Mלרםn;652105;Otםnskב;ט.p.;133;;;59442;647874.35;1133362.08;2013-12-07T00:00:00
3609316;596116;Mלרםn;;;;;93246;Mלרםn;652105;Otםnskב;ט.p.;134;;;59442;647870.27;1133382.94;2013-12-07T00:00:00
3609324;596116;Mלרםn;;;;;93246;Mלרםn;652105;Otםnskב;ט.p.;135;;;59442;647886.07;1133407.86;2013-12-07T00:00:00
3609332;596116;Mלרםn;;;;;93246;Mלרםn;652156;Ve Vrbם;ט.p.;136;;;59442;647733.63;1133461.86;2013-12-07T00:00:00
3609341;596116;Mלרםn;;;;;93246;Mלרםn;652156;Ve Vrbם;ט.p.;137;;;59442;647789.33;1133418.48;2013-12-07T00:00:00
3609359;596116;Mלרםn;;;;;93246;Mלרםn;652156;Ve Vrbם;ט.p.;138;;;59442;647828.19;1133425.63;2013-12-07T00:00:00
3609367;596116;Mלרםn;;;;;93246;Mלרםn;652156;Ve Vrbם;ט.p.;139;;;59442;647873.94;1133458.07;2013-12-07T00:00:00
3609375;596116;Mלרםn;;;;;93246;Mלרםn;652156;Ve Vrbם;ט.p.;140;;;59442;647873.02;1133463.74;2013-12-07T00:00:00
3609391;596116;Mלרםn;;;;;93246;Mלרםn;652105;Otםnskב;ט.p.;142;;;59442;647894.10;1133506.67;2013-12-07T00:00:00
3609405;596116;Mלרםn;;;;;93246;Mלרםn;652105;Otםnskב;ט.p.;143;;;59442;647879.93;1133579.66;2013-12-07T00:00:00
3609430;596116;Mלרםn;;;;;93246;Mלרםn;652199;Zarybnםk;ט.p.;147;;;59442;647970.12;1133480.83;2013-12-07T00:00:00
3609448;596116;Mלרםn;;;;;93246;Mלרםn;652199;Zarybnםk;ט.p.;148;;;59442;647987.63;1133462.99;2013-12-07T00:00:00
3609456;596116;Mלרםn;;;;;93246;Mלרםn;652199;Zarybnםk;ט.p.;150;;;59442;648063.88;1133458.03;2013-12-07T00:00:00
3609464;596116;Mלרםn;;;;;93246;Mלרםn;652199;Zarybnםk;ט.p.;151;;;59442;647996.91;1133434.70;2013-12-07T00:00:00
3609472;596116;Mלרםn;;;;;93246;Mלרםn;652199;Zarybnםk;ט.p.;152;;;59442;647980.10;1133418.30;2013-12-07T00:00:00
3609481;596116;Mלרםn;;;;;93246;Mלרםn;652199;Zarybnםk;ט.p.;153;;;59442;647993.78;1133407.70;2013-12-07T00:00:00
3609502;596116;Mלרםn;;;;;93246;Mלרםn;652091;Nבmלstם;ט.p.;156;;;59442;648016.94;1133003.27;2013-12-07T00:00:00
3609511;596116;Mלרםn;;;;;93246;Mלרםn;652199;Zarybnםk;ט.p.;157;;;59442;648028.02;1133469.59;2013-12-07T00:00:00
3609537;596116;Mלרםn;;;;;93246;Mלרםn;652199;Zarybnםk;ט.p.;159;;;59442;648072.68;1133458.23;2013-12-07T00:00:00
3609545;596116;Mלרםn;;;;;93246;Mלרםn;652156;Ve Vrbם;ט.p.;160;;;59442;647778.28;1133427.69;2013-12-07T00:00:00
3609553;596116;Mלרםn;;;;;93246;Mלרםn;652156;Ve Vrbם;ט.p.;161;;;59442;647567.09;1133418.21;2013-12-07T00:00:00
3609561;596116;Mלרםn;;;;;93246;Mלרםn;652181;Zahradnם;ט.p.;162;;;59442;647525.85;1133057.26;2013-12-07T00:00:00
3609570;596116;Mלרםn;;;;;93246;Mלרםn;652091;Nבmלstם;ט.p.;163;;;59442;648144.04;1132884.03;2013-12-07T00:00:00
3609588;596116;Mלרםn;;;;;93246;Mלרםn;652091;Nבmלstם;ט.p.;164;;;59442;648128.16;1132826.45;2013-12-07T00:00:00
3609596;596116;Mלרםn;;;;;93246;Mלרםn;652075;Jihlavskב;ט.p.;165;;;59442;648270.48;1132739.22;2013-12-07T00:00:00
3609600;596116;Mלרםn;;;;;93246;Mלרםn;652091;Nבmלstם;ט.p.;166;;;59442;647680.01;1133263.70;2013-12-07T00:00:00
3609618;596116;Mלרםn;;;;;93246;Mלרםn;652075;Jihlavskב;ט.p.;167;;;59442;648296.59;1132720.10;2013-12-07T00:00:00
3609626;596116;Mלרםn;;;;;93246;Mלרםn;652091;Nבmלstם;ט.p.;168;;;59442;647655.02;1133330.64;2013-12-07T00:00:00
3609634;596116;Mלרםn;;;;;93246;Mלרםn;652148;U Hרitל;ט.p.;169;;;59442;647707.30;1132923.70;2013-12-07T00:00:00
3609651;596116;Mלרםn;;;;;93246;Mלרםn;652148;U Hרitל;ט.p.;171;;;59442;647744.22;1133002.77;2013-12-07T00:00:00
3609669;596116;Mלרםn;;;;;93246;Mלרםn;652199;Zarybnםk;ט.p.;172;;;59442;648040.67;1133466.94;2013-12-07T00:00:00
3609677;596116;Mלרםn;;;;;93246;Mלרםn;652075;Jihlavskב;ט.p.;173;;;59442;648289.13;1132684.69;2013-12-07T00:00:00
3609685;596116;Mלרםn;;;;;93246;Mלרםn;652075;Jihlavskב;ט.p.;174;;;59442;648301.36;1132673.96;2013-12-07T00:00:00
3609693;596116;Mלרםn;;;;;93246;Mלרםn;652075;Jihlavskב;ט.p.;175;;;59442;648274.83;1132699.23;2013-12-07T00:00:00
3609707;596116;Mלרםn;;;;;93246;Mלרםn;652075;Jihlavskב;ט.p.;176;;;59442;648306.86;1132667.53;2013-12-07T00:00:00
3609715;596116;Mלרםn;;;;;93246;Mלרםn;652075;Jihlavskב;ט.p.;177;;;59442;648313.90;1132662.20;2013-12-07T00:00:00
3609723;596116;Mלרםn;;;;;93246;Mלרםn;652091;Nבmלstם;ט.p.;178;;;59442;648058.10;1132997.82;2016-06-06T00:00:00
3609731;596116;Mלרםn;;;;;93246;Mלרםn;652105;Otםnskב;ט.p.;179;;;59442;647891.59;1133549.76;2013-12-07T00:00:00
3609740;596116;Mלרםn;;;;;93246;Mלרםn;652091;Nבmלstם;ט.p.;180;;;59442;647689.14;1133296.08;2013-12-07T00:00:00
3609758;596116;Mלרםn;;;;;93246;Mלרםn;652091;Nבmלstם;ט.p.;181;;;59442;647886.75;1133149.41;2013-12-07T00:00:00
3609766;596116;Mלרםn;;;;;93246;Mלרםn;652075;Jihlavskב;ט.p.;182;;;59442;648249.53;1132765.04;2013-12-07T00:00:00
3609774;596116;Mלרםn;;;;;93246;Mלרםn;652075;Jihlavskב;ט.p.;183;;;59442;648303.88;1132710.16;2013-12-07T00:00:00
3609782;596116;Mלרםn;;;;;93246;Mלרםn;652075;Jihlavskב;ט.p.;184;;;59442;648255.54;1132756.29;2013-12-07T00:00:00
3609791;596116;Mלרםn;;;;;93246;Mלרםn;652091;Nבmלstם;ט.p.;185;;;59442;647903.56;1133078.43;2013-12-07T00:00:00
3609804;596116;Mלרםn;;;;;93246;Mלרםn;652199;Zarybnםk;ט.p.;186;;;59442;648057.79;1133332.90;2013-12-07T00:00:00
3609812;596116;Mלרםn;;;;;93246;Mלרםn;652172;Zabrבna;ט.p.;187;;;59442;648285.54;1132891.37;2013-12-07T00:00:00
3609821;596116;Mלרםn;;;;;93246;Mלרםn;652130;Rשovב;ט.p.;188;;;59442;648278.86;1132563.85;2013-12-07T00:00:00
3609839;596116;Mלרםn;;;;;93246;Mלרםn;652156;Ve Vrbם;ט.p.;189;;;59442;647818.96;1133423.84;2013-12-07T00:00:00
3609847;596116;Mלרםn;;;;;93246;Mלרםn;652199;Zarybnםk;ט.p.;190;;;59442;648163.98;1133250.86;2013-12-07T00:00:00
3609855;596116;Mלרםn;;;;;93246;Mלרםn;652075;Jihlavskב;ט.p.;191;;;59442;648265.63;1132746.36;2013-12-07T00:00:00
3609863;596116;Mלרםn;;;;;93246;Mלרםn;652075;Jihlavskב;ט.p.;192;;;59442;648244.24;1132727.09;2013-12-07T00:00:00
3609871;596116;Mלרםn;;;;;93246;Mלרםn;652059;ָernickב;ט.p.;193;;;59442;648186.14;1132764.69;2013-12-07T00:00:00
3609880;596116;Mלרםn;;;;;93246;Mלרםn;652181;Zahradnם;ט.p.;194;;;59442;647570.83;1133006.44;2013-12-07T00:00:00
3609898;596116;Mלרםn;;;;;93246;Mלרםn;652105;Otםnskב;ט.p.;196;;;59442;647913.85;1133657.53;2013-12-07T00:00:00
3609901;596116;Mלרםn;;;;;93246;Mלרםn;652091;Nבmלstם;ט.p.;197;;;59442;648081.33;1132887.59;2013-12-07T00:00:00
3609910;596116;Mלרםn;;;;;93246;Mלרםn;652091;Nבmלstם;ט.p.;198;;;59442;647604.45;1133271.45;2013-12-07T00:00:00
3609928;596116;Mלרםn;;;;;93246;Mלרםn;652091;Nבmלstם;ט.p.;199;;;59442;647596.30;1133266.28;2013-12-07T00:00:00
3609936;596116;Mלרםn;;;;;93246;Mלרםn;652105;Otםnskב;ט.p.;201;;;59442;647909.77;1133617.40;2013-12-07T00:00:00
3609944;596116;Mלרםn;;;;;93246;Mלרםn;652091;Nבmלstם;ט.p.;202;;;59442;648113.43;1132925.20;2013-12-07T00:00:00
3609952;596116;Mלרםn;;;;;93246;Mלרםn;652091;Nבmלstם;ט.p.;203;;;59442;648129.62;1132904.14;2013-12-07T00:00:00
3609961;596116;Mלרםn;;;;;93246;Mלרםn;652164;Za Hרbitovem;ט.p.;204;;;59442;647486.57;1133094.22;2013-12-07T00:00:00
3609987;596116;Mלרםn;;;;;93246;Mלרםn;652059;ָernickב;ט.p.;207;;;59442;648191.96;1132770.79;2013-12-07T00:00:00
3609995;596116;Mלרםn;;;;;93246;Mלרםn;652156;Ve Vrbם;ט.p.;208;;;59442;647772.70;1133442.79;2013-12-07T00:00:00
