Kуd ADM;Kуd obce;Nбzev obce;Kуd MOMC;Nбzev MOMC;Kуd obvodu Prahy;Nбzev obvodu Prahy;Kуd ибsti obce;Nбzev ибsti obce;Kуd ulice;Nбzev ulice;Typ SO;»нslo domovnн;»нslo orientaиnн;Znak инsla orientaиnнho;PS»;Souшadnice Y;Souшadnice X;Platн Od
3943852;585726;Sazovice;;;;;146307;Sazovice;;;и.p.;1;;;76301;528028.47;1162273.81;2013-12-05T00:00:00
3943861;585726;Sazovice;;;;;146307;Sazovice;;;и.p.;2;;;76301;528150.27;1162463.48;2013-12-05T00:00:00
3943879;585726;Sazovice;;;;;146307;Sazovice;;;и.p.;3;;;76301;527877.42;1163312.65;2013-12-05T00:00:00
3943887;585726;Sazovice;;;;;146307;Sazovice;;;и.p.;4;;;76301;527888.77;1163244.74;2013-12-05T00:00:00
3943895;585726;Sazovice;;;;;146307;Sazovice;;;и.p.;5;;;76301;527912.76;1163231.63;2013-12-05T00:00:00
3943909;585726;Sazovice;;;;;146307;Sazovice;;;и.p.;6;;;76301;527920.64;1163219.95;2013-12-05T00:00:00
3943917;585726;Sazovice;;;;;146307;Sazovice;;;и.p.;7;;;76301;527930.88;1163203.54;2013-12-05T00:00:00
3943925;585726;Sazovice;;;;;146307;Sazovice;;;и.p.;8;;;76301;527936.70;1163181.07;2013-12-05T00:00:00
3943933;585726;Sazovice;;;;;146307;Sazovice;;;и.p.;9;;;76301;527936.75;1163158.56;2013-12-05T00:00:00
3943941;585726;Sazovice;;;;;146307;Sazovice;;;и.p.;10;;;76301;527944.05;1163143.43;2013-12-05T00:00:00
3943950;585726;Sazovice;;;;;146307;Sazovice;;;и.p.;11;;;76301;527954.87;1163122.93;2013-12-05T00:00:00
3943968;585726;Sazovice;;;;;146307;Sazovice;;;и.p.;12;;;76301;527950.49;1163097.72;2013-12-05T00:00:00
3943976;585726;Sazovice;;;;;146307;Sazovice;;;и.p.;13;;;76301;527975.60;1163087.99;2013-12-05T00:00:00
3943984;585726;Sazovice;;;;;146307;Sazovice;;;и.p.;14;;;76301;527963.13;1163069.83;2013-12-05T00:00:00
3943992;585726;Sazovice;;;;;146307;Sazovice;;;и.p.;15;;;76301;528086.50;1162650.63;2013-12-05T00:00:00
3944000;585726;Sazovice;;;;;146307;Sazovice;;;и.p.;16;;;76301;528089.29;1162672.63;2013-12-05T00:00:00
3944018;585726;Sazovice;;;;;146307;Sazovice;;;и.p.;17;;;76301;527768.64;1163629.18;2013-12-05T00:00:00
3944026;585726;Sazovice;;;;;146307;Sazovice;;;и.p.;18;;;76301;527935.84;1163030.82;2013-12-05T00:00:00
3944034;585726;Sazovice;;;;;146307;Sazovice;;;и.p.;19;;;76301;527939.03;1163017.70;2013-12-05T00:00:00
3944042;585726;Sazovice;;;;;146307;Sazovice;;;и.p.;20;;;76301;527948.93;1163019.01;2013-12-05T00:00:00
3944051;585726;Sazovice;;;;;146307;Sazovice;;;и.p.;21;;;76301;527946.78;1163005.50;2018-06-01T00:00:00
3944069;585726;Sazovice;;;;;146307;Sazovice;;;и.p.;22;;;76301;527933.26;1162993.69;2013-12-05T00:00:00
3944077;585726;Sazovice;;;;;146307;Sazovice;;;и.p.;23;;;76301;527944.48;1162935.46;2013-12-05T00:00:00
3944085;585726;Sazovice;;;;;146307;Sazovice;;;и.p.;24;;;76301;527953.32;1162920.29;2013-12-05T00:00:00
3944093;585726;Sazovice;;;;;146307;Sazovice;;;и.p.;25;;;76301;527956.34;1162909.44;2013-12-05T00:00:00
3944107;585726;Sazovice;;;;;146307;Sazovice;;;и.p.;26;;;76301;528056.69;1162449.53;2013-12-05T00:00:00
3944115;585726;Sazovice;;;;;146307;Sazovice;;;и.p.;27;;;76301;528055.49;1162438.75;2013-12-05T00:00:00
3944123;585726;Sazovice;;;;;146307;Sazovice;;;и.p.;28;;;76301;528175.69;1162952.77;2013-12-05T00:00:00
3944131;585726;Sazovice;;;;;146307;Sazovice;;;и.p.;29;;;76301;527987.86;1162991.17;2013-12-05T00:00:00
3944140;585726;Sazovice;;;;;146307;Sazovice;;;и.p.;30;;;76301;527995.84;1163012.47;2013-12-05T00:00:00
3944158;585726;Sazovice;;;;;146307;Sazovice;;;и.p.;31;;;76301;528007.03;1163030.31;2013-12-05T00:00:00
3944166;585726;Sazovice;;;;;146307;Sazovice;;;и.p.;32;;;76301;528017.66;1163047.00;2013-12-05T00:00:00
3944174;585726;Sazovice;;;;;146307;Sazovice;;;и.p.;33;;;76301;528021.20;1163064.61;2013-12-05T00:00:00
3944182;585726;Sazovice;;;;;146307;Sazovice;;;и.p.;34;;;76301;528014.86;1163082.18;2013-12-05T00:00:00
3944191;585726;Sazovice;;;;;146307;Sazovice;;;и.p.;35;;;76301;528016.36;1163098.86;2013-12-05T00:00:00
3944204;585726;Sazovice;;;;;146307;Sazovice;;;и.p.;36;;;76301;528013.71;1163118.17;2013-12-05T00:00:00
3944212;585726;Sazovice;;;;;146307;Sazovice;;;и.p.;37;;;76301;528013.93;1163139.15;2013-12-05T00:00:00
3944221;585726;Sazovice;;;;;146307;Sazovice;;;и.p.;38;;;76301;528008.24;1163155.00;2013-12-05T00:00:00
3944247;585726;Sazovice;;;;;146307;Sazovice;;;и.p.;40;;;76301;528092.27;1163166.80;2013-12-05T00:00:00
3944255;585726;Sazovice;;;;;146307;Sazovice;;;и.p.;41;;;76301;528013.70;1162599.41;2013-12-05T00:00:00
3944263;585726;Sazovice;;;;;146307;Sazovice;;;и.p.;42;;;76301;528178.17;1162668.83;2013-12-05T00:00:00
3944271;585726;Sazovice;;;;;146307;Sazovice;;;и.p.;43;;;76301;528084.54;1162623.64;2013-12-05T00:00:00
3944280;585726;Sazovice;;;;;146307;Sazovice;;;и.p.;44;;;76301;528008.53;1162975.10;2013-12-05T00:00:00
3944298;585726;Sazovice;;;;;146307;Sazovice;;;и.p.;45;;;76301;528165.69;1162365.50;2013-12-05T00:00:00
3944301;585726;Sazovice;;;;;146307;Sazovice;;;и.p.;46;;;76301;528028.28;1162938.70;2013-12-05T00:00:00
