Kód ADM;Kód obce;Název obce;Kód MOMC;Název MOMC;Kód obvodu Prahy;Název obvodu Prahy;Kód èásti obce;Název èásti obce;Kód ulice;Název ulice;Typ SO;Èíslo domovní;Èíslo orientaèní;Znak èísla orientaèního;PSÈ;Souøadnice Y;Souøadnice X;Platí Od
2382199;579751;Trotina;;;;;168611;Trotina;;;è.p.;1;;;54401;646434.52;1019370.93;2013-12-06T00:00:00
2382202;579751;Trotina;;;;;168611;Trotina;;;è.p.;2;;;54401;646483.12;1019318.70;2013-12-06T00:00:00
2382211;579751;Trotina;;;;;168611;Trotina;;;è.p.;3;;;54401;646421.30;1019234.43;2013-12-06T00:00:00
2382229;579751;Trotina;;;;;168611;Trotina;;;è.p.;4;;;54401;646445.19;1019184.96;2013-12-06T00:00:00
2382237;579751;Trotina;;;;;168611;Trotina;;;è.p.;5;;;54401;646482.94;1019212.59;2013-12-06T00:00:00
2382245;579751;Trotina;;;;;168611;Trotina;;;è.p.;6;;;54401;646541.28;1019206.21;2013-12-06T00:00:00
2382253;579751;Trotina;;;;;168611;Trotina;;;è.p.;7;;;54401;646521.98;1019245.95;2013-12-06T00:00:00
2382261;579751;Trotina;;;;;168611;Trotina;;;è.p.;8;;;54401;646527.93;1019269.01;2013-12-06T00:00:00
2382270;579751;Trotina;;;;;168611;Trotina;;;è.p.;9;;;54401;646571.10;1019263.85;2013-12-06T00:00:00
2382288;579751;Trotina;;;;;168611;Trotina;;;è.p.;10;;;54401;646597.61;1019244.59;2013-12-06T00:00:00
2382296;579751;Trotina;;;;;168611;Trotina;;;è.p.;11;;;54401;646617.10;1019209.78;2013-12-06T00:00:00
2382300;579751;Trotina;;;;;168611;Trotina;;;è.p.;12;;;54401;646646.45;1019230.95;2013-12-06T00:00:00
2382318;579751;Trotina;;;;;168611;Trotina;;;è.p.;13;;;54401;646808.79;1019052.06;2013-12-06T00:00:00
2382326;579751;Trotina;;;;;168611;Trotina;;;è.p.;14;;;54401;646726.01;1019210.75;2019-09-04T00:00:00
2382334;579751;Trotina;;;;;168611;Trotina;;;è.p.;15;;;54401;646687.80;1019250.53;2013-12-06T00:00:00
2382342;579751;Trotina;;;;;168611;Trotina;;;è.p.;16;;;54401;646712.94;1019280.95;2013-12-06T00:00:00
2382351;579751;Trotina;;;;;168611;Trotina;;;è.p.;17;;;54401;646673.09;1019326.29;2013-12-06T00:00:00
2382369;579751;Trotina;;;;;168611;Trotina;;;è.p.;18;;;54401;646662.51;1019301.38;2013-12-06T00:00:00
2382377;579751;Trotina;;;;;168611;Trotina;;;è.p.;19;;;54401;646626.10;1019318.58;2013-12-06T00:00:00
2382385;579751;Trotina;;;;;168611;Trotina;;;è.p.;20;;;54401;646556.05;1019365.90;2016-02-12T00:00:00
2382393;579751;Trotina;;;;;168611;Trotina;;;è.p.;21;;;54401;646510.38;1019419.31;2013-12-06T00:00:00
2382407;579751;Trotina;;;;;168611;Trotina;;;è.p.;22;;;54401;646394.72;1019448.96;2013-12-06T00:00:00
2382415;579751;Trotina;;;;;168611;Trotina;;;è.p.;23;;;54401;646411.41;1019496.87;2013-12-06T00:00:00
2382423;579751;Trotina;;;;;168611;Trotina;;;è.p.;24;;;54401;646327.77;1019660.58;2013-12-06T00:00:00
2382431;579751;Trotina;;;;;168611;Trotina;;;è.p.;25;;;54401;646295.98;1019559.66;2013-12-06T00:00:00
2382440;579751;Trotina;;;;;168611;Trotina;;;è.p.;26;;;54401;646159.55;1019716.15;2013-12-06T00:00:00
2382458;579751;Trotina;;;;;168611;Trotina;;;è.p.;28;;;54401;646046.28;1020215.39;2013-12-06T00:00:00
2382466;579751;Trotina;;;;;168611;Trotina;;;è.p.;29;;;54401;646106.87;1020283.52;2013-12-06T00:00:00
2382482;579751;Trotina;;;;;168611;Trotina;;;è.p.;31;;;54401;646573.19;1019189.73;2013-12-06T00:00:00
2382491;579751;Trotina;;;;;168611;Trotina;;;è.p.;32;;;54401;646638.98;1019296.53;2013-12-06T00:00:00
2382504;579751;Trotina;;;;;168611;Trotina;;;è.p.;33;;;54401;646524.08;1019407.83;2013-12-06T00:00:00
2382512;579751;Trotina;;;;;168611;Trotina;;;è.p.;34;;;54401;646572.91;1019230.26;2013-12-06T00:00:00
2382521;579751;Trotina;;;;;168611;Trotina;;;è.p.;36;;;54401;646650.77;1019248.09;2013-12-06T00:00:00
2382539;579751;Trotina;;;;;168611;Trotina;;;è.p.;37;;;54401;646676.41;1019224.80;2013-12-06T00:00:00
2382547;579751;Trotina;;;;;168611;Trotina;;;è.p.;38;;;54401;646919.39;1018940.93;2013-12-06T00:00:00
