Kуd ADM;Kуd obce;Nбzev obce;Kуd MOMC;Nбzev MOMC;Kуd obvodu Prahy;Nбzev obvodu Prahy;Kуd ибsti obce;Nбzev ибsti obce;Kуd ulice;Nбzev ulice;Typ SO;Инslo domovnн;Инslo orientaиnн;Znak инsla orientaиnнho;PSИ;Souшadnice Y;Souшadnice X;Platн Od
898163;566691;Vlин;;;;;183652;Vlин;;;и.p.;1;;;33401;827672.76;1095222.76;2013-12-03T00:00:00
898171;566691;Vlин;;;;;183652;Vlин;;;и.p.;2;;;33401;827718.61;1095225.16;2013-12-03T00:00:00
898180;566691;Vlин;;;;;183652;Vlин;;;и.p.;3;;;33401;827569.56;1095160.88;2013-12-03T00:00:00
898198;566691;Vlин;;;;;183652;Vlин;;;и.p.;4;;;33401;827686.31;1095248.63;2013-12-03T00:00:00
898210;566691;Vlин;;;;;183652;Vlин;;;и.p.;6;;;33401;827620.25;1095362.25;2013-12-03T00:00:00
898228;566691;Vlин;;;;;183652;Vlин;;;и.p.;7;;;33401;827550.31;1095319.38;2013-12-03T00:00:00
898236;566691;Vlин;;;;;183652;Vlин;;;и.p.;8;;;33401;827569.56;1095362.25;2013-12-03T00:00:00
898244;566691;Vlин;;;;;183652;Vlин;;;и.p.;9;;;33401;827563.13;1095385.13;2013-12-03T00:00:00
898252;566691;Vlин;;;;;183652;Vlин;;;и.p.;10;;;33401;827581.81;1095405.75;2013-12-03T00:00:00
898261;566691;Vlин;;;;;183652;Vlин;;;и.p.;11;;;33401;827579.31;1095433.38;2013-12-03T00:00:00
898279;566691;Vlин;;;;;183652;Vlин;;;и.p.;12;;;33401;827589.31;1095456.13;2013-12-03T00:00:00
898287;566691;Vlин;;;;;183652;Vlин;;;и.p.;13;;;33401;827619.74;1095503.24;2013-12-03T00:00:00
898295;566691;Vlин;;;;;183652;Vlин;;;и.p.;14;;;33401;827610.81;1095387.63;2013-12-03T00:00:00
898309;566691;Vlин;;;;;183652;Vlин;;;и.p.;15;;;33401;827632.22;1095440.82;2013-12-03T00:00:00
898317;566691;Vlин;;;;;183652;Vlин;;;и.p.;17;;;33401;827756.00;1095582.00;2013-12-03T00:00:00
898325;566691;Vlин;;;;;183652;Vlин;;;и.p.;18;;;33401;827721.13;1095553.63;2013-12-03T00:00:00
898333;566691;Vlин;;;;;183652;Vlин;;;и.p.;19;;;33401;827678.50;1095179.00;2013-12-03T00:00:00
898341;566691;Vlин;;;;;183652;Vlин;;;и.p.;20;;;33401;827696.56;1095538.63;2013-12-03T00:00:00
898350;566691;Vlин;;;;;183652;Vlин;;;и.p.;21;;;33401;827560.31;1095214.13;2013-12-03T00:00:00
898368;566691;Vlин;;;;;183652;Vlин;;;и.p.;22;;;33401;827556.19;1095199.25;2013-12-03T00:00:00
898376;566691;Vlин;;;;;183652;Vlин;;;и.p.;23;;;33401;827588.04;1095299.57;2013-12-03T00:00:00
898384;566691;Vlин;;;;;183652;Vlин;;;и.p.;24;;;33401;827694.63;1095159.75;2013-12-03T00:00:00
898392;566691;Vlин;;;;;183652;Vlин;;;и.p.;26;;;33401;827521.63;1095133.00;2013-12-03T00:00:00
898406;566691;Vlин;;;;;183652;Vlин;;;и.p.;31;;;33401;827884.63;1095645.00;2013-12-03T00:00:00
898414;566691;Vlин;;;;;183652;Vlин;;;и.p.;32;;;33401;827866.96;1095642.26;2021-03-12T00:00:00
898422;566691;Vlин;;;;;183652;Vlин;;;и.p.;33;;;33401;827905.56;1095647.25;2013-12-03T00:00:00
898431;566691;Vlин;;;;;183652;Vlин;;;и.p.;34;;;33401;827586.56;1095191.50;2013-12-03T00:00:00
898457;566691;Vlин;;;;;183652;Vlин;;;и.p.;36;;;33401;827541.13;1095160.88;2013-12-03T00:00:00
898465;566691;Vlин;;;;;183652;Vlин;;;и.p.;37;;;33401;827510.20;1095087.83;2013-12-03T00:00:00
898473;566691;Vlин;;;;;183652;Vlин;;;и.p.;38;;;33401;827697.44;1095145.75;2013-12-03T00:00:00
898481;566691;Vlин;;;;;183652;Vlин;;;и.p.;39;;;33401;827727.25;1095178.38;2013-12-03T00:00:00
898490;566691;Vlин;;;;;183652;Vlин;;;и.p.;41;;;33401;827824.19;1095652.00;2013-12-03T00:00:00
898503;566691;Vlин;;;;;183652;Vlин;;;и.p.;42;;;33401;827968.19;1095649.75;2013-12-03T00:00:00
898511;566691;Vlин;;;;;183652;Vlин;;;и.p.;44;;;33401;828014.75;1095652.63;2013-12-03T00:00:00
898520;566691;Vlин;;;;;183652;Vlин;;;и.p.;45;;;33401;827871.81;1095622.50;2013-12-03T00:00:00
898538;566691;Vlин;;;;;183652;Vlин;;;и.p.;46;;;33401;827849.56;1095679.00;2013-12-03T00:00:00
898546;566691;Vlин;;;;;183652;Vlин;;;и.p.;47;;;33401;827622.19;1095234.25;2013-12-03T00:00:00
898554;566691;Vlин;;;;;183652;Vlин;;;и.p.;48;;;33401;827875.19;1095672.13;2013-12-03T00:00:00
898562;566691;Vlин;;;;;183652;Vlин;;;и.p.;49;;;33401;827504.32;1095061.78;2013-12-03T00:00:00
898571;566691;Vlин;;;;;183652;Vlин;;;и.p.;50;;;33401;827878.81;1095699.63;2013-12-03T00:00:00
898589;566691;Vlин;;;;;183652;Vlин;;;и.p.;51;;;33401;827458.13;1094955.00;2013-12-03T00:00:00
898597;566691;Vlин;;;;;183652;Vlин;;;и.p.;52;;;33401;827479.00;1095014.00;2013-12-03T00:00:00
898601;566691;Vlин;;;;;183652;Vlин;;;и.p.;53;;;33401;827455.06;1095016.50;2013-12-03T00:00:00
898619;566691;Vlин;;;;;183652;Vlин;;;и.p.;54;;;33401;827442.44;1095039.13;2013-12-03T00:00:00
898627;566691;Vlин;;;;;183652;Vlин;;;и.p.;55;;;33401;827748.00;1095536.75;2013-12-03T00:00:00
25467573;566691;Vlин;;;;;183652;Vlин;;;и.p.;58;;;33401;827682.00;1095472.00;2013-12-03T00:00:00
26717697;566691;Vlин;;;;;183652;Vlин;;;и.p.;59;;;33401;827933.00;1095742.00;2013-12-03T00:00:00
26853710;566691;Vlин;;;;;183652;Vlин;;;и.p.;57;;;33401;827785.00;1095602.00;2013-12-03T00:00:00
27376940;566691;Vlин;;;;;183652;Vlин;;;и.p.;60;;;33401;827485.87;1095148.02;2013-12-03T00:00:00
