Kуd ADM;Kуd obce;Nбzev obce;Kуd MOMC;Nбzev MOMC;Kуd obvodu Prahy;Nбzev obvodu Prahy;Kуd ибsti obce;Nбzev ибsti obce;Kуd ulice;Nбzev ulice;Typ SO;»нslo domovnн;»нslo orientaиnн;Znak инsla orientaиnнho;PS»;Souшadnice Y;Souшadnice X;Platн Od
3639576;596337;Oslavice;;;;;113191;Oslavice;;;и.p.;1;;;59401;640766.31;1139724.63;2013-12-04T00:00:00
3639584;596337;Oslavice;;;;;113191;Oslavice;;;и.p.;2;;;59401;640494.25;1139810.13;2013-12-04T00:00:00
3639592;596337;Oslavice;;;;;113191;Oslavice;;;и.p.;3;;;59401;640524.69;1139824.63;2013-12-04T00:00:00
3639606;596337;Oslavice;;;;;113191;Oslavice;;;и.p.;4;;;59401;640526.65;1139806.86;2022-11-19T00:00:00
3639614;596337;Oslavice;;;;;113191;Oslavice;;;и.p.;5;;;59401;640533.81;1139796.25;2013-12-04T00:00:00
3639622;596337;Oslavice;;;;;113191;Oslavice;;;и.p.;6;;;59401;640543.99;1139792.75;2022-11-19T00:00:00
3639631;596337;Oslavice;;;;;113191;Oslavice;;;и.p.;7;;;59401;640564.69;1139812.38;2013-12-04T00:00:00
3639649;596337;Oslavice;;;;;113191;Oslavice;;;и.p.;8;;;59401;640579.88;1139801.00;2013-12-04T00:00:00
3639665;596337;Oslavice;;;;;113191;Oslavice;;;и.p.;10;;;59401;640684.38;1139687.13;2013-12-04T00:00:00
3639673;596337;Oslavice;;;;;113191;Oslavice;;;и.p.;11;;;59401;640707.31;1139663.75;2013-12-04T00:00:00
3639681;596337;Oslavice;;;;;113191;Oslavice;;;и.p.;12;;;59401;640490.19;1139847.13;2013-12-04T00:00:00
3639690;596337;Oslavice;;;;;113191;Oslavice;;;и.p.;13;;;59401;640766.81;1139652.38;2013-12-04T00:00:00
3639703;596337;Oslavice;;;;;113191;Oslavice;;;и.p.;14;;;59401;640786.50;1139654.75;2013-12-04T00:00:00
3639720;596337;Oslavice;;;;;113191;Oslavice;;;и.p.;16;;;59401;640838.88;1139632.13;2013-12-04T00:00:00
3639738;596337;Oslavice;;;;;113191;Oslavice;;;и.p.;17;;;59401;640880.88;1139625.38;2013-12-04T00:00:00
3639746;596337;Oslavice;;;;;113191;Oslavice;;;и.p.;18;;;59401;640918.38;1139623.38;2013-12-04T00:00:00
3639754;596337;Oslavice;;;;;113191;Oslavice;;;и.p.;19;;;59401;640901.25;1139670.25;2013-12-04T00:00:00
3639762;596337;Oslavice;;;;;113191;Oslavice;;;и.p.;20;;;59401;640858.00;1139727.50;2013-12-04T00:00:00
3639771;596337;Oslavice;;;;;113191;Oslavice;;;и.p.;21;;;59401;640828.94;1139733.50;2013-12-04T00:00:00
3639789;596337;Oslavice;;;;;113191;Oslavice;;;и.p.;22;;;59401;640784.07;1139758.18;2022-11-19T00:00:00
3639801;596337;Oslavice;;;;;113191;Oslavice;;;и.p.;24;;;59401;640733.00;1139784.50;2013-12-04T00:00:00
3639819;596337;Oslavice;;;;;113191;Oslavice;;;и.p.;25;;;59401;640705.81;1139799.63;2013-12-04T00:00:00
3639827;596337;Oslavice;;;;;113191;Oslavice;;;и.p.;26;;;59401;640657.88;1139826.69;2022-11-19T00:00:00
3639835;596337;Oslavice;;;;;113191;Oslavice;;;и.p.;27;;;59401;640629.38;1139836.25;2013-12-04T00:00:00
3639843;596337;Oslavice;;;;;113191;Oslavice;;;и.p.;28;;;59401;640601.81;1139852.75;2013-12-04T00:00:00
3639860;596337;Oslavice;;;;;113191;Oslavice;;;и.p.;30;;;59401;640329.81;1140060.75;2013-12-04T00:00:00
3639878;596337;Oslavice;;;;;113191;Oslavice;;;и.p.;31;;;59401;640263.06;1140071.88;2013-12-04T00:00:00
3639886;596337;Oslavice;;;;;113191;Oslavice;;;и.p.;32;;;59401;640585.06;1139815.50;2013-12-04T00:00:00
3639894;596337;Oslavice;;;;;113191;Oslavice;;;и.p.;33;;;59401;640519.06;1139813.38;2013-12-04T00:00:00
3639908;596337;Oslavice;;;;;113191;Oslavice;;;и.p.;34;;;59401;640325.75;1139984.63;2013-12-04T00:00:00
3639924;596337;Oslavice;;;;;113191;Oslavice;;;и.p.;36;;;59401;640872.63;1139659.25;2013-12-04T00:00:00
