Kуd ADM;Kуd obce;Nбzev obce;Kуd MOMC;Nбzev MOMC;Kуd obvodu Prahy;Nбzev obvodu Prahy;Kуd ибsti obce;Nбzev ибsti obce;Kуd ulice;Nбzev ulice;Typ SO;Инslo domovnн;Инslo orientaиnн;Znak инsla orientaиnнho;PSИ;Souшadnice Y;Souшadnice X;Platн Od
9038035;578771;Koинn;;;;;67652;Koинn;;;и.p.;2;;;33141;812363.44;1050657.50;2013-12-01T00:00:00
9038043;578771;Koинn;;;;;67652;Koинn;;;и.p.;3;;;33141;812334.61;1050648.40;2026-01-13T00:00:00
9038051;578771;Koинn;;;;;67652;Koинn;;;и.p.;4;;;33141;812232.53;1050650.25;2013-12-01T00:00:00
9038060;578771;Koинn;;;;;67652;Koинn;;;и.p.;5;;;33141;812295.49;1050651.27;2013-12-01T00:00:00
9038078;578771;Koинn;;;;;67652;Koинn;;;и.p.;6;;;33141;812447.42;1050405.13;2013-12-01T00:00:00
9038086;578771;Koинn;;;;;67652;Koинn;;;и.p.;8;;;33141;812269.25;1050650.52;2013-12-01T00:00:00
9038094;578771;Koинn;;;;;67652;Koинn;;;и.p.;9;;;33141;812177.91;1050651.04;2013-12-01T00:00:00
9038108;578771;Koинn;;;;;67652;Koинn;;;и.p.;10;;;33141;812189.33;1050705.96;2013-12-01T00:00:00
9038116;578771;Koинn;;;;;67652;Koинn;;;и.p.;11;;;33141;812216.00;1050729.23;2013-12-01T00:00:00
9038124;578771;Koинn;;;;;67652;Koинn;;;и.p.;12;;;33141;812240.11;1050728.46;2013-12-01T00:00:00
9038132;578771;Koинn;;;;;67652;Koинn;;;и.p.;13;;;33141;812273.36;1050711.79;2013-12-01T00:00:00
9038141;578771;Koинn;;;;;67652;Koинn;;;и.p.;14;;;33141;812129.80;1050656.83;2013-12-01T00:00:00
9038159;578771;Koинn;;;;;67652;Koинn;;;и.p.;15;;;33141;812322.65;1050702.22;2013-12-01T00:00:00
9038167;578771;Koинn;;;;;67652;Koинn;;;и.p.;16;;;33141;812356.67;1050701.83;2013-12-01T00:00:00
9038175;578771;Koинn;;;;;67652;Koинn;;;и.p.;17;;;33141;812388.14;1050772.56;2013-12-01T00:00:00
9038183;578771;Koинn;;;;;67652;Koинn;;;и.p.;18;;;33141;812486.02;1050491.39;2013-12-01T00:00:00
9038191;578771;Koинn;;;;;67652;Koинn;;;и.p.;19;;;33141;812412.53;1050718.16;2013-12-01T00:00:00
9038205;578771;Koинn;;;;;67652;Koинn;;;и.p.;20;;;33141;812445.40;1050704.19;2013-12-01T00:00:00
9038213;578771;Koинn;;;;;67652;Koинn;;;и.p.;24;;;33141;812520.57;1050605.92;2013-12-01T00:00:00
9038221;578771;Koинn;;;;;67652;Koинn;;;и.p.;25;;;33141;812546.89;1050581.54;2013-12-01T00:00:00
9038230;578771;Koинn;;;;;67652;Koинn;;;и.p.;27;;;33141;812583.34;1050503.38;2013-12-01T00:00:00
9038248;578771;Koинn;;;;;67652;Koинn;;;и.p.;28;;;33141;812475.37;1050601.23;2013-12-01T00:00:00
9038256;578771;Koинn;;;;;67652;Koинn;;;и.p.;29;;;33141;812433.65;1050621.91;2013-12-01T00:00:00
9038264;578771;Koинn;;;;;67652;Koинn;;;и.p.;30;;;33141;812554.92;1050577.00;2013-12-01T00:00:00
9038272;578771;Koинn;;;;;67652;Koинn;;;и.p.;33;;;33141;812559.22;1050546.20;2013-12-01T00:00:00
9038281;578771;Koинn;;;;;67652;Koинn;;;и.p.;34;;;33141;812181.04;1050510.33;2013-12-01T00:00:00
9038299;578771;Koинn;;;;;67652;Koинn;;;и.p.;35;;;33141;812508.54;1050577.92;2013-12-01T00:00:00
9038302;578771;Koинn;;;;;67652;Koинn;;;и.p.;36;;;33141;812154.52;1050602.47;2013-12-01T00:00:00
9038329;578771;Koинn;;;;;67652;Koинn;;;и.p.;38;;;33141;812208.64;1050570.96;2013-12-01T00:00:00
9038337;578771;Koинn;;;;;67652;Koинn;;;и.p.;39;;;33141;812365.62;1050725.07;2013-12-01T00:00:00
9038345;578771;Koинn;;;;;67652;Koинn;;;и.p.;41;;;33141;812173.81;1050591.19;2013-12-01T00:00:00
9038353;578771;Koинn;;;;;67652;Koинn;;;и.p.;42;;;33141;812260.27;1050744.27;2013-12-01T00:00:00
9038361;578771;Koинn;;;;;67652;Koинn;;;и.p.;45;;;33141;812522.10;1050548.05;2013-12-01T00:00:00
9038370;578771;Koинn;;;;;67652;Koинn;;;и.p.;46;;;33141;812181.31;1050554.23;2013-12-01T00:00:00
9038388;578771;Koинn;;;;;67652;Koинn;;;и.p.;47;;;33141;812187.16;1050538.46;2013-12-01T00:00:00
9038400;578771;Koинn;;;;;67652;Koинn;;;и.p.;49;;;33141;812410.13;1050633.67;2013-12-01T00:00:00
9038418;578771;Koинn;;;;;67652;Koинn;;;и.p.;50;;;33141;812195.27;1050761.50;2013-12-01T00:00:00
9038426;578771;Koинn;;;;;67652;Koинn;;;и.p.;53;;;33141;812471.41;1050466.75;2013-12-01T00:00:00
9038434;578771;Koинn;;;;;67652;Koинn;;;и.p.;54;;;33141;812385.65;1050723.01;2013-12-01T00:00:00
9038442;578771;Koинn;;;;;67652;Koинn;;;и.p.;55;;;33141;812473.64;1050450.39;2013-12-01T00:00:00
9038451;578771;Koинn;;;;;67652;Koинn;;;и.p.;56;;;33141;812468.83;1050439.31;2013-12-01T00:00:00
9038469;578771;Koинn;;;;;67652;Koинn;;;и.p.;57;;;33141;812516.21;1050722.92;2013-12-01T00:00:00
9038477;578771;Koинn;;;;;67652;Koинn;;;и.p.;58;;;33141;812518.96;1050743.37;2013-12-01T00:00:00
9038485;578771;Koинn;;;;;67652;Koинn;;;и.p.;59;;;33141;812522.09;1050763.26;2013-12-01T00:00:00
9038493;578771;Koинn;;;;;67652;Koинn;;;и.p.;60;;;33141;812524.74;1050783.04;2013-12-01T00:00:00
9038507;578771;Koинn;;;;;67652;Koинn;;;и.p.;61;;;33141;812370.90;1050575.74;2013-12-01T00:00:00
9038515;578771;Koинn;;;;;67652;Koинn;;;и.ev.;1;;;33141;812394.53;1050636.12;2013-12-01T00:00:00
9038558;578771;Koинn;;;;;67652;Koинn;;;и.ev.;5;;;33141;811948.30;1050679.45;2013-12-01T00:00:00
9038566;578771;Koинn;;;;;67652;Koинn;;;и.ev.;6;;;33141;812483.71;1050476.43;2013-12-01T00:00:00
9038582;578771;Koинn;;;;;67652;Koинn;;;и.ev.;8;;;33141;812277.68;1050566.07;2013-12-01T00:00:00
9038591;578771;Koинn;;;;;67652;Koинn;;;и.ev.;9;;;33141;812289.09;1050585.92;2013-12-01T00:00:00
26732980;578771;Koинn;;;;;67652;Koинn;;;и.p.;43;;;33141;812488.70;1050706.24;2013-12-01T00:00:00
27741966;578771;Koинn;;;;;67652;Koинn;;;и.p.;44;;;33141;812516.23;1050537.62;2013-12-01T00:00:00
78670098;578771;Koинn;;;;;67652;Koинn;;;и.p.;23;;;33141;812455.85;1050676.40;2018-09-07T00:00:00
82043353;578771;Koинn;;;;;67652;Koинn;;;и.ev.;10;;;33141;812394.19;1050559.75;2021-08-24T00:00:00
82047677;578771;Koинn;;;;;67652;Koинn;;;и.ev.;4;;;33141;811916.89;1050679.55;2021-08-25T00:00:00
87044161;578771;Koинn;;;;;67652;Koинn;;;и.ev.;11;;;33141;811969.64;1050720.63;2025-05-21T00:00:00
