Kуd ADM;Kуd obce;Nбzev obce;Kуd MOMC;Nбzev MOMC;Kуd obvodu Prahy;Nбzev obvodu Prahy;Kуd ибsti obce;Nбzev ибsti obce;Kуd ulice;Nбzev ulice;Typ SO;»нslo domovnн;»нslo orientaиnн;Znak инsla orientaиnнho;PS»;Souшadnice Y;Souшadnice X;Platн Od
10715126;593991;Dyje;;;;;34177;Dyje;;;и.p.;1;;;66902;638343.05;1195339.37;2013-12-04T00:00:00
10715134;593991;Dyje;;;;;34177;Dyje;;;и.p.;2;;;66902;638324.53;1195281.00;2013-12-04T00:00:00
10715142;593991;Dyje;;;;;34177;Dyje;;;и.p.;3;;;66902;638315.15;1195272.31;2013-12-04T00:00:00
10715151;593991;Dyje;;;;;34177;Dyje;;;и.p.;7;;;66902;638307.22;1195438.71;2013-12-04T00:00:00
10715169;593991;Dyje;;;;;34177;Dyje;;;и.p.;8;;;66902;638340.95;1195384.31;2013-12-04T00:00:00
10715177;593991;Dyje;;;;;34177;Dyje;;;и.p.;9;;;66902;638331.63;1195445.99;2013-12-04T00:00:00
10715185;593991;Dyje;;;;;34177;Dyje;;;и.p.;10;;;66902;638328.91;1195430.63;2013-12-04T00:00:00
10715193;593991;Dyje;;;;;34177;Dyje;;;и.p.;11;;;66902;638355.74;1195407.23;2013-12-04T00:00:00
10715207;593991;Dyje;;;;;34177;Dyje;;;и.p.;12;;;66902;638366.23;1195399.63;2013-12-04T00:00:00
10715215;593991;Dyje;;;;;34177;Dyje;;;и.p.;13;;;66902;638371.62;1195386.62;2013-12-04T00:00:00
10715223;593991;Dyje;;;;;34177;Dyje;;;и.p.;14;;;66902;638378.85;1195378.02;2013-12-04T00:00:00
10715231;593991;Dyje;;;;;34177;Dyje;;;и.p.;15;;;66902;638394.90;1195360.62;2022-11-18T00:00:00
10715258;593991;Dyje;;;;;34177;Dyje;;;и.p.;17;;;66902;638451.00;1195340.00;2013-12-04T00:00:00
10715266;593991;Dyje;;;;;34177;Dyje;;;и.p.;18;;;66902;638469.85;1195339.91;2013-12-04T00:00:00
10715274;593991;Dyje;;;;;34177;Dyje;;;и.p.;19;;;66902;638586.87;1195291.23;2013-12-04T00:00:00
10715291;593991;Dyje;;;;;34177;Dyje;;;и.p.;21;;;66902;638534.75;1195299.25;2013-12-04T00:00:00
10715304;593991;Dyje;;;;;34177;Dyje;;;и.p.;25;;;66902;638432.14;1195319.41;2013-12-04T00:00:00
10715321;593991;Dyje;;;;;34177;Dyje;;;и.p.;27;;;66902;638424.60;1195297.50;2013-12-04T00:00:00
10715339;593991;Dyje;;;;;34177;Dyje;;;и.p.;28;;;66902;638407.41;1195292.58;2013-12-04T00:00:00
10715347;593991;Dyje;;;;;34177;Dyje;;;и.p.;29;;;66902;638382.53;1195295.01;2013-12-04T00:00:00
10715355;593991;Dyje;;;;;34177;Dyje;;;и.p.;31;;;66902;638343.29;1195263.74;2013-12-04T00:00:00
10715363;593991;Dyje;;;;;34177;Dyje;;;и.p.;32;;;66902;638389.40;1195248.62;2013-12-04T00:00:00
10715371;593991;Dyje;;;;;34177;Dyje;;;и.p.;36;;;66902;638459.98;1195228.09;2013-12-04T00:00:00
10715398;593991;Dyje;;;;;34177;Dyje;;;и.p.;42;;;66902;638402.94;1195205.88;2013-12-04T00:00:00
10715401;593991;Dyje;;;;;34177;Dyje;;;и.p.;43;;;66902;638422.79;1195216.16;2013-12-04T00:00:00
10715410;593991;Dyje;;;;;34177;Dyje;;;и.p.;45;;;66902;638388.96;1195233.57;2013-12-04T00:00:00
10715428;593991;Dyje;;;;;34177;Dyje;;;и.p.;46;;;66902;638377.43;1195232.24;2013-12-04T00:00:00
10715436;593991;Dyje;;;;;34177;Dyje;;;и.p.;51;;;66902;638320.87;1195247.18;2013-12-04T00:00:00
10715444;593991;Dyje;;;;;34177;Dyje;;;и.p.;52;;;66902;638295.10;1195238.74;2013-12-04T00:00:00
10715452;593991;Dyje;;;;;34177;Dyje;;;и.p.;53;;;66902;638267.57;1195240.02;2013-12-04T00:00:00
10715461;593991;Dyje;;;;;34177;Dyje;;;и.p.;54;;;66902;638242.33;1195238.51;2013-12-04T00:00:00
10715479;593991;Dyje;;;;;34177;Dyje;;;и.p.;55;;;66902;638224.17;1195237.00;2013-12-04T00:00:00
10715487;593991;Dyje;;;;;34177;Dyje;;;и.p.;56;;;66902;638344.26;1195154.39;2013-12-04T00:00:00
