KÛd ADM;KÛd obce;N·zev obce;KÛd MOMC;N·zev MOMC;KÛd obvodu Prahy;N·zev obvodu Prahy;KÛd Ë·sti obce;N·zev Ë·sti obce;KÛd ulice;N·zev ulice;Typ SO;»Ìslo domovnÌ;»Ìslo orientaËnÌ;Znak ËÌsla orientaËnÌho;PS»;Sou¯adnice Y;Sou¯adnice X;PlatÌ Od
10045945;584797;PodivÌn;;;;;123838;PodivÌn;61689;KomenskÈho;Ë.p.;1;5;;69145;585159.25;1203314.87;2013-12-07T00:00:00
10045953;584797;PodivÌn;;;;;123838;PodivÌn;61590;Angerlova;Ë.p.;2;2;;69145;585108.56;1203216.16;2013-12-07T00:00:00
10045961;584797;PodivÌn;;;;;123838;PodivÌn;61697;Kopce;Ë.p.;3;2;;69145;585110.21;1203067.11;2013-12-07T00:00:00
10045988;584797;PodivÌn;;;;;123838;PodivÌn;61697;Kopce;Ë.p.;5;6;;69145;585125.56;1203062.42;2013-12-07T00:00:00
10045996;584797;PodivÌn;;;;;123838;PodivÌn;61697;Kopce;Ë.p.;6;8;;69145;585139.49;1203054.02;2013-12-07T00:00:00
10046003;584797;PodivÌn;;;;;123838;PodivÌn;61662;HavlÌËkova;Ë.p.;7;35;;69145;585108.38;1202247.12;2013-12-07T00:00:00
10046038;584797;PodivÌn;;;;;123838;PodivÌn;61697;Kopce;Ë.p.;12;30;;69145;585185.52;1203085.95;2013-12-07T00:00:00
10046054;584797;PodivÌn;;;;;123838;PodivÌn;61697;Kopce;Ë.p.;14;34;;69145;585168.98;1203104.81;2013-12-07T00:00:00
10046071;584797;PodivÌn;;;;;123838;PodivÌn;61697;Kopce;Ë.p.;17;5;;69145;585116.01;1203081.48;2013-12-07T00:00:00
10046089;584797;PodivÌn;;;;;123838;PodivÌn;61697;Kopce;Ë.p.;18;3;;69145;585107.22;1203088.42;2013-12-07T00:00:00
10046097;584797;PodivÌn;;;;;123838;PodivÌn;61531;ätefanikova;Ë.p.;19;2;;69145;585097.48;1203100.85;2013-12-07T00:00:00
10046101;584797;PodivÌn;;;;;123838;PodivÌn;61697;Kopce;Ë.p.;20;1;;69145;585110.88;1203102.95;2013-12-07T00:00:00
10046119;584797;PodivÌn;;;;;123838;PodivÌn;61531;ätefanikova;Ë.p.;21;4;;69145;585110.24;1203109.92;2013-12-07T00:00:00
10046127;584797;PodivÌn;;;;;123838;PodivÌn;61531;ätefanikova;Ë.p.;22;8;;69145;585124.94;1203118.17;2013-12-07T00:00:00
10046135;584797;PodivÌn;;;;;123838;PodivÌn;61816;Star· Ëtvrù;Ë.p.;23;3;;69145;585047.76;1203345.02;2013-12-07T00:00:00
10046151;584797;PodivÌn;;;;;123838;PodivÌn;61531;ätefanikova;Ë.p.;25;32;;69145;585249.91;1203226.47;2013-12-07T00:00:00
10046160;584797;PodivÌn;;;;;123838;PodivÌn;61531;ätefanikova;Ë.p.;26;34;;69145;585259.28;1203234.53;2013-12-07T00:00:00
10046178;584797;PodivÌn;;;;;123838;PodivÌn;61531;ätefanikova;Ë.p.;27;36;;69145;585264.51;1203237.99;2013-12-07T00:00:00
10046186;584797;PodivÌn;;;;;123838;PodivÌn;61531;ätefanikova;Ë.p.;28;40;;69145;585277.65;1203248.26;2013-12-07T00:00:00
10046194;584797;PodivÌn;;;;;123838;PodivÌn;61531;ätefanikova;Ë.p.;29;44;;69145;585299.18;1203260.37;2013-12-07T00:00:00
10046208;584797;PodivÌn;;;;;123838;PodivÌn;61531;ätefanikova;Ë.p.;30;46;;69145;585298.11;1203271.27;2013-12-07T00:00:00
10046216;584797;PodivÌn;;;;;123838;PodivÌn;61531;ätefanikova;Ë.p.;31;48;;69145;585301.65;1203280.29;2013-12-07T00:00:00
10046232;584797;PodivÌn;;;;;123838;PodivÌn;61531;ätefanikova;Ë.p.;33;52;;69145;585308.06;1203292.48;2013-12-07T00:00:00
10046241;584797;PodivÌn;;;;;123838;PodivÌn;61531;ätefanikova;Ë.p.;34;54;;69145;585311.61;1203298.64;2013-12-07T00:00:00
