Kуd ADM;Kуd obce;Nбzev obce;Kуd MOMC;Nбzev MOMC;Kуd obvodu Prahy;Nбzev obvodu Prahy;Kуd ибsti obce;Nбzev ибsti obce;Kуd ulice;Nбzev ulice;Typ SO;Инslo domovnн;Инslo orientaиnн;Znak инsla orientaиnнho;PSИ;Souшadnice Y;Souшadnice X;Platн Od
21383472;565261;Pшнlepy;;;;;136042;Pшнlepy;;;и.p.;2;;;27001;798094.79;1030857.67;2013-12-05T00:00:00
21383481;565261;Pшнlepy;;;;;136042;Pшнlepy;;;и.p.;3;;;27001;798095.95;1030893.17;2013-12-05T00:00:00
21383499;565261;Pшнlepy;;;;;136042;Pшнlepy;;;и.p.;4;;;27001;798088.88;1030901.26;2013-12-05T00:00:00
21383502;565261;Pшнlepy;;;;;136042;Pшнlepy;;;и.p.;5;;;27001;798092.34;1030917.87;2013-12-05T00:00:00
21383511;565261;Pшнlepy;;;;;136042;Pшнlepy;;;и.p.;6;;;27001;798082.38;1030932.53;2013-12-05T00:00:00
21383529;565261;Pшнlepy;;;;;136042;Pшнlepy;;;и.p.;7;;;27001;798079.10;1030974.40;2013-12-05T00:00:00
21383537;565261;Pшнlepy;;;;;136042;Pшнlepy;;;и.p.;8;;;27001;798093.76;1031010.74;2013-12-05T00:00:00
21383545;565261;Pшнlepy;;;;;136042;Pшнlepy;;;и.p.;9;;;27001;798093.43;1031054.93;2013-12-05T00:00:00
21383570;565261;Pшнlepy;;;;;136042;Pшнlepy;;;и.p.;12;;;27001;798094.13;1031130.75;2013-12-05T00:00:00
21383596;565261;Pшнlepy;;;;;136042;Pшнlepy;;;и.p.;15;;;27001;798024.19;1031140.31;2013-12-05T00:00:00
21383600;565261;Pшнlepy;;;;;136042;Pшнlepy;;;и.p.;16;;;27001;798014.75;1031135.31;2013-12-05T00:00:00
21383618;565261;Pшнlepy;;;;;136042;Pшнlepy;;;и.p.;17;;;27001;798043.06;1031163.21;2013-12-05T00:00:00
21383626;565261;Pшнlepy;;;;;136042;Pшнlepy;;;и.p.;18;;;27001;798061.75;1031200.19;2013-12-05T00:00:00
21383634;565261;Pшнlepy;;;;;136042;Pшнlepy;;;и.p.;20;;;27001;798059.13;1031259.94;2013-12-05T00:00:00
21383642;565261;Pшнlepy;;;;;136042;Pшнlepy;;;и.p.;21;;;27001;798080.94;1031235.31;2013-12-05T00:00:00
21383651;565261;Pшнlepy;;;;;136042;Pшнlepy;;;и.p.;22;;;27001;798088.31;1031210.06;2013-12-05T00:00:00
21383669;565261;Pшнlepy;;;;;136042;Pшнlepy;;;и.p.;23;;;27001;798091.94;1031192.44;2013-12-05T00:00:00
21383677;565261;Pшнlepy;;;;;136042;Pшнlepy;;;и.p.;24;;;27001;798134.34;1031136.69;2013-12-05T00:00:00
21383685;565261;Pшнlepy;;;;;136042;Pшнlepy;;;и.p.;25;;;27001;798118.13;1031112.97;2013-12-05T00:00:00
21383693;565261;Pшнlepy;;;;;136042;Pшнlepy;;;и.p.;26;;;27001;798119.08;1031079.50;2013-12-05T00:00:00
21383707;565261;Pшнlepy;;;;;136042;Pшнlepy;;;и.p.;27;;;27001;798123.79;1031063.00;2013-12-05T00:00:00
21383723;565261;Pшнlepy;;;;;136042;Pшнlepy;;;и.p.;29;;;27001;798204.79;1031019.11;2013-12-05T00:00:00
21383731;565261;Pшнlepy;;;;;136042;Pшнlepy;;;и.p.;30;;;27001;798245.38;1031030.06;2013-12-05T00:00:00
21383740;565261;Pшнlepy;;;;;136042;Pшнlepy;;;и.p.;31;;;27001;798235.21;1031009.51;2013-12-05T00:00:00
21383758;565261;Pшнlepy;;;;;136042;Pшнlepy;;;и.p.;32;;;27001;798229.63;1030975.88;2013-12-05T00:00:00
21383766;565261;Pшнlepy;;;;;136042;Pшнlepy;;;и.p.;33;;;27001;798127.60;1031123.09;2013-12-05T00:00:00
21383774;565261;Pшнlepy;;;;;136042;Pшнlepy;;;и.p.;34;;;27001;798232.50;1030938.75;2013-12-05T00:00:00
21383782;565261;Pшнlepy;;;;;136042;Pшнlepy;;;и.p.;35;;;27001;797884.88;1031239.80;2013-12-05T00:00:00
21383791;565261;Pшнlepy;;;;;136042;Pшнlepy;;;и.p.;36;;;27001;798241.83;1030878.32;2013-12-05T00:00:00
21383804;565261;Pшнlepy;;;;;136042;Pшнlepy;;;и.p.;37;;;27001;798234.17;1030858.35;2013-12-05T00:00:00
21383812;565261;Pшнlepy;;;;;136042;Pшнlepy;;;и.p.;38;;;27001;798187.69;1030847.88;2013-12-05T00:00:00
21383839;565261;Pшнlepy;;;;;136042;Pшнlepy;;;и.p.;40;;;27001;797182.63;1032169.00;2013-12-05T00:00:00
21383847;565261;Pшнlepy;;;;;136042;Pшнlepy;;;и.p.;42;;;27001;798046.07;1031324.31;2013-12-05T00:00:00
21383855;565261;Pшнlepy;;;;;136042;Pшнlepy;;;и.p.;43;;;27001;798264.13;1031050.63;2013-12-05T00:00:00
21383863;565261;Pшнlepy;;;;;136042;Pшнlepy;;;и.p.;44;;;27001;798074.27;1031159.68;2013-12-05T00:00:00
21383871;565261;Pшнlepy;;;;;136042;Pшнlepy;;;и.p.;45;;;27001;798198.75;1030859.90;2022-10-28T00:00:00
21383880;565261;Pшнlepy;;;;;136042;Pшнlepy;;;и.p.;46;;;27001;798129.38;1030882.88;2013-12-05T00:00:00
21383898;565261;Pшнlepy;;;;;136042;Pшнlepy;;;и.p.;47;;;27001;798161.19;1031001.69;2013-12-05T00:00:00
21383901;565261;Pшнlepy;;;;;136042;Pшнlepy;;;и.p.;48;;;27001;798220.25;1030931.19;2013-12-05T00:00:00
21383910;565261;Pшнlepy;;;;;136042;Pшнlepy;;;и.p.;49;;;27001;798068.89;1030992.07;2013-12-05T00:00:00
21383928;565261;Pшнlepy;;;;;136042;Pшнlepy;;;и.p.;50;;;27001;798075.27;1030958.81;2013-12-05T00:00:00
21383936;565261;Pшнlepy;;;;;136042;Pшнlepy;;;и.p.;51;;;27001;798167.64;1030856.06;2013-12-05T00:00:00
21383944;565261;Pшнlepy;;;;;136042;Pшнlepy;;;и.p.;52;;;27001;798101.53;1030763.34;2013-12-05T00:00:00
21383952;565261;Pшнlepy;;;;;136042;Pшнlepy;;;и.p.;53;;;27001;798111.65;1030818.15;2013-12-05T00:00:00
21383961;565261;Pшнlepy;;;;;136042;Pшнlepy;;;и.p.;54;;;27001;798098.30;1031155.71;2022-10-28T00:00:00
21383979;565261;Pшнlepy;;;;;136042;Pшнlepy;;;и.p.;55;;;27001;798051.55;1031274.33;2013-12-05T00:00:00
21384002;565261;Pшнlepy;;;;;136042;Pшнlepy;;;и.p.;58;;;27001;798017.88;1031403.88;2013-12-05T00:00:00
21384029;565261;Pшнlepy;;;;;136042;Pшнlepy;;;и.p.;60;;;27001;798057.80;1031295.04;2022-10-28T00:00:00
21384070;565261;Pшнlepy;;;;;136042;Pшнlepy;;;и.p.;65;;;27001;797973.98;1031130.14;2013-12-05T00:00:00
21384088;565261;Pшнlepy;;;;;136042;Pшнlepy;;;и.p.;66;;;27001;798226.68;1030956.91;2013-12-05T00:00:00
