Kód ADM;Kód obce;Název obce;Kód MOMC;Název MOMC;Kód obvodu Prahy;Název obvodu Prahy;Kód èásti obce;Název èásti obce;Kód ulice;Název ulice;Typ SO;Èíslo domovní;Èíslo orientaèní;Znak èísla orientaèního;PSÈ;Souøadnice Y;Souøadnice X;Platí Od
357006;550060;Zhoø;;;;;192830;Blehov;;;è.p.;1;;;39901;753528.90;1108357.11;2013-12-04T00:00:00
357014;550060;Zhoø;;;;;192830;Blehov;;;è.p.;2;;;39901;753514.00;1108339.76;2013-12-04T00:00:00
357022;550060;Zhoø;;;;;192830;Blehov;;;è.p.;3;;;39901;753466.73;1108353.83;2013-12-04T00:00:00
357031;550060;Zhoø;;;;;192830;Blehov;;;è.p.;4;;;39901;753410.19;1108366.45;2025-01-30T00:00:00
357049;550060;Zhoø;;;;;192830;Blehov;;;è.p.;5;;;39901;753410.09;1108357.72;2013-12-04T00:00:00
357057;550060;Zhoø;;;;;192830;Blehov;;;è.p.;6;;;39901;753384.80;1108335.05;2013-12-04T00:00:00
357065;550060;Zhoø;;;;;192830;Blehov;;;è.p.;7;;;39901;753431.86;1108258.46;2013-12-04T00:00:00
357073;550060;Zhoø;;;;;192830;Blehov;;;è.p.;8;;;39901;753425.10;1108284.23;2013-12-04T00:00:00
357081;550060;Zhoø;;;;;192830;Blehov;;;è.p.;9;;;39901;754093.42;1108374.94;2013-12-04T00:00:00
357090;550060;Zhoø;;;;;192830;Blehov;;;è.p.;10;;;39901;753563.08;1108328.48;2013-12-04T00:00:00
357103;550060;Zhoø;;;;;192830;Blehov;;;è.p.;11;;;39901;753340.30;1108201.51;2013-12-04T00:00:00
357111;550060;Zhoø;;;;;192830;Blehov;;;è.p.;12;;;39901;753399.27;1108306.85;2024-05-30T00:00:00
357120;550060;Zhoø;;;;;192830;Blehov;;;è.p.;13;;;39901;753383.18;1108350.92;2013-12-04T00:00:00
357138;550060;Zhoø;;;;;192830;Blehov;;;è.p.;14;;;39901;753329.06;1108309.32;2013-12-04T00:00:00
357146;550060;Zhoø;;;;;192830;Blehov;;;è.p.;15;;;39901;753578.40;1108339.63;2013-12-04T00:00:00
357154;550060;Zhoø;;;;;192830;Blehov;;;è.p.;16;;;39901;753475.56;1108394.07;2013-12-04T00:00:00
357162;550060;Zhoø;;;;;192830;Blehov;;;è.p.;17;;;39901;754088.70;1108318.06;2013-12-04T00:00:00
357171;550060;Zhoø;;;;;192830;Blehov;;;è.p.;18;;;39901;754088.03;1108367.63;2013-12-04T00:00:00
357189;550060;Zhoø;;;;;192830;Blehov;;;è.p.;19;;;39901;755192.54;1109470.47;2013-12-04T00:00:00
357197;550060;Zhoø;;;;;192830;Blehov;;;è.p.;20;;;39901;753348.07;1108277.93;2013-12-04T00:00:00
357201;550060;Zhoø;;;;;192830;Blehov;;;è.p.;21;;;39901;754119.51;1108349.77;2013-12-04T00:00:00
357219;550060;Zhoø;;;;;192830;Blehov;;;è.p.;22;;;39901;755199.52;1109512.72;2013-12-04T00:00:00
357227;550060;Zhoø;;;;;192830;Blehov;;;è.p.;23;;;39901;753566.64;1108377.49;2013-12-04T00:00:00
357235;550060;Zhoø;;;;;192830;Blehov;;;è.p.;24;;;39901;754107.53;1108411.37;2013-12-04T00:00:00
357243;550060;Zhoø;;;;;192830;Blehov;;;è.p.;25;;;39901;753398.93;1108269.17;2023-10-10T00:00:00
357251;550060;Zhoø;;;;;192848;Osletín;;;è.p.;1;;;39901;754233.53;1109601.08;2013-12-04T00:00:00
357260;550060;Zhoø;;;;;192848;Osletín;;;è.p.;2;;;39901;754151.72;1109413.54;2013-12-04T00:00:00
357278;550060;Zhoø;;;;;192848;Osletín;;;è.p.;3;;;39901;754187.07;1109502.93;2013-12-04T00:00:00
357286;550060;Zhoø;;;;;192848;Osletín;;;è.p.;4;;;39901;754210.17;1109456.07;2013-12-04T00:00:00
357294;550060;Zhoø;;;;;192848;Osletín;;;è.p.;5;;;39901;754118.02;1109373.86;2013-12-04T00:00:00
357308;550060;Zhoø;;;;;192848;Osletín;;;è.p.;6;;;39901;754129.33;1109450.95;2013-12-04T00:00:00
357316;550060;Zhoø;;;;;192848;Osletín;;;è.p.;8;;;39901;754144.29;1109701.45;2013-12-04T00:00:00
357324;550060;Zhoø;;;;;192848;Osletín;;;è.p.;9;;;39901;754157.65;1109364.34;2013-12-04T00:00:00
357332;550060;Zhoø;;;;;192848;Osletín;;;è.p.;11;;;39901;754153.82;1109403.23;2013-12-04T00:00:00
357341;550060;Zhoø;;;;;192848;Osletín;;;è.p.;12;;;39901;754092.35;1109375.47;2013-12-04T00:00:00
357359;550060;Zhoø;;;;;192848;Osletín;;;è.p.;13;;;39901;754314.25;1109640.97;2013-12-04T00:00:00
357367;550060;Zhoø;;;;;192848;Osletín;;;è.p.;14;;;39901;754176.85;1109486.48;2013-12-04T00:00:00
357375;550060;Zhoø;;;;;192856;Zbislav;;;è.p.;1;;;39901;755332.06;1108237.81;2013-12-04T00:00:00
357383;550060;Zhoø;;;;;192856;Zbislav;;;è.p.;2;;;39901;755285.54;1108254.21;2013-12-04T00:00:00
357391;550060;Zhoø;;;;;192856;Zbislav;;;è.p.;3;;;39901;755270.25;1108303.14;2013-12-04T00:00:00
357405;550060;Zhoø;;;;;192856;Zbislav;;;è.p.;4;;;39901;755313.79;1108304.10;2013-12-04T00:00:00
