Kуd ADM;Kуd obce;Nбzev obce;Kуd MOMC;Nбzev MOMC;Kуd obvodu Prahy;Nбzev obvodu Prahy;Kуd ибsti obce;Nбzev ибsti obce;Kуd ulice;Nбzev ulice;Typ SO;»нslo domovnн;»нslo orientaиnн;Znak инsla orientaиnнho;PS»;Souшadnice Y;Souшadnice X;Platн Od
4092937;573434;Lhota;;;;;80985;Lhota;;;и.p.;1;;;76302;526070.55;1171201.86;2013-12-05T00:00:00
4092945;573434;Lhota;;;;;80985;Lhota;;;и.p.;2;;;76302;526168.93;1171319.10;2013-12-05T00:00:00
4092953;573434;Lhota;;;;;80985;Lhota;;;и.p.;3;;;76302;526174.98;1171306.71;2013-12-05T00:00:00
4092961;573434;Lhota;;;;;80985;Lhota;;;и.p.;4;;;76302;526023.16;1171180.77;2013-12-05T00:00:00
4092970;573434;Lhota;;;;;80985;Lhota;;;и.p.;5;;;76302;526169.13;1171278.88;2013-12-05T00:00:00
4092988;573434;Lhota;;;;;80985;Lhota;;;и.p.;6;;;76302;526188.32;1171257.85;2013-12-05T00:00:00
4092996;573434;Lhota;;;;;80985;Lhota;;;и.p.;7;;;76302;526271.47;1171123.90;2013-12-05T00:00:00
4093003;573434;Lhota;;;;;80985;Lhota;;;и.p.;8;;;76302;526323.37;1170978.49;2013-12-05T00:00:00
4093011;573434;Lhota;;;;;80985;Lhota;;;и.p.;9;;;76302;526402.16;1170895.52;2013-12-05T00:00:00
4093038;573434;Lhota;;;;;80985;Lhota;;;и.p.;11;;;76302;526485.53;1170800.20;2013-12-05T00:00:00
4093054;573434;Lhota;;;;;80985;Lhota;;;и.p.;13;;;76302;526583.76;1170729.04;2013-12-05T00:00:00
4093062;573434;Lhota;;;;;80985;Lhota;;;и.p.;14;;;76302;526588.74;1170640.36;2013-12-05T00:00:00
4093071;573434;Lhota;;;;;80985;Lhota;;;и.p.;15;;;76302;526635.45;1170631.71;2013-12-05T00:00:00
4093097;573434;Lhota;;;;;80985;Lhota;;;и.p.;17;;;76302;526694.79;1170554.73;2013-12-05T00:00:00
4093101;573434;Lhota;;;;;80985;Lhota;;;и.p.;18;;;76302;526662.95;1170474.57;2013-12-05T00:00:00
4093119;573434;Lhota;;;;;80985;Lhota;;;и.p.;19;;;76302;526654.23;1170541.59;2013-12-05T00:00:00
4093127;573434;Lhota;;;;;80985;Lhota;;;и.p.;20;;;76302;526623.50;1170576.32;2013-12-05T00:00:00
4093135;573434;Lhota;;;;;80985;Lhota;;;и.p.;21;;;76302;526609.95;1170595.01;2013-12-05T00:00:00
4093143;573434;Lhota;;;;;80985;Lhota;;;и.p.;22;;;76302;526610.39;1170529.09;2013-12-05T00:00:00
4093151;573434;Lhota;;;;;80985;Lhota;;;и.p.;23;;;76302;526149.20;1170809.94;2013-12-05T00:00:00
4093160;573434;Lhota;;;;;80985;Lhota;;;и.p.;24;;;76302;526543.30;1170608.95;2013-12-05T00:00:00
4093186;573434;Lhota;;;;;80985;Lhota;;;и.p.;26;;;76302;526503.46;1170659.05;2013-12-05T00:00:00
4093194;573434;Lhota;;;;;80985;Lhota;;;и.p.;27;;;76302;526487.35;1170674.65;2013-12-05T00:00:00
4093208;573434;Lhota;;;;;80985;Lhota;;;и.p.;28;;;76302;526477.38;1170722.90;2013-12-05T00:00:00
4093216;573434;Lhota;;;;;80985;Lhota;;;и.p.;29;;;76302;526468.69;1170761.95;2013-12-05T00:00:00
4093224;573434;Lhota;;;;;80985;Lhota;;;и.p.;30;;;76302;526445.07;1170754.69;2013-12-05T00:00:00
4093232;573434;Lhota;;;;;80985;Lhota;;;и.p.;31;;;76302;526415.80;1170808.45;2013-12-05T00:00:00
4093241;573434;Lhota;;;;;80985;Lhota;;;и.p.;32;;;76302;526375.17;1170860.27;2013-12-05T00:00:00
4093259;573434;Lhota;;;;;80985;Lhota;;;и.p.;33;;;76302;526351.80;1170874.54;2013-12-05T00:00:00
4093267;573434;Lhota;;;;;80985;Lhota;;;и.p.;35;;;76302;526296.99;1170884.19;2013-12-05T00:00:00
4093275;573434;Lhota;;;;;80985;Lhota;;;и.p.;36;;;76302;526264.44;1170956.19;2013-12-05T00:00:00
4093283;573434;Lhota;;;;;80985;Lhota;;;и.p.;37;;;76302;526201.25;1170981.45;2013-12-05T00:00:00
4093291;573434;Lhota;;;;;80985;Lhota;;;и.p.;38;;;76302;526225.55;1171035.60;2013-12-05T00:00:00
4093305;573434;Lhota;;;;;80985;Lhota;;;и.p.;39;;;76302;526203.71;1171104.03;2013-12-05T00:00:00
4093313;573434;Lhota;;;;;80985;Lhota;;;и.p.;40;;;76302;526212.16;1171222.95;2013-12-05T00:00:00
4093348;573434;Lhota;;;;;80985;Lhota;;;и.p.;43;;;76302;526173.07;1171214.87;2013-12-05T00:00:00
4093356;573434;Lhota;;;;;80985;Lhota;;;и.p.;44;;;76302;526147.98;1171246.87;2013-12-05T00:00:00
4093364;573434;Lhota;;;;;80985;Lhota;;;и.p.;45;;;76302;526330.46;1170972.38;2013-12-05T00:00:00
4093372;573434;Lhota;;;;;80985;Lhota;;;и.p.;46;;;76302;526345.91;1170956.14;2013-12-05T00:00:00
4093381;573434;Lhota;;;;;80985;Lhota;;;и.p.;47;;;76302;526360.77;1170942.07;2013-12-05T00:00:00
4093399;573434;Lhota;;;;;80985;Lhota;;;и.p.;48;;;76302;526385.61;1170904.21;2013-12-05T00:00:00
4093402;573434;Lhota;;;;;80985;Lhota;;;и.p.;49;;;76302;526295.48;1171012.10;2013-12-05T00:00:00
4093411;573434;Lhota;;;;;80985;Lhota;;;и.p.;50;;;76302;526353.84;1170949.91;2013-12-05T00:00:00
4093429;573434;Lhota;;;;;80985;Lhota;;;и.p.;51;;;76302;526280.56;1171068.96;2013-12-05T00:00:00
4093445;573434;Lhota;;;;;80985;Lhota;;;и.p.;53;;;76302;526314.56;1170988.32;2013-12-05T00:00:00
4093453;573434;Lhota;;;;;80985;Lhota;;;и.p.;54;;;76302;526337.45;1170963.73;2013-12-05T00:00:00
4093461;573434;Lhota;;;;;80985;Lhota;;;и.p.;55;;;76302;526370.21;1170933.97;2013-12-05T00:00:00
4093470;573434;Lhota;;;;;80985;Lhota;;;и.p.;56;;;76302;526298.38;1171002.61;2013-12-05T00:00:00
4093496;573434;Lhota;;;;;80985;Lhota;;;и.p.;58;;;76302;526319.72;1171176.98;2013-12-05T00:00:00
4093500;573434;Lhota;;;;;80985;Lhota;;;и.p.;59;;;76302;526247.20;1171152.65;2013-12-05T00:00:00
4093518;573434;Lhota;;;;;80985;Lhota;;;и.p.;60;;;76302;526275.46;1171045.71;2013-12-05T00:00:00
4093526;573434;Lhota;;;;;80985;Lhota;;;и.p.;61;;;76302;526298.17;1170937.01;2013-12-05T00:00:00
4093534;573434;Lhota;;;;;80985;Lhota;;;и.p.;62;;;76302;526291.37;1171021.12;2013-12-05T00:00:00
4093542;573434;Lhota;;;;;80985;Lhota;;;и.p.;63;;;76302;526379.68;1170913.40;2013-12-05T00:00:00
4093551;573434;Lhota;;;;;80985;Lhota;;;и.p.;64;;;76302;526306.59;1170994.17;2013-12-05T00:00:00
4093569;573434;Lhota;;;;;80985;Lhota;;;и.p.;65;;;76302;526306.30;1171153.04;2013-12-05T00:00:00
4093577;573434;Lhota;;;;;80985;Lhota;;;и.p.;66;;;76302;526293.75;1171039.33;2013-12-05T00:00:00
4093593;573434;Lhota;;;;;80985;Lhota;;;и.p.;68;;;76302;526282.18;1171040.65;2013-12-05T00:00:00
4093607;573434;Lhota;;;;;80985;Lhota;;;и.p.;69;;;76302;526313.50;1171165.55;2013-12-05T00:00:00
4093615;573434;Lhota;;;;;80985;Lhota;;;и.p.;70;;;76302;526260.72;1170905.04;2013-12-05T00:00:00
4093623;573434;Lhota;;;;;80985;Lhota;;;и.p.;71;;;76302;526610.68;1170805.40;2013-12-05T00:00:00
4093640;573434;Lhota;;;;;80985;Lhota;;;и.p.;73;;;76302;526103.96;1171265.23;2013-12-05T00:00:00
4093658;573434;Lhota;;;;;80985;Lhota;;;и.p.;74;;;76302;526614.81;1170651.34;2013-12-05T00:00:00
4093674;573434;Lhota;;;;;80985;Lhota;;;и.p.;76;;;76302;526349.92;1171163.81;2013-12-05T00:00:00
4093691;573434;Lhota;;;;;80985;Lhota;;;и.p.;79;;;76302;526145.73;1171350.22;2013-12-05T00:00:00
4093704;573434;Lhota;;;;;80985;Lhota;;;и.p.;80;;;76302;526239.72;1170883.70;2013-12-05T00:00:00
4093712;573434;Lhota;;;;;80985;Lhota;;;и.p.;81;;;76302;526419.69;1170867.17;2013-12-05T00:00:00
4093721;573434;Lhota;;;;;80985;Lhota;;;и.p.;82;;;76302;526546.39;1170735.88;2013-12-05T00:00:00
4093739;573434;Lhota;;;;;80985;Lhota;;;и.p.;83;;;76302;526593.27;1170688.94;2013-12-05T00:00:00
4093755;573434;Lhota;;;;;80985;Lhota;;;и.p.;85;;;76302;526650.08;1170512.30;2013-12-05T00:00:00
4093771;573434;Lhota;;;;;80985;Lhota;;;и.p.;87;;;76302;526069.99;1170707.71;2013-12-05T00:00:00
4093780;573434;Lhota;;;;;80985;Lhota;;;и.p.;88;;;76302;526115.51;1171343.73;2013-12-05T00:00:00
4093801;573434;Lhota;;;;;80985;Lhota;;;и.p.;90;;;76302;526567.80;1170787.21;2013-12-05T00:00:00
4093810;573434;Lhota;;;;;80985;Lhota;;;и.p.;91;;;76302;526193.43;1171246.48;2013-12-05T00:00:00
4093828;573434;Lhota;;;;;80985;Lhota;;;и.p.;92;;;76302;526397.55;1171278.15;2013-12-05T00:00:00
4093836;573434;Lhota;;;;;80985;Lhota;;;и.p.;93;;;76302;526729.56;1170539.26;2013-12-05T00:00:00
4093844;573434;Lhota;;;;;80985;Lhota;;;и.p.;94;;;76302;526254.58;1171001.71;2013-12-05T00:00:00
4093852;573434;Lhota;;;;;80985;Lhota;;;и.p.;95;;;76302;526571.25;1170698.88;2013-12-05T00:00:00
4093879;573434;Lhota;;;;;80985;Lhota;;;и.p.;97;;;76302;526242.25;1171113.34;2013-12-05T00:00:00
4093887;573434;Lhota;;;;;80985;Lhota;;;и.p.;98;;;76302;526680.66;1170534.23;2013-12-05T00:00:00
4093895;573434;Lhota;;;;;80985;Lhota;;;и.p.;99;;;76302;526571.73;1170664.33;2013-12-05T00:00:00
4093909;573434;Lhota;;;;;80985;Lhota;;;и.p.;100;;;76302;526535.45;1170666.72;2013-12-05T00:00:00
4093917;573434;Lhota;;;;;80985;Lhota;;;и.p.;101;;;76302;526697.38;1170409.36;2013-12-05T00:00:00
4093925;573434;Lhota;;;;;80985;Lhota;;;и.p.;102;;;76302;526401.66;1170836.90;2013-12-05T00:00:00
4093933;573434;Lhota;;;;;80985;Lhota;;;и.p.;103;;;76302;526168.76;1171336.45;2013-12-05T00:00:00
4093950;573434;Lhota;;;;;80985;Lhota;;;и.p.;105;;;76302;526390.07;1170853.42;2013-12-05T00:00:00
4093968;573434;Lhota;;;;;80985;Lhota;;;и.p.;106;;;76302;526670.17;1170563.21;2013-12-05T00:00:00
4093976;573434;Lhota;;;;;80985;Lhota;;;и.p.;107;;;76302;526657.35;1170585.12;2013-12-05T00:00:00
4093984;573434;Lhota;;;;;80985;Lhota;;;и.p.;108;;;76302;526447.23;1170793.88;2013-12-05T00:00:00
4093992;573434;Lhota;;;;;80985;Lhota;;;и.p.;109;;;76302;526497.48;1170775.38;2013-12-05T00:00:00
4094000;573434;Lhota;;;;;80985;Lhota;;;и.p.;110;;;76302;526236.91;1171012.01;2013-12-05T00:00:00
4094018;573434;Lhota;;;;;80985;Lhota;;;и.p.;111;;;76302;526083.97;1171387.92;2013-12-05T00:00:00
4094026;573434;Lhota;;;;;80985;Lhota;;;и.p.;112;;;76302;526511.48;1170911.92;2013-12-05T00:00:00
4094034;573434;Lhota;;;;;80985;Lhota;;;и.p.;113;;;76302;526234.77;1170867.46;2013-12-05T00:00:00
4094042;573434;Lhota;;;;;80985;Lhota;;;и.p.;114;;;76302;526224.64;1170855.60;2013-12-05T00:00:00
4094051;573434;Lhota;;;;;80985;Lhota;;;и.p.;116;;;76302;526107.86;1171363.05;2013-12-05T00:00:00
4094069;573434;Lhota;;;;;80985;Lhota;;;и.p.;117;;;76302;526513.52;1170648.45;2013-12-05T00:00:00
4094077;573434;Lhota;;;;;80985;Lhota;;;и.p.;118;;;76302;526649.92;1170425.76;2013-12-05T00:00:00
4094085;573434;Lhota;;;;;80985;Lhota;;;и.p.;119;;;76302;526319.72;1171116.05;2013-12-05T00:00:00
4094093;573434;Lhota;;;;;80985;Lhota;;;и.p.;120;;;76302;526520.34;1170857.24;2013-12-05T00:00:00
4094107;573434;Lhota;;;;;80985;Lhota;;;и.p.;121;;;76302;526266.38;1170870.63;2013-12-05T00:00:00
4094115;573434;Lhota;;;;;80985;Lhota;;;и.p.;122;;;76302;526728.30;1170674.69;2013-12-05T00:00:00
4094123;573434;Lhota;;;;;80985;Lhota;;;и.p.;123;;;76302;526129.20;1171184.16;2013-12-05T00:00:00
4094131;573434;Lhota;;;;;80985;Lhota;;;и.p.;124;;;76302;526533.51;1170718.48;2013-12-05T00:00:00
4094140;573434;Lhota;;;;;80985;Lhota;;;и.p.;125;;;76302;526406.27;1170817.93;2013-12-05T00:00:00
4094158;573434;Lhota;;;;;80985;Lhota;;;и.p.;126;;;76302;526404.51;1171223.94;2013-12-05T00:00:00
4094166;573434;Lhota;;;;;80985;Lhota;;;и.p.;127;;;76302;526328.82;1171107.45;2013-12-05T00:00:00
4094174;573434;Lhota;;;;;80985;Lhota;;;и.p.;128;;;76302;526116.05;1171367.03;2013-12-05T00:00:00
4094191;573434;Lhota;;;;;80985;Lhota;;;и.p.;130;;;76302;526081.24;1171352.80;2013-12-05T00:00:00
4094204;573434;Lhota;;;;;80985;Lhota;;;и.p.;131;;;76302;526101.47;1171300.66;2013-12-05T00:00:00
