Kσd ADM;Kσd obce;Nαzev obce;Kσd MOMC;Nαzev MOMC;Kσd obvodu Prahy;Nαzev obvodu Prahy;Kσd θαsti obce;Nαzev θαsti obce;Kσd ulice;Nαzev ulice;Typ SO;Θνslo domovnν;Θνslo orientaθnν;Znak θνsla orientaθnνho;PSΘ;Souψadnice Y;Souψadnice X;Platν Od
11190736;520420;Veselνθko;;;;;180858;Tupec;;;θ.p.;30;;;75125;528345.50;1129270.09;2013-12-06T00:00:00
11190744;520420;Veselνθko;;;;;180858;Tupec;;;θ.p.;31;;;75125;528319.22;1129234.00;2013-12-06T00:00:00
11190752;520420;Veselνθko;;;;;180858;Tupec;;;θ.p.;32;;;75125;528523.32;1129672.56;2013-12-06T00:00:00
11190761;520420;Veselνθko;;;;;180858;Tupec;;;θ.p.;33;;;75125;528323.43;1129300.39;2013-12-06T00:00:00
11190779;520420;Veselνθko;;;;;180858;Tupec;;;θ.p.;34;;;75125;528318.73;1129440.74;2013-12-06T00:00:00
11190787;520420;Veselνθko;;;;;180858;Tupec;;;θ.p.;35;;;75125;528409.44;1129383.99;2013-12-06T00:00:00
11190795;520420;Veselνθko;;;;;180858;Tupec;;;θ.p.;36;;;75125;528392.41;1129434.67;2013-12-06T00:00:00
11190809;520420;Veselνθko;;;;;180858;Tupec;;;θ.p.;37;;;75125;528488.42;1129642.09;2013-12-06T00:00:00
11190817;520420;Veselνθko;;;;;180858;Tupec;;;θ.p.;38;;;75125;528558.87;1129694.13;2013-12-06T00:00:00
11190825;520420;Veselνθko;;;;;180858;Tupec;;;θ.p.;39;;;75125;528281.65;1129537.21;2016-12-12T00:00:00
11190833;520420;Veselνθko;;;;;180858;Tupec;;;θ.p.;40;;;75125;528465.01;1129630.85;2020-08-12T00:00:00
11190841;520420;Veselνθko;;;;;180858;Tupec;;;θ.p.;41;;;75125;528364.48;1129417.92;2013-12-06T00:00:00
11190850;520420;Veselνθko;;;;;180858;Tupec;;;θ.p.;42;;;75125;528393.38;1129380.66;2013-12-06T00:00:00
11190868;520420;Veselνθko;;;;;180858;Tupec;;;θ.p.;43;;;75125;528369.35;1129345.64;2013-12-06T00:00:00
11190876;520420;Veselνθko;;;;;180858;Tupec;;;θ.p.;44;;;75125;528262.73;1129502.87;2013-12-06T00:00:00
11190884;520420;Veselνθko;;;;;180858;Tupec;;;θ.p.;45;;;75125;528342.98;1129358.88;2013-12-06T00:00:00
11190892;520420;Veselνθko;;;;;180858;Tupec;;;θ.p.;46;;;75125;528379.16;1129364.45;2013-12-06T00:00:00
11190906;520420;Veselνθko;;;;;180858;Tupec;;;θ.p.;47;;;75125;528257.83;1129365.67;2013-12-06T00:00:00
11190914;520420;Veselνθko;;;;;180858;Tupec;;;θ.p.;48;;;75125;528280.44;1129341.49;2013-12-06T00:00:00
11190922;520420;Veselνθko;;;;;180858;Tupec;;;θ.p.;49;;;75125;528291.22;1129333.52;2013-12-06T00:00:00
11190931;520420;Veselνθko;;;;;180858;Tupec;;;θ.p.;50;;;75125;528321.56;1129338.03;2013-12-06T00:00:00
11190949;520420;Veselνθko;;;;;180858;Tupec;;;θ.p.;51;;;75125;528332.92;1129398.23;2013-12-06T00:00:00
11190957;520420;Veselνθko;;;;;180858;Tupec;;;θ.p.;52;;;75125;528273.38;1129352.86;2013-12-06T00:00:00
11190965;520420;Veselνθko;;;;;180858;Tupec;;;θ.p.;53;;;75125;528345.33;1129385.55;2013-12-06T00:00:00
11190973;520420;Veselνθko;;;;;180858;Tupec;;;θ.p.;54;;;75125;528195.88;1129533.96;2013-12-06T00:00:00
11190981;520420;Veselνθko;;;;;180858;Tupec;;;θ.p.;55;;;75125;528248.86;1129515.97;2023-12-11T00:00:00
11190990;520420;Veselνθko;;;;;180858;Tupec;;;θ.p.;56;;;75125;528227.55;1129520.65;2013-12-06T00:00:00
11191007;520420;Veselνθko;;;;;180858;Tupec;;;θ.p.;57;;;75125;528322.00;1129449.37;2013-12-06T00:00:00
11191015;520420;Veselνθko;;;;;180858;Tupec;;;θ.p.;58;;;75125;528277.48;1129405.60;2013-12-06T00:00:00
11191023;520420;Veselνθko;;;;;180858;Tupec;;;θ.p.;59;;;75125;528102.95;1129625.30;2013-12-06T00:00:00
11191031;520420;Veselνθko;;;;;180858;Tupec;;;θ.p.;60;;;75125;528509.20;1129659.22;2013-12-06T00:00:00
11191040;520420;Veselνθko;;;;;180858;Tupec;;;θ.p.;61;;;75125;528135.32;1129575.59;2013-12-06T00:00:00
11191058;520420;Veselνθko;;;;;180858;Tupec;;;θ.p.;62;;;75125;528161.18;1129549.94;2013-12-06T00:00:00
11191066;520420;Veselνθko;;;;;180858;Tupec;;;θ.p.;63;;;75125;528182.82;1129540.49;2013-12-06T00:00:00
11191074;520420;Veselνθko;;;;;180858;Tupec;;;θ.p.;64;;;75125;528130.17;1129590.09;2023-11-02T00:00:00
11191082;520420;Veselνθko;;;;;180858;Tupec;;;θ.p.;65;;;75125;528114.45;1129600.50;2023-12-11T00:00:00
11191091;520420;Veselνθko;;;;;180858;Tupec;;;θ.p.;66;;;75125;528142.30;1129565.16;2013-12-06T00:00:00
11191104;520420;Veselνθko;;;;;180858;Tupec;;;θ.p.;67;;;75125;528538.61;1129685.89;2013-12-06T00:00:00
11191112;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;1;;;75125;529610.39;1130238.30;2013-12-06T00:00:00
11191121;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;2;;;75125;529548.72;1130251.53;2013-12-06T00:00:00
11191139;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;3;;;75125;529645.72;1130257.29;2013-12-06T00:00:00
11191155;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;5;;;75125;529677.96;1130322.57;2013-12-06T00:00:00
11191163;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;6;;;75125;529728.46;1130338.02;2013-12-06T00:00:00
11191171;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;7;;;75125;529695.62;1130274.65;2013-12-06T00:00:00
11191180;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;8;;;75125;529828.46;1130332.02;2013-12-06T00:00:00
11191198;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;9;;;75125;529865.57;1130342.61;2013-12-06T00:00:00
11191201;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;10;;;75125;529901.46;1130358.12;2013-12-06T00:00:00
11191210;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;11;;;75125;529219.06;1130247.40;2013-12-06T00:00:00
11191228;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;12;;;75125;529991.98;1130377.34;2013-12-06T00:00:00
11191236;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;13;;;75125;529378.39;1130515.43;2013-12-06T00:00:00
11191244;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;14;;;75125;528713.83;1129843.50;2022-02-07T00:00:00
11191252;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;15;;;75125;529871.03;1130307.50;2013-12-06T00:00:00
11191261;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;16;;;75125;529808.56;1130302.16;2013-12-06T00:00:00
11191279;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;17;;;75125;529779.10;1130302.56;2013-12-06T00:00:00
11191287;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;18;;;75125;529755.41;1130285.43;2013-12-06T00:00:00
11191295;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;19;;;75125;529334.64;1130601.04;2013-12-06T00:00:00
11191309;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;20;;;75125;529333.32;1130609.11;2013-12-06T00:00:00
11191317;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;21;;;75125;529449.67;1130121.66;2013-12-06T00:00:00
11191325;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;22;;;75125;529411.21;1130106.72;2013-12-06T00:00:00
11191333;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;23;;;75125;529389.01;1130096.65;2013-12-06T00:00:00
11191341;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;24;;;75125;529342.97;1130092.66;2013-12-06T00:00:00
11191350;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;25;;;75125;529666.90;1130358.64;2013-12-06T00:00:00
11191368;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;26;;;75125;529294.29;1130057.99;2013-12-06T00:00:00
11191376;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;27;;;75125;529276.33;1130039.16;2013-12-06T00:00:00
11191384;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;28;;;75125;529285.81;1130086.72;2013-12-06T00:00:00
11191392;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;29;;;75125;529265.85;1130078.01;2013-12-06T00:00:00
11191406;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;30;;;75125;529249.16;1130068.21;2013-12-06T00:00:00
11191414;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;31;;;75125;529226.90;1130067.46;2013-12-06T00:00:00
11191422;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;32;;;75125;529205.24;1130063.50;2013-12-06T00:00:00
11191431;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;33;;;75125;529181.12;1130053.16;2013-12-06T00:00:00
11191449;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;34;;;75125;529154.19;1130033.52;2013-12-06T00:00:00
11191457;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;35;;;75125;529116.87;1130006.28;2013-12-06T00:00:00
11191465;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;36;;;75125;529091.32;1129977.34;2013-12-06T00:00:00
11191473;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;37;;;75125;529068.47;1129961.34;2013-12-06T00:00:00
11191481;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;38;;;75125;529042.91;1129784.23;2013-12-06T00:00:00
11191490;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;39;;;75125;528974.37;1129910.54;2013-12-06T00:00:00
11191503;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;40;;;75125;528946.98;1129894.08;2013-12-06T00:00:00
11191511;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;41;;;75125;528942.19;1129926.78;2013-12-06T00:00:00
11191520;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;42;;;75125;528928.54;1129943.95;2013-12-06T00:00:00
11191538;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;43;;;75125;528878.40;1129928.55;2013-12-06T00:00:00
11191546;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;44;;;75125;528818.05;1129919.89;2013-12-06T00:00:00
11191554;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;45;;;75125;528792.94;1129903.12;2013-12-06T00:00:00
11191562;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;46;;;75125;528760.25;1129920.79;2013-12-06T00:00:00
11191571;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;47;;;75125;528803.91;1129939.57;2013-12-06T00:00:00
11191589;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;48;;;75125;528828.36;1129951.93;2013-12-06T00:00:00
11191597;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;49;;;75125;528854.12;1129962.68;2013-12-06T00:00:00
11191601;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;50;;;75125;528876.21;1129986.23;2013-12-06T00:00:00
11191619;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;51;;;75125;528902.84;1129989.81;2013-12-06T00:00:00
11191627;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;52;;;75125;528927.32;1129974.63;2013-12-06T00:00:00
11191635;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;53;;;75125;528940.12;1129965.05;2013-12-06T00:00:00
11191643;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;54;;;75125;528958.64;1129948.39;2013-12-06T00:00:00
11191651;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;55;;;75125;528665.73;1129859.31;2013-12-06T00:00:00
11191660;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;56;;;75125;529934.72;1130373.82;2013-12-06T00:00:00
11191678;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;57;;;75125;529037.88;1129964.00;2013-12-06T00:00:00
11191686;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;58;;;75125;529077.40;1130000.00;2013-12-06T00:00:00
11191694;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;59;;;75125;529121.90;1130033.19;2013-12-06T00:00:00
11191708;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;60;;;75125;529145.71;1130048.53;2013-12-06T00:00:00
11191724;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;62;;;75125;529191.35;1130079.49;2013-12-06T00:00:00
11191732;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;65;;;75125;529251.54;1130100.62;2013-12-06T00:00:00
11191741;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;66;;;75125;529260.80;1130133.20;2013-12-06T00:00:00
11191759;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;67;;;75125;529255.67;1130706.27;2013-12-06T00:00:00
11191767;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;68;;;75125;529284.84;1130110.31;2013-12-06T00:00:00
11191775;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;69;;;75125;529317.61;1130116.17;2013-12-06T00:00:00
11191783;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;70;;;75125;529333.69;1130110.99;2013-12-06T00:00:00
11191791;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;71;;;75125;529349.43;1130119.48;2013-12-06T00:00:00
11191805;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;72;;;75125;528791.08;1129931.24;2013-12-06T00:00:00
11191813;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;73;;;75125;529344.41;1130151.01;2013-12-06T00:00:00
11191821;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;74;;;75125;529325.85;1130186.46;2013-12-06T00:00:00
11191830;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;75;;;75125;529339.29;1130171.88;2013-12-06T00:00:00
11191848;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;76;;;75125;529332.41;1130222.14;2013-12-06T00:00:00
11191856;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;77;;;75125;529337.65;1130269.05;2013-12-06T00:00:00
11191864;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;78;;;75125;529319.03;1130301.17;2013-12-06T00:00:00
11191872;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;79;;;75125;529318.44;1130317.90;2013-12-06T00:00:00
11191881;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;80;;;75125;529314.70;1130345.93;2013-12-06T00:00:00
11191899;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;81;;;75125;529335.46;1130346.40;2013-12-06T00:00:00
11191911;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;83;;;75125;529361.70;1130448.11;2013-12-06T00:00:00
11191929;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;84;;;75125;529403.20;1130456.05;2013-12-06T00:00:00
11191945;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;86;;;75125;529379.82;1130313.82;2013-12-06T00:00:00
11191953;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;87;;;75125;529362.05;1130208.27;2013-12-06T00:00:00
11191961;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;88;;;75125;529014.30;1131264.79;2013-12-06T00:00:00
11191970;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;89;;;75125;530999.11;1130407.23;2013-12-06T00:00:00
11191988;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;90;;;75125;529767.55;1130298.57;2013-12-06T00:00:00
11191996;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;91;;;75125;528569.23;1129714.16;2013-12-06T00:00:00
11192003;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;92;;;75125;529728.92;1130328.27;2013-12-06T00:00:00
11192011;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;93;;;75125;529311.03;1130145.79;2013-12-06T00:00:00
11192020;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;94;;;75125;529294.69;1130134.50;2013-12-06T00:00:00
11192038;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;95;;;75125;529886.22;1130311.00;2013-12-06T00:00:00
11192046;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;96;;;75125;530351.30;1130308.81;2013-12-06T00:00:00
11192054;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;97;;;75125;529334.63;1130281.60;2013-12-06T00:00:00
11192062;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;98;;;75125;529407.72;1130380.98;2013-12-06T00:00:00
11192071;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;99;;;75125;528957.45;1129848.12;2013-12-06T00:00:00
11192089;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;100;;;75125;529371.05;1130368.16;2013-12-06T00:00:00
11192097;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;101;;;75125;530977.74;1130396.36;2013-12-06T00:00:00
11192101;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;102;;;75125;530964.25;1130386.60;2013-12-06T00:00:00
11192119;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;103;;;75125;530954.40;1130379.56;2013-12-06T00:00:00
11192127;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;104;;;75125;529101.99;1129995.42;2013-12-06T00:00:00
11192135;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;105;;;75125;529364.67;1130537.93;2013-12-06T00:00:00
11192143;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;106;;;75125;529003.19;1129860.21;2013-12-06T00:00:00
11192151;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;107;;;75125;529349.59;1130569.29;2013-12-06T00:00:00
11192160;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;108;;;75125;529372.27;1130292.48;2013-12-06T00:00:00
11192178;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;109;;;75125;529012.25;1129844.14;2013-12-06T00:00:00
11192186;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;110;;;75125;529013.00;1130135.89;2013-12-06T00:00:00
11192194;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;111;;;75125;529239.95;1130807.07;2013-12-06T00:00:00
11192208;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;112;;;75125;529838.15;1130333.16;2013-12-06T00:00:00
11192216;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;113;;;75125;529286.27;1130166.83;2013-12-06T00:00:00
11192224;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;114;;;75125;528921.86;1129997.60;2013-12-06T00:00:00
11192232;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;115;;;75125;529186.06;1130073.14;2013-12-06T00:00:00
11192241;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;116;;;75125;529019.60;1129950.90;2013-12-06T00:00:00
11192259;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;117;;;75125;529375.65;1130379.92;2013-12-06T00:00:00
11192267;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;118;;;75125;529424.45;1130109.66;2013-12-06T00:00:00
11192275;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;119;;;75125;529345.49;1130578.55;2013-12-06T00:00:00
11192283;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;120;;;75125;529143.73;1130025.94;2013-12-06T00:00:00
11192291;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;121;;;75125;529362.76;1130547.63;2013-12-06T00:00:00
11192305;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;122;;;75125;529361.92;1130269.87;2013-12-06T00:00:00
11192313;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;123;;;75125;529371.90;1130088.94;2013-12-06T00:00:00
11192321;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;124;;;75125;529415.77;1130468.62;2013-12-06T00:00:00
11192330;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;125;;;75125;529190.22;1130056.72;2013-12-06T00:00:00
11192348;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;126;;;75125;529167.04;1130042.67;2013-12-06T00:00:00
11192356;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;127;;;75125;529378.98;1130508.20;2013-12-06T00:00:00
11192364;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;128;;;75125;529197.01;1130060.34;2013-12-06T00:00:00
11192372;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;129;;;75125;529217.75;1130065.48;2013-12-06T00:00:00
11192381;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;130;;;75125;528778.33;1129896.24;2013-12-06T00:00:00
11192399;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;131;;;75125;529348.52;1130497.46;2019-09-30T00:00:00
11192402;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;132;;;75125;531028.07;1130462.72;2013-12-06T00:00:00
11192411;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;133;;;75125;529348.65;1130479.67;2013-12-06T00:00:00
11192429;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;134;;;75125;529342.13;1130509.18;2013-12-06T00:00:00
11192437;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;135;;;75125;529336.99;1130520.22;2013-12-06T00:00:00
11192445;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;136;;;75125;529332.13;1130530.57;2013-12-06T00:00:00
11192453;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;137;;;75125;529326.96;1130541.56;2013-12-06T00:00:00
11192461;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;138;;;75125;529322.31;1130552.44;2013-12-06T00:00:00
11192470;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;139;;;75125;529317.13;1130562.79;2013-12-06T00:00:00
11192488;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;140;;;75125;529313.12;1130575.78;2013-12-06T00:00:00
11192496;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;141;;;75125;529305.83;1130585.50;2013-12-06T00:00:00
11192500;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;142;;;75125;529299.27;1130604.30;2013-12-06T00:00:00
11192518;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;143;;;75125;529293.58;1130617.93;2013-12-06T00:00:00
11192526;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;144;;;75125;529288.93;1130628.17;2013-12-06T00:00:00
11192534;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;145;;;75125;529033.98;1129938.31;2013-12-06T00:00:00
11192542;520420;Veselνθko;;;;;180866;Veselνθko;;;θ.p.;146;;;75125;529275.32;1130658.94;2013-12-06T00:00:00
