Kód ADM;Kód obce;Název obce;Kód MOMC;Název MOMC;Kód obvodu Prahy;Název obvodu Prahy;Kód èásti obce;Název èásti obce;Kód ulice;Název ulice;Typ SO;Èíslo domovní;Èíslo orientaèní;Znak èísla orientaèního;PSÈ;Souøadnice Y;Souøadnice X;Platí Od
17662249;508004;Roseè;;;;;141186;Roseè;;;è.p.;1;;;37846;721927.31;1153354.00;2013-12-03T00:00:00
17662257;508004;Roseè;;;;;141186;Roseè;;;è.p.;2;;;37846;721924.56;1153382.75;2013-12-03T00:00:00
17662265;508004;Roseè;;;;;141186;Roseè;;;è.p.;3;;;37846;721860.75;1153319.63;2013-12-03T00:00:00
17662273;508004;Roseè;;;;;141186;Roseè;;;è.p.;4;;;37846;721919.13;1153420.25;2013-12-03T00:00:00
17662281;508004;Roseè;;;;;141186;Roseè;;;è.p.;5;;;37846;722088.44;1153669.38;2013-12-03T00:00:00
17662290;508004;Roseè;;;;;141186;Roseè;;;è.p.;6;;;37846;721903.88;1153475.88;2013-12-03T00:00:00
17662303;508004;Roseè;;;;;141186;Roseè;;;è.p.;7;;;37846;721816.19;1153413.38;2013-12-03T00:00:00
17662311;508004;Roseè;;;;;141186;Roseè;;;è.p.;8;;;37846;721727.31;1153478.75;2013-12-03T00:00:00
17662320;508004;Roseè;;;;;141186;Roseè;;;è.p.;9;;;37846;721742.31;1153561.63;2013-12-03T00:00:00
17662338;508004;Roseè;;;;;141186;Roseè;;;è.p.;10;;;37846;721776.56;1153571.25;2013-12-03T00:00:00
17662346;508004;Roseè;;;;;141186;Roseè;;;è.p.;11;;;37846;721800.06;1153590.75;2013-12-03T00:00:00
17662354;508004;Roseè;;;;;141186;Roseè;;;è.p.;12;;;37846;721818.31;1153597.25;2013-12-03T00:00:00
17662362;508004;Roseè;;;;;141186;Roseè;;;è.p.;13;;;37846;721849.38;1153604.13;2013-12-03T00:00:00
17662371;508004;Roseè;;;;;141186;Roseè;;;è.p.;14;;;37846;721874.06;1153620.13;2013-12-03T00:00:00
17662389;508004;Roseè;;;;;141186;Roseè;;;è.p.;15;;;37846;721901.19;1153599.25;2013-12-03T00:00:00
17662397;508004;Roseè;;;;;141186;Roseè;;;è.p.;16;;;37846;721931.88;1153599.00;2013-12-03T00:00:00
17662401;508004;Roseè;;;;;141186;Roseè;;;è.p.;17;;;37846;721933.75;1153628.88;2013-12-03T00:00:00
17662419;508004;Roseè;;;;;141186;Roseè;;;è.p.;18;;;37846;721964.81;1153621.50;2013-12-03T00:00:00
17662427;508004;Roseè;;;;;141186;Roseè;;;è.p.;19;;;37846;721978.31;1153651.13;2013-12-03T00:00:00
17662435;508004;Roseè;;;;;141186;Roseè;;;è.p.;20;;;37846;722005.13;1153654.00;2013-12-03T00:00:00
17662443;508004;Roseè;;;;;141186;Roseè;;;è.p.;21;;;37846;722019.31;1153677.88;2013-12-03T00:00:00
17662451;508004;Roseè;;;;;141186;Roseè;;;è.p.;22;;;37846;721756.63;1153558.13;2013-12-03T00:00:00
17662460;508004;Roseè;;;;;141186;Roseè;;;è.p.;23;;;37846;722023.81;1153878.00;2013-12-03T00:00:00
17662478;508004;Roseè;;;;;141186;Roseè;;;è.p.;24;;;37846;722008.44;1153723.50;2013-12-03T00:00:00
17662486;508004;Roseè;;;;;141186;Roseè;;;è.p.;25;;;37846;722087.66;1153702.61;2013-12-03T00:00:00
17662494;508004;Roseè;;;;;141186;Roseè;;;è.p.;26;;;37846;721852.56;1153375.38;2013-12-03T00:00:00
17662508;508004;Roseè;;;;;141186;Roseè;;;è.p.;27;;;37846;721843.06;1153381.25;2013-12-03T00:00:00
17662516;508004;Roseè;;;;;141186;Roseè;;;è.p.;28;;;37846;722115.00;1153619.25;2013-12-03T00:00:00
17662524;508004;Roseè;;;;;141186;Roseè;;;è.p.;29;;;37846;722103.75;1153593.88;2013-12-03T00:00:00
17662532;508004;Roseè;;;;;141186;Roseè;;;è.p.;30;;;37846;722099.00;1153575.75;2013-12-03T00:00:00
17662541;508004;Roseè;;;;;141186;Roseè;;;è.p.;31;;;37846;722093.81;1153559.75;2013-12-03T00:00:00
17662559;508004;Roseè;;;;;141186;Roseè;;;è.p.;32;;;37846;721996.19;1153754.63;2013-12-03T00:00:00
17662567;508004;Roseè;;;;;141186;Roseè;;;è.p.;33;;;37846;722083.00;1153543.75;2013-12-03T00:00:00
17662575;508004;Roseè;;;;;141186;Roseè;;;è.p.;34;;;37846;722073.44;1153529.63;2013-12-03T00:00:00
17662583;508004;Roseè;;;;;141186;Roseè;;;è.p.;35;;;37846;722065.50;1153519.32;2013-12-03T00:00:00
17662591;508004;Roseè;;;;;141186;Roseè;;;è.p.;36;;;37846;722011.56;1153493.00;2013-12-03T00:00:00
17662605;508004;Roseè;;;;;141186;Roseè;;;è.p.;37;;;37846;721900.25;1153531.13;2013-12-03T00:00:00
17662613;508004;Roseè;;;;;141186;Roseè;;;è.p.;38;;;37846;721903.38;1153509.50;2013-12-03T00:00:00
17662621;508004;Roseè;;;;;141186;Roseè;;;è.p.;39;;;37846;722017.44;1153419.00;2013-12-03T00:00:00
17662630;508004;Roseè;;;;;141186;Roseè;;;è.p.;40;;;37846;722002.69;1153399.00;2013-12-03T00:00:00
17662648;508004;Roseè;;;;;141186;Roseè;;;è.p.;41;;;37846;721989.94;1153383.88;2013-12-03T00:00:00
17662656;508004;Roseè;;;;;141186;Roseè;;;è.p.;42;;;37846;721962.63;1153344.88;2013-12-03T00:00:00
17662664;508004;Roseè;;;;;141186;Roseè;;;è.p.;43;;;37846;722046.75;1153889.00;2013-12-03T00:00:00
17662672;508004;Roseè;;;;;141186;Roseè;;;è.p.;44;;;37846;722043.00;1153833.50;2013-12-03T00:00:00
17662681;508004;Roseè;;;;;141186;Roseè;;;è.p.;45;;;37846;722030.56;1153444.88;2013-12-03T00:00:00
17662699;508004;Roseè;;;;;141186;Roseè;;;è.p.;46;;;37846;721954.11;1153502.98;2024-04-25T00:00:00
17662702;508004;Roseè;;;;;141186;Roseè;;;è.p.;47;;;37846;721821.88;1153543.88;2013-12-03T00:00:00
17662711;508004;Roseè;;;;;141186;Roseè;;;è.p.;48;;;37846;721872.56;1153467.88;2013-12-03T00:00:00
17662729;508004;Roseè;;;;;141186;Roseè;;;è.p.;49;;;37846;721856.75;1153524.63;2013-12-03T00:00:00
17662737;508004;Roseè;;;;;141186;Roseè;;;è.p.;50;;;37846;722086.50;1153919.75;2013-12-03T00:00:00
17662745;508004;Roseè;;;;;141186;Roseè;;;è.p.;51;;;37846;721902.00;1153491.38;2013-12-03T00:00:00
17662753;508004;Roseè;;;;;141186;Roseè;;;è.p.;52;;;37846;721947.25;1153552.50;2013-12-03T00:00:00
17662761;508004;Roseè;;;;;141186;Roseè;;;è.p.;53;;;37846;722068.50;1153704.75;2013-12-03T00:00:00
17662770;508004;Roseè;;;;;141186;Roseè;;;è.p.;54;;;37846;722041.81;1153726.25;2013-12-03T00:00:00
17662788;508004;Roseè;;;;;141186;Roseè;;;è.p.;55;;;37846;722063.81;1153746.88;2013-12-03T00:00:00
17662796;508004;Roseè;;;;;141186;Roseè;;;è.p.;56;;;37846;722014.75;1153778.75;2013-12-03T00:00:00
17662800;508004;Roseè;;;;;141186;Roseè;;;è.p.;57;;;37846;722053.38;1153766.00;2013-12-03T00:00:00
17662818;508004;Roseè;;;;;141186;Roseè;;;è.p.;58;;;37846;722058.50;1153789.88;2013-12-03T00:00:00
17662826;508004;Roseè;;;;;141186;Roseè;;;è.p.;59;;;37846;722045.81;1153701.75;2013-12-03T00:00:00
17662834;508004;Roseè;;;;;141186;Roseè;;;è.p.;60;;;37846;721986.13;1153833.75;2013-12-03T00:00:00
17662842;508004;Roseè;;;;;141186;Roseè;;;è.p.;61;;;37846;722048.44;1153921.13;2013-12-03T00:00:00
17662851;508004;Roseè;;;;;141186;Roseè;;;è.p.;62;;;37846;722073.75;1153833.88;2013-12-03T00:00:00
17662869;508004;Roseè;;;;;141186;Roseè;;;è.p.;63;;;37846;722009.06;1153823.38;2013-12-03T00:00:00
17662877;508004;Roseè;;;;;141186;Roseè;;;è.p.;64;;;37846;722032.50;1153795.88;2013-12-03T00:00:00
17662885;508004;Roseè;;;;;141186;Roseè;;;è.p.;65;;;37846;722054.88;1153846.38;2013-12-03T00:00:00
17662893;508004;Roseè;;;;;141186;Roseè;;;è.p.;66;;;37846;722009.44;1153892.50;2013-12-03T00:00:00
17662907;508004;Roseè;;;;;141186;Roseè;;;è.p.;67;;;37846;721999.19;1153862.50;2013-12-03T00:00:00
17662915;508004;Roseè;;;;;141186;Roseè;;;è.p.;68;;;37846;721983.81;1153862.88;2013-12-03T00:00:00
17662923;508004;Roseè;;;;;141186;Roseè;;;è.p.;69;;;37846;721959.19;1153870.75;2013-12-03T00:00:00
17662931;508004;Roseè;;;;;141186;Roseè;;;è.p.;70;;;37846;722011.06;1153911.88;2013-12-03T00:00:00
17662940;508004;Roseè;;;;;141186;Roseè;;;è.p.;71;;;37846;721995.67;1153904.77;2024-01-08T00:00:00
17662958;508004;Roseè;;;;;141186;Roseè;;;è.p.;72;;;37846;722082.94;1153769.38;2013-12-03T00:00:00
17662966;508004;Roseè;;;;;141186;Roseè;;;è.p.;73;;;37846;722108.75;1153822.63;2013-12-03T00:00:00
17662974;508004;Roseè;;;;;141186;Roseè;;;è.p.;74;;;37846;722089.31;1153794.88;2013-12-03T00:00:00
17662982;508004;Roseè;;;;;141186;Roseè;;;è.p.;75;;;37846;722091.75;1153803.88;2013-12-03T00:00:00
17662991;508004;Roseè;;;;;141186;Roseè;;;è.p.;76;;;37846;721985.31;1153777.13;2013-12-03T00:00:00
