Kуd ADM;Kуd obce;Nбzev obce;Kуd MOMC;Nбzev MOMC;Kуd obvodu Prahy;Nбzev obvodu Prahy;Kуd ибsti obce;Nбzev ибsti obce;Kуd ulice;Nбzev ulice;Typ SO;»нslo domovnн;»нslo orientaиnн;Znak инsla orientaиnнho;PS»;Souшadnice Y;Souшadnice X;Platн Od
625469;559059;Kozolupy;;;;;71986;Kozolupy;;;и.p.;1;;;33032;831462.50;1066479.63;2013-12-03T00:00:00
625477;559059;Kozolupy;;;;;71986;Kozolupy;;;и.p.;2;;;33032;830766.00;1066548.13;2013-12-03T00:00:00
625507;559059;Kozolupy;;;;;71986;Kozolupy;;;и.p.;6;;;33032;830518.75;1066516.25;2013-12-03T00:00:00
625523;559059;Kozolupy;;;;;71986;Kozolupy;;;и.p.;8;;;33032;830518.38;1066547.38;2013-12-03T00:00:00
625531;559059;Kozolupy;;;;;71986;Kozolupy;;;и.p.;9;;;33032;830863.44;1066641.88;2013-12-03T00:00:00
625558;559059;Kozolupy;;;;;71986;Kozolupy;;;и.p.;11;;;33032;830896.06;1066584.00;2013-12-03T00:00:00
625566;559059;Kozolupy;;;;;71986;Kozolupy;;;и.p.;12;;;33032;830958.38;1066574.50;2013-12-03T00:00:00
625574;559059;Kozolupy;;;;;71986;Kozolupy;;;и.p.;13;;;33032;830999.00;1066606.75;2013-12-03T00:00:00
625582;559059;Kozolupy;;;;;71986;Kozolupy;;;и.p.;14;;;33032;831004.56;1066589.13;2013-12-03T00:00:00
625591;559059;Kozolupy;;;;;71986;Kozolupy;;;и.p.;15;;;33032;831001.56;1066574.88;2013-12-03T00:00:00
625604;559059;Kozolupy;;;;;71986;Kozolupy;;;и.p.;16;;;33032;831392.19;1066548.75;2013-12-03T00:00:00
625612;559059;Kozolupy;;;;;71986;Kozolupy;;;и.p.;17;;;33032;831076.69;1066542.25;2013-12-03T00:00:00
625621;559059;Kozolupy;;;;;71986;Kozolupy;;;и.p.;18;;;33032;831085.13;1066584.00;2013-12-03T00:00:00
625639;559059;Kozolupy;;;;;71986;Kozolupy;;;и.p.;19;;;33032;831112.94;1066535.63;2013-12-03T00:00:00
625647;559059;Kozolupy;;;;;71986;Kozolupy;;;и.p.;20;;;33032;831133.44;1066541.50;2013-12-03T00:00:00
625655;559059;Kozolupy;;;;;71986;Kozolupy;;;и.p.;22;;;33032;831167.19;1066534.50;2013-12-03T00:00:00
625663;559059;Kozolupy;;;;;71986;Kozolupy;;;и.p.;23;;;33032;831164.69;1066521.50;2013-12-03T00:00:00
625671;559059;Kozolupy;;;;;71986;Kozolupy;;;и.p.;24;;;33032;831189.88;1066507.38;2013-12-03T00:00:00
625680;559059;Kozolupy;;;;;71986;Kozolupy;;;и.p.;27;;;33032;831218.44;1066499.38;2013-12-03T00:00:00
625698;559059;Kozolupy;;;;;71986;Kozolupy;;;и.p.;29;;;33032;830907.81;1066547.75;2013-12-03T00:00:00
625701;559059;Kozolupy;;;;;71986;Kozolupy;;;и.p.;30;;;33032;830879.19;1066545.13;2013-12-03T00:00:00
625710;559059;Kozolupy;;;;;71986;Kozolupy;;;и.p.;31;;;33032;830852.75;1066549.88;2013-12-03T00:00:00
