Kуd ADM;Kуd obce;Nбzev obce;Kуd MOMC;Nбzev MOMC;Kуd obvodu Prahy;Nбzev obvodu Prahy;Kуd ибsti obce;Nбzev ибsti obce;Kуd ulice;Nбzev ulice;Typ SO;»нslo domovnн;»нslo orientaиnн;Znak инsla orientaиnнho;PS»;Souшadnice Y;Souшadnice X;Platн Od
7509693;574953;Dшнteи;;;;;33120;Dшнteи;;;и.p.;1;;;53305;643772.91;1054156.50;2013-12-05T00:00:00
7509707;574953;Dшнteи;;;;;33120;Dшнteи;;;и.p.;2;;;53305;644148.81;1053416.30;2013-12-05T00:00:00
7509715;574953;Dшнteи;;;;;33120;Dшнteи;;;и.p.;3;;;53305;643827.01;1054113.40;2013-12-05T00:00:00
7509723;574953;Dшнteи;;;;;33120;Dшнteи;;;и.p.;4;;;53305;644118.83;1053505.93;2013-12-05T00:00:00
7509731;574953;Dшнteи;;;;;33120;Dшнteи;;;и.p.;5;;;53305;644068.17;1053508.86;2013-12-05T00:00:00
7509758;574953;Dшнteи;;;;;33120;Dшнteи;;;и.p.;7;;;53305;643931.07;1053460.55;2013-12-05T00:00:00
7509766;574953;Dшнteи;;;;;33120;Dшнteи;;;и.p.;8;;;53305;643818.48;1053447.35;2013-12-05T00:00:00
7509774;574953;Dшнteи;;;;;33120;Dшнteи;;;и.p.;9;;;53305;643801.86;1053443.51;2013-12-05T00:00:00
7509782;574953;Dшнteи;;;;;33120;Dшнteи;;;и.p.;10;;;53305;644078.26;1053554.00;2013-12-05T00:00:00
7509791;574953;Dшнteи;;;;;33120;Dшнteи;;;и.p.;11;;;53305;644080.53;1053575.92;2013-12-05T00:00:00
7509804;574953;Dшнteи;;;;;33120;Dшнteи;;;и.p.;12;;;53305;643936.78;1053941.98;2013-12-05T00:00:00
7509812;574953;Dшнteи;;;;;33120;Dшнteи;;;и.p.;13;;;53305;644072.22;1053601.80;2013-12-05T00:00:00
7509821;574953;Dшнteи;;;;;33120;Dшнteи;;;и.p.;14;;;53305;644069.79;1053621.40;2013-12-05T00:00:00
7509839;574953;Dшнteи;;;;;33120;Dшнteи;;;и.p.;15;;;53305;643991.24;1053597.73;2013-12-05T00:00:00
7509847;574953;Dшнteи;;;;;33120;Dшнteи;;;и.p.;17;;;53305;644044.84;1053660.73;2013-12-05T00:00:00
7509855;574953;Dшнteи;;;;;33120;Dшнteи;;;и.p.;18;;;53305;643984.39;1053689.85;2013-12-05T00:00:00
7509863;574953;Dшнteи;;;;;33120;Dшнteи;;;и.p.;19;;;53305;643928.06;1053721.01;2013-12-05T00:00:00
7509880;574953;Dшнteи;;;;;33120;Dшнteи;;;и.p.;21;;;53305;644099.19;1053428.07;2013-12-05T00:00:00
7509898;574953;Dшнteи;;;;;33120;Dшнteи;;;и.p.;22;;;53305;643792.93;1054145.40;2013-12-05T00:00:00
7509901;574953;Dшнteи;;;;;33120;Dшнteи;;;и.p.;23;;;53305;644104.19;1053784.02;2013-12-05T00:00:00
7509910;574953;Dшнteи;;;;;33120;Dшнteи;;;и.p.;24;;;53305;643992.33;1053893.24;2013-12-05T00:00:00
7509928;574953;Dшнteи;;;;;33120;Dшнteи;;;и.p.;25;;;53305;643964.42;1053926.10;2013-12-05T00:00:00
7509936;574953;Dшнteи;;;;;33120;Dшнteи;;;и.p.;26;;;53305;644026.70;1054101.26;2013-12-05T00:00:00
7509952;574953;Dшнteи;;;;;33120;Dшнteи;;;и.p.;28;;;53305;644031.19;1053877.10;2013-12-05T00:00:00
7509961;574953;Dшнteи;;;;;33120;Dшнteи;;;и.p.;29;;;53305;644044.60;1053860.88;2021-05-03T00:00:00
7509987;574953;Dшнteи;;;;;33120;Dшнteи;;;и.p.;31;;;53305;644077.40;1053818.59;2013-12-05T00:00:00
7509995;574953;Dшнteи;;;;;33120;Dшнteи;;;и.p.;32;;;53305;644104.23;1053838.51;2013-12-05T00:00:00
7510004;574953;Dшнteи;;;;;33120;Dшнteи;;;и.p.;33;;;53305;644134.51;1053885.29;2013-12-05T00:00:00
7510012;574953;Dшнteи;;;;;33120;Dшнteи;;;и.p.;34;;;53305;644035.89;1053832.42;2013-12-05T00:00:00
7510021;574953;Dшнteи;;;;;33120;Dшнteи;;;и.p.;35;;;53305;644113.53;1053767.96;2013-12-05T00:00:00
7510039;574953;Dшнteи;;;;;33120;Dшнteи;;;и.p.;36;;;53305;644129.59;1053760.95;2013-12-05T00:00:00
