Kуd ADM;Kуd obce;Nбzev obce;Kуd MOMC;Nбzev MOMC;Kуd obvodu Prahy;Nбzev obvodu Prahy;Kуd ибsti obce;Nбzev ибsti obce;Kуd ulice;Nбzev ulice;Typ SO;»нslo domovnн;»нslo orientaиnн;Znak инsla orientaиnнho;PS»;Souшadnice Y;Souшadnice X;Platн Od
3919714;585220;Halenkovice;;;;;36901;Halenkovice;;;и.p.;1;;;76363;535629.05;1170499.96;2013-12-07T00:00:00
3919722;585220;Halenkovice;;;;;36901;Halenkovice;;;и.p.;2;;;76363;535660.74;1170506.95;2013-12-07T00:00:00
3919731;585220;Halenkovice;;;;;36901;Halenkovice;;;и.p.;3;;;76363;535683.93;1170511.64;2013-12-07T00:00:00
3919749;585220;Halenkovice;;;;;36901;Halenkovice;;;и.p.;4;;;76363;535710.39;1170516.88;2013-12-07T00:00:00
3919757;585220;Halenkovice;;;;;36901;Halenkovice;;;и.p.;5;;;76363;535741.09;1170519.28;2013-12-07T00:00:00
3919765;585220;Halenkovice;;;;;36901;Halenkovice;;;и.p.;6;;;76363;535771.15;1170524.12;2013-12-07T00:00:00
3919781;585220;Halenkovice;;;;;36901;Halenkovice;;;и.p.;8;;;76363;535835.17;1170525.86;2013-12-07T00:00:00
3919790;585220;Halenkovice;;;;;36901;Halenkovice;;;и.p.;9;;;76363;535852.98;1170523.05;2013-12-07T00:00:00
3919803;585220;Halenkovice;;;;;36901;Halenkovice;;;и.p.;10;;;76363;535176.35;1170594.45;2013-12-07T00:00:00
3919811;585220;Halenkovice;;;;;36901;Halenkovice;;;и.p.;11;;;76363;535926.54;1170522.47;2013-12-07T00:00:00
3919820;585220;Halenkovice;;;;;36901;Halenkovice;;;и.p.;12;;;76363;535946.02;1170514.40;2013-12-07T00:00:00
3919846;585220;Halenkovice;;;;;36901;Halenkovice;;;и.p.;14;;;76363;535958.79;1170488.53;2013-12-07T00:00:00
3919854;585220;Halenkovice;;;;;36901;Halenkovice;;;и.p.;15;;;76363;535933.16;1170469.47;2013-12-07T00:00:00
3919862;585220;Halenkovice;;;;;36901;Halenkovice;;;и.p.;16;;;76363;535896.48;1170459.78;2013-12-07T00:00:00
3919889;585220;Halenkovice;;;;;36901;Halenkovice;;;и.p.;18;;;76363;535864.66;1170463.00;2013-12-07T00:00:00
3919897;585220;Halenkovice;;;;;36901;Halenkovice;;;и.p.;20;;;76363;535804.28;1170460.51;2013-12-07T00:00:00
3919901;585220;Halenkovice;;;;;36901;Halenkovice;;;и.p.;21;;;76363;535785.08;1170461.59;2013-12-07T00:00:00
3919919;585220;Halenkovice;;;;;36901;Halenkovice;;;и.p.;22;;;76363;535756.93;1170462.66;2013-12-07T00:00:00
3919935;585220;Halenkovice;;;;;36901;Halenkovice;;;и.p.;24;;;76363;535705.94;1170461.05;2013-12-07T00:00:00
3919943;585220;Halenkovice;;;;;36901;Halenkovice;;;и.p.;25;;;76363;535678.68;1170462.25;2013-12-07T00:00:00
3919951;585220;Halenkovice;;;;;36901;Halenkovice;;;и.p.;26;;;76363;535649.43;1170456.34;2013-12-07T00:00:00
3919978;585220;Halenkovice;;;;;36901;Halenkovice;;;и.p.;28;;;76363;535607.62;1170313.48;2013-12-07T00:00:00
3919986;585220;Halenkovice;;;;;36901;Halenkovice;;;и.p.;29;;;76363;535583.26;1170334.16;2013-12-07T00:00:00
