Kód ADM;Kód obce;Název obce;Kód MOMC;Název MOMC;Kód obvodu Prahy;Název obvodu Prahy;Kód èásti obce;Název èásti obce;Kód ulice;Název ulice;Typ SO;Èíslo domovní;Èíslo orientaèní;Znak èísla orientaèního;PSÈ;Souøadnice Y;Souøadnice X;Platí Od
15042243;577031;Bukovina u Èisté;;;;;16080;Bukovina u Èisté;;;è.p.;1;;;51401;654329.00;1003276.00;2013-12-01T00:00:00
15042251;577031;Bukovina u Èisté;;;;;16080;Bukovina u Èisté;;;è.p.;2;;;51401;654410.00;1003338.00;2013-12-01T00:00:00
15042260;577031;Bukovina u Èisté;;;;;16080;Bukovina u Èisté;;;è.p.;3;;;51401;654288.36;1003329.69;2021-01-06T00:00:00
15042278;577031;Bukovina u Èisté;;;;;16080;Bukovina u Èisté;;;è.p.;4;;;51401;654341.00;1003371.00;2013-12-01T00:00:00
15042286;577031;Bukovina u Èisté;;;;;16080;Bukovina u Èisté;;;è.p.;5;;;51401;654375.00;1003370.00;2013-12-01T00:00:00
15042294;577031;Bukovina u Èisté;;;;;16080;Bukovina u Èisté;;;è.p.;6;;;51401;654395.90;1003366.79;2013-12-01T00:00:00
15042308;577031;Bukovina u Èisté;;;;;16080;Bukovina u Èisté;;;è.p.;7;;;51401;654438.00;1003351.00;2013-12-01T00:00:00
15042316;577031;Bukovina u Èisté;;;;;16080;Bukovina u Èisté;;;è.p.;8;;;51401;654419.00;1003327.00;2013-12-01T00:00:00
15042324;577031;Bukovina u Èisté;;;;;16080;Bukovina u Èisté;;;è.p.;9;;;51401;654467.00;1003324.00;2013-12-01T00:00:00
15042341;577031;Bukovina u Èisté;;;;;16080;Bukovina u Èisté;;;è.p.;11;;;51401;654331.95;1003408.83;2013-12-01T00:00:00
15042359;577031;Bukovina u Èisté;;;;;16080;Bukovina u Èisté;;;è.p.;12;;;51401;654572.00;1003321.00;2013-12-01T00:00:00
15042367;577031;Bukovina u Èisté;;;;;16080;Bukovina u Èisté;;;è.p.;13;;;51401;654166.00;1003465.00;2013-12-01T00:00:00
15042375;577031;Bukovina u Èisté;;;;;16080;Bukovina u Èisté;;;è.p.;14;;;51401;654589.00;1003267.00;2013-12-01T00:00:00
