KÛd ADM;KÛd obce;N·zev obce;KÛd MOMC;N·zev MOMC;KÛd obvodu Prahy;N·zev obvodu Prahy;KÛd Ë·sti obce;N·zev Ë·sti obce;KÛd ulice;N·zev ulice;Typ SO;»Ìslo domovnÌ;»Ìslo orientaËnÌ;Znak ËÌsla orientaËnÌho;PS»;Sou¯adnice Y;Sou¯adnice X;PlatÌ Od
3891607;585459;LuhaËovice;;;;;88579;LuhaËovice;639567;DruûstevnÌ;Ë.p.;2;;;76326;517050.87;1180109.34;2013-12-04T00:00:00
3891631;585459;LuhaËovice;;;;;88579;LuhaËovice;639931;Str·Ú;Ë.p.;6;;;76326;517064.27;1180034.52;2013-12-04T00:00:00
3891640;585459;LuhaËovice;;;;;88579;LuhaËovice;639613;Lipov·;Ë.p.;7;;;76326;516953.55;1180053.78;2013-12-04T00:00:00
3891658;585459;LuhaËovice;;;;;88579;LuhaËovice;639966;Uherskobrodsk·;Ë.p.;8;;;76326;517798.16;1181112.99;2014-01-15T00:00:00
3891666;585459;LuhaËovice;;;;;88579;LuhaËovice;639613;Lipov·;Ë.p.;9;;;76326;516889.60;1180042.08;2013-12-04T00:00:00
3891674;585459;LuhaËovice;;;;;88579;LuhaËovice;639613;Lipov·;Ë.p.;10;;;76326;516900.17;1180042.57;2013-12-04T00:00:00
3891682;585459;LuhaËovice;;;;;88579;LuhaËovice;639851;Ludkovick·;Ë.p.;12;;;76326;516798.24;1180009.31;2013-12-04T00:00:00
3891691;585459;LuhaËovice;;;;;88579;LuhaËovice;639982;V CihelnÏ;Ë.p.;13;;;76326;516252.46;1180194.29;2013-12-04T00:00:00
3891704;585459;LuhaËovice;;;;;88579;LuhaËovice;639851;Ludkovick·;Ë.p.;14;;;76326;516943.82;1179926.75;2013-12-04T00:00:00
3891712;585459;LuhaËovice;;;;;88579;LuhaËovice;639851;Ludkovick·;Ë.p.;15;;;76326;516848.03;1179965.43;2013-12-04T00:00:00
3891747;585459;LuhaËovice;;;;;88579;LuhaËovice;639991;V Drah·ch;Ë.p.;18;;;76326;516893.33;1179787.70;2013-12-04T00:00:00
3891763;585459;LuhaËovice;;;;;88579;LuhaËovice;639630;Ml˝nsk·;Ë.p.;20;;;76326;516708.40;1179887.73;2013-12-04T00:00:00
3891771;585459;LuhaËovice;;;;;88579;LuhaËovice;639796;Hrazansk·;Ë.p.;21;;;76326;516793.62;1179881.48;2013-12-04T00:00:00
3891780;585459;LuhaËovice;;;;;88579;LuhaËovice;639796;Hrazansk·;Ë.p.;22;;;76326;516776.21;1179848.79;2013-12-04T00:00:00
3891798;585459;LuhaËovice;;;;;88579;LuhaËovice;639796;Hrazansk·;Ë.p.;23;;;76326;516781.24;1179874.04;2013-12-04T00:00:00
3891801;585459;LuhaËovice;;;;;88579;LuhaËovice;639796;Hrazansk·;Ë.p.;24;;;76326;516766.39;1179858.53;2013-12-04T00:00:00
3891836;585459;LuhaËovice;;;;;88579;LuhaËovice;639796;Hrazansk·;Ë.p.;27;;;76326;516762.39;1179790.26;2013-12-04T00:00:00
3891844;585459;LuhaËovice;;;;;88579;LuhaËovice;639796;Hrazansk·;Ë.p.;28;;;76326;516763.36;1179756.38;2013-12-04T00:00:00
3891852;585459;LuhaËovice;;;;;88579;LuhaËovice;639796;Hrazansk·;Ë.p.;29;;;76326;516750.66;1179769.86;2013-12-04T00:00:00
3891861;585459;LuhaËovice;;;;;88579;LuhaËovice;639796;Hrazansk·;Ë.p.;30;;;76326;516744.20;1179800.45;2013-12-04T00:00:00
3891879;585459;LuhaËovice;;;;;88579;LuhaËovice;639796;Hrazansk·;Ë.p.;31;;;76326;516748.17;1179814.01;2013-12-04T00:00:00
3891887;585459;LuhaËovice;;;;;88579;LuhaËovice;639796;Hrazansk·;Ë.p.;32;;;76326;516735.36;1179836.99;2013-12-04T00:00:00
3891895;585459;LuhaËovice;;;;;88579;LuhaËovice;639796;Hrazansk·;Ë.p.;33;;;76326;516729.18;1179852.07;2013-12-04T00:00:00
3891909;585459;LuhaËovice;;;;;88579;LuhaËovice;639796;Hrazansk·;Ë.p.;34;;;76326;516727.59;1179896.20;2013-12-04T00:00:00
3891917;585459;LuhaËovice;;;;;88579;LuhaËovice;639567;DruûstevnÌ;Ë.p.;35;;;76326;516736.21;1179936.07;2013-12-04T00:00:00
3891933;585459;LuhaËovice;;;;;88579;LuhaËovice;639796;Hrazansk·;Ë.p.;37;;;76326;516728.96;1179779.95;2013-12-04T00:00:00
3891941;585459;LuhaËovice;;;;;88579;LuhaËovice;639630;Ml˝nsk·;Ë.p.;38;;;76326;516715.40;1179862.54;2013-12-04T00:00:00
3891950;585459;LuhaËovice;;;;;88579;LuhaËovice;639630;Ml˝nsk·;Ë.p.;39;;;76326;516701.51;1179858.25;2013-12-04T00:00:00
3891968;585459;LuhaËovice;;;;;88579;LuhaËovice;639559;BezruËova;Ë.p.;40;;;76326;515817.29;1179406.95;2013-12-04T00:00:00
3891976;585459;LuhaËovice;;;;;88579;LuhaËovice;639630;Ml˝nsk·;Ë.p.;41;;;76326;516673.45;1179823.60;2013-12-04T00:00:00
3891984;585459;LuhaËovice;;;;;88579;LuhaËovice;639630;Ml˝nsk·;Ë.p.;42;;;76326;516650.20;1179807.12;2013-12-04T00:00:00
3891992;585459;LuhaËovice;;;;;88579;LuhaËovice;639630;Ml˝nsk·;Ë.p.;43;;;76326;516642.33;1179804.44;2013-12-04T00:00:00
3892000;585459;LuhaËovice;;;;;88579;LuhaËovice;639630;Ml˝nsk·;Ë.p.;44;;;76326;516623.14;1179789.53;2013-12-04T00:00:00
3892018;585459;LuhaËovice;;;;;88579;LuhaËovice;639630;Ml˝nsk·;Ë.p.;45;;;76326;516610.61;1179780.45;2013-12-04T00:00:00
3892026;585459;LuhaËovice;;;;;88579;LuhaËovice;639630;Ml˝nsk·;Ë.p.;46;;;76326;516583.51;1179774.24;2013-12-04T00:00:00
3892034;585459;LuhaËovice;;;;;88579;LuhaËovice;639818;JurkoviËova alej;Ë.p.;47;;;76326;514653.20;1178166.49;2013-12-04T00:00:00
3892042;585459;LuhaËovice;;;;;88579;LuhaËovice;639630;Ml˝nsk·;Ë.p.;48;;;76326;516557.43;1179785.91;2013-12-04T00:00:00
3892051;585459;LuhaËovice;;;;;88579;LuhaËovice;639788;Hradisko;Ë.p.;49;;;76326;516411.54;1180168.74;2013-12-04T00:00:00
3892069;585459;LuhaËovice;;;;;88579;LuhaËovice;639621;Masarykova;Ë.p.;50;;;76326;516519.05;1179881.02;2013-12-04T00:00:00
3892077;585459;LuhaËovice;;;;;88579;LuhaËovice;639958;⁄jezda;Ë.p.;51;;;76326;516066.66;1179392.34;2013-12-04T00:00:00
3892085;585459;LuhaËovice;;;;;88579;LuhaËovice;639621;Masarykova;Ë.p.;52;;;76326;516480.86;1179911.93;2013-12-04T00:00:00
3892093;585459;LuhaËovice;;;;;88579;LuhaËovice;639621;Masarykova;Ë.p.;53;;;76326;516434.99;1179871.23;2013-12-04T00:00:00
3892107;585459;LuhaËovice;;;;;88579;LuhaËovice;639621;Masarykova;Ë.p.;54;;;76326;516388.36;1179891.39;2013-12-04T00:00:00
3892115;585459;LuhaËovice;;;;;88579;LuhaËovice;639621;Masarykova;Ë.p.;55;;;76326;516339.68;1179866.52;2013-12-04T00:00:00
