Kуd ADM;Kуd obce;Nбzev obce;Kуd MOMC;Nбzev MOMC;Kуd obvodu Prahy;Nбzev obvodu Prahy;Kуd ибsti obce;Nбzev ибsti obce;Kуd ulice;Nбzev ulice;Typ SO;»нslo domovnн;»нslo orientaиnн;Znak инsla orientaиnнho;PS»;Souшadnice Y;Souшadnice X;Platн Od
3614905;596141;Moravec;;;;;98531;Moravec;;;и.p.;1;;;59254;628782.31;1129952.13;2013-12-01T00:00:00
3614913;596141;Moravec;;;;;98531;Moravec;;;и.p.;2;;;59254;628936.31;1129895.50;2013-12-01T00:00:00
3614930;596141;Moravec;;;;;98531;Moravec;;;и.p.;5;;;59254;628948.75;1129814.50;2013-12-01T00:00:00
3614956;596141;Moravec;;;;;98531;Moravec;;;и.p.;8;;;59254;628843.19;1129822.00;2013-12-01T00:00:00
3614972;596141;Moravec;;;;;98531;Moravec;;;и.p.;10;;;59254;628759.88;1129777.00;2013-12-01T00:00:00
3614981;596141;Moravec;;;;;98531;Moravec;;;и.p.;11;;;59254;628703.81;1129789.00;2013-12-01T00:00:00
3615006;596141;Moravec;;;;;98531;Moravec;;;и.p.;13;;;59254;628615.44;1129946.75;2013-12-01T00:00:00
3615014;596141;Moravec;;;;;98531;Moravec;;;и.p.;14;;;59254;628713.38;1129846.00;2013-12-01T00:00:00
3615022;596141;Moravec;;;;;98531;Moravec;;;и.p.;15;;;59254;628892.94;1129873.00;2013-12-01T00:00:00
3615031;596141;Moravec;;;;;98531;Moravec;;;и.p.;16;;;59254;628787.56;1130132.38;2013-12-01T00:00:00
3615049;596141;Moravec;;;;;98531;Moravec;;;и.p.;17;;;59254;628753.31;1130143.88;2013-12-01T00:00:00
3615057;596141;Moravec;;;;;98531;Moravec;;;и.p.;18;;;59254;628836.00;1130245.63;2013-12-01T00:00:00
3615065;596141;Moravec;;;;;98531;Moravec;;;и.p.;19;;;59254;627887.00;1130638.00;2013-12-01T00:00:00
3615073;596141;Moravec;;;;;98531;Moravec;;;и.p.;20;;;59254;628731.06;1129874.50;2013-12-01T00:00:00
3615103;596141;Moravec;;;;;98531;Moravec;;;и.p.;23;;;59254;628656.69;1129790.75;2013-12-01T00:00:00
3615120;596141;Moravec;;;;;98531;Moravec;;;и.p.;25;;;59254;628834.94;1129808.25;2013-12-01T00:00:00
3615138;596141;Moravec;;;;;98531;Moravec;;;и.p.;26;;;59254;628850.81;1129833.25;2013-12-01T00:00:00
3615146;596141;Moravec;;;;;98531;Moravec;;;и.p.;27;;;59254;628820.06;1129771.75;2013-12-01T00:00:00
3615162;596141;Moravec;;;;;98531;Moravec;;;и.p.;29;;;59254;628818.31;1129751.25;2013-12-01T00:00:00
3615171;596141;Moravec;;;;;98531;Moravec;;;и.p.;30;;;59254;628803.06;1129893.50;2013-12-01T00:00:00
3615189;596141;Moravec;;;;;98531;Moravec;;;и.p.;31;;;59254;628974.94;1130290.75;2013-12-01T00:00:00
3615197;596141;Moravec;;;;;98531;Moravec;;;и.p.;32;;;59254;628757.69;1130046.88;2013-12-01T00:00:00
3615201;596141;Moravec;;;;;98531;Moravec;;;и.p.;33;;;59254;628249.25;1128781.13;2013-12-01T00:00:00
3615219;596141;Moravec;;;;;98531;Moravec;;;и.p.;34;;;59254;628822.06;1130162.00;2013-12-01T00:00:00
3615227;596141;Moravec;;;;;98531;Moravec;;;и.p.;35;;;59254;628616.31;1129770.50;2013-12-01T00:00:00
3615235;596141;Moravec;;;;;98531;Moravec;;;и.p.;36;;;59254;628904.35;1129633.80;2023-05-21T00:00:00
3615251;596141;Moravec;;;;;98531;Moravec;;;и.p.;38;;;59254;628696.13;1129741.75;2013-12-01T00:00:00
3615260;596141;Moravec;;;;;98531;Moravec;;;и.p.;39;;;59254;628632.69;1130077.88;2013-12-01T00:00:00
3615278;596141;Moravec;;;;;98531;Moravec;;;и.p.;40;;;59254;628632.06;1129997.50;2013-12-01T00:00:00
3615286;596141;Moravec;;;;;98531;Moravec;;;и.p.;41;;;59254;628936.75;1130387.50;2013-12-01T00:00:00
3615294;596141;Moravec;;;;;98531;Moravec;;;и.p.;42;;;59254;628983.69;1130401.00;2013-12-01T00:00:00
3615308;596141;Moravec;;;;;98531;Moravec;;;и.p.;43;;;59254;629165.63;1130395.63;2013-12-01T00:00:00
3615316;596141;Moravec;;;;;98531;Moravec;;;и.p.;45;;;59254;628756.19;1130226.13;2013-12-01T00:00:00
3615324;596141;Moravec;;;;;98531;Moravec;;;и.p.;46;;;59254;628655.63;1129744.13;2013-12-01T00:00:00
