Kуd ADM;Kуd obce;Nбzev obce;Kуd MOMC;Nбzev MOMC;Kуd obvodu Prahy;Nбzev obvodu Prahy;Kуd ибsti obce;Nбzev ибsti obce;Kуd ulice;Nбzev ulice;Typ SO;Инslo domovnн;Инslo orientaиnн;Znak инsla orientaиnнho;PSИ;Souшadnice Y;Souшadnice X;Platн Od
15365247;552569;Staшни;;;;;155292;Staшни;106640;Sviadnovskб;и.p.;1;;;73943;470963.84;1117669.49;2013-12-01T00:00:00
15365255;552569;Staшни;;;;;155292;Staшни;106640;Sviadnovskб;и.p.;2;;;73943;470872.60;1117666.19;2013-12-01T00:00:00
15365263;552569;Staшни;;;;;155292;Staшни;;;и.p.;3;;;73943;470999.50;1117699.55;2013-12-01T00:00:00
15365271;552569;Staшни;;;;;155292;Staшни;106640;Sviadnovskб;и.p.;4;;;73943;470974.71;1117608.65;2013-12-01T00:00:00
15365280;552569;Staшни;;;;;155292;Staшни;106640;Sviadnovskб;и.p.;5;;;73943;471001.75;1117658.79;2013-12-01T00:00:00
15365298;552569;Staшни;;;;;155292;Staшни;;;и.p.;6;;;73943;470888.71;1117463.82;2013-12-01T00:00:00
15365301;552569;Staшни;;;;;155292;Staшни;;;и.p.;7;;;73943;471051.05;1117673.72;2013-12-01T00:00:00
15365310;552569;Staшни;;;;;155292;Staшни;;;и.p.;8;;;73943;470914.89;1117460.91;2013-12-01T00:00:00
15365328;552569;Staшни;;;;;155292;Staшни;;;и.p.;9;;;73943;471036.63;1117700.69;2013-12-01T00:00:00
15365336;552569;Staшни;;;;;155292;Staшни;;;и.p.;10;;;73943;470901.91;1117431.09;2013-12-01T00:00:00
15365344;552569;Staшни;;;;;155292;Staшни;;;и.p.;11;;;73943;471053.99;1117729.11;2013-12-01T00:00:00
15365352;552569;Staшни;;;;;155292;Staшни;;;и.p.;12;;;73943;470987.14;1117572.92;2013-12-01T00:00:00
15365361;552569;Staшни;;;;;155292;Staшни;;;и.p.;13;;;73943;471042.64;1117817.20;2013-12-01T00:00:00
15365379;552569;Staшни;;;;;155292;Staшни;;;и.p.;14;;;73943;471014.79;1117590.45;2013-12-01T00:00:00
15365387;552569;Staшни;;;;;155292;Staшни;;;и.p.;15;;;73943;471082.74;1117903.54;2013-12-01T00:00:00
15365395;552569;Staшни;;;;;155292;Staшни;;;и.p.;16;;;73943;471037.70;1117609.37;2013-12-01T00:00:00
15365409;552569;Staшни;;;;;155292;Staшни;;;и.p.;17;;;73943;471122.51;1117845.15;2013-12-01T00:00:00
15365417;552569;Staшни;;;;;155292;Staшни;106640;Sviadnovskб;и.p.;18;;;73943;471047.26;1117627.79;2014-08-28T00:00:00
15365425;552569;Staшни;;;;;155292;Staшни;;;и.p.;19;;;73943;471141.47;1117853.08;2013-12-01T00:00:00
15365433;552569;Staшни;;;;;155292;Staшни;106640;Sviadnovskб;и.p.;20;;;73943;471072.41;1117630.95;2013-12-01T00:00:00
15365441;552569;Staшни;;;;;155292;Staшни;;;и.p.;21;;;73943;471194.69;1117956.90;2013-12-01T00:00:00
15365450;552569;Staшни;;;;;155292;Staшни;;;и.p.;22;;;73943;471087.91;1117582.51;2013-12-01T00:00:00
15365468;552569;Staшни;;;;;155292;Staшни;;;и.p.;23;;;73943;471231.66;1117958.65;2013-12-01T00:00:00
15365476;552569;Staшни;;;;;155292;Staшни;106640;Sviadnovskб;и.p.;24;;;73943;471107.57;1117659.64;2013-12-01T00:00:00
15365484;552569;Staшни;;;;;155292;Staшни;;;и.p.;25;;;73943;471265.26;1117893.16;2013-12-01T00:00:00
15365492;552569;Staшни;;;;;155292;Staшни;;;и.p.;26;;;73943;471138.12;1117682.35;2013-12-01T00:00:00
15365506;552569;Staшни;;;;;155292;Staшни;;;и.p.;27;;;73943;471319.11;1117861.95;2013-12-01T00:00:00
15365514;552569;Staшни;;;;;155292;Staшни;;;и.p.;28;;;73943;471174.11;1117628.67;2013-12-01T00:00:00
15365531;552569;Staшни;;;;;155292;Staшни;;;и.p.;30;;;73943;471093.54;1117620.98;2013-12-01T00:00:00
15365549;552569;Staшни;;;;;155292;Staшни;;;и.p.;31;;;73943;471157.63;1117898.44;2013-12-01T00:00:00
15365557;552569;Staшни;;;;;155292;Staшни;106640;Sviadnovskб;и.p.;32;;;73943;471205.83;1117697.84;2013-12-01T00:00:00
15365565;552569;Staшни;;;;;155292;Staшни;;;и.p.;33;;;73943;471137.11;1117888.86;2013-12-01T00:00:00
15365573;552569;Staшни;;;;;155292;Staшни;;;и.p.;35;;;73943;471092.01;1117873.39;2013-12-01T00:00:00
15365581;552569;Staшни;;;;;155292;Staшни;;;и.p.;36;;;73943;471224.51;1117618.25;2013-12-01T00:00:00
15365590;552569;Staшни;;;;;155292;Staшни;;;и.p.;37;;;73943;471109.57;1117796.65;2013-12-01T00:00:00
15365603;552569;Staшни;;;;;155292;Staшни;;;и.p.;38;;;73943;471248.69;1117630.51;2024-04-23T00:00:00
15365620;552569;Staшни;;;;;155292;Staшни;106640;Sviadnovskб;и.p.;40;;;73943;471297.52;1117702.39;2013-12-01T00:00:00
15365638;552569;Staшни;;;;;155292;Staшни;;;и.p.;41;;;73943;471166.26;1117804.11;2013-12-01T00:00:00
15365646;552569;Staшни;;;;;155292;Staшни;;;и.p.;42;;;73943;471280.54;1117512.56;2013-12-01T00:00:00
15365662;552569;Staшни;;;;;155292;Staшни;;;и.p.;44;;;73943;471319.42;1117635.93;2013-12-01T00:00:00
15365671;552569;Staшни;;;;;155292;Staшни;106640;Sviadnovskб;и.p.;45;;;73943;471176.76;1117748.31;2013-12-01T00:00:00
15365689;552569;Staшни;;;;;155292;Staшни;106640;Sviadnovskб;и.p.;46;;;73943;471324.92;1117704.17;2013-12-01T00:00:00
15365697;552569;Staшни;;;;;155292;Staшни;;;и.p.;47;;;73943;471212.47;1117768.77;2013-12-01T00:00:00
15365701;552569;Staшни;;;;;155292;Staшни;;;и.p.;48;;;73943;471334.49;1117648.81;2013-12-01T00:00:00
15365719;552569;Staшни;;;;;155292;Staшни;106640;Sviadnovskб;и.p.;49;;;73943;471282.09;1117753.00;2013-12-01T00:00:00
15365727;552569;Staшни;;;;;155292;Staшни;;;и.p.;50;;;73943;471360.98;1117578.62;2013-12-01T00:00:00
15365735;552569;Staшни;;;;;155292;Staшни;;;и.p.;51;;;73943;471291.43;1117773.42;2013-12-01T00:00:00
15365743;552569;Staшни;;;;;155292;Staшни;;;и.p.;52;;;73943;471360.83;1117541.70;2013-12-01T00:00:00
15365751;552569;Staшни;;;;;155292;Staшни;;;и.p.;54;;;73943;471362.58;1117509.79;2013-12-01T00:00:00
15365760;552569;Staшни;;;;;155292;Staшни;106640;Sviadnovskб;и.p.;55;;;73943;471347.69;1117750.49;2013-12-01T00:00:00
15365778;552569;Staшни;;;;;155292;Staшни;106640;Sviadnovskб;и.p.;57;;;73943;471365.79;1117757.63;2013-12-01T00:00:00
15365786;552569;Staшни;;;;;155292;Staшни;106640;Sviadnovskб;и.p.;58;;;73943;471413.02;1117736.08;2013-12-01T00:00:00
15365794;552569;Staшни;;;;;155292;Staшни;;;и.p.;59;;;73943;471396.83;1117769.85;2013-12-01T00:00:00
15365808;552569;Staшни;;;;;155292;Staшни;;;и.p.;60;;;73943;471421.32;1117667.23;2013-12-01T00:00:00
15365816;552569;Staшни;;;;;155292;Staшни;;;и.p.;61;;;73943;471482.13;1117855.76;2013-12-01T00:00:00
15365824;552569;Staшни;;;;;155292;Staшни;;;и.p.;62;;;73943;471422.82;1117652.99;2013-12-01T00:00:00
15365832;552569;Staшни;;;;;155292;Staшни;106640;Sviadnovskб;и.p.;63;;;73943;471506.89;1117831.79;2013-12-01T00:00:00
15365841;552569;Staшни;;;;;155292;Staшни;;;и.p.;64;;;73943;471446.20;1117752.50;2013-12-01T00:00:00
15365859;552569;Staшни;;;;;155292;Staшни;;;и.p.;65;;;73943;471445.60;1117847.26;2013-12-01T00:00:00
15365867;552569;Staшни;;;;;155292;Staшни;;;и.p.;66;;;73943;471482.10;1117684.57;2013-12-01T00:00:00
15365875;552569;Staшни;;;;;155292;Staшни;;;и.p.;67;;;73943;471366.48;1117831.82;2013-12-01T00:00:00
15365883;552569;Staшни;;;;;155292;Staшни;;;и.p.;68;;;73943;471450.26;1117614.45;2013-12-01T00:00:00
15365891;552569;Staшни;;;;;155292;Staшни;;;и.p.;69;;;73943;471315.39;1117822.95;2013-12-01T00:00:00
15365905;552569;Staшни;;;;;155292;Staшни;;;и.p.;70;;;73943;471497.84;1117653.57;2013-12-01T00:00:00
15365913;552569;Staшни;;;;;155292;Staшни;;;и.p.;71;;;73943;471298.19;1117838.34;2013-12-01T00:00:00
15365921;552569;Staшни;;;;;155292;Staшни;;;и.p.;72;;;73943;471528.57;1117667.48;2013-12-01T00:00:00
15365930;552569;Staшни;;;;;155292;Staшни;;;и.p.;73;;;73943;471420.80;1117865.34;2013-12-01T00:00:00
15365948;552569;Staшни;;;;;155292;Staшни;106640;Sviadnovskб;и.p.;74;;;73943;471509.61;1117783.22;2013-12-01T00:00:00
15365956;552569;Staшни;;;;;155292;Staшни;;;и.p.;75;;;73943;471463.11;1117946.61;2013-12-01T00:00:00
15365964;552569;Staшни;;;;;155292;Staшни;106640;Sviadnovskб;и.p.;76;;;73943;471533.42;1117808.81;2013-12-01T00:00:00
15365972;552569;Staшни;;;;;155292;Staшни;;;и.p.;77;;;73943;471390.79;1117943.24;2013-12-01T00:00:00
15365981;552569;Staшни;;;;;155292;Staшни;106640;Sviadnovskб;и.p.;78;;;73943;471554.45;1117810.31;2013-12-01T00:00:00
15365999;552569;Staшни;;;;;155292;Staшни;;;и.p.;79;;;73943;471374.92;1117959.81;2013-12-01T00:00:00
15366006;552569;Staшни;;;;;155292;Staшни;106640;Sviadnovskб;и.p.;80;;;73943;471567.01;1117813.04;2013-12-01T00:00:00
15366014;552569;Staшни;;;;;155292;Staшни;;;и.p.;81;;;73943;471340.45;1117947.41;2013-12-01T00:00:00
15366022;552569;Staшни;;;;;155292;Staшни;;;и.p.;82;;;73943;471588.49;1117719.61;2013-12-01T00:00:00
15366031;552569;Staшни;;;;;155292;Staшни;;;и.p.;83;;;73943;471313.19;1117949.82;2013-12-01T00:00:00
15366049;552569;Staшни;;;;;155292;Staшни;106640;Sviadnovskб;и.p.;84;;;73943;471429.34;1117757.26;2013-12-01T00:00:00
15366057;552569;Staшни;;;;;155292;Staшни;;;и.p.;85;;;73943;471402.72;1118274.96;2013-12-01T00:00:00
15366065;552569;Staшни;;;;;155292;Staшни;;;и.p.;86;;;73943;471448.70;1117725.13;2013-12-01T00:00:00
15366073;552569;Staшни;;;;;155292;Staшни;;;и.p.;87;;;73943;471421.20;1118201.04;2013-12-01T00:00:00
15366081;552569;Staшни;;;;;155292;Staшни;;;и.p.;88;;;73943;471451.97;1117663.71;2013-12-01T00:00:00
15366090;552569;Staшни;;;;;155292;Staшни;;;и.p.;89;;;73943;471424.01;1118185.87;2013-12-01T00:00:00
15366103;552569;Staшни;;;;;155292;Staшни;;;и.p.;90;;;73943;471453.22;1117681.68;2013-12-01T00:00:00
15366111;552569;Staшни;;;;;155292;Staшни;;;и.p.;91;;;73943;471447.00;1118090.26;2013-12-01T00:00:00
15366120;552569;Staшни;;;;;155292;Staшни;;;и.p.;92;;;73943;471577.71;1117766.41;2013-12-01T00:00:00
15366138;552569;Staшни;;;;;155292;Staшни;;;и.p.;93;;;73943;471459.69;1118025.85;2013-12-01T00:00:00
15366146;552569;Staшни;;;;;155292;Staшни;;;и.p.;94;;;73943;471525.99;1117700.36;2013-12-01T00:00:00
15366154;552569;Staшни;;;;;155292;Staшни;;;и.p.;95;;;73943;471581.51;1118006.39;2013-12-01T00:00:00
15366162;552569;Staшни;;;;;155292;Staшни;;;и.p.;97;;;73943;471510.32;1117952.55;2013-12-01T00:00:00
15366171;552569;Staшни;;;;;155292;Staшни;106640;Sviadnovskб;и.p.;98;;;73943;471594.38;1117824.65;2013-12-01T00:00:00
15366189;552569;Staшни;;;;;155292;Staшни;;;и.p.;99;;;73943;471484.96;1117916.78;2013-12-01T00:00:00
15366197;552569;Staшни;;;;;155292;Staшни;;;и.p.;100;;;73943;471633.62;1117786.16;2013-12-01T00:00:00
15366201;552569;Staшни;;;;;155292;Staшни;106640;Sviadnovskб;и.p.;101;;;73943;471527.11;1117868.77;2013-12-01T00:00:00
15366219;552569;Staшни;;;;;155292;Staшни;106640;Sviadnovskб;и.p.;102;;;73943;471642.39;1117845.49;2013-12-01T00:00:00
15366227;552569;Staшни;;;;;155292;Staшни;;;и.p.;103;;;73943;471341.89;1117863.20;2013-12-01T00:00:00
15366235;552569;Staшни;;;;;155292;Staшни;;;и.p.;104;;;73943;471667.10;1117742.53;2013-12-01T00:00:00
15366243;552569;Staшни;;;;;155292;Staшни;106640;Sviadnovskб;и.p.;105;;;73943;471587.37;1117870.34;2013-12-01T00:00:00
15366251;552569;Staшни;;;;;155292;Staшни;106640;Sviadnovskб;и.p.;106;;;73943;471689.05;1117861.70;2022-12-01T00:00:00
15366260;552569;Staшни;;;;;155292;Staшни;106640;Sviadnovskб;и.p.;107;;;73943;471637.77;1117919.61;2013-12-01T00:00:00
