KÛd ADM;KÛd obce;N·zev obce;KÛd MOMC;N·zev MOMC;KÛd obvodu Prahy;N·zev obvodu Prahy;KÛd Ë·sti obce;N·zev Ë·sti obce;KÛd ulice;N·zev ulice;Typ SO;»Ìslo domovnÌ;»Ìslo orientaËnÌ;Znak ËÌsla orientaËnÌho;PS»;Sou¯adnice Y;Sou¯adnice X;PlatÌ Od
3822389;554740;Plesn·;;;;;121614;LomniËka;;;Ë.p.;1;;;35134;884858.45;1005994.84;2013-12-07T00:00:00
3822401;554740;Plesn·;;;;;121614;LomniËka;;;Ë.p.;13;;;35134;884894.77;1006051.66;2013-12-07T00:00:00
3822419;554740;Plesn·;;;;;121614;LomniËka;;;Ë.p.;20;;;35134;884747.16;1006240.07;2013-12-07T00:00:00
3822427;554740;Plesn·;;;;;121614;LomniËka;;;Ë.p.;24;;;35134;884795.64;1006445.08;2013-12-07T00:00:00
3822435;554740;Plesn·;;;;;121614;LomniËka;;;Ë.p.;27;;;35134;884790.15;1006250.10;2013-12-07T00:00:00
3822443;554740;Plesn·;;;;;121614;LomniËka;;;Ë.p.;30;;;35134;884702.85;1006246.87;2013-12-07T00:00:00
3822460;554740;Plesn·;;;;;121614;LomniËka;;;Ë.p.;36;;;35134;884709.16;1006457.60;2013-12-07T00:00:00
3822478;554740;Plesn·;;;;;121614;LomniËka;;;Ë.p.;39;;;35134;884703.33;1006346.53;2013-12-07T00:00:00
3822486;554740;Plesn·;;;;;121614;LomniËka;;;Ë.p.;40;;;35134;884677.32;1006283.97;2013-12-07T00:00:00
3822494;554740;Plesn·;;;;;121614;LomniËka;;;Ë.p.;45;;;35134;884680.05;1006216.76;2013-12-07T00:00:00
3822508;554740;Plesn·;;;;;121614;LomniËka;;;Ë.p.;52;;;35134;884665.57;1006066.32;2013-12-07T00:00:00
3822516;554740;Plesn·;;;;;121614;LomniËka;;;Ë.p.;54;;;35134;884597.86;1006192.01;2013-12-07T00:00:00
3822524;554740;Plesn·;;;;;121614;LomniËka;;;Ë.p.;56;;;35134;884639.52;1006281.36;2013-12-07T00:00:00
3822532;554740;Plesn·;;;;;121614;LomniËka;;;Ë.p.;66;;;35134;884788.18;1006022.77;2013-12-07T00:00:00
3822541;554740;Plesn·;;;;;121614;LomniËka;;;Ë.p.;69;;;35134;884589.83;1006266.96;2013-12-07T00:00:00
3822559;554740;Plesn·;;;;;121614;LomniËka;;;Ë.p.;77;;;35134;884695.57;1006115.52;2013-12-07T00:00:00
3822567;554740;Plesn·;;;;;121614;LomniËka;;;Ë.p.;80;;;35134;884645.43;1006239.82;2013-12-07T00:00:00
3822575;554740;Plesn·;;;;;121614;LomniËka;;;Ë.p.;82;;;35134;884612.18;1006229.81;2013-12-07T00:00:00
3822583;554740;Plesn·;;;;;121614;LomniËka;;;Ë.p.;84;;;35134;884703.17;1006106.25;2013-12-07T00:00:00
3822591;554740;Plesn·;;;;;121614;LomniËka;;;Ë.p.;88;;;35134;884783.56;1006282.14;2013-12-07T00:00:00
3822605;554740;Plesn·;;;;;121614;LomniËka;;;Ë.p.;89;;;35134;884773.65;1006278.45;2013-12-07T00:00:00
3822613;554740;Plesn·;;;;;121614;LomniËka;;;Ë.p.;90;;;35134;884812.35;1006308.84;2013-12-07T00:00:00
3822621;554740;Plesn·;;;;;121614;LomniËka;;;Ë.p.;91;;;35134;884669.35;1006201.01;2013-12-07T00:00:00
3822630;554740;Plesn·;;;;;121614;LomniËka;;;Ë.p.;92;;;35134;884790.31;1005930.16;2013-12-07T00:00:00
3822648;554740;Plesn·;;;;;121614;LomniËka;;;Ë.p.;93;;;35134;884758.12;1006395.17;2013-12-07T00:00:00
3822656;554740;Plesn·;;;;;121614;LomniËka;;;Ë.p.;94;;;35134;884827.76;1006242.06;2013-12-07T00:00:00
3822664;554740;Plesn·;;;;;121614;LomniËka;;;Ë.p.;95;;;35134;884782.37;1005965.40;2013-12-07T00:00:00
3822672;554740;Plesn·;;;;;121614;LomniËka;;;Ë.p.;96;;;35134;884680.23;1006264.88;2013-12-07T00:00:00
3822681;554740;Plesn·;;;;;121614;LomniËka;;;Ë.p.;97;;;35134;884796.58;1006378.79;2013-12-07T00:00:00
3822699;554740;Plesn·;;;;;121614;LomniËka;;;Ë.p.;100;;;35134;884847.59;1006359.89;2013-12-07T00:00:00
3822702;554740;Plesn·;;;;;121614;LomniËka;;;Ë.p.;101;;;35134;884703.21;1006162.74;2013-12-07T00:00:00
3822711;554740;Plesn·;;;;;121614;LomniËka;;;Ë.p.;102;;;35134;884756.00;1006344.56;2013-12-07T00:00:00
3822737;554740;Plesn·;;;;;121614;LomniËka;;;Ë.p.;105;;;35134;884774.27;1006217.16;2013-12-07T00:00:00
3822745;554740;Plesn·;;;;;121614;LomniËka;;;Ë.p.;106;;;35134;884598.65;1006162.18;2018-01-10T00:00:00
3822753;554740;Plesn·;;;;;121614;LomniËka;;;Ë.p.;107;;;35134;884634.39;1006154.16;2013-12-07T00:00:00
3822761;554740;Plesn·;;;;;121614;LomniËka;;;Ë.p.;108;;;35134;884623.49;1006125.92;2013-12-07T00:00:00
3822770;554740;Plesn·;;;;;121614;LomniËka;;;Ë.p.;109;;;35134;884653.26;1006119.83;2013-12-07T00:00:00
3822788;554740;Plesn·;;;;;121614;LomniËka;;;Ë.p.;110;;;35134;884725.88;1006071.15;2013-12-07T00:00:00
3822796;554740;Plesn·;;;;;121614;LomniËka;;;Ë.p.;111;;;35134;884720.01;1006077.63;2013-12-07T00:00:00
3822800;554740;Plesn·;;;;;121614;LomniËka;;;Ë.ev.;1;;;35134;884578.12;1006216.54;2013-12-07T00:00:00
