KÛd ADM;KÛd obce;N·zev obce;KÛd MOMC;N·zev MOMC;KÛd obvodu Prahy;N·zev obvodu Prahy;KÛd Ë·sti obce;N·zev Ë·sti obce;KÛd ulice;N·zev ulice;Typ SO;»Ìslo domovnÌ;»Ìslo orientaËnÌ;Znak ËÌsla orientaËnÌho;PS»;Sou¯adnice Y;Sou¯adnice X;PlatÌ Od
11848111;539074;Vojtanov;;;;;126594;M˝tinka;;;Ë.p.;1;;;35002;891581.35;1013901.59;2013-12-07T00:00:00
11848120;539074;Vojtanov;;;;;126594;M˝tinka;;;Ë.p.;2;;;35002;891516.36;1013828.57;2013-12-07T00:00:00
11848138;539074;Vojtanov;;;;;126594;M˝tinka;;;Ë.p.;6;;;35002;891568.86;1013742.62;2013-12-07T00:00:00
11848154;539074;Vojtanov;;;;;126594;M˝tinka;;;Ë.p.;16;;;35002;891677.25;1013933.43;2013-12-07T00:00:00
11854359;539074;Vojtanov;;;;;184632;Vojtanov;142794;HornÌ Vojtanov;Ë.p.;4;;;35134;890332.24;1011528.22;2013-12-07T00:00:00
11854367;539074;Vojtanov;;;;;184632;Vojtanov;142816;P¯ednÌ Vojtanov;Ë.p.;8;;;35134;890342.49;1011968.16;2013-12-07T00:00:00
11854375;539074;Vojtanov;;;;;184632;Vojtanov;142816;P¯ednÌ Vojtanov;Ë.p.;11;;;35134;890468.19;1012205.57;2013-12-07T00:00:00
11854383;539074;Vojtanov;;;;;184632;Vojtanov;142816;P¯ednÌ Vojtanov;Ë.p.;12;;;35134;890354.59;1012068.92;2018-03-05T00:00:00
11854391;539074;Vojtanov;;;;;184632;Vojtanov;142816;P¯ednÌ Vojtanov;Ë.p.;13;;;35134;890368.71;1012086.00;2013-12-07T00:00:00
11854405;539074;Vojtanov;;;;;184632;Vojtanov;142794;HornÌ Vojtanov;Ë.p.;14;;;35134;890230.79;1011686.58;2013-12-07T00:00:00
11854413;539074;Vojtanov;;;;;184632;Vojtanov;142794;HornÌ Vojtanov;Ë.p.;15;;;35134;890212.89;1011632.50;2013-12-07T00:00:00
11854421;539074;Vojtanov;;;;;184632;Vojtanov;142794;HornÌ Vojtanov;Ë.p.;16;;;35134;890169.64;1011628.19;2013-12-07T00:00:00
11854430;539074;Vojtanov;;;;;184632;Vojtanov;142794;HornÌ Vojtanov;Ë.p.;17;;;35134;890192.97;1011654.17;2013-12-07T00:00:00
11854448;539074;Vojtanov;;;;;184632;Vojtanov;142794;HornÌ Vojtanov;Ë.p.;18;;;35134;890166.82;1011537.72;2013-12-07T00:00:00
11854456;539074;Vojtanov;;;;;184632;Vojtanov;142794;HornÌ Vojtanov;Ë.p.;20;;;35134;890107.19;1011479.89;2013-12-07T00:00:00
11854464;539074;Vojtanov;;;;;184632;Vojtanov;142794;HornÌ Vojtanov;Ë.p.;22;;;35134;890173.14;1011515.14;2013-12-07T00:00:00
11854499;539074;Vojtanov;;;;;184632;Vojtanov;142816;P¯ednÌ Vojtanov;Ë.p.;32;;;35134;890448.44;1012103.25;2013-12-07T00:00:00
11854502;539074;Vojtanov;;;;;184632;Vojtanov;142816;P¯ednÌ Vojtanov;Ë.p.;34;;;35134;890293.49;1011853.54;2013-12-07T00:00:00
11854511;539074;Vojtanov;;;;;184632;Vojtanov;142794;HornÌ Vojtanov;Ë.p.;36;;;35134;890239.46;1011323.65;2013-12-07T00:00:00
11854529;539074;Vojtanov;;;;;184632;Vojtanov;142816;P¯ednÌ Vojtanov;Ë.p.;37;;;35134;890393.96;1012031.36;2013-12-07T00:00:00
11854537;539074;Vojtanov;;;;;184632;Vojtanov;142794;HornÌ Vojtanov;Ë.p.;38;;;35134;890188.99;1011420.48;2013-12-07T00:00:00
11854545;539074;Vojtanov;;;;;184632;Vojtanov;142794;HornÌ Vojtanov;Ë.p.;39;;;35134;890154.67;1011524.67;2013-12-07T00:00:00
11854553;539074;Vojtanov;;;;;184632;Vojtanov;142794;HornÌ Vojtanov;Ë.p.;40;;;35134;890260.74;1011624.60;2013-12-07T00:00:00
11854561;539074;Vojtanov;;;;;184632;Vojtanov;142808;N·draûnÌ Ëtvrù;Ë.p.;42;;;35134;889220.37;1012094.09;2013-12-07T00:00:00
11854570;539074;Vojtanov;;;;;184632;Vojtanov;142794;HornÌ Vojtanov;Ë.p.;43;;;35134;890136.85;1011667.88;2013-12-07T00:00:00
11854588;539074;Vojtanov;;;;;184632;Vojtanov;142816;P¯ednÌ Vojtanov;Ë.p.;44;;;35134;890408.38;1011996.85;2013-12-07T00:00:00
11854600;539074;Vojtanov;;;;;184632;Vojtanov;142794;HornÌ Vojtanov;Ë.p.;46;;;35134;890247.74;1011586.12;2013-12-07T00:00:00
11854618;539074;Vojtanov;;;;;184632;Vojtanov;142808;N·draûnÌ Ëtvrù;Ë.p.;50;;;35134;889474.43;1011728.29;2013-12-07T00:00:00
11854626;539074;Vojtanov;;;;;184632;Vojtanov;142808;N·draûnÌ Ëtvrù;Ë.p.;51;;;35134;889447.98;1011805.56;2013-12-07T00:00:00
11854651;539074;Vojtanov;;;;;184632;Vojtanov;142808;N·draûnÌ Ëtvrù;Ë.p.;57;;;35134;889491.83;1011826.25;2013-12-07T00:00:00
11854677;539074;Vojtanov;;;;;184632;Vojtanov;142808;N·draûnÌ Ëtvrù;Ë.p.;63;;;35134;889506.56;1011801.14;2013-12-07T00:00:00
11854685;539074;Vojtanov;;;;;184632;Vojtanov;142808;N·draûnÌ Ëtvrù;Ë.p.;64;;;35134;889448.30;1011986.27;2013-12-07T00:00:00
11854693;539074;Vojtanov;;;;;184632;Vojtanov;142808;N·draûnÌ Ëtvrù;Ë.p.;66;;;35134;889477.51;1011943.17;2013-12-07T00:00:00
11854707;539074;Vojtanov;;;;;184632;Vojtanov;142808;N·draûnÌ Ëtvrù;Ë.p.;67;;;35134;889336.05;1011825.98;2013-12-07T00:00:00
11854715;539074;Vojtanov;;;;;184632;Vojtanov;142808;N·draûnÌ Ëtvrù;Ë.p.;68;;;35134;889463.86;1011843.83;2013-12-07T00:00:00
11854723;539074;Vojtanov;;;;;184632;Vojtanov;142794;HornÌ Vojtanov;Ë.p.;69;;;35134;890240.81;1011381.68;2013-12-07T00:00:00
