KÛd ADM;KÛd obce;N·zev obce;KÛd MOMC;N·zev MOMC;KÛd obvodu Prahy;N·zev obvodu Prahy;KÛd Ë·sti obce;N·zev Ë·sti obce;KÛd ulice;N·zev ulice;Typ SO;»Ìslo domovnÌ;»Ìslo orientaËnÌ;Znak ËÌsla orientaËnÌho;PS»;Sou¯adnice Y;Sou¯adnice X;PlatÌ Od
20385927;551708;Dlouh· Str·Ú;;;;;26492;Dlouh· Str·Ú;;;Ë.p.;2;;;79201;525552.09;1083113.60;2013-12-05T00:00:00
20385935;551708;Dlouh· Str·Ú;;;;;26492;Dlouh· Str·Ú;;;Ë.p.;3;;;79201;525605.36;1083053.82;2013-12-05T00:00:00
20385943;551708;Dlouh· Str·Ú;;;;;26492;Dlouh· Str·Ú;;;Ë.p.;5;;;79201;525489.25;1082955.24;2013-12-05T00:00:00
20385951;551708;Dlouh· Str·Ú;;;;;26492;Dlouh· Str·Ú;;;Ë.p.;7;;;79201;525440.24;1082882.09;2013-12-05T00:00:00
20385960;551708;Dlouh· Str·Ú;;;;;26492;Dlouh· Str·Ú;;;Ë.p.;8;;;79201;525392.98;1082799.39;2013-12-05T00:00:00
20385978;551708;Dlouh· Str·Ú;;;;;26492;Dlouh· Str·Ú;;;Ë.p.;9;;;79201;525380.16;1082736.05;2013-12-05T00:00:00
20385994;551708;Dlouh· Str·Ú;;;;;26492;Dlouh· Str·Ú;;;Ë.p.;11;;;79201;525340.19;1082655.36;2013-12-05T00:00:00
20386001;551708;Dlouh· Str·Ú;;;;;26492;Dlouh· Str·Ú;;;Ë.p.;12;;;79201;525318.57;1082595.53;2013-12-05T00:00:00
20386010;551708;Dlouh· Str·Ú;;;;;26492;Dlouh· Str·Ú;;;Ë.p.;13;;;79201;525287.91;1082552.80;2013-12-05T00:00:00
20386028;551708;Dlouh· Str·Ú;;;;;26492;Dlouh· Str·Ú;;;Ë.p.;14;;;79201;525279.86;1082487.95;2013-12-05T00:00:00
20386036;551708;Dlouh· Str·Ú;;;;;26492;Dlouh· Str·Ú;;;Ë.p.;15;;;79201;525233.36;1082441.19;2013-12-05T00:00:00
20386044;551708;Dlouh· Str·Ú;;;;;26492;Dlouh· Str·Ú;;;Ë.p.;16;;;79201;525192.64;1082421.08;2013-12-05T00:00:00
20386052;551708;Dlouh· Str·Ú;;;;;26492;Dlouh· Str·Ú;;;Ë.p.;17;;;79201;525164.49;1082348.94;2013-12-05T00:00:00
20386061;551708;Dlouh· Str·Ú;;;;;26492;Dlouh· Str·Ú;;;Ë.p.;19;;;79201;525122.30;1082316.60;2013-12-05T00:00:00
20386079;551708;Dlouh· Str·Ú;;;;;26492;Dlouh· Str·Ú;;;Ë.p.;20;;;79201;525135.58;1082175.25;2013-12-05T00:00:00
20386087;551708;Dlouh· Str·Ú;;;;;26492;Dlouh· Str·Ú;;;Ë.p.;22;;;79201;525077.26;1082217.73;2013-12-05T00:00:00
20386095;551708;Dlouh· Str·Ú;;;;;26492;Dlouh· Str·Ú;;;Ë.p.;23;;;79201;525022.46;1082182.28;2013-12-05T00:00:00
20386109;551708;Dlouh· Str·Ú;;;;;26492;Dlouh· Str·Ú;;;Ë.p.;25;;;79201;525094.61;1082406.50;2013-12-05T00:00:00
20386117;551708;Dlouh· Str·Ú;;;;;26492;Dlouh· Str·Ú;;;Ë.p.;27;;;79201;525233.61;1082556.57;2013-12-05T00:00:00
20386125;551708;Dlouh· Str·Ú;;;;;26492;Dlouh· Str·Ú;;;Ë.p.;29;;;79201;525145.63;1082410.78;2013-12-05T00:00:00
20386133;551708;Dlouh· Str·Ú;;;;;26492;Dlouh· Str·Ú;;;Ë.p.;33;;;79201;525358.54;1082869.02;2013-12-05T00:00:00
20386141;551708;Dlouh· Str·Ú;;;;;26492;Dlouh· Str·Ú;;;Ë.p.;34;;;79201;525432.19;1082968.56;2013-12-05T00:00:00
20386150;551708;Dlouh· Str·Ú;;;;;26492;Dlouh· Str·Ú;;;Ë.p.;35;;;79201;525472.91;1083035.93;2013-12-05T00:00:00
20386168;551708;Dlouh· Str·Ú;;;;;26492;Dlouh· Str·Ú;;;Ë.p.;41;;;79201;525153.43;1082474.88;2013-12-05T00:00:00
20386176;551708;Dlouh· Str·Ú;;;;;26492;Dlouh· Str·Ú;;;Ë.p.;42;;;79201;525087.32;1082305.45;2013-12-05T00:00:00
20386184;551708;Dlouh· Str·Ú;;;;;26492;Dlouh· Str·Ú;;;Ë.p.;43;;;79201;525512.88;1083092.48;2013-12-05T00:00:00
20386192;551708;Dlouh· Str·Ú;;;;;26492;Dlouh· Str·Ú;;;Ë.p.;47;;;79201;525214.01;1082506.30;2013-12-05T00:00:00
20386206;551708;Dlouh· Str·Ú;;;;;26492;Dlouh· Str·Ú;;;Ë.p.;49;;;79201;525374.63;1082831.57;2013-12-05T00:00:00
20386214;551708;Dlouh· Str·Ú;;;;;26492;Dlouh· Str·Ú;;;Ë.p.;50;;;79201;525295.70;1082695.58;2013-12-05T00:00:00
20386222;551708;Dlouh· Str·Ú;;;;;26492;Dlouh· Str·Ú;;;Ë.p.;52;;;79201;525233.11;1082489.20;2013-12-05T00:00:00
20386231;551708;Dlouh· Str·Ú;;;;;26492;Dlouh· Str·Ú;;;Ë.p.;53;;;79201;525170.41;1082513.67;2013-12-05T00:00:00
20386249;551708;Dlouh· Str·Ú;;;;;26492;Dlouh· Str·Ú;;;Ë.p.;55;;;79201;525060.67;1082375.33;2013-12-05T00:00:00
20386257;551708;Dlouh· Str·Ú;;;;;26492;Dlouh· Str·Ú;;;Ë.p.;57;;;79201;525130.55;1082492.47;2013-12-05T00:00:00
20386265;551708;Dlouh· Str·Ú;;;;;26492;Dlouh· Str·Ú;;;Ë.p.;60;;;79201;525064.44;1082418.82;2013-12-05T00:00:00
20386273;551708;Dlouh· Str·Ú;;;;;26492;Dlouh· Str·Ú;;;Ë.ev.;1;;;79201;525258.50;1082605.08;2013-12-05T00:00:00
20386281;551708;Dlouh· Str·Ú;;;;;26492;Dlouh· Str·Ú;;;Ë.ev.;2;;;79201;525240.35;1082589.48;2022-10-24T00:00:00
20386290;551708;Dlouh· Str·Ú;;;;;26492;Dlouh· Str·Ú;;;Ë.ev.;4;;;79201;525184.34;1082541.04;2013-12-05T00:00:00
20386303;551708;Dlouh· Str·Ú;;;;;26492;Dlouh· Str·Ú;;;Ë.ev.;5;;;79201;525119.74;1082220.74;2013-12-05T00:00:00
20386311;551708;Dlouh· Str·Ú;;;;;26492;Dlouh· Str·Ú;;;Ë.ev.;6;;;79201;525125.54;1082334.67;2013-12-05T00:00:00
20386320;551708;Dlouh· Str·Ú;;;;;26492;Dlouh· Str·Ú;;;Ë.p.;21;;;79201;525109.94;1082257.19;2013-12-05T00:00:00
20386346;551708;Dlouh· Str·Ú;;;;;26492;Dlouh· Str·Ú;;;Ë.ev.;10;;;79201;525357.08;1082680.69;2013-12-05T00:00:00
25167910;551708;Dlouh· Str·Ú;;;;;26492;Dlouh· Str·Ú;;;Ë.p.;51;;;79201;525319.83;1082759.42;2013-12-05T00:00:00
25167928;551708;Dlouh· Str·Ú;;;;;26492;Dlouh· Str·Ú;;;Ë.p.;59;;;79201;525067.79;1082334.31;2013-12-05T00:00:00
25167936;551708;Dlouh· Str·Ú;;;;;26492;Dlouh· Str·Ú;;;Ë.ev.;11;;;79201;525381.17;1082914.52;2013-12-05T00:00:00
25167944;551708;Dlouh· Str·Ú;;;;;26492;Dlouh· Str·Ú;;;Ë.ev.;12;;;79201;525370.10;1082898.18;2013-12-05T00:00:00
25455486;551708;Dlouh· Str·Ú;;;;;26492;Dlouh· Str·Ú;;;Ë.p.;4;;;79201;525494.28;1082992.44;2013-12-05T00:00:00
26376709;551708;Dlouh· Str·Ú;;;;;26492;Dlouh· Str·Ú;;;Ë.p.;26;;;79201;525339.82;1082711.16;2013-12-05T00:00:00
26999676;551708;Dlouh· Str·Ú;;;;;26492;Dlouh· Str·Ú;;;Ë.p.;24;;;79201;524972.92;1082244.05;2013-12-05T00:00:00
26999684;551708;Dlouh· Str·Ú;;;;;26492;Dlouh· Str·Ú;;;Ë.ev.;9;;;79201;525533.24;1083051.01;2013-12-05T00:00:00
26999692;551708;Dlouh· Str·Ú;;;;;26492;Dlouh· Str·Ú;;;Ë.ev.;13;;;79201;525435.46;1083049.50;2013-12-05T00:00:00
26999714;551708;Dlouh· Str·Ú;;;;;26492;Dlouh· Str·Ú;;;Ë.p.;72;;;79201;525148.15;1082271.27;2018-02-19T00:00:00
27107701;551708;Dlouh· Str·Ú;;;;;26492;Dlouh· Str·Ú;;;Ë.p.;61;;;79201;525551.34;1083076.15;2013-12-05T00:00:00
27303969;551708;Dlouh· Str·Ú;;;;;26492;Dlouh· Str·Ú;;;Ë.p.;62;;;79201;525397.09;1082681.05;2013-12-05T00:00:00
27631931;551708;Dlouh· Str·Ú;;;;;26492;Dlouh· Str·Ú;;;Ë.p.;64;;;79201;525559.64;1082974.59;2013-12-05T00:00:00
27711463;551708;Dlouh· Str·Ú;;;;;26492;Dlouh· Str·Ú;;;Ë.p.;65;;;79201;525367.59;1082627.71;2013-12-05T00:00:00
