KÛd ADM;KÛd obce;N·zev obce;KÛd MOMC;N·zev MOMC;KÛd obvodu Prahy;N·zev obvodu Prahy;KÛd Ë·sti obce;N·zev Ë·sti obce;KÛd ulice;N·zev ulice;Typ SO;»Ìslo domovnÌ;»Ìslo orientaËnÌ;Znak ËÌsla orientaËnÌho;PS»;Sou¯adnice Y;Sou¯adnice X;PlatÌ Od
20192223;567442;Teplice;;;;;49221;Hudcov;661546;Hudcovsk·;Ë.p.;1;;;41501;779405.68;977039.44;2013-12-01T00:00:00
20192240;567442;Teplice;;;;;49221;Hudcov;590690;n·m. OsvobozenÌ;Ë.p.;2;;;41501;779373.51;977055.98;2013-12-01T00:00:00
20192258;567442;Teplice;;;;;49221;Hudcov;590690;n·m. OsvobozenÌ;Ë.p.;5;;;41501;779338.74;977113.64;2013-12-01T00:00:00
20192266;567442;Teplice;;;;;49221;Hudcov;588792;Panorama;Ë.p.;6;;;41501;778792.61;976024.03;2013-12-01T00:00:00
20192274;567442;Teplice;;;;;49221;Hudcov;590690;n·m. OsvobozenÌ;Ë.p.;7;;;41501;779323.66;977127.79;2013-12-01T00:00:00
20192282;567442;Teplice;;;;;49221;Hudcov;590690;n·m. OsvobozenÌ;Ë.p.;8;;;41501;779306.23;977132.28;2013-12-01T00:00:00
20192304;567442;Teplice;;;;;49221;Hudcov;591114;Rokle;Ë.p.;11;;;41501;779239.90;977170.79;2013-12-01T00:00:00
20192312;567442;Teplice;;;;;49221;Hudcov;590690;n·m. OsvobozenÌ;Ë.p.;13;;;41501;779331.72;977192.31;2013-12-01T00:00:00
20192321;567442;Teplice;;;;;49221;Hudcov;590690;n·m. OsvobozenÌ;Ë.p.;14;;;41501;779346.05;977199.16;2013-12-01T00:00:00
20192339;567442;Teplice;;;;;49221;Hudcov;590690;n·m. OsvobozenÌ;Ë.p.;15;;;41501;779351.15;977204.33;2013-12-01T00:00:00
20192347;567442;Teplice;;;;;49221;Hudcov;590169;Lahoöùsk·;Ë.p.;18;;;41501;779423.09;977314.64;2013-12-01T00:00:00
20192355;567442;Teplice;;;;;49221;Hudcov;590169;Lahoöùsk·;Ë.p.;19;;;41501;779428.74;977326.50;2013-12-01T00:00:00
20192363;567442;Teplice;;;;;49221;Hudcov;590169;Lahoöùsk·;Ë.p.;21;;;41501;779453.21;977336.73;2013-12-01T00:00:00
20192371;567442;Teplice;;;;;49221;Hudcov;590169;Lahoöùsk·;Ë.p.;22;;;41501;779448.32;977330.51;2013-12-01T00:00:00
20192380;567442;Teplice;;;;;49221;Hudcov;590169;Lahoöùsk·;Ë.p.;23;;;41501;779440.67;977324.21;2016-03-07T00:00:00
20192398;567442;Teplice;;;;;49221;Hudcov;591823;Vöechlapsk·;Ë.p.;24;;;41501;779394.84;977261.00;2013-12-01T00:00:00
20192410;567442;Teplice;;;;;49221;Hudcov;590690;n·m. OsvobozenÌ;Ë.p.;27;;;41501;779393.39;977199.41;2013-12-01T00:00:00
20192428;567442;Teplice;;;;;49221;Hudcov;590690;n·m. OsvobozenÌ;Ë.p.;28;;;41501;779382.12;977177.12;2013-12-01T00:00:00
20192436;567442;Teplice;;;;;49221;Hudcov;590690;n·m. OsvobozenÌ;Ë.p.;29;;;41501;779402.82;977148.97;2013-12-01T00:00:00
20192452;567442;Teplice;;;;;49221;Hudcov;590690;n·m. OsvobozenÌ;Ë.p.;31;;;41501;779424.93;977121.87;2013-12-01T00:00:00
20192461;567442;Teplice;;;;;49221;Hudcov;590690;n·m. OsvobozenÌ;Ë.p.;32;;;41501;779428.52;977097.54;2013-12-01T00:00:00
