Kód ADM;Kód obce;Název obce;Kód MOMC;Název MOMC;Kód obvodu Prahy;Název obvodu Prahy;Kód èásti obce;Název èásti obce;Kód ulice;Název ulice;Typ SO;Èíslo domovní;Èíslo orientaèní;Znak èísla orientaèního;PSÈ;Souøadnice Y;Souøadnice X;Platí Od
4546784;569101;Tøebom;;;;;170208;Tøebom;;;è.p.;1;;;74725;486669.52;1076269.29;2013-12-01T00:00:00
4546792;569101;Tøebom;;;;;170208;Tøebom;;;è.p.;2;;;74725;486704.22;1076288.03;2013-12-01T00:00:00
4546806;569101;Tøebom;;;;;170208;Tøebom;;;è.p.;3;;;74725;486730.60;1076300.95;2013-12-01T00:00:00
4546814;569101;Tøebom;;;;;170208;Tøebom;;;è.p.;4;;;74725;486771.98;1076329.66;2013-12-01T00:00:00
4546831;569101;Tøebom;;;;;170208;Tøebom;;;è.p.;9;;;74725;486848.04;1076414.33;2013-12-01T00:00:00
4546857;569101;Tøebom;;;;;170208;Tøebom;;;è.p.;13;;;74725;486910.53;1076486.95;2013-12-01T00:00:00
4546873;569101;Tøebom;;;;;170208;Tøebom;;;è.p.;15;;;74725;486937.11;1076527.64;2013-12-01T00:00:00
4546881;569101;Tøebom;;;;;170208;Tøebom;;;è.p.;19;;;74725;486988.01;1076572.32;2013-12-01T00:00:00
4546890;569101;Tøebom;;;;;170208;Tøebom;;;è.p.;20;;;74725;487003.08;1076613.74;2013-12-01T00:00:00
4546903;569101;Tøebom;;;;;170208;Tøebom;;;è.p.;22;;;74725;487039.75;1076632.13;2013-12-01T00:00:00
4546911;569101;Tøebom;;;;;170208;Tøebom;;;è.p.;23;;;74725;487054.58;1076654.25;2013-12-01T00:00:00
4546920;569101;Tøebom;;;;;170208;Tøebom;;;è.p.;24;;;74725;487072.63;1076672.50;2013-12-01T00:00:00
4546938;569101;Tøebom;;;;;170208;Tøebom;;;è.p.;25;;;74725;487089.47;1076693.99;2013-12-01T00:00:00
4546946;569101;Tøebom;;;;;170208;Tøebom;;;è.p.;26;;;74725;487105.49;1076714.71;2013-12-01T00:00:00
4546954;569101;Tøebom;;;;;170208;Tøebom;;;è.p.;28;;;74725;487089.61;1076742.19;2013-12-01T00:00:00
4546962;569101;Tøebom;;;;;170208;Tøebom;;;è.p.;29;;;74725;487117.66;1076758.11;2013-12-01T00:00:00
4546971;569101;Tøebom;;;;;170208;Tøebom;;;è.p.;32;;;74725;487121.28;1076785.39;2013-12-01T00:00:00
4546989;569101;Tøebom;;;;;170208;Tøebom;;;è.p.;33;;;74725;487146.79;1076808.62;2013-12-01T00:00:00
4546997;569101;Tøebom;;;;;170208;Tøebom;;;è.p.;34;;;74725;487162.25;1076845.13;2013-12-01T00:00:00
4547004;569101;Tøebom;;;;;170208;Tøebom;;;è.p.;36;;;74725;487214.01;1076856.84;2013-12-01T00:00:00
4547012;569101;Tøebom;;;;;170208;Tøebom;;;è.p.;38;;;74725;487198.72;1076917.70;2013-12-01T00:00:00
4547021;569101;Tøebom;;;;;170208;Tøebom;;;è.p.;39;;;74725;487218.45;1076944.75;2013-12-01T00:00:00
4547039;569101;Tøebom;;;;;170208;Tøebom;;;è.p.;40;;;74725;487224.17;1076957.34;2013-12-01T00:00:00
4547047;569101;Tøebom;;;;;170208;Tøebom;;;è.p.;43;;;74725;487262.53;1077005.92;2013-12-01T00:00:00
