Kód ADM;Kód obce;Název obce;Kód MOMC;Název MOMC;Kód obvodu Prahy;Název obvodu Prahy;Kód èásti obce;Název èásti obce;Kód ulice;Název ulice;Typ SO;Èíslo domovní;Èíslo orientaèní;Znak èísla orientaèního;PSÈ;Souøadnice Y;Souøadnice X;Platí Od
15479609;599417;Železná;;;;;196045;Železná;;;è.p.;1;;;26601;767515.38;1048293.31;2013-12-06T00:00:00
15479617;599417;Železná;;;;;196045;Železná;;;è.p.;2;;;26601;767535.25;1048280.44;2013-12-06T00:00:00
15479625;599417;Železná;;;;;196045;Železná;;;è.p.;3;;;26601;767557.06;1048260.81;2013-12-06T00:00:00
15479633;599417;Železná;;;;;196045;Železná;;;è.p.;4;;;26601;767576.69;1048372.44;2013-12-06T00:00:00
15479641;599417;Železná;;;;;196045;Železná;;;è.p.;5;;;26601;767589.25;1048309.88;2013-12-06T00:00:00
15479650;599417;Železná;;;;;196045;Železná;;;è.p.;6;;;26601;767314.81;1048378.56;2013-12-06T00:00:00
15479668;599417;Železná;;;;;196045;Železná;;;è.p.;7;;;26601;767662.50;1048268.19;2013-12-06T00:00:00
15479676;599417;Železná;;;;;196045;Železná;;;è.p.;8;;;26601;767511.36;1048382.28;2013-12-06T00:00:00
15479684;599417;Železná;;;;;196045;Železná;;;è.p.;9;;;26601;767351.63;1048322.13;2013-12-06T00:00:00
15479692;599417;Železná;;;;;196045;Železná;;;è.p.;10;;;26601;767635.87;1048252.30;2020-04-15T00:00:00
15479706;599417;Železná;;;;;196045;Železná;;;è.p.;11;;;26601;767601.40;1048212.56;2013-12-06T00:00:00
15479714;599417;Železná;;;;;196045;Železná;;;è.p.;12;;;26601;767563.50;1048205.31;2013-12-06T00:00:00
15479722;599417;Železná;;;;;196045;Železná;;;è.p.;13;;;26601;767646.00;1048273.29;2013-12-06T00:00:00
15479731;599417;Železná;;;;;196045;Železná;;;è.p.;14;;;26601;767554.00;1048160.25;2013-12-06T00:00:00
15479749;599417;Železná;;;;;196045;Železná;;;è.p.;15;;;26601;767643.19;1048397.56;2013-12-06T00:00:00
15479757;599417;Železná;;;;;196045;Železná;;;è.p.;16;;;26601;767873.13;1048455.13;2013-12-06T00:00:00
15479765;599417;Železná;;;;;196045;Železná;;;è.p.;17;;;26601;767508.10;1048227.56;2013-12-06T00:00:00
15479773;599417;Železná;;;;;196045;Železná;;;è.p.;18;;;26601;767497.88;1048206.25;2013-12-06T00:00:00
15479781;599417;Železná;;;;;196045;Železná;;;è.p.;19;;;26601;767478.25;1048205.00;2013-12-06T00:00:00
15479790;599417;Železná;;;;;196045;Železná;;;è.p.;20;;;26601;767441.44;1048208.69;2013-12-06T00:00:00
15479803;599417;Železná;;;;;196045;Železná;;;è.p.;21;;;26601;767415.69;1048211.75;2013-12-06T00:00:00
15479811;599417;Železná;;;;;196045;Železná;;;è.p.;22;;;26601;767373.38;1048217.25;2013-12-06T00:00:00
15479820;599417;Železná;;;;;196045;Železná;;;è.p.;23;;;26601;767347.94;1048209.00;2013-12-06T00:00:00
15479838;599417;Železná;;;;;196045;Železná;;;è.p.;24;;;26601;767329.69;1048221.99;2013-12-06T00:00:00
15479846;599417;Železná;;;;;196045;Železná;;;è.p.;25;;;26601;767328.31;1048271.81;2013-12-06T00:00:00
15479854;599417;Železná;;;;;196045;Železná;;;è.p.;26;;;26601;767391.50;1048257.13;2013-12-06T00:00:00
15479862;599417;Železná;;;;;196045;Železná;;;è.p.;27;;;26601;767398.25;1048278.00;2013-12-06T00:00:00
15479871;599417;Železná;;;;;196045;Železná;;;è.p.;28;;;26601;767373.73;1048293.64;2018-10-30T00:00:00
15479889;599417;Železná;;;;;196045;Železná;;;è.p.;29;;;26601;767389.00;1048321.50;2013-12-06T00:00:00
15479897;599417;Železná;;;;;196045;Železná;;;è.p.;30;;;26601;767414.19;1048315.69;2013-12-06T00:00:00
15479901;599417;Železná;;;;;196045;Železná;;;è.p.;31;;;26601;767431.63;1048309.56;2013-12-06T00:00:00
15479919;599417;Železná;;;;;196045;Železná;;;è.p.;32;;;26601;767453.69;1048305.56;2013-12-06T00:00:00
15479927;599417;Železná;;;;;196045;Železná;;;è.p.;33;;;26601;767489.56;1048309.88;2013-12-06T00:00:00
15479935;599417;Železná;;;;;196045;Železná;;;è.p.;34;;;26601;767293.70;1048247.51;2013-12-06T00:00:00
15479943;599417;Železná;;;;;196045;Železná;;;è.p.;35;;;26601;767280.50;1048211.44;2013-12-06T00:00:00
15479951;599417;Železná;;;;;196045;Železná;;;è.p.;36;;;26601;767488.69;1048369.38;2013-12-06T00:00:00
15479960;599417;Železná;;;;;196045;Železná;;;è.p.;37;;;26601;767778.69;1048368.50;2013-12-06T00:00:00
15479978;599417;Železná;;;;;196045;Železná;;;è.p.;38;;;26601;767451.56;1048213.56;2013-12-06T00:00:00
15479986;599417;Železná;;;;;196045;Železná;;;è.p.;39;;;26601;767889.69;1048458.38;2013-12-06T00:00:00
15479994;599417;Železná;;;;;196045;Železná;;;è.p.;40;;;26601;767338.70;1048437.31;2013-12-06T00:00:00
15480003;599417;Železná;;;;;196045;Železná;;;è.p.;41;;;26601;767732.69;1048345.94;2013-12-06T00:00:00
15480020;599417;Železná;;;;;196045;Železná;;;è.p.;43;;;26601;767313.00;1048358.94;2013-12-06T00:00:00
15480038;599417;Železná;;;;;196045;Železná;;;è.p.;44;;;26601;766820.25;1048520.81;2013-12-06T00:00:00
15480046;599417;Železná;;;;;196045;Železná;;;è.p.;45;;;26601;767400.38;1048366.25;2013-12-06T00:00:00
15480054;599417;Železná;;;;;196045;Železná;;;è.p.;46;;;26601;767394.88;1048383.44;2013-12-06T00:00:00
15480062;599417;Železná;;;;;196045;Železná;;;è.p.;47;;;26601;767389.00;1048396.94;2013-12-06T00:00:00
15480071;599417;Železná;;;;;196045;Železná;;;è.p.;48;;;26601;767400.69;1048425.75;2013-12-06T00:00:00
15480089;599417;Železná;;;;;196045;Železná;;;è.p.;49;;;26601;767401.56;1048442.31;2013-12-06T00:00:00
15480097;599417;Železná;;;;;196045;Železná;;;è.p.;50;;;26601;767366.63;1048427.31;2013-12-06T00:00:00
15480101;599417;Železná;;;;;196045;Železná;;;è.p.;51;;;26601;767375.81;1048444.75;2013-12-06T00:00:00
15480119;599417;Železná;;;;;196045;Železná;;;è.p.;52;;;26601;767787.69;1048389.56;2013-12-06T00:00:00
15480127;599417;Železná;;;;;196045;Železná;;;è.p.;53;;;26601;767381.69;1048462.88;2013-12-06T00:00:00
15480135;599417;Železná;;;;;196045;Železná;;;è.p.;54;;;26601;767408.63;1048450.88;2013-12-06T00:00:00
15480143;599417;Železná;;;;;196045;Železná;;;è.p.;55;;;26601;767360.19;1048412.25;2013-12-06T00:00:00
15480151;599417;Železná;;;;;196045;Železná;;;è.p.;56;;;26601;767354.69;1048390.31;2013-12-06T00:00:00
15480160;599417;Železná;;;;;196045;Železná;;;è.p.;57;;;26601;767361.44;1048358.38;2013-12-06T00:00:00
15480178;599417;Železná;;;;;196045;Železná;;;è.p.;58;;;26601;767393.00;1048497.50;2013-12-06T00:00:00
15480186;599417;Železná;;;;;196045;Železná;;;è.p.;59;;;26601;767414.75;1048476.38;2013-12-06T00:00:00
15480194;599417;Železná;;;;;196045;Železná;;;è.p.;60;;;26601;767380.75;1048479.75;2013-12-06T00:00:00
15480208;599417;Železná;;;;;196045;Železná;;;è.p.;61;;;26601;767353.75;1048336.25;2013-12-06T00:00:00
15480216;599417;Železná;;;;;196045;Železná;;;è.p.;62;;;26601;767314.19;1048253.44;2013-12-06T00:00:00
15480224;599417;Železná;;;;;196045;Železná;;;è.p.;63;;;26601;767389.63;1048515.63;2013-12-06T00:00:00
15480232;599417;Železná;;;;;196045;Železná;;;è.p.;64;;;26601;767462.31;1048390.19;2013-12-06T00:00:00
15480241;599417;Železná;;;;;196045;Železná;;;è.p.;65;;;26601;767801.06;1048413.44;2013-12-06T00:00:00
15480259;599417;Železná;;;;;196045;Železná;;;è.p.;66;;;26601;767814.81;1048417.50;2013-12-06T00:00:00
15480267;599417;Železná;;;;;196045;Železná;;;è.p.;67;;;26601;767557.69;1048138.75;2013-12-06T00:00:00
15480275;599417;Železná;;;;;196045;Železná;;;è.p.;68;;;26601;767469.06;1048301.00;2013-12-06T00:00:00
15480283;599417;Železná;;;;;196045;Železná;;;è.p.;69;;;26601;767431.94;1048382.50;2013-12-06T00:00:00
15480291;599417;Železná;;;;;196045;Železná;;;è.p.;70;;;26601;767772.81;1048410.94;2013-12-06T00:00:00
15480305;599417;Železná;;;;;196045;Železná;;;è.p.;71;;;26601;767788.50;1048461.63;2013-12-06T00:00:00
15480313;599417;Železná;;;;;196045;Železná;;;è.p.;72;;;26601;767776.38;1048423.13;2013-12-06T00:00:00
15480321;599417;Železná;;;;;196045;Železná;;;è.p.;73;;;26601;767783.69;1048437.75;2013-12-06T00:00:00
15480330;599417;Železná;;;;;196045;Železná;;;è.p.;74;;;26601;767733.50;1048402.13;2013-12-06T00:00:00
15480348;599417;Železná;;;;;196045;Železná;;;è.p.;75;;;26601;767722.94;1048404.13;2013-12-06T00:00:00
15480356;599417;Železná;;;;;196045;Železná;;;è.p.;76;;;26601;767708.81;1048404.88;2013-12-06T00:00:00
15480364;599417;Železná;;;;;196045;Železná;;;è.p.;77;;;26601;767687.06;1048400.63;2013-12-06T00:00:00
15480372;599417;Železná;;;;;196045;Železná;;;è.p.;78;;;26601;767676.31;1048402.44;2013-12-06T00:00:00
15480381;599417;Železná;;;;;196045;Železná;;;è.p.;79;;;26601;767661.88;1048401.25;2013-12-06T00:00:00
15480399;599417;Železná;;;;;196045;Železná;;;è.p.;80;;;26601;767299.00;1048420.31;2013-12-06T00:00:00
15480402;599417;Železná;;;;;196045;Železná;;;è.p.;81;;;26601;767318.44;1048409.69;2013-12-06T00:00:00
15480411;599417;Železná;;;;;196045;Železná;;;è.p.;82;;;26601;767923.50;1048470.31;2013-12-06T00:00:00
25869281;599417;Železná;;;;;196045;Železná;;;è.p.;84;;;26601;767629.21;1048405.21;2013-12-06T00:00:00
26049376;599417;Železná;;;;;196045;Železná;;;è.p.;85;;;26601;767399.64;1048547.23;2013-12-06T00:00:00
26267110;599417;Železná;;;;;196045;Železná;;;è.p.;83;;;26601;767257.00;1048309.00;2013-12-06T00:00:00
26424045;599417;Železná;;;;;196045;Železná;;;è.p.;86;;;26601;767364.00;1048382.00;2013-12-06T00:00:00
27181618;599417;Železná;;;;;196045;Železná;;;è.p.;90;;;26601;767953.84;1048449.45;2013-12-06T00:00:00
27229572;599417;Železná;;;;;196045;Železná;;;è.p.;89;;;26601;767964.42;1048484.91;2013-12-06T00:00:00
27229581;599417;Železná;;;;;196045;Železná;;;è.p.;88;;;26601;767976.84;1048440.60;2013-12-06T00:00:00
27313565;599417;Železná;;;;;196045;Železná;;;è.p.;91;;;26601;767396.20;1048228.27;2013-12-06T00:00:00
27500004;599417;Železná;;;;;196045;Železná;;;è.p.;92;;;26601;767291.29;1048304.06;2016-11-29T00:00:00
27530876;599417;Železná;;;;;196045;Železná;;;è.p.;99;;;26601;767282.18;1048323.17;2013-12-06T00:00:00
28150368;599417;Železná;;;;;196045;Železná;;;è.p.;94;;;26601;767848.92;1048449.42;2013-12-06T00:00:00
28375262;599417;Železná;;;;;196045;Železná;;;è.p.;95;;;26601;767938.81;1048470.03;2023-05-21T00:00:00
30962391;599417;Železná;;;;;196045;Železná;;;è.p.;87;;;26601;767445.01;1048082.13;2013-12-06T00:00:00
30962404;599417;Železná;;;;;196045;Železná;;;è.p.;93;;;26601;767899.31;1048471.28;2013-12-06T00:00:00
40895297;599417;Železná;;;;;196045;Železná;;;è.p.;96;;;26601;767989.72;1048454.36;2013-12-06T00:00:00
73982369;599417;Železná;;;;;196045;Železná;;;è.p.;97;;;26601;767446.31;1048428.53;2015-09-01T00:00:00
79158986;599417;Železná;;;;;196045;Železná;;;è.p.;98;;;26601;767339.73;1048121.90;2019-02-19T00:00:00
81286481;599417;Železná;;;;;196045;Železná;;;è.p.;103;;;26601;767452.84;1048531.74;2020-11-19T00:00:00
81286571;599417;Železná;;;;;196045;Železná;;;è.p.;101;;;26601;767461.85;1048465.89;2020-11-19T00:00:00
81286619;599417;Železná;;;;;196045;Železná;;;è.p.;102;;;26601;767457.91;1048498.20;2020-11-19T00:00:00
81316216;599417;Železná;;;;;196045;Železná;;;è.p.;104;;;26601;767431.48;1048557.60;2020-11-26T00:00:00
81522061;599417;Železná;;;;;196045;Železná;;;è.p.;105;;;26601;767435.99;1048515.04;2021-02-22T00:00:00
82983071;599417;Železná;;;;;196045;Železná;;;è.p.;100;;;26601;767469.51;1048422.02;2022-05-24T00:00:00
83081402;599417;Železná;;;;;196045;Železná;;;è.p.;106;;;26601;767441.12;1048475.65;2022-06-29T00:00:00
83107053;599417;Železná;;;;;196045;Železná;;;è.p.;107;;;26601;767994.89;1048474.64;2022-07-13T00:00:00
84569441;599417;Železná;;;;;196045;Železná;;;è.p.;108;;;26601;767529.03;1048178.24;2022-11-25T00:00:00
84875968;599417;Železná;;;;;196045;Železná;;;è.p.;109;;;26601;767754.41;1048372.28;2023-01-16T00:00:00
84876182;599417;Železná;;;;;196045;Železná;;;è.p.;110;;;26601;767514.65;1048127.87;2023-01-16T00:00:00
