KÛd ADM;KÛd obce;N·zev obce;KÛd MOMC;N·zev MOMC;KÛd obvodu Prahy;N·zev obvodu Prahy;KÛd Ë·sti obce;N·zev Ë·sti obce;KÛd ulice;N·zev ulice;Typ SO;»Ìslo domovnÌ;»Ìslo orientaËnÌ;Znak ËÌsla orientaËnÌho;PS»;Sou¯adnice Y;Sou¯adnice X;PlatÌ Od
3999149;585211;Fryöt·k;;;;;35343;DolnÌ Ves;693316;Dolnovesk·;Ë.p.;1;;;76316;519314.07;1158959.01;2013-12-05T00:00:00
3999157;585211;Fryöt·k;;;;;35343;DolnÌ Ves;693316;Dolnovesk·;Ë.p.;2;;;76316;519330.15;1158996.69;2013-12-05T00:00:00
3999165;585211;Fryöt·k;;;;;35343;DolnÌ Ves;693316;Dolnovesk·;Ë.p.;3;;;76316;519318.97;1159010.90;2013-12-05T00:00:00
3999173;585211;Fryöt·k;;;;;35343;DolnÌ Ves;639354;Potoky;Ë.p.;4;;;76316;519252.35;1159000.86;2013-12-05T00:00:00
3999190;585211;Fryöt·k;;;;;35343;DolnÌ Ves;693316;Dolnovesk·;Ë.p.;6;;;76316;519310.39;1159048.78;2019-09-16T00:00:00
3999203;585211;Fryöt·k;;;;;35343;DolnÌ Ves;693316;Dolnovesk·;Ë.p.;7;;;76316;519356.09;1159009.11;2013-12-05T00:00:00
3999211;585211;Fryöt·k;;;;;35343;DolnÌ Ves;693316;Dolnovesk·;Ë.p.;8;;;76316;519370.83;1159005.89;2013-12-05T00:00:00
3999220;585211;Fryöt·k;;;;;35343;DolnÌ Ves;693316;Dolnovesk·;Ë.p.;9;;;76316;519399.95;1159044.92;2013-12-05T00:00:00
3999238;585211;Fryöt·k;;;;;35343;DolnÌ Ves;693316;Dolnovesk·;Ë.p.;10;;;76316;519440.44;1159099.58;2013-12-05T00:00:00
3999246;585211;Fryöt·k;;;;;35343;DolnÌ Ves;693316;Dolnovesk·;Ë.p.;11;;;76316;519471.60;1159146.35;2013-12-05T00:00:00
3999262;585211;Fryöt·k;;;;;35343;DolnÌ Ves;693316;Dolnovesk·;Ë.p.;13;;;76316;519512.79;1159141.64;2013-12-05T00:00:00
3999271;585211;Fryöt·k;;;;;35343;DolnÌ Ves;693316;Dolnovesk·;Ë.p.;14;;;76316;519534.94;1159148.29;2013-12-05T00:00:00
3999289;585211;Fryöt·k;;;;;35343;DolnÌ Ves;693316;Dolnovesk·;Ë.p.;15;;;76316;519566.66;1159158.52;2019-09-12T00:00:00
3999297;585211;Fryöt·k;;;;;35343;DolnÌ Ves;693316;Dolnovesk·;Ë.p.;16;;;76316;519564.34;1159186.24;2013-12-05T00:00:00
3999301;585211;Fryöt·k;;;;;35343;DolnÌ Ves;693332;P¯ÌËn·;Ë.p.;17;;;76316;519578.04;1159238.32;2013-12-05T00:00:00
3999319;585211;Fryöt·k;;;;;35343;DolnÌ Ves;693332;P¯ÌËn·;Ë.p.;18;;;76316;519616.81;1159227.30;2013-12-05T00:00:00
3999343;585211;Fryöt·k;;;;;35343;DolnÌ Ves;693316;Dolnovesk·;Ë.p.;21;;;76316;519670.24;1159296.12;2024-06-05T00:00:00
3999351;585211;Fryöt·k;;;;;35343;DolnÌ Ves;639451;Vylanta;Ë.p.;22;;;76316;520505.33;1159708.24;2013-12-05T00:00:00
3999360;585211;Fryöt·k;;;;;35343;DolnÌ Ves;693316;Dolnovesk·;Ë.p.;23;;;76316;519717.21;1159327.12;2013-12-05T00:00:00
3999378;585211;Fryöt·k;;;;;35343;DolnÌ Ves;693316;Dolnovesk·;Ë.p.;24;;;76316;519692.74;1159336.98;2013-12-05T00:00:00
3999394;585211;Fryöt·k;;;;;35343;DolnÌ Ves;639486;P¯ehradnÌ;Ë.p.;26;;;76316;519594.16;1159386.95;2013-12-05T00:00:00
3999408;585211;Fryöt·k;;;;;35343;DolnÌ Ves;693316;Dolnovesk·;Ë.p.;27;;;76316;519643.19;1159376.31;2013-12-05T00:00:00
3999416;585211;Fryöt·k;;;;;35343;DolnÌ Ves;693316;Dolnovesk·;Ë.p.;28;;;76316;519675.60;1159397.77;2013-12-05T00:00:00
3999432;585211;Fryöt·k;;;;;35343;DolnÌ Ves;693316;Dolnovesk·;Ë.p.;30;;;76316;519742.52;1159406.98;2013-12-05T00:00:00
3999441;585211;Fryöt·k;;;;;35343;DolnÌ Ves;693316;Dolnovesk·;Ë.p.;31;;;76316;519770.32;1159431.85;2013-12-05T00:00:00
3999459;585211;Fryöt·k;;;;;35343;DolnÌ Ves;693316;Dolnovesk·;Ë.p.;32;;;76316;519804.30;1159515.31;2013-12-05T00:00:00
3999467;585211;Fryöt·k;;;;;35343;DolnÌ Ves;693316;Dolnovesk·;Ë.p.;33;;;76316;519812.60;1159522.75;2013-12-05T00:00:00
3999475;585211;Fryöt·k;;;;;35343;DolnÌ Ves;693316;Dolnovesk·;Ë.p.;34;;;76316;519725.37;1159360.20;2013-12-05T00:00:00
3999483;585211;Fryöt·k;;;;;35343;DolnÌ Ves;693316;Dolnovesk·;Ë.p.;35;;;76316;519784.82;1159468.62;2013-12-05T00:00:00
3999491;585211;Fryöt·k;;;;;35343;DolnÌ Ves;639486;P¯ehradnÌ;Ë.p.;36;;;76316;519917.69;1159870.48;2013-12-05T00:00:00
3999505;585211;Fryöt·k;;;;;35343;DolnÌ Ves;639486;P¯ehradnÌ;Ë.p.;37;;;76316;519961.43;1159892.28;2013-12-05T00:00:00
3999513;585211;Fryöt·k;;;;;35343;DolnÌ Ves;639486;P¯ehradnÌ;Ë.p.;38;;;76316;519677.17;1159521.79;2013-12-05T00:00:00
3999530;585211;Fryöt·k;;;;;35343;DolnÌ Ves;693341;Stola¯sk·;Ë.p.;40;;;76316;519367.69;1158820.84;2013-12-05T00:00:00
3999548;585211;Fryöt·k;;;;;35343;DolnÌ Ves;693316;Dolnovesk·;Ë.p.;41;;;76316;520052.35;1159729.90;2013-12-05T00:00:00
3999556;585211;Fryöt·k;;;;;35343;DolnÌ Ves;639451;Vylanta;Ë.p.;42;;;76316;520396.59;1159937.29;2013-12-05T00:00:00
3999564;585211;Fryöt·k;;;;;35343;DolnÌ Ves;639451;Vylanta;Ë.p.;43;;;76316;520712.84;1159873.06;2013-12-05T00:00:00
3999572;585211;Fryöt·k;;;;;35343;DolnÌ Ves;639451;Vylanta;Ë.p.;44;;;76316;520702.84;1159809.66;2013-12-05T00:00:00
3999581;585211;Fryöt·k;;;;;35343;DolnÌ Ves;639451;Vylanta;Ë.p.;45;;;76316;520675.31;1159748.45;2013-12-05T00:00:00
3999599;585211;Fryöt·k;;;;;35343;DolnÌ Ves;639451;Vylanta;Ë.p.;46;;;76316;520663.69;1159735.69;2013-12-05T00:00:00
3999602;585211;Fryöt·k;;;;;35343;DolnÌ Ves;639451;Vylanta;Ë.p.;47;;;76316;520641.52;1159749.11;2013-12-05T00:00:00
3999611;585211;Fryöt·k;;;;;35343;DolnÌ Ves;639451;Vylanta;Ë.p.;48;;;76316;520638.13;1159730.06;2013-12-05T00:00:00
3999629;585211;Fryöt·k;;;;;35343;DolnÌ Ves;639451;Vylanta;Ë.p.;49;;;76316;520561.94;1159736.12;2013-12-05T00:00:00
3999637;585211;Fryöt·k;;;;;35343;DolnÌ Ves;639451;Vylanta;Ë.p.;50;;;76316;520483.41;1159751.93;2013-12-05T00:00:00
3999645;585211;Fryöt·k;;;;;35343;DolnÌ Ves;639451;Vylanta;Ë.p.;51;;;76316;520413.67;1159805.01;2013-12-05T00:00:00
3999653;585211;Fryöt·k;;;;;35343;DolnÌ Ves;639451;Vylanta;Ë.p.;52;;;76316;520393.68;1159807.90;2013-12-05T00:00:00
3999661;585211;Fryöt·k;;;;;35343;DolnÌ Ves;639451;Vylanta;Ë.p.;53;;;76316;520386.96;1159851.91;2025-10-31T00:00:00
3999670;585211;Fryöt·k;;;;;35343;DolnÌ Ves;693316;Dolnovesk·;Ë.p.;54;;;76316;519826.31;1159529.37;2013-12-05T00:00:00
3999688;585211;Fryöt·k;;;;;35343;DolnÌ Ves;639451;Vylanta;Ë.p.;55;;;76316;520347.02;1159782.37;2013-12-05T00:00:00
3999696;585211;Fryöt·k;;;;;35343;DolnÌ Ves;639451;Vylanta;Ë.p.;56;;;76316;520383.68;1159776.38;2013-12-05T00:00:00
3999718;585211;Fryöt·k;;;;;35343;DolnÌ Ves;639451;Vylanta;Ë.p.;58;;;76316;520459.71;1159706.62;2013-12-05T00:00:00
3999726;585211;Fryöt·k;;;;;35343;DolnÌ Ves;693316;Dolnovesk·;Ë.p.;59;;;76316;520119.11;1159812.75;2013-12-05T00:00:00
3999734;585211;Fryöt·k;;;;;35343;DolnÌ Ves;693316;Dolnovesk·;Ë.p.;60;;;76316;520134.34;1159778.62;2013-12-05T00:00:00
3999742;585211;Fryöt·k;;;;;35343;DolnÌ Ves;639451;Vylanta;Ë.p.;61;;;76316;520364.57;1159658.35;2013-12-05T00:00:00
3999751;585211;Fryöt·k;;;;;35343;DolnÌ Ves;639451;Vylanta;Ë.p.;62;;;76316;520373.76;1159842.96;2013-12-05T00:00:00
3999769;585211;Fryöt·k;;;;;35343;DolnÌ Ves;693316;Dolnovesk·;Ë.p.;63;;;76316;520118.58;1159741.70;2013-12-05T00:00:00
3999777;585211;Fryöt·k;;;;;35343;DolnÌ Ves;693316;Dolnovesk·;Ë.p.;64;;;76316;520070.02;1159748.00;2013-12-05T00:00:00
3999785;585211;Fryöt·k;;;;;35343;DolnÌ Ves;639486;P¯ehradnÌ;Ë.p.;65;;;76316;519908.93;1159847.18;2013-12-05T00:00:00
3999793;585211;Fryöt·k;;;;;35343;DolnÌ Ves;693316;Dolnovesk·;Ë.p.;66;;;76316;520042.51;1159707.29;2013-12-05T00:00:00
3999807;585211;Fryöt·k;;;;;35343;DolnÌ Ves;693316;Dolnovesk·;Ë.p.;67;;;76316;519774.75;1159447.04;2013-12-05T00:00:00
3999815;585211;Fryöt·k;;;;;35343;DolnÌ Ves;693316;Dolnovesk·;Ë.p.;68;;;76316;520012.90;1159667.95;2013-12-05T00:00:00
3999866;585211;Fryöt·k;;;;;35343;DolnÌ Ves;693316;Dolnovesk·;Ë.p.;73;;;76316;519930.12;1159577.20;2013-12-05T00:00:00
3999874;585211;Fryöt·k;;;;;35343;DolnÌ Ves;693316;Dolnovesk·;Ë.p.;74;;;76316;519926.15;1159512.90;2013-12-05T00:00:00
3999882;585211;Fryöt·k;;;;;35343;DolnÌ Ves;693316;Dolnovesk·;Ë.p.;75;;;76316;519899.02;1159550.39;2013-12-05T00:00:00
3999904;585211;Fryöt·k;;;;;35343;DolnÌ Ves;693316;Dolnovesk·;Ë.p.;77;;;76316;519838.48;1159480.64;2013-12-05T00:00:00
3999912;585211;Fryöt·k;;;;;35343;DolnÌ Ves;693316;Dolnovesk·;Ë.p.;78;;;76316;519885.94;1159484.68;2013-12-05T00:00:00
3999921;585211;Fryöt·k;;;;;35343;DolnÌ Ves;693316;Dolnovesk·;Ë.p.;79;;;76316;519875.88;1159462.36;2013-12-05T00:00:00
3999939;585211;Fryöt·k;;;;;35343;DolnÌ Ves;693316;Dolnovesk·;Ë.p.;80;;;76316;519866.16;1159445.68;2013-12-05T00:00:00
3999947;585211;Fryöt·k;;;;;35343;DolnÌ Ves;693316;Dolnovesk·;Ë.p.;81;;;76316;519484.51;1159071.02;2013-12-05T00:00:00
3999955;585211;Fryöt·k;;;;;35343;DolnÌ Ves;693316;Dolnovesk·;Ë.p.;82;;;76316;519868.33;1159397.36;2013-12-05T00:00:00
3999963;585211;Fryöt·k;;;;;35343;DolnÌ Ves;639451;Vylanta;Ë.p.;83;;;76316;520391.42;1159657.54;2013-12-05T00:00:00
3999971;585211;Fryöt·k;;;;;35343;DolnÌ Ves;693316;Dolnovesk·;Ë.p.;84;;;76316;519834.23;1159369.82;2013-12-05T00:00:00
3999980;585211;Fryöt·k;;;;;35343;DolnÌ Ves;639451;Vylanta;Ë.p.;85;;;76316;520443.65;1159691.85;2013-12-05T00:00:00
3999998;585211;Fryöt·k;;;;;35343;DolnÌ Ves;693316;Dolnovesk·;Ë.p.;86;;;76316;519768.72;1159355.78;2013-12-05T00:00:00
4000005;585211;Fryöt·k;;;;;35343;DolnÌ Ves;693316;Dolnovesk·;Ë.p.;87;;;76316;519806.03;1159346.60;2013-12-05T00:00:00
4000013;585211;Fryöt·k;;;;;35343;DolnÌ Ves;639486;P¯ehradnÌ;Ë.p.;88;;;76316;519558.61;1159338.25;2013-12-05T00:00:00
4000021;585211;Fryöt·k;;;;;35343;DolnÌ Ves;693316;Dolnovesk·;Ë.p.;89;;;76316;519663.36;1159276.54;2013-12-05T00:00:00
4000030;585211;Fryöt·k;;;;;35343;DolnÌ Ves;693316;Dolnovesk·;Ë.p.;90;;;76316;519802.76;1159305.09;2013-12-05T00:00:00
4000048;585211;Fryöt·k;;;;;35343;DolnÌ Ves;693316;Dolnovesk·;Ë.p.;91;;;76316;519793.01;1159263.26;2013-12-05T00:00:00
4000056;585211;Fryöt·k;;;;;35343;DolnÌ Ves;693316;Dolnovesk·;Ë.p.;92;;;76316;519578.66;1159177.38;2013-12-05T00:00:00
4000064;585211;Fryöt·k;;;;;35343;DolnÌ Ves;693316;Dolnovesk·;Ë.p.;93;;;76316;519762.71;1159293.97;2013-12-05T00:00:00
4000072;585211;Fryöt·k;;;;;35343;DolnÌ Ves;693316;Dolnovesk·;Ë.p.;94;;;76316;519777.86;1159220.71;2013-12-05T00:00:00
4000081;585211;Fryöt·k;;;;;35343;DolnÌ Ves;693316;Dolnovesk·;Ë.p.;95;;;76316;519746.26;1159262.32;2013-12-05T00:00:00
4000099;585211;Fryöt·k;;;;;35343;DolnÌ Ves;693316;Dolnovesk·;Ë.p.;96;;;76316;519731.60;1159261.23;2013-12-05T00:00:00
4000102;585211;Fryöt·k;;;;;35343;DolnÌ Ves;693316;Dolnovesk·;Ë.p.;97;;;76316;519725.18;1159211.55;2013-12-05T00:00:00
4000129;585211;Fryöt·k;;;;;35343;DolnÌ Ves;693324;Strû;Ë.p.;99;;;76316;519731.70;1159174.88;2013-12-05T00:00:00
4000137;585211;Fryöt·k;;;;;35343;DolnÌ Ves;693316;Dolnovesk·;Ë.p.;100;;;76316;519690.34;1159211.13;2013-12-05T00:00:00
4000145;585211;Fryöt·k;;;;;35343;DolnÌ Ves;693316;Dolnovesk·;Ë.p.;101;;;76316;519668.82;1159202.25;2013-12-05T00:00:00
4000153;585211;Fryöt·k;;;;;35343;DolnÌ Ves;693316;Dolnovesk·;Ë.p.;102;;;76316;519662.01;1159195.49;2013-12-05T00:00:00
4000161;585211;Fryöt·k;;;;;35343;DolnÌ Ves;693324;Strû;Ë.p.;103;;;76316;519674.92;1159149.44;2013-12-05T00:00:00
4000188;585211;Fryöt·k;;;;;35343;DolnÌ Ves;693324;Strû;Ë.p.;105;;;76316;519601.78;1159149.75;2013-12-05T00:00:00
4000196;585211;Fryöt·k;;;;;35343;DolnÌ Ves;693316;Dolnovesk·;Ë.p.;106;;;76316;519441.51;1159035.88;2013-12-05T00:00:00
4000200;585211;Fryöt·k;;;;;35343;DolnÌ Ves;693324;Strû;Ë.p.;107;;;76316;519593.44;1159118.10;2013-12-05T00:00:00
4000218;585211;Fryöt·k;;;;;35343;DolnÌ Ves;693324;Strû;Ë.p.;108;;;76316;519582.24;1159111.91;2013-12-05T00:00:00
4000226;585211;Fryöt·k;;;;;35343;DolnÌ Ves;693316;Dolnovesk·;Ë.p.;109;;;76316;519572.17;1159093.25;2013-12-05T00:00:00
