Kףd ADM;Kףd obce;Nבzev obce;Kףd MOMC;Nבzev MOMC;Kףd obvodu Prahy;Nבzev obvodu Prahy;Kףd טבsti obce;Nבzev טבsti obce;Kףd ulice;Nבzev ulice;Typ SO;ָםslo domovnם;ָםslo orientaטnם;Znak טםsla orientaטnםho;PSָ;Souרadnice Y;Souרadnice X;Platם Od
14742462;546101;ָםmלר;;;;;105520;Novב Ves;;;ט.p.;5;;;37802;715399.44;1160480.75;2013-12-01T00:00:00
14742471;546101;ָםmלר;;;;;105520;Novב Ves;;;ט.p.;6;;;37802;715390.44;1160419.13;2013-12-01T00:00:00
14742489;546101;ָםmלר;;;;;105520;Novב Ves;;;ט.p.;7;;;37802;715377.31;1160390.50;2013-12-01T00:00:00
14742497;546101;ָםmלר;;;;;105520;Novב Ves;;;ט.p.;8;;;37802;715335.81;1160353.88;2013-12-01T00:00:00
14742501;546101;ָםmלר;;;;;105520;Novב Ves;;;ט.p.;9;;;37802;715312.06;1160338.75;2013-12-01T00:00:00
14742519;546101;ָםmלר;;;;;105520;Novב Ves;;;ט.p.;10;;;37802;715280.88;1160334.63;2013-12-01T00:00:00
14742527;546101;ָםmלר;;;;;105520;Novב Ves;;;ט.p.;11;;;37802;715257.13;1160331.75;2013-12-01T00:00:00
14742535;546101;ָםmלר;;;;;105520;Novב Ves;;;ט.p.;12;;;37802;715224.38;1160334.25;2013-12-01T00:00:00
14742543;546101;ָםmלר;;;;;105520;Novב Ves;;;ט.p.;13;;;37802;715198.94;1160343.88;2013-12-01T00:00:00
14742551;546101;ָםmלר;;;;;105520;Novב Ves;;;ט.p.;14;;;37802;715174.25;1160352.63;2013-12-01T00:00:00
14742560;546101;ָםmלר;;;;;105520;Novב Ves;;;ט.p.;15;;;37802;715152.69;1160377.38;2013-12-01T00:00:00
14742578;546101;ָםmלר;;;;;105520;Novב Ves;;;ט.p.;16;;;37802;715139.50;1160400.50;2013-12-01T00:00:00
14742586;546101;ָםmלר;;;;;105520;Novב Ves;;;ט.p.;17;;;37802;715124.44;1160421.00;2013-12-01T00:00:00
14742594;546101;ָםmלר;;;;;105520;Novב Ves;;;ט.p.;18;;;37802;715108.38;1160440.00;2013-12-01T00:00:00
14742608;546101;ָםmלר;;;;;105520;Novב Ves;;;ט.p.;19;;;37802;715089.38;1160463.13;2013-12-01T00:00:00
14742616;546101;ָםmלר;;;;;105520;Novב Ves;;;ט.p.;20;;;37802;715068.50;1160285.38;2013-12-01T00:00:00
14742624;546101;ָםmלר;;;;;105520;Novב Ves;;;ט.p.;21;;;37802;714968.52;1160749.67;2013-12-01T00:00:00
14742641;546101;ָםmלר;;;;;105520;Novב Ves;;;ט.p.;23;;;37802;715136.31;1160473.38;2013-12-01T00:00:00
14742659;546101;ָםmלר;;;;;105520;Novב Ves;;;ט.p.;24;;;37802;715155.25;1160490.75;2013-12-01T00:00:00
14742667;546101;ָםmלר;;;;;105520;Novב Ves;;;ט.p.;25;;;37802;715182.56;1160519.38;2013-12-01T00:00:00
14742675;546101;ָםmלר;;;;;105520;Novב Ves;;;ט.p.;26;;;37802;715215.69;1160528.63;2013-12-01T00:00:00
14742683;546101;ָםmלר;;;;;105520;Novב Ves;;;ט.p.;27;;;37802;715251.00;1160549.50;2013-12-01T00:00:00
14742691;546101;ָםmלר;;;;;105520;Novב Ves;;;ט.p.;28;;;37802;715305.31;1160584.25;2013-12-01T00:00:00
14742705;546101;ָםmלר;;;;;105520;Novב Ves;;;ט.p.;29;;;37802;715336.19;1160594.25;2013-12-01T00:00:00
14742713;546101;ָםmלר;;;;;105520;Novב Ves;;;ט.p.;30;;;37802;715370.88;1160608.00;2013-12-01T00:00:00
14742721;546101;ָםmלר;;;;;105520;Novב Ves;;;ט.p.;31;;;37802;715344.92;1160650.32;2013-12-01T00:00:00
14742730;546101;ָםmלר;;;;;105520;Novב Ves;;;ט.p.;32;;;37802;715277.00;1160627.88;2013-12-01T00:00:00
14742748;546101;ָםmלר;;;;;105520;Novב Ves;;;ט.p.;33;;;37802;715252.00;1160610.88;2013-12-01T00:00:00
14742756;546101;ָםmלר;;;;;105520;Novב Ves;;;ט.p.;34;;;37802;715223.31;1160582.50;2013-12-01T00:00:00
14742764;546101;ָםmלר;;;;;105520;Novב Ves;;;ט.p.;35;;;37802;715161.38;1160547.25;2013-12-01T00:00:00
14742772;546101;ָםmלר;;;;;105520;Novב Ves;;;ט.p.;36;;;37802;715137.63;1160531.88;2013-12-01T00:00:00
14742781;546101;ָםmלר;;;;;105520;Novב Ves;;;ט.p.;37;;;37802;715391.55;1160935.63;2013-12-01T00:00:00
14742802;546101;ָםmלר;;;;;105520;Novב Ves;;;ט.p.;39;;;37802;715802.49;1161438.69;2013-12-01T00:00:00
14742811;546101;ָםmלר;;;;;105520;Novב Ves;;;ט.p.;40;;;37802;716399.97;1160770.02;2013-12-01T00:00:00
14742829;546101;ָםmלר;;;;;105520;Novב Ves;;;ט.p.;41;;;37802;715274.50;1160537.38;2013-12-01T00:00:00
14742837;546101;ָםmלר;;;;;105520;Novב Ves;;;ט.p.;42;;;37802;714966.41;1160732.07;2013-12-01T00:00:00
14742845;546101;ָםmלר;;;;;105520;Novב Ves;;;ט.p.;43;;;37802;715403.63;1160450.63;2013-12-01T00:00:00
14763893;546101;ָםmלר;;;;;147010;Bםlב;;;ט.p.;1;;;37833;712855.88;1161232.38;2013-12-01T00:00:00
14763907;546101;ָםmלר;;;;;147010;Bםlב;;;ט.p.;2;;;37833;712930.94;1161195.50;2013-12-01T00:00:00
14763915;546101;ָםmלר;;;;;147010;Bםlב;;;ט.p.;3;;;37833;712953.38;1161182.75;2013-12-01T00:00:00
14763923;546101;ָםmלר;;;;;147010;Bםlב;;;ט.p.;4;;;37833;712971.63;1161170.88;2013-12-01T00:00:00
14763931;546101;ָםmלר;;;;;147010;Bםlב;;;ט.p.;5;;;37833;712993.69;1161154.88;2013-12-01T00:00:00
14763940;546101;ָםmלר;;;;;147010;Bםlב;;;ט.p.;6;;;37833;712915.44;1161232.38;2013-12-01T00:00:00
14763958;546101;ָםmלר;;;;;147010;Bםlב;;;ט.p.;7;;;37833;712860.50;1161160.38;2013-12-01T00:00:00
14763966;546101;ָםmלר;;;;;147010;Bםlב;;;ט.p.;8;;;37833;712848.06;1161138.00;2013-12-01T00:00:00
14763974;546101;ָםmלר;;;;;147010;Bםlב;;;ט.p.;9;;;37833;712837.25;1161132.13;2013-12-01T00:00:00
14763982;546101;ָםmלר;;;;;147010;Bםlב;;;ט.p.;10;;;37833;712812.13;1161088.63;2013-12-01T00:00:00
14763991;546101;ָםmלר;;;;;147010;Bםlב;;;ט.p.;11;;;37833;712890.75;1161367.00;2013-12-01T00:00:00
14764008;546101;ָםmלר;;;;;147010;Bםlב;;;ט.p.;12;;;37833;712797.81;1161244.75;2013-12-01T00:00:00
14764016;546101;ָםmלר;;;;;147010;Bםlב;;;ט.p.;13;;;37833;712780.31;1161223.13;2013-12-01T00:00:00
14764024;546101;ָםmלר;;;;;147010;Bםlב;;;ט.p.;14;;;37833;712764.56;1161197.00;2013-12-01T00:00:00
14764032;546101;ָםmלר;;;;;147010;Bםlב;;;ט.p.;15;;;37833;712749.63;1161165.38;2013-12-01T00:00:00
14764041;546101;ָםmלר;;;;;147010;Bםlב;;;ט.p.;16;;;37833;712720.20;1161103.35;2022-10-22T00:00:00
14764059;546101;ָםmלר;;;;;147010;Bםlב;;;ט.p.;17;;;37833;712727.49;1161124.14;2022-10-22T00:00:00
14764067;546101;ָםmלר;;;;;147010;Bםlב;;;ט.p.;18;;;37833;712699.00;1161098.63;2013-12-01T00:00:00
14764075;546101;ָםmלר;;;;;147010;Bםlב;;;ט.p.;19;;;37833;712477.19;1160873.63;2013-12-01T00:00:00
14764083;546101;ָםmלר;;;;;147010;Bםlב;;;ט.ev.;1;;;37833;712781.06;1161074.50;2013-12-01T00:00:00
14764091;546101;ָםmלר;;;;;147010;Bםlב;;;ט.p.;26;;;37833;712766.00;1161086.88;2025-06-06T00:00:00
14764105;546101;ָםmלר;;;;;147010;Bםlב;;;ט.ev.;3;;;37833;712638.18;1160962.26;2022-10-22T00:00:00
14764113;546101;ָםmלר;;;;;147010;Bםlב;;;ט.ev.;4;;;37833;712628.03;1160955.88;2022-10-22T00:00:00
14764121;546101;ָםmלר;;;;;147010;Bםlב;;;ט.ev.;5;;;37833;712617.78;1160949.23;2022-10-22T00:00:00
14764130;546101;ָםmלר;;;;;147010;Bםlב;;;ט.ev.;6;;;37833;712609.44;1160945.00;2013-12-01T00:00:00
14764148;546101;ָםmלר;;;;;147010;Bםlב;;;ט.ev.;7;;;37833;712599.38;1160937.75;2013-12-01T00:00:00
14764164;546101;ָםmלר;;;;;147010;Bםlב;;;ט.ev.;10;;;37833;712752.69;1161058.75;2013-12-01T00:00:00
14764172;546101;ָםmלר;;;;;147028;Lhota;;;ט.p.;1;;;37833;712060.13;1164594.13;2013-12-01T00:00:00
14764181;546101;ָםmלר;;;;;147028;Lhota;;;ט.p.;2;;;37833;712180.00;1164521.13;2013-12-01T00:00:00
14764199;546101;ָםmלר;;;;;147028;Lhota;;;ט.p.;3;;;37833;712208.44;1164514.88;2013-12-01T00:00:00
14764202;546101;ָםmלר;;;;;147028;Lhota;;;ט.p.;4;;;37833;712224.75;1164477.50;2013-12-01T00:00:00
14764211;546101;ָםmלר;;;;;147028;Lhota;;;ט.p.;5;;;37833;712251.81;1164470.88;2013-12-01T00:00:00
14764229;546101;ָםmלר;;;;;147028;Lhota;;;ט.p.;6;;;37833;712280.19;1164434.88;2013-12-01T00:00:00
14764237;546101;ָםmלר;;;;;147028;Lhota;;;ט.p.;7;;;37833;712299.31;1164424.13;2013-12-01T00:00:00
14764245;546101;ָםmלר;;;;;147028;Lhota;;;ט.p.;8;;;37833;712310.38;1164409.50;2013-12-01T00:00:00
14764253;546101;ָםmלר;;;;;147028;Lhota;;;ט.p.;9;;;37833;712325.31;1164371.75;2013-12-01T00:00:00
14764261;546101;ָםmלר;;;;;147028;Lhota;;;ט.p.;10;;;37833;712474.06;1164275.63;2013-12-01T00:00:00
14764270;546101;ָםmלר;;;;;147028;Lhota;;;ט.p.;11;;;37833;712539.94;1164252.50;2013-12-01T00:00:00
14764288;546101;ָםmלר;;;;;147028;Lhota;;;ט.p.;12;;;37833;712560.38;1164249.00;2013-12-01T00:00:00
14764296;546101;ָםmלר;;;;;147028;Lhota;;;ט.p.;13;;;37833;712581.50;1164255.88;2013-12-01T00:00:00
14764300;546101;ָםmלר;;;;;147028;Lhota;;;ט.p.;14;;;37833;712624.88;1164326.00;2013-12-01T00:00:00
14764318;546101;ָםmלר;;;;;147028;Lhota;;;ט.p.;15;;;37833;712574.56;1164333.63;2013-12-01T00:00:00
14764326;546101;ָםmלר;;;;;147028;Lhota;;;ט.p.;16;;;37833;712604.75;1164365.13;2013-12-01T00:00:00
14764334;546101;ָםmלר;;;;;147028;Lhota;;;ט.p.;17;;;37833;712521.56;1164398.75;2013-12-01T00:00:00
14764342;546101;ָםmלר;;;;;147028;Lhota;;;ט.p.;18;;;37833;712583.00;1164373.92;2013-12-01T00:00:00
14764351;546101;ָםmלר;;;;;147028;Lhota;;;ט.p.;19;;;37833;712441.44;1164373.13;2013-12-01T00:00:00
14764369;546101;ָםmלר;;;;;147028;Lhota;;;ט.p.;20;;;37833;711553.39;1164493.62;2022-10-22T00:00:00
14764377;546101;ָםmלר;;;;;147028;Lhota;;;ט.p.;21;;;37833;711997.46;1164832.91;2022-10-22T00:00:00
14764385;546101;ָםmלר;;;;;147028;Lhota;;;ט.p.;22;;;37833;712203.56;1164565.25;2013-12-01T00:00:00
14764393;546101;ָםmלר;;;;;147028;Lhota;;;ט.p.;23;;;37833;712483.38;1164298.88;2013-12-01T00:00:00
14764407;546101;ָםmלר;;;;;147028;Lhota;;;ט.p.;24;;;37833;712517.06;1164371.00;2013-12-01T00:00:00
14764415;546101;ָםmלר;;;;;147028;Lhota;;;ט.p.;25;;;37833;712723.44;1164301.33;2022-10-22T00:00:00
14764423;546101;ָםmלר;;;;;147028;Lhota;;;ט.p.;34;;;37833;712245.94;1164476.38;2013-12-01T00:00:00
14764431;546101;ָםmלר;;;;;147028;Lhota;;;ט.p.;42;;;37833;712496.25;1164345.25;2013-12-01T00:00:00
14764440;546101;ָםmלר;;;;;147036;Sedlo;;;ט.p.;1;;;37833;713750.63;1163297.38;2013-12-01T00:00:00
14764458;546101;ָםmלר;;;;;147036;Sedlo;;;ט.p.;2;;;37833;713718.88;1163337.25;2013-12-01T00:00:00
14764466;546101;ָםmלר;;;;;147036;Sedlo;;;ט.p.;3;;;37833;713732.19;1163328.38;2013-12-01T00:00:00
14764474;546101;ָםmלר;;;;;147036;Sedlo;;;ט.p.;4;;;37833;713773.44;1163380.00;2013-12-01T00:00:00
14764482;546101;ָםmלר;;;;;147036;Sedlo;;;ט.p.;5;;;37833;713830.19;1163430.00;2013-12-01T00:00:00
14764491;546101;ָםmלר;;;;;147036;Sedlo;;;ט.p.;6;;;37833;713843.56;1163461.38;2013-12-01T00:00:00
14764504;546101;ָםmלר;;;;;147036;Sedlo;;;ט.p.;7;;;37833;713864.06;1163472.50;2013-12-01T00:00:00
14764512;546101;ָםmלר;;;;;147036;Sedlo;;;ט.p.;8;;;37833;713859.56;1163491.75;2013-12-01T00:00:00
14764521;546101;ָםmלר;;;;;147036;Sedlo;;;ט.p.;9;;;37833;714020.13;1163789.25;2013-12-01T00:00:00
14764539;546101;ָםmלר;;;;;147036;Sedlo;;;ט.p.;10;;;37833;713930.69;1163612.63;2013-12-01T00:00:00
14764547;546101;ָםmלר;;;;;147036;Sedlo;;;ט.p.;11;;;37833;713916.00;1163544.50;2013-12-01T00:00:00
14764555;546101;ָםmלר;;;;;147036;Sedlo;;;ט.p.;12;;;37833;713930.00;1163420.00;2013-12-01T00:00:00
14764563;546101;ָםmלר;;;;;147036;Sedlo;;;ט.p.;13;;;37833;713890.00;1163270.00;2013-12-01T00:00:00
14764571;546101;ָםmלר;;;;;147036;Sedlo;;;ט.p.;14;;;37833;713875.94;1163228.50;2013-12-01T00:00:00
14764580;546101;ָםmלר;;;;;147036;Sedlo;;;ט.p.;15;;;37833;713863.88;1163165.00;2013-12-01T00:00:00
14764598;546101;ָםmלר;;;;;147036;Sedlo;;;ט.p.;16;;;37833;713893.00;1163057.00;2013-12-01T00:00:00
14764601;546101;ָםmלר;;;;;147036;Sedlo;;;ט.p.;17;;;37833;713889.63;1163107.00;2013-12-01T00:00:00
14764610;546101;ָםmלר;;;;;147036;Sedlo;;;ט.p.;18;;;37833;713891.13;1163148.13;2013-12-01T00:00:00
14764628;546101;ָםmלר;;;;;147036;Sedlo;;;ט.p.;19;;;37833;713901.63;1163185.38;2013-12-01T00:00:00
14764636;546101;ָםmלר;;;;;147036;Sedlo;;;ט.p.;20;;;37833;713909.94;1163211.75;2013-12-01T00:00:00
14764644;546101;ָםmלר;;;;;147036;Sedlo;;;ט.p.;21;;;37833;713928.00;1163238.75;2013-12-01T00:00:00
14764652;546101;ָםmלר;;;;;147036;Sedlo;;;ט.p.;22;;;37833;713924.00;1163252.88;2013-12-01T00:00:00
14764661;546101;ָםmלר;;;;;147036;Sedlo;;;ט.p.;23;;;37833;713944.00;1163269.13;2013-12-01T00:00:00
14764679;546101;ָםmלר;;;;;147036;Sedlo;;;ט.p.;24;;;37833;713932.75;1163286.25;2013-12-01T00:00:00
14764687;546101;ָםmלר;;;;;147036;Sedlo;;;ט.p.;25;;;37833;713959.69;1163304.88;2013-12-01T00:00:00
14764695;546101;ָםmלר;;;;;147036;Sedlo;;;ט.p.;26;;;37833;713973.55;1163332.93;2013-12-01T00:00:00
14764709;546101;ָםmלר;;;;;147036;Sedlo;;;ט.p.;27;;;37833;713963.38;1163370.63;2013-12-01T00:00:00
14764717;546101;ָםmלר;;;;;147036;Sedlo;;;ט.p.;28;;;37833;713985.06;1163392.63;2013-12-01T00:00:00
14764725;546101;ָםmלר;;;;;147036;Sedlo;;;ט.p.;29;;;37833;713966.69;1163421.38;2013-12-01T00:00:00
14764733;546101;ָםmלר;;;;;147036;Sedlo;;;ט.p.;30;;;37833;713974.00;1163436.00;2013-12-01T00:00:00
14764741;546101;ָםmלר;;;;;147036;Sedlo;;;ט.p.;31;;;37833;713975.69;1163474.13;2013-12-01T00:00:00
14764750;546101;ָםmלר;;;;;147036;Sedlo;;;ט.p.;32;;;37833;713990.38;1163532.25;2013-12-01T00:00:00
14764768;546101;ָםmלר;;;;;147036;Sedlo;;;ט.p.;33;;;37833;714024.81;1163552.88;2013-12-01T00:00:00
14764776;546101;ָםmלר;;;;;147036;Sedlo;;;ט.p.;34;;;37833;714031.81;1163570.63;2013-12-01T00:00:00
14764784;546101;ָםmלר;;;;;147036;Sedlo;;;ט.p.;35;;;37833;714054.13;1163547.25;2013-12-01T00:00:00
14764792;546101;ָםmלר;;;;;147036;Sedlo;;;ט.p.;36;;;37833;714105.56;1163578.63;2013-12-01T00:00:00
14764806;546101;ָםmלר;;;;;147036;Sedlo;;;ט.p.;37;;;37833;714252.06;1163587.25;2013-12-01T00:00:00
14764814;546101;ָםmלר;;;;;147036;Sedlo;;;ט.p.;38;;;37833;715595.06;1163876.50;2013-12-01T00:00:00
14764822;546101;ָםmלר;;;;;147036;Sedlo;;;ט.p.;39;;;37833;715130.31;1163528.88;2013-12-01T00:00:00
14764831;546101;ָםmלר;;;;;147036;Sedlo;;;ט.p.;40;;;37833;714312.50;1163597.63;2013-12-01T00:00:00
14764849;546101;ָםmלר;;;;;147036;Sedlo;;;ט.p.;41;;;37833;714303.50;1163649.63;2013-12-01T00:00:00
14764857;546101;ָםmלר;;;;;147036;Sedlo;;;ט.p.;42;;;37833;714333.50;1163669.38;2013-12-01T00:00:00
14764865;546101;ָםmלר;;;;;147036;Sedlo;;;ט.p.;43;;;37833;714512.63;1164015.50;2013-12-01T00:00:00
14764873;546101;ָםmלר;;;;;147036;Sedlo;;;ט.p.;44;;;37833;714330.94;1163814.75;2013-12-01T00:00:00
14764881;546101;ָםmלר;;;;;147036;Sedlo;;;ט.p.;45;;;37833;714322.31;1163794.75;2013-12-01T00:00:00
14764890;546101;ָםmלר;;;;;147036;Sedlo;;;ט.p.;46;;;37833;714098.94;1163615.00;2013-12-01T00:00:00
14764903;546101;ָםmלר;;;;;147036;Sedlo;;;ט.p.;47;;;37833;714005.44;1163678.38;2013-12-01T00:00:00
14764911;546101;ָםmלר;;;;;147036;Sedlo;;;ט.p.;48;;;37833;714006.06;1163645.38;2013-12-01T00:00:00
14764920;546101;ָםmלר;;;;;147036;Sedlo;;;ט.p.;49;;;37833;714282.44;1163562.25;2013-12-01T00:00:00
14764938;546101;ָםmלר;;;;;147036;Sedlo;;;ט.p.;50;;;37833;714302.81;1163555.25;2013-12-01T00:00:00
14764946;546101;ָםmלר;;;;;147036;Sedlo;;;ט.p.;51;;;37833;714326.19;1163547.00;2013-12-01T00:00:00
14764954;546101;ָםmלר;;;;;147036;Sedlo;;;ט.p.;52;;;37833;714395.94;1163577.25;2013-12-01T00:00:00
14764962;546101;ָםmלר;;;;;147036;Sedlo;;;ט.p.;53;;;37833;714367.50;1163559.38;2013-12-01T00:00:00
14764971;546101;ָםmלר;;;;;147036;Sedlo;;;ט.p.;54;;;37833;714362.63;1163547.38;2013-12-01T00:00:00
14764989;546101;ָםmלר;;;;;147036;Sedlo;;;ט.p.;70;;;37833;713954.69;1163512.50;2013-12-01T00:00:00
25128469;546101;ָםmלר;;;;;23868;ָםmלר;;;ט.p.;116;;;37832;710803.80;1162530.66;2013-12-01T00:00:00
25412311;546101;ָםmלר;;;;;23868;ָםmלר;;;ט.p.;102;;;37832;709367.81;1160053.58;2013-12-01T00:00:00
25412329;546101;ָםmלר;;;;;147028;Lhota;;;ט.p.;26;;;37833;712223.88;1164558.63;2013-12-01T00:00:00
25857631;546101;ָםmלר;;;;;23868;ָםmלר;;;ט.p.;133;;;37832;709105.20;1160299.62;2013-12-01T00:00:00
25884999;546101;ָםmלר;;;;;23884;Potoטnב;;;ט.p.;4;;;37833;710137.71;1164586.92;2013-12-01T00:00:00
25996444;546101;ָםmלר;;;;;23884;Potoטnב;;;ט.p.;9;;;37833;709940.47;1164496.21;2013-12-01T00:00:00
25996452;546101;ָםmלר;;;;;147010;Bםlב;;;ט.p.;21;;;37833;712746.41;1161021.54;2022-10-22T00:00:00
26069776;546101;ָםmלר;;;;;23868;ָםmלר;;;ט.p.;137;;;37832;710715.25;1162206.44;2013-12-01T00:00:00
26184150;546101;ָםmלר;;;;;147010;Bםlב;;;ט.p.;22;;;37833;712873.00;1161173.00;2013-12-01T00:00:00
26186861;546101;ָםmלר;;;;;147010;Bםlב;;;ט.p.;20;;;37833;712742.63;1161065.38;2013-12-01T00:00:00
26186870;546101;ָםmלר;;;;;23868;ָםmלר;;;ט.p.;131;;;37832;709372.03;1159466.69;2013-12-01T00:00:00
26186888;546101;ָםmלר;;;;;23868;ָםmלר;;;ט.p.;132;;;37832;710705.27;1162137.45;2013-12-01T00:00:00
26220032;546101;ָםmלר;;;;;23868;ָםmלר;;;ט.p.;134;;;37832;709333.30;1160309.66;2013-12-01T00:00:00
26220041;546101;ָםmלר;;;;;23868;ָםmלר;;;ט.p.;135;;;37832;709343.01;1160249.05;2013-12-01T00:00:00
26363283;546101;ָםmלר;;;;;23876;Dobrב Voda;;;ט.p.;4;;;37833;708909.11;1162677.45;2013-12-01T00:00:00
26681421;546101;ָםmלר;;;;;23868;ָםmלר;;;ט.p.;111;;;37832;711230.46;1162371.03;2016-09-07T00:00:00
26681439;546101;ָםmלר;;;;;147036;Sedlo;;;ט.p.;57;;;37833;713937.00;1163437.00;2013-12-01T00:00:00
26693666;546101;ָםmלר;;;;;147028;Lhota;;;ט.p.;27;;;37833;712490.09;1164460.35;2013-12-01T00:00:00
27286819;546101;ָםmלר;;;;;23868;ָםmלר;;;ט.p.;140;;;37832;711072.90;1162673.98;2013-12-01T00:00:00
27286827;546101;ָםmלר;;;;;23868;ָםmלר;;;ט.p.;139;;;37832;710741.98;1162213.89;2016-06-15T00:00:00
27286835;546101;ָםmלר;;;;;23868;ָםmלר;;;ט.p.;138;;;37832;711105.01;1162488.80;2013-12-01T00:00:00
27351661;546101;ָםmלר;;;;;147036;Sedlo;;;ט.p.;58;;;37833;714295.09;1163522.98;2016-06-15T00:00:00
27351670;546101;ָםmלר;;;;;147036;Sedlo;;;ט.p.;59;;;37833;714240.23;1163527.76;2015-10-14T00:00:00
27351688;546101;ָםmלר;;;;;147036;Sedlo;;;ט.p.;60;;;37833;714222.28;1163535.10;2013-12-01T00:00:00
28033035;546101;ָםmלר;;;;;147036;Sedlo;;;ט.p.;56;;;37833;713894.00;1163285.00;2013-12-01T00:00:00
28040503;546101;ָםmלר;;;;;23868;ָםmלר;;;ט.p.;141;;;37832;710797.90;1162191.54;2017-05-12T00:00:00
28040511;546101;ָםmלר;;;;;23868;ָםmלר;;;ט.p.;142;;;37832;710731.00;1162149.00;2013-12-01T00:00:00
28066545;546101;ָםmלר;;;;;147028;Lhota;;;ט.p.;28;;;37833;712169.16;1164536.59;2014-08-27T00:00:00
28086848;546101;ָםmלר;;;;;105520;Novב Ves;;;ט.p.;44;;;37802;715269.00;1160565.00;2013-12-01T00:00:00
28117786;546101;ָםmלר;;;;;147036;Sedlo;;;ט.p.;63;;;37833;713953.00;1163322.00;2013-12-01T00:00:00
28254244;546101;ָםmלר;;;;;23868;ָםmלר;;;ט.p.;143;;;37832;710691.87;1162194.23;2016-06-15T00:00:00
28394887;546101;ָםmלר;;;;;23884;Potoטnב;;;ט.p.;44;;;37833;709550.38;1164510.99;2014-08-27T00:00:00
28394895;546101;ָםmלר;;;;;147036;Sedlo;;;ט.p.;65;;;37833;714258.09;1163468.45;2014-08-27T00:00:00
28474309;546101;ָםmלר;;;;;23868;ָםmלר;;;ט.p.;144;;;37832;710956.11;1162217.77;2016-06-15T00:00:00
30705410;546101;ָםmלר;;;;;23868;ָםmלר;;;ט.ev.;16;;;37832;710829.67;1162492.43;2013-12-01T00:00:00
30705428;546101;ָםmלר;;;;;23868;ָםmלר;;;ט.ev.;18;;;37832;710794.02;1162472.27;2013-12-01T00:00:00
30705436;546101;ָםmלר;;;;;23868;ָםmלר;;;ט.ev.;19;;;37832;710783.74;1162462.23;2013-12-01T00:00:00
30705444;546101;ָםmלר;;;;;23868;ָםmלר;;;ט.ev.;21;;;37832;710748.98;1162451.55;2013-12-01T00:00:00
30705452;546101;ָםmלר;;;;;23884;Potoטnב;;;ט.p.;18;;;37833;709734.47;1164379.85;2013-12-01T00:00:00
30888239;546101;ָםmלר;;;;;147010;Bםlב;;;ט.p.;23;;;37833;712581.26;1161018.23;2013-12-01T00:00:00
30888247;546101;ָםmלר;;;;;147010;Bםlב;;;ט.ev.;9;;;37833;712658.93;1160995.16;2022-10-22T00:00:00
30888255;546101;ָםmלר;;;;;147036;Sedlo;;;ט.p.;55;;;37833;714282.00;1163760.00;2013-12-01T00:00:00
30888263;546101;ָםmלר;;;;;147036;Sedlo;;;ט.p.;64;;;37833;713834.00;1163535.00;2013-12-01T00:00:00
31200664;546101;ָםmלר;;;;;23868;ָםmלר;;;ט.p.;136;;;37832;709328.92;1159499.87;2013-12-01T00:00:00
31200672;546101;ָםmלר;;;;;23868;ָםmלר;;;ט.ev.;36;;;37832;711011.00;1162259.00;2013-12-01T00:00:00
31200681;546101;ָםmלר;;;;;23868;ָםmלר;;;ט.ev.;37;;;37832;711013.00;1162257.00;2013-12-01T00:00:00
31200699;546101;ָםmלר;;;;;23868;ָםmלר;;;ט.ev.;38;;;37832;711014.00;1162253.00;2013-12-01T00:00:00
31200702;546101;ָםmלר;;;;;23868;ָםmלר;;;ט.ev.;39;;;37832;711016.00;1162250.00;2013-12-01T00:00:00
31200711;546101;ָםmלר;;;;;23868;ָםmלר;;;ט.ev.;40;;;37832;711018.48;1162244.39;2013-12-01T00:00:00
31200729;546101;ָםmלר;;;;;23868;ָםmלר;;;ט.ev.;43;;;37832;711021.00;1162238.00;2013-12-01T00:00:00
31200737;546101;ָםmלר;;;;;23868;ָםmלר;;;ט.ev.;48;;;37832;711036.00;1162237.00;2013-12-01T00:00:00
31200745;546101;ָםmלר;;;;;23868;ָםmלר;;;ט.ev.;50;;;37832;711042.00;1162240.00;2013-12-01T00:00:00
40604900;546101;ָםmלר;;;;;23868;ָםmלר;;;ט.ev.;14;;;37832;710857.14;1162507.30;2013-12-01T00:00:00
40605868;546101;ָםmלר;;;;;147036;Sedlo;;;ט.p.;66;;;37833;713935.52;1163064.18;2013-12-01T00:00:00
40677796;546101;ָםmלר;;;;;23868;ָםmלר;;;ט.p.;145;;;37832;711001.81;1162229.72;2014-08-27T00:00:00
41674421;546101;ָםmלר;;;;;23868;ָםmלר;;;ט.p.;146;;;37832;710905.30;1162157.88;2014-08-27T00:00:00
42073111;546101;ָםmלר;;;;;147036;Sedlo;;;ט.p.;67;;;37833;713891.80;1162991.86;2014-08-27T00:00:00
42397430;546101;ָםmלר;;;;;23868;ָםmלר;;;ט.p.;147;;;37832;710685.79;1162335.25;2013-12-01T00:00:00
42579465;546101;ָםmלר;;;;;147036;Sedlo;;;ט.p.;68;;;37833;713951.49;1163685.39;2013-12-01T00:00:00
73105643;546101;ָםmלר;;;;;23876;Dobrב Voda;;;ט.p.;29;;;37833;708908.94;1162669.95;2014-10-06T00:00:00
73252026;546101;ָםmלר;;;;;23884;Potoטnב;;;ט.p.;47;;;37833;709489.56;1164494.84;2014-12-05T00:00:00
73906450;546101;ָםmלר;;;;;147036;Sedlo;;;ט.p.;61;;;37833;714196.64;1163543.01;2015-07-27T00:00:00
