KÛd ADM;KÛd obce;N·zev obce;KÛd MOMC;N·zev MOMC;KÛd obvodu Prahy;N·zev obvodu Prahy;KÛd Ë·sti obce;N·zev Ë·sti obce;KÛd ulice;N·zev ulice;Typ SO;»Ìslo domovnÌ;»Ìslo orientaËnÌ;Znak ËÌsla orientaËnÌho;PS»;Sou¯adnice Y;Sou¯adnice X;PlatÌ Od
9892770;579556;Mostek;;;;;99759;DebrnÈ;;;Ë.p.;2;;;54371;644637.88;1009988.56;2026-02-11T00:00:00
9892788;579556;Mostek;;;;;99759;DebrnÈ;;;Ë.p.;4;;;54371;644704.00;1009913.69;2026-02-11T00:00:00
9892796;579556;Mostek;;;;;99759;DebrnÈ;;;Ë.p.;6;;;54371;644742.81;1009903.25;2026-02-11T00:00:00
9892800;579556;Mostek;;;;;99759;DebrnÈ;;;Ë.p.;7;;;54371;644807.69;1009862.00;2026-02-11T00:00:00
9892818;579556;Mostek;;;;;99759;DebrnÈ;;;Ë.p.;8;;;54371;644791.06;1009844.89;2026-02-11T00:00:00
9892826;579556;Mostek;;;;;99759;DebrnÈ;;;Ë.p.;9;;;54371;644796.88;1009749.13;2026-02-11T00:00:00
9892834;579556;Mostek;;;;;99759;DebrnÈ;;;Ë.p.;11;;;54371;644877.50;1009643.94;2026-02-11T00:00:00
9892842;579556;Mostek;;;;;99759;DebrnÈ;;;Ë.p.;12;;;54371;644964.00;1009537.81;2026-02-11T00:00:00
9892851;579556;Mostek;;;;;99759;DebrnÈ;;;Ë.p.;13;;;54371;644934.75;1009486.56;2026-02-11T00:00:00
9892869;579556;Mostek;;;;;99759;DebrnÈ;;;Ë.p.;14;;;54371;645045.51;1009479.50;2026-02-11T00:00:00
9892877;579556;Mostek;;;;;99759;DebrnÈ;;;Ë.p.;15;;;54371;645083.94;1009068.94;2026-02-11T00:00:00
9892885;579556;Mostek;;;;;99759;DebrnÈ;;;Ë.p.;16;;;54371;645119.94;1008936.44;2026-02-11T00:00:00
9892907;579556;Mostek;;;;;99759;DebrnÈ;;;Ë.p.;20;;;54371;644757.80;1008872.07;2026-02-11T00:00:00
9892915;579556;Mostek;;;;;99759;DebrnÈ;;;Ë.p.;23;;;54371;644820.26;1009621.37;2026-02-11T00:00:00
9892923;579556;Mostek;;;;;99759;DebrnÈ;;;Ë.p.;25;;;54371;644772.06;1009804.38;2026-02-11T00:00:00
