Kуd ADM;Kуd obce;Nбzev obce;Kуd MOMC;Nбzev MOMC;Kуd obvodu Prahy;Nбzev obvodu Prahy;Kуd ибsti obce;Nбzev ибsti obce;Kуd ulice;Nбzev ulice;Typ SO;»нslo domovnн;»нslo orientaиnн;Znak инsla orientaиnнho;PS»;Souшadnice Y;Souшadnice X;Platн Od
7538138;575089;Chvojenec;;;;;55387;Chvojenec;;;и.p.;1;;;53401;633631.13;1054433.79;2013-12-03T00:00:00
7538146;575089;Chvojenec;;;;;55387;Chvojenec;;;и.p.;2;;;53401;633681.69;1054422.42;2013-12-03T00:00:00
7538154;575089;Chvojenec;;;;;55387;Chvojenec;;;и.p.;3;;;53401;636354.43;1053878.34;2022-10-31T00:00:00
7538162;575089;Chvojenec;;;;;55387;Chvojenec;;;и.p.;4;;;53401;633774.29;1054275.41;2013-12-03T00:00:00
7538171;575089;Chvojenec;;;;;55387;Chvojenec;;;и.p.;5;;;53401;633869.31;1054280.47;2024-04-04T00:00:00
7538189;575089;Chvojenec;;;;;55387;Chvojenec;;;и.p.;6;;;53401;633845.06;1054219.25;2013-12-03T00:00:00
7538197;575089;Chvojenec;;;;;55387;Chvojenec;;;и.p.;7;;;53401;633832.00;1054156.49;2013-12-03T00:00:00
7538201;575089;Chvojenec;;;;;55387;Chvojenec;;;и.p.;8;;;53401;633944.00;1054174.00;2013-12-03T00:00:00
7538219;575089;Chvojenec;;;;;55387;Chvojenec;;;и.p.;9;;;53401;633950.68;1054297.23;2013-12-03T00:00:00
7538227;575089;Chvojenec;;;;;55387;Chvojenec;;;и.p.;10;;;53401;634050.75;1054309.96;2013-12-03T00:00:00
7538235;575089;Chvojenec;;;;;55387;Chvojenec;;;и.p.;11;;;53401;634258.47;1054160.02;2013-12-03T00:00:00
7538243;575089;Chvojenec;;;;;55387;Chvojenec;;;и.p.;12;;;53401;634070.33;1054191.08;2013-12-03T00:00:00
7538251;575089;Chvojenec;;;;;55387;Chvojenec;;;и.p.;13;;;53401;634156.94;1054302.29;2013-12-03T00:00:00
7538260;575089;Chvojenec;;;;;55387;Chvojenec;;;и.p.;14;;;53401;635042.30;1054232.45;2013-12-03T00:00:00
7538278;575089;Chvojenec;;;;;55387;Chvojenec;;;и.p.;15;;;53401;634212.38;1054321.88;2013-12-03T00:00:00
7538286;575089;Chvojenec;;;;;55387;Chvojenec;;;и.p.;16;;;53401;634289.25;1054280.64;2013-12-03T00:00:00
7538294;575089;Chvojenec;;;;;55387;Chvojenec;;;и.p.;17;;;53401;634358.88;1054341.75;2013-12-03T00:00:00
7538308;575089;Chvojenec;;;;;55387;Chvojenec;;;и.p.;18;;;53401;634278.37;1054159.19;2013-12-03T00:00:00
7538316;575089;Chvojenec;;;;;55387;Chvojenec;;;и.p.;19;;;53401;635392.30;1054028.19;2013-12-03T00:00:00
7538324;575089;Chvojenec;;;;;55387;Chvojenec;;;и.p.;20;;;53401;634409.67;1054344.09;2022-10-31T00:00:00
