Kуd ADM;Kуd obce;Nбzev obce;Kуd MOMC;Nбzev MOMC;Kуd obvodu Prahy;Nбzev obvodu Prahy;Kуd ибsti obce;Nбzev ибsti obce;Kуd ulice;Nбzev ulice;Typ SO;Инslo domovnн;Инslo orientaиnн;Znak инsla orientaиnнho;PSИ;Souшadnice Y;Souшadnice X;Platн Od
11821931;545317;Zбboшн;;;;;189260;Dobиice;;;и.p.;1;;;37384;772894.74;1161261.95;2017-02-28T00:00:00
11821949;545317;Zбboшн;;;;;189260;Dobиice;;;и.p.;3;;;37384;772931.82;1161306.72;2017-02-28T00:00:00
11821957;545317;Zбboшн;;;;;189260;Dobиice;;;и.p.;4;;;37384;772954.89;1161299.09;2017-02-28T00:00:00
11821965;545317;Zбboшн;;;;;189260;Dobиice;;;и.p.;5;;;37384;772976.28;1161300.42;2017-02-28T00:00:00
11821973;545317;Zбboшн;;;;;189260;Dobиice;;;и.p.;6;;;37384;773009.07;1161481.56;2017-02-28T00:00:00
11821981;545317;Zбboшн;;;;;189260;Dobиice;;;и.p.;7;;;37384;773015.48;1161303.67;2017-02-28T00:00:00
11821990;545317;Zбboшн;;;;;189260;Dobиice;;;и.p.;8;;;37384;773107.61;1161344.62;2017-02-28T00:00:00
11822007;545317;Zбboшн;;;;;189260;Dobиice;;;и.p.;9;;;37384;773125.10;1161344.57;2017-02-28T00:00:00
11822015;545317;Zбboшн;;;;;189260;Dobиice;;;и.p.;10;;;37384;773049.42;1161279.62;2017-02-28T00:00:00
11822023;545317;Zбboшн;;;;;189260;Dobиice;;;и.p.;11;;;37384;773066.21;1161263.72;2017-02-28T00:00:00
11822031;545317;Zбboшн;;;;;189260;Dobиice;;;и.p.;12;;;37384;773046.93;1161238.37;2017-02-28T00:00:00
11822040;545317;Zбboшн;;;;;189260;Dobиice;;;и.p.;13;;;37384;773042.54;1161184.26;2017-02-28T00:00:00
11822058;545317;Zбboшн;;;;;189260;Dobиice;;;и.p.;14;;;37384;773018.31;1161175.04;2017-02-28T00:00:00
11822066;545317;Zбboшн;;;;;189260;Dobиice;;;и.p.;15;;;37384;772993.81;1161216.63;2017-02-28T00:00:00
