Kуd ADM;Kуd obce;Nбzev obce;Kуd MOMC;Nбzev MOMC;Kуd obvodu Prahy;Nбzev obvodu Prahy;Kуd ибsti obce;Nбzev ибsti obce;Kуd ulice;Nбzev ulice;Typ SO;»нslo domovnн;»нslo orientaиnн;Znak инsla orientaиnнho;PS»;Souшadnice Y;Souшadnice X;Platн Od
13254821;583936;Syrovice;;;;;161837;Syrovice;;;и.p.;2;;;66467;603859.57;1173252.45;2013-12-03T00:00:00
13254839;583936;Syrovice;;;;;161837;Syrovice;;;и.p.;3;;;66467;603870.30;1173220.99;2022-11-15T00:00:00
13254847;583936;Syrovice;;;;;161837;Syrovice;;;и.p.;4;;;66467;603865.95;1173194.14;2022-11-15T00:00:00
13254863;583936;Syrovice;;;;;161837;Syrovice;;;и.p.;6;;;66467;603865.95;1173153.73;2013-12-03T00:00:00
13254871;583936;Syrovice;;;;;161837;Syrovice;;;и.p.;7;;;66467;603856.55;1173133.66;2013-12-03T00:00:00
13254880;583936;Syrovice;;;;;161837;Syrovice;;;и.p.;8;;;66467;603851.03;1173121.49;2013-12-03T00:00:00
13254898;583936;Syrovice;;;;;161837;Syrovice;;;и.p.;9;;;66467;603831.61;1173095.38;2013-12-03T00:00:00
13254901;583936;Syrovice;;;;;161837;Syrovice;;;и.p.;10;;;66467;603828.01;1173080.11;2025-03-17T00:00:00
13254910;583936;Syrovice;;;;;161837;Syrovice;;;и.p.;11;;;66467;603819.33;1173072.18;2013-12-03T00:00:00
13254928;583936;Syrovice;;;;;161837;Syrovice;;;и.p.;12;;;66467;603812.09;1173047.44;2013-12-03T00:00:00
13254936;583936;Syrovice;;;;;161837;Syrovice;;;и.p.;13;;;66467;603810.96;1173030.00;2013-12-03T00:00:00
13254944;583936;Syrovice;;;;;161837;Syrovice;;;и.p.;14;;;66467;603755.91;1172980.46;2024-08-07T00:00:00
13254952;583936;Syrovice;;;;;161837;Syrovice;;;и.p.;15;;;66467;603701.25;1172957.34;2013-12-03T00:00:00
13254961;583936;Syrovice;;;;;161837;Syrovice;;;и.p.;16;;;66467;603818.34;1172960.90;2013-12-03T00:00:00
13254979;583936;Syrovice;;;;;161837;Syrovice;;;и.p.;17;;;66467;603856.53;1172962.04;2013-12-03T00:00:00
13254987;583936;Syrovice;;;;;161837;Syrovice;;;и.p.;18;;;66467;603887.09;1172898.61;2013-12-03T00:00:00
13254995;583936;Syrovice;;;;;161837;Syrovice;;;и.p.;19;;;66467;603907.33;1172903.96;2013-12-03T00:00:00
13255002;583936;Syrovice;;;;;161837;Syrovice;;;и.p.;20;;;66467;603926.80;1172911.98;2013-12-03T00:00:00
13255011;583936;Syrovice;;;;;161837;Syrovice;;;и.p.;21;;;66467;603949.72;1172964.34;2013-12-03T00:00:00
13255029;583936;Syrovice;;;;;161837;Syrovice;;;и.p.;22;;;66467;603971.87;1172967.01;2013-12-03T00:00:00
13255037;583936;Syrovice;;;;;161837;Syrovice;;;и.p.;23;;;66467;603992.09;1172967.82;2022-05-03T00:00:00
13255045;583936;Syrovice;;;;;161837;Syrovice;;;и.p.;24;;;66467;604026.66;1172988.01;2013-12-03T00:00:00
13255053;583936;Syrovice;;;;;161837;Syrovice;;;и.p.;25;;;66467;603980.90;1172992.89;2013-12-03T00:00:00
13255061;583936;Syrovice;;;;;161837;Syrovice;;;и.p.;26;;;66467;603970.52;1173015.06;2013-12-03T00:00:00
13255070;583936;Syrovice;;;;;161837;Syrovice;;;и.p.;27;;;66467;603964.07;1173035.55;2013-12-03T00:00:00
13255088;583936;Syrovice;;;;;161837;Syrovice;;;и.p.;28;;;66467;603746.61;1172960.54;2013-12-03T00:00:00
13255096;583936;Syrovice;;;;;161837;Syrovice;;;и.p.;29;;;66467;604032.41;1173104.47;2013-12-03T00:00:00
13255100;583936;Syrovice;;;;;161837;Syrovice;;;и.p.;30;;;66467;604040.88;1173119.44;2013-12-03T00:00:00
13255118;583936;Syrovice;;;;;161837;Syrovice;;;и.p.;31;;;66467;604048.57;1173132.63;2013-12-03T00:00:00
13255126;583936;Syrovice;;;;;161837;Syrovice;;;и.p.;32;;;66467;604057.19;1173146.84;2013-12-03T00:00:00
13255134;583936;Syrovice;;;;;161837;Syrovice;;;и.p.;33;;;66467;604064.60;1173156.83;2013-12-03T00:00:00
13255142;583936;Syrovice;;;;;161837;Syrovice;;;и.p.;34;;;66467;604069.92;1173176.18;2022-09-21T00:00:00
13255151;583936;Syrovice;;;;;161837;Syrovice;;;и.p.;35;;;66467;604072.67;1173187.51;2016-04-08T00:00:00
13255169;583936;Syrovice;;;;;161837;Syrovice;;;и.p.;36;;;66467;604074.27;1173219.94;2013-12-03T00:00:00
13255185;583936;Syrovice;;;;;161837;Syrovice;;;и.p.;38;;;66467;604062.18;1173248.01;2013-12-03T00:00:00
13255193;583936;Syrovice;;;;;161837;Syrovice;;;и.p.;39;;;66467;603881.41;1173119.51;2013-12-03T00:00:00
13255207;583936;Syrovice;;;;;161837;Syrovice;;;и.p.;40;;;66467;603898.16;1173163.56;2013-12-03T00:00:00
13255215;583936;Syrovice;;;;;161837;Syrovice;;;и.p.;41;;;66467;603908.62;1173221.13;2013-12-03T00:00:00
13255223;583936;Syrovice;;;;;161837;Syrovice;;;и.p.;42;;;66467;603914.93;1173253.24;2013-12-03T00:00:00
13255231;583936;Syrovice;;;;;161837;Syrovice;;;и.p.;43;;;66467;603917.98;1173271.56;2013-12-03T00:00:00
13255240;583936;Syrovice;;;;;161837;Syrovice;;;и.p.;44;;;66467;603919.51;1173287.04;2013-12-03T00:00:00
13255258;583936;Syrovice;;;;;161837;Syrovice;;;и.p.;45;;;66467;603922.56;1173302.44;2013-12-03T00:00:00
13255266;583936;Syrovice;;;;;161837;Syrovice;;;и.p.;46;;;66467;603919.73;1173324.46;2013-12-03T00:00:00
13255274;583936;Syrovice;;;;;161837;Syrovice;;;и.p.;47;;;66467;603901.86;1173305.17;2022-11-15T00:00:00
13255282;583936;Syrovice;;;;;161837;Syrovice;;;и.p.;48;;;66467;603888.94;1173304.88;2013-12-03T00:00:00
13255291;583936;Syrovice;;;;;161837;Syrovice;;;и.p.;49;;;66467;603865.72;1173300.30;2013-12-03T00:00:00
13255304;583936;Syrovice;;;;;161837;Syrovice;;;и.p.;50;;;66467;603857.64;1173279.36;2020-05-14T00:00:00
13255312;583936;Syrovice;;;;;161837;Syrovice;;;и.p.;51;;;66467;603823.27;1173286.78;2013-12-03T00:00:00
13255321;583936;Syrovice;;;;;161837;Syrovice;;;и.p.;52;;;66467;603856.63;1174092.43;2013-12-03T00:00:00
13255339;583936;Syrovice;;;;;161837;Syrovice;;;и.p.;53;;;66467;603794.44;1173229.84;2013-12-03T00:00:00
13255347;583936;Syrovice;;;;;161837;Syrovice;;;и.p.;54;;;66467;603890.84;1173408.55;2013-12-03T00:00:00
13255355;583936;Syrovice;;;;;161837;Syrovice;;;и.p.;55;;;66467;603769.29;1172925.56;2013-12-03T00:00:00
13255363;583936;Syrovice;;;;;161837;Syrovice;;;и.p.;56;;;66467;603859.78;1173239.24;2013-12-03T00:00:00
13255371;583936;Syrovice;;;;;161837;Syrovice;;;и.p.;57;;;66467;603942.46;1172917.33;2013-12-03T00:00:00
