Kуd ADM;Kуd obce;Nбzev obce;Kуd MOMC;Nбzev MOMC;Kуd obvodu Prahy;Nбzev obvodu Prahy;Kуd ибsti obce;Nбzev ибsti obce;Kуd ulice;Nбzev ulice;Typ SO;Инslo domovnн;Инslo orientaиnн;Znak инsla orientaиnнho;PSИ;Souшadnice Y;Souшadnice X;Platн Od
13777505;587958;Stшнteћ;;;;;157911;Stшнteћ;;;и.p.;1;;;58811;665548.38;1123678.13;2013-12-04T00:00:00
13777513;587958;Stшнteћ;;;;;157911;Stшнteћ;;;и.p.;4;;;58811;665626.08;1123537.65;2013-12-04T00:00:00
13777521;587958;Stшнteћ;;;;;157911;Stшнteћ;;;и.p.;6;;;58811;665525.78;1123600.66;2022-11-16T00:00:00
13777530;587958;Stшнteћ;;;;;157911;Stшнteћ;;;и.p.;7;;;58811;665493.94;1123659.33;2013-12-04T00:00:00
13777564;587958;Stшнteћ;;;;;157911;Stшнteћ;;;и.p.;11;;;58811;666785.32;1123428.48;2013-12-04T00:00:00
13777572;587958;Stшнteћ;;;;;157911;Stшнteћ;;;и.p.;12;;;58811;665334.24;1123713.27;2013-12-04T00:00:00
13777581;587958;Stшнteћ;;;;;157911;Stшнteћ;;;и.p.;14;;;58811;665357.14;1123693.16;2013-12-04T00:00:00
13777599;587958;Stшнteћ;;;;;157911;Stшнteћ;;;и.p.;16;;;58811;665303.13;1123609.13;2013-12-04T00:00:00
13777602;587958;Stшнteћ;;;;;157911;Stшнteћ;;;и.p.;17;;;58811;665478.63;1123686.25;2013-12-04T00:00:00
13777611;587958;Stшнteћ;;;;;157911;Stшнteћ;;;и.p.;18;;;58811;665498.94;1123703.50;2013-12-04T00:00:00
13777629;587958;Stшнteћ;;;;;157911;Stшнteћ;;;и.p.;19;;;58811;665518.25;1123731.25;2013-12-04T00:00:00
13777637;587958;Stшнteћ;;;;;157911;Stшнteћ;;;и.p.;20;;;58811;665550.19;1123747.50;2013-12-04T00:00:00
13777645;587958;Stшнteћ;;;;;157911;Stшнteћ;;;и.p.;21;;;58811;665564.94;1123763.88;2013-12-04T00:00:00
13777653;587958;Stшнteћ;;;;;157911;Stшнteћ;;;и.p.;22;;;58811;665568.63;1123782.50;2013-12-04T00:00:00
13777661;587958;Stшнteћ;;;;;157911;Stшнteћ;;;и.p.;23;;;58811;665589.88;1123783.25;2013-12-04T00:00:00
13777670;587958;Stшнteћ;;;;;157911;Stшнteћ;;;и.p.;24;;;58811;665605.00;1123807.63;2013-12-04T00:00:00
13777688;587958;Stшнteћ;;;;;157911;Stшнteћ;;;и.p.;25;;;58811;665610.31;1123825.13;2013-12-04T00:00:00
13777696;587958;Stшнteћ;;;;;157911;Stшнteћ;;;и.p.;26;;;58811;665607.62;1123846.40;2013-12-04T00:00:00
13777700;587958;Stшнteћ;;;;;157911;Stшнteћ;;;и.p.;27;;;58811;665629.94;1123865.38;2013-12-04T00:00:00
13777718;587958;Stшнteћ;;;;;157911;Stшнteћ;;;и.p.;28;;;58811;665637.00;1123881.38;2013-12-04T00:00:00
13777726;587958;Stшнteћ;;;;;157911;Stшнteћ;;;и.p.;29;;;58811;665643.31;1123907.88;2013-12-04T00:00:00
13777734;587958;Stшнteћ;;;;;157911;Stшнteћ;;;и.p.;30;;;58811;665646.06;1123926.50;2013-12-04T00:00:00
13777742;587958;Stшнteћ;;;;;157911;Stшнteћ;;;и.p.;31;;;58811;665607.68;1123946.01;2013-12-04T00:00:00
13777751;587958;Stшнteћ;;;;;157911;Stшнteћ;;;и.p.;32;;;58811;665665.69;1123969.13;2013-12-04T00:00:00
13777769;587958;Stшнteћ;;;;;157911;Stшнteћ;;;и.p.;33;;;58811;665663.59;1123994.18;2013-12-04T00:00:00
