Kуd ADM;Kуd obce;Nбzev obce;Kуd MOMC;Nбzev MOMC;Kуd obvodu Prahy;Nбzev obvodu Prahy;Kуd ибsti obce;Nбzev ибsti obce;Kуd ulice;Nбzev ulice;Typ SO;»нslo domovnн;»нslo orientaиnн;Znak инsla orientaиnнho;PS»;Souшadnice Y;Souшadnice X;Platн Od
2008459;582182;Ostrov u Macochy;;;;;116068;Ostrov u Macochy;;;и.p.;1;;;67914;584680.14;1141189.90;2013-12-07T00:00:00
2008475;582182;Ostrov u Macochy;;;;;116068;Ostrov u Macochy;;;и.p.;3;;;67914;584724.03;1141206.43;2013-12-07T00:00:00
2008483;582182;Ostrov u Macochy;;;;;116068;Ostrov u Macochy;;;и.p.;4;;;67914;584746.68;1141211.99;2013-12-07T00:00:00
2008491;582182;Ostrov u Macochy;;;;;116068;Ostrov u Macochy;;;и.p.;5;;;67914;584777.76;1141184.65;2013-12-07T00:00:00
2008505;582182;Ostrov u Macochy;;;;;116068;Ostrov u Macochy;;;и.p.;6;;;67914;584775.46;1141252.57;2013-12-07T00:00:00
2008513;582182;Ostrov u Macochy;;;;;116068;Ostrov u Macochy;;;и.p.;7;;;67914;584786.50;1141214.04;2013-12-07T00:00:00
2008521;582182;Ostrov u Macochy;;;;;116068;Ostrov u Macochy;;;и.p.;8;;;67914;584811.75;1141215.63;2013-12-07T00:00:00
2008530;582182;Ostrov u Macochy;;;;;116068;Ostrov u Macochy;;;и.p.;9;;;67914;584857.44;1141209.60;2013-12-07T00:00:00
2008548;582182;Ostrov u Macochy;;;;;116068;Ostrov u Macochy;;;и.p.;10;;;67914;584872.53;1141208.49;2013-12-07T00:00:00
2008556;582182;Ostrov u Macochy;;;;;116068;Ostrov u Macochy;;;и.p.;11;;;67914;584885.53;1141205.79;2013-12-07T00:00:00
2008564;582182;Ostrov u Macochy;;;;;116068;Ostrov u Macochy;;;и.p.;12;;;67914;584922.31;1141198.16;2013-12-07T00:00:00
