Kуd ADM;Kуd obce;Nбzev obce;Kуd MOMC;Nбzev MOMC;Kуd obvodu Prahy;Nбzev obvodu Prahy;Kуd ибsti obce;Nбzev ибsti obce;Kуd ulice;Nбzev ulice;Typ SO;»нslo domovnн;»нslo orientaиnн;Znak инsla orientaиnнho;PS»;Souшadnice Y;Souшadnice X;Platн Od
21523665;576336;Javornice;;;;;57801;Jaroslav;;;и.p.;1;;;51601;606626.35;1049056.07;2014-05-13T00:00:00
21523673;576336;Javornice;;;;;57801;Jaroslav;;;и.p.;2;;;51601;606685.42;1049166.93;2013-12-03T00:00:00
21523681;576336;Javornice;;;;;57801;Jaroslav;;;и.p.;3;;;51601;606655.61;1049157.21;2013-12-03T00:00:00
21523690;576336;Javornice;;;;;57801;Jaroslav;;;и.p.;4;;;51601;606639.51;1049155.00;2013-12-03T00:00:00
21523703;576336;Javornice;;;;;57801;Jaroslav;;;и.p.;5;;;51601;606599.26;1049148.77;2013-12-03T00:00:00
21523711;576336;Javornice;;;;;57801;Jaroslav;;;и.p.;6;;;51601;606580.75;1049147.07;2013-12-03T00:00:00
21523720;576336;Javornice;;;;;57801;Jaroslav;;;и.p.;7;;;51601;606547.45;1049155.17;2013-12-03T00:00:00
21523738;576336;Javornice;;;;;57801;Jaroslav;;;и.p.;8;;;51601;606530.77;1049155.41;2013-12-03T00:00:00
21523746;576336;Javornice;;;;;57801;Jaroslav;;;и.p.;9;;;51601;606502.49;1049152.75;2013-12-03T00:00:00
21523754;576336;Javornice;;;;;57801;Jaroslav;;;и.p.;10;;;51601;606420.35;1048648.40;2013-12-03T00:00:00
21523762;576336;Javornice;;;;;57801;Jaroslav;;;и.p.;11;;;51601;606655.34;1049048.11;2013-12-03T00:00:00
21523771;576336;Javornice;;;;;57801;Jaroslav;;;и.p.;12;;;51601;606741.44;1049232.14;2013-12-03T00:00:00
21523789;576336;Javornice;;;;;57801;Jaroslav;;;и.p.;13;;;51601;606737.08;1049286.66;2013-12-03T00:00:00
21523797;576336;Javornice;;;;;57801;Jaroslav;;;и.p.;14;;;51601;606289.89;1048524.04;2013-12-03T00:00:00
