KÛd ADM;KÛd obce;N·zev obce;KÛd MOMC;N·zev MOMC;KÛd obvodu Prahy;N·zev obvodu Prahy;KÛd Ë·sti obce;N·zev Ë·sti obce;KÛd ulice;N·zev ulice;Typ SO;»Ìslo domovnÌ;»Ìslo orientaËnÌ;Znak ËÌsla orientaËnÌho;PS»;Sou¯adnice Y;Sou¯adnice X;PlatÌ Od
9042458;559091;Krsy;;;;;75108;Kejöovice;;;Ë.p.;13;;;33038;842128.19;1044287.50;2013-12-04T00:00:00
9042466;559091;Krsy;;;;;75108;Kejöovice;;;Ë.p.;16;;;33038;842158.38;1044232.06;2013-12-04T00:00:00
9042474;559091;Krsy;;;;;75108;Kejöovice;;;Ë.p.;17;;;33038;842179.94;1044185.75;2013-12-04T00:00:00
9042491;559091;Krsy;;;;;75108;Kejöovice;;;Ë.ev.;2;;;33038;841953.40;1044318.41;2020-03-30T00:00:00
9042504;559091;Krsy;;;;;75108;Kejöovice;;;Ë.ev.;3;;;33038;842104.81;1044315.00;2013-12-04T00:00:00
9042512;559091;Krsy;;;;;75108;Kejöovice;;;Ë.ev.;4;;;33038;842167.44;1044277.00;2013-12-04T00:00:00
9042521;559091;Krsy;;;;;75108;Kejöovice;;;Ë.ev.;5;;;33038;842075.25;1044183.88;2013-12-04T00:00:00
9042539;559091;Krsy;;;;;75108;Kejöovice;;;Ë.p.;20;;;33038;842030.19;1044201.44;2021-09-13T00:00:00
9042547;559091;Krsy;;;;;75108;Kejöovice;;;Ë.ev.;7;;;33038;841933.25;1044084.50;2013-12-04T00:00:00
9042555;559091;Krsy;;;;;75108;Kejöovice;;;Ë.ev.;8;;;33038;842130.81;1044193.00;2013-12-04T00:00:00
9042563;559091;Krsy;;;;;75108;Kejöovice;;;Ë.ev.;9;;;33038;842118.19;1044137.75;2013-12-04T00:00:00
9042571;559091;Krsy;;;;;75108;Kejöovice;;;Ë.ev.;10;;;33038;841958.88;1044288.56;2013-12-04T00:00:00
9042598;559091;Krsy;;;;;75108;Kejöovice;;;Ë.ev.;12;;;33038;842116.81;1044312.88;2013-12-04T00:00:00
9042601;559091;Krsy;;;;;75108;Kejöovice;;;Ë.ev.;13;;;33038;841926.69;1044201.44;2013-12-04T00:00:00
9042610;559091;Krsy;;;;;75108;Kejöovice;;;Ë.ev.;14;;;33038;842144.63;1044189.19;2013-12-04T00:00:00
9042628;559091;Krsy;;;;;75116;Krsy;;;Ë.p.;1;;;33038;842265.63;1046553.88;2013-12-04T00:00:00
9042636;559091;Krsy;;;;;75116;Krsy;;;Ë.p.;3;;;33038;842173.63;1046451.44;2013-12-04T00:00:00
9042644;559091;Krsy;;;;;75116;Krsy;;;Ë.p.;4;;;33038;842194.75;1046397.63;2013-12-04T00:00:00
9042652;559091;Krsy;;;;;75116;Krsy;;;Ë.p.;5;;;33038;842280.81;1046473.63;2013-12-04T00:00:00
9042661;559091;Krsy;;;;;75116;Krsy;;;Ë.p.;9;;;33038;842327.44;1046481.63;2013-12-04T00:00:00
9042679;559091;Krsy;;;;;75116;Krsy;;;Ë.p.;10;;;33038;842358.44;1046515.19;2013-12-04T00:00:00
9042687;559091;Krsy;;;;;75116;Krsy;;;Ë.p.;12;;;33038;842357.94;1046561.25;2013-12-04T00:00:00
9042695;559091;Krsy;;;;;75116;Krsy;;;Ë.p.;14;;;33038;842338.69;1046623.94;2013-12-04T00:00:00
9042709;559091;Krsy;;;;;75116;Krsy;;;Ë.p.;15;;;33038;842324.69;1046622.00;2013-12-04T00:00:00
9042717;559091;Krsy;;;;;75116;Krsy;;;Ë.p.;16;;;33038;842310.69;1046617.88;2013-12-04T00:00:00
9042725;559091;Krsy;;;;;75116;Krsy;;;Ë.p.;17;;;33038;842246.69;1046608.81;2013-12-04T00:00:00
9042733;559091;Krsy;;;;;75116;Krsy;;;Ë.p.;18;;;33038;842267.81;1046581.06;2013-12-04T00:00:00
9042741;559091;Krsy;;;;;75116;Krsy;;;Ë.p.;22;;;33038;840571.69;1047596.69;2013-12-04T00:00:00
9042750;559091;Krsy;;;;;75116;Krsy;;;Ë.p.;23;;;33038;842242.00;1046509.38;2013-12-04T00:00:00
9042768;559091;Krsy;;;;;75116;Krsy;;;Ë.p.;24;;;33038;842267.25;1046510.50;2013-12-04T00:00:00
9042776;559091;Krsy;;;;;75116;Krsy;;;Ë.p.;25;;;33038;842387.24;1046677.39;2024-02-19T00:00:00
9042784;559091;Krsy;;;;;75116;Krsy;;;Ë.p.;28;;;33038;842240.94;1046653.31;2013-12-04T00:00:00
9042792;559091;Krsy;;;;;75116;Krsy;;;Ë.p.;30;;;33038;842354.06;1046549.19;2013-12-04T00:00:00
9042806;559091;Krsy;;;;;75116;Krsy;;;Ë.p.;31;;;33038;842285.13;1046628.88;2013-12-04T00:00:00
9042814;559091;Krsy;;;;;75116;Krsy;;;Ë.p.;33;;;33038;842310.38;1046497.56;2013-12-04T00:00:00
9042822;559091;Krsy;;;;;75116;Krsy;;;Ë.p.;34;;;33038;841240.63;1047291.81;2013-12-04T00:00:00
9042831;559091;Krsy;;;;;75116;Krsy;;;Ë.p.;35;;;33038;842155.88;1046438.50;2013-12-04T00:00:00
