Kód ADM;Kód obce;Název obce;Kód MOMC;Název MOMC;Kód obvodu Prahy;Název obvodu Prahy;Kód èásti obce;Název èásti obce;Kód ulice;Název ulice;Typ SO;Èíslo domovní;Èíslo orientaèní;Znak èísla orientaèního;PSÈ;Souøadnice Y;Souøadnice X;Platí Od
11930403;555215;Jáchymov;;;;;56448;Mariánská;;;è.p.;11;;;36301;845586.00;997591.00;2013-12-04T00:00:00
11930420;555215;Jáchymov;;;;;56448;Mariánská;;;è.p.;16;;;36301;846664.48;997224.09;2013-12-04T00:00:00
11930438;555215;Jáchymov;;;;;56448;Mariánská;;;è.p.;22;;;36301;846764.00;997247.00;2013-12-04T00:00:00
11930446;555215;Jáchymov;;;;;56448;Mariánská;;;è.p.;25;;;36301;846796.72;997401.81;2013-12-04T00:00:00
11930454;555215;Jáchymov;;;;;56448;Mariánská;183466;Dukelská;è.p.;38;;;36301;846292.00;997633.00;2013-12-04T00:00:00
11930471;555215;Jáchymov;;;;;56448;Mariánská;;;è.p.;49;;;36301;846253.00;997691.00;2013-12-04T00:00:00
11930489;555215;Jáchymov;;;;;56448;Mariánská;;;è.p.;50;;;36301;846258.00;997697.00;2013-12-04T00:00:00
11930497;555215;Jáchymov;;;;;56448;Mariánská;183598;Školská;è.p.;51;;;36301;846286.00;997721.00;2016-07-11T00:00:00
11930519;555215;Jáchymov;;;;;56448;Mariánská;183504;Kapitána Nálepky;è.p.;66;;;36301;846107.01;997609.38;2013-12-04T00:00:00
11930578;555215;Jáchymov;;;;;56448;Mariánská;183555;Petra Jilemnického;è.p.;131;;;36301;846193.52;997380.19;2019-03-18T00:00:00
11930608;555215;Jáchymov;;;;;56448;Mariánská;183598;Školská;è.p.;150;;;36301;846337.34;997579.02;2019-11-19T00:00:00
11930659;555215;Jáchymov;;;;;56448;Mariánská;;;è.p.;155;;;36301;845700.73;996830.50;2020-01-15T00:00:00
11930667;555215;Jáchymov;;;;;56448;Mariánská;;;è.p.;156;;;36301;846857.09;997023.46;2022-10-25T00:00:00
11930675;555215;Jáchymov;;;;;56448;Mariánská;;;è.p.;157;;;36301;846852.11;997058.80;2022-10-25T00:00:00
11930683;555215;Jáchymov;;;;;56448;Mariánská;;;è.p.;158;;;36301;847300.53;996972.97;2022-10-25T00:00:00
11930691;555215;Jáchymov;;;;;56448;Mariánská;;;è.p.;159;;;36301;846703.18;997161.57;2022-10-25T00:00:00
11930705;555215;Jáchymov;;;;;56448;Mariánská;;;è.p.;160;;;36301;846623.00;997393.00;2013-12-04T00:00:00
11930713;555215;Jáchymov;;;;;56448;Mariánská;;;è.p.;161;;;36301;846725.00;997392.00;2013-12-04T00:00:00
11930721;555215;Jáchymov;;;;;56448;Mariánská;;;è.p.;162;;;36301;845597.00;997469.00;2013-12-04T00:00:00
11930730;555215;Jáchymov;;;;;56448;Mariánská;;;è.p.;163;;;36301;846323.00;997505.00;2013-12-04T00:00:00
11930748;555215;Jáchymov;;;;;56448;Mariánská;;;è.p.;164;;;36301;846705.84;997306.20;2013-12-04T00:00:00
11930756;555215;Jáchymov;;;;;56448;Mariánská;;;è.p.;165;;;36301;846699.32;997320.24;2013-12-04T00:00:00
11930764;555215;Jáchymov;;;;;56448;Mariánská;;;è.p.;166;;;36301;846763.61;997097.35;2013-12-04T00:00:00
11930772;555215;Jáchymov;;;;;56448;Mariánská;;;è.p.;9;;;36301;845725.81;997311.13;2019-08-23T00:00:00
11930781;555215;Jáchymov;;;;;56448;Mariánská;;;è.ev.;2;;;36301;845683.00;997370.00;2013-12-04T00:00:00
11930799;555215;Jáchymov;;;;;56448;Mariánská;;;è.ev.;4;;;36301;845544.00;997866.00;2013-12-04T00:00:00
11930802;555215;Jáchymov;;;;;56448;Mariánská;183555;Petra Jilemnického;è.ev.;5;;;36301;846212.00;997318.00;2013-12-04T00:00:00
11930811;555215;Jáchymov;;;;;56448;Mariánská;183555;Petra Jilemnického;è.ev.;6;;;36301;846174.21;997342.43;2020-09-23T00:00:00
11930829;555215;Jáchymov;;;;;56448;Mariánská;183555;Petra Jilemnického;è.ev.;7;;;36301;846147.00;997363.00;2013-12-04T00:00:00
11930837;555215;Jáchymov;;;;;56448;Mariánská;183555;Petra Jilemnického;è.ev.;8;;;36301;846118.00;997386.00;2013-12-04T00:00:00
11930845;555215;Jáchymov;;;;;56448;Mariánská;183555;Petra Jilemnického;è.p.;140;;;36301;846081.34;997410.79;2014-02-20T00:00:00
