Kуd ADM;Kуd obce;Nбzev obce;Kуd MOMC;Nбzev MOMC;Kуd obvodu Prahy;Nбzev obvodu Prahy;Kуd ибsti obce;Nбzev ибsti obce;Kуd ulice;Nбzev ulice;Typ SO;Инslo domovnн;Инslo orientaиnн;Znak инsla orientaиnнho;PSИ;Souшadnice Y;Souшadnice X;Platн Od
2132044;562629;Vydшн;;;;;187534;Vydшн;;;и.p.;1;;;37802;719743.75;1157311.75;2013-12-03T00:00:00
2132052;562629;Vydшн;;;;;187534;Vydшн;;;и.p.;2;;;37802;719817.94;1157433.25;2013-12-03T00:00:00
2132061;562629;Vydшн;;;;;187534;Vydшн;;;и.p.;3;;;37802;719855.00;1157445.00;2013-12-03T00:00:00
2132079;562629;Vydшн;;;;;187534;Vydшн;;;и.p.;4;;;37802;719851.25;1157506.00;2013-12-03T00:00:00
2132087;562629;Vydшн;;;;;187534;Vydшн;;;и.p.;5;;;37802;719890.63;1157517.00;2013-12-03T00:00:00
2132095;562629;Vydшн;;;;;187534;Vydшн;;;и.p.;6;;;37802;719928.50;1157579.00;2013-12-03T00:00:00
2132109;562629;Vydшн;;;;;187534;Vydшн;;;и.p.;7;;;37802;719871.31;1157643.75;2013-12-03T00:00:00
2132117;562629;Vydшн;;;;;187534;Vydшн;;;и.p.;8;;;37802;719853.19;1157684.63;2013-12-03T00:00:00
2132125;562629;Vydшн;;;;;187534;Vydшн;;;и.p.;9;;;37802;719914.88;1157702.88;2013-12-03T00:00:00
2132133;562629;Vydшн;;;;;187534;Vydшн;;;и.p.;10;;;37802;719905.44;1157755.50;2013-12-03T00:00:00
2132141;562629;Vydшн;;;;;187534;Vydшн;;;и.p.;11;;;37802;719715.75;1157771.00;2013-12-03T00:00:00
2132150;562629;Vydшн;;;;;187534;Vydшн;;;и.p.;12;;;37802;719792.31;1157797.00;2013-12-03T00:00:00
2132168;562629;Vydшн;;;;;187534;Vydшн;;;и.p.;13;;;37802;719876.63;1157843.75;2013-12-03T00:00:00
2132176;562629;Vydшн;;;;;187534;Vydшн;;;и.p.;14;;;37802;719737.51;1157874.98;2025-06-16T00:00:00
2132184;562629;Vydшн;;;;;187534;Vydшн;;;и.p.;15;;;37802;719782.13;1157921.75;2013-12-03T00:00:00
2132192;562629;Vydшн;;;;;187534;Vydшн;;;и.p.;16;;;37802;719827.06;1157943.88;2013-12-03T00:00:00
2132206;562629;Vydшн;;;;;187534;Vydшн;;;и.p.;17;;;37802;719772.50;1158021.25;2013-12-03T00:00:00
2132214;562629;Vydшн;;;;;187534;Vydшн;;;и.p.;18;;;37802;719959.19;1158016.38;2013-12-03T00:00:00
2132222;562629;Vydшн;;;;;187534;Vydшн;;;и.p.;19;;;37802;719948.19;1158093.25;2013-12-03T00:00:00
2132231;562629;Vydшн;;;;;187534;Vydшн;;;и.p.;20;;;37802;719878.50;1158095.88;2013-12-03T00:00:00
2132249;562629;Vydшн;;;;;187534;Vydшн;;;и.p.;21;;;37802;719907.31;1158206.38;2013-12-03T00:00:00
2132257;562629;Vydшн;;;;;187534;Vydшн;;;и.p.;23;;;37802;720065.94;1157916.38;2013-12-03T00:00:00
2132265;562629;Vydшн;;;;;187534;Vydшн;;;и.p.;24;;;37802;720009.13;1157884.25;2013-12-03T00:00:00
2132273;562629;Vydшн;;;;;187534;Vydшн;;;и.p.;25;;;37802;720039.81;1157852.75;2013-12-03T00:00:00
2132281;562629;Vydшн;;;;;187534;Vydшн;;;и.p.;26;;;37802;720039.44;1157801.25;2013-12-03T00:00:00
2132290;562629;Vydшн;;;;;187534;Vydшн;;;и.p.;27;;;37802;719964.13;1157741.13;2013-12-03T00:00:00
2132303;562629;Vydшн;;;;;187534;Vydшн;;;и.p.;28;;;37802;719988.69;1157723.63;2013-12-03T00:00:00
2132311;562629;Vydшн;;;;;187534;Vydшн;;;и.p.;29;;;37802;719959.56;1157696.00;2013-12-03T00:00:00
2132320;562629;Vydшн;;;;;187534;Vydшн;;;и.p.;30;;;37802;719980.38;1157674.50;2013-12-03T00:00:00
2132338;562629;Vydшн;;;;;187534;Vydшн;;;и.p.;31;;;37802;719934.56;1157598.00;2013-12-03T00:00:00
2132346;562629;Vydшн;;;;;187534;Vydшн;;;и.p.;32;;;37802;719915.25;1157940.63;2013-12-03T00:00:00
2132354;562629;Vydшн;;;;;187534;Vydшн;;;и.p.;33;;;37802;720032.63;1157634.00;2013-12-03T00:00:00
2132362;562629;Vydшн;;;;;187534;Vydшн;;;и.p.;34;;;37802;720039.06;1157578.63;2013-12-03T00:00:00
2132371;562629;Vydшн;;;;;187534;Vydшн;;;и.p.;35;;;37802;719979.63;1157570.75;2013-12-03T00:00:00
2132397;562629;Vydшн;;;;;187534;Vydшн;;;и.p.;37;;;37802;719986.66;1157451.23;2020-05-06T00:00:00
2132401;562629;Vydшн;;;;;187534;Vydшн;;;и.p.;38;;;37802;719944.88;1157416.00;2013-12-03T00:00:00
2132419;562629;Vydшн;;;;;187534;Vydшн;;;и.p.;39;;;37802;719985.44;1158076.50;2013-12-03T00:00:00
2132427;562629;Vydшн;;;;;187534;Vydшн;;;и.p.;40;;;37802;719975.81;1157805.88;2013-12-03T00:00:00
2132435;562629;Vydшн;;;;;187534;Vydшн;;;и.p.;41;;;37802;719774.00;1157535.13;2013-12-03T00:00:00
2132443;562629;Vydшн;;;;;187534;Vydшн;;;и.p.;42;;;37802;719838.00;1157477.25;2013-12-03T00:00:00
2132451;562629;Vydшн;;;;;187534;Vydшн;;;и.p.;43;;;37802;719861.50;1157415.13;2013-12-03T00:00:00
2132460;562629;Vydшн;;;;;187534;Vydшн;;;и.p.;44;;;37802;719995.13;1158114.00;2013-12-03T00:00:00
2132478;562629;Vydшн;;;;;187534;Vydшн;;;и.p.;45;;;37802;719758.88;1157518.13;2013-12-03T00:00:00
2132486;562629;Vydшн;;;;;187534;Vydшн;;;и.p.;46;;;37802;719965.19;1158129.00;2013-12-03T00:00:00
