Kуd ADM;Kуd obce;Nбzev obce;Kуd MOMC;Nбzev MOMC;Kуd obvodu Prahy;Nбzev obvodu Prahy;Kуd ибsti obce;Nбzev ибsti obce;Kуd ulice;Nбzev ulice;Typ SO;Инslo domovnн;Инslo orientaиnн;Znak инsla orientaиnнho;PSИ;Souшadnice Y;Souшadnice X;Platн Od
7201371;571610;Koин;;;;;67636;Koин;;;и.p.;1;;;53861;642710.00;1071329.04;2013-12-05T00:00:00
7201389;571610;Koин;;;;;67636;Koин;;;и.p.;2;;;53861;642845.25;1071108.46;2013-12-05T00:00:00
7201397;571610;Koин;;;;;67636;Koин;;;и.p.;3;;;53861;642695.02;1071276.68;2013-12-05T00:00:00
7201401;571610;Koин;;;;;67636;Koин;;;и.p.;4;;;53861;642604.38;1071148.87;2013-12-05T00:00:00
7201419;571610;Koин;;;;;67636;Koин;;;и.p.;5;;;53861;642801.56;1071151.11;2013-12-05T00:00:00
7201427;571610;Koин;;;;;67636;Koин;;;и.p.;6;;;53861;642835.20;1071206.05;2015-03-18T00:00:00
7201435;571610;Koин;;;;;67636;Koин;;;и.p.;7;;;53861;642451.92;1071727.82;2013-12-05T00:00:00
7201443;571610;Koин;;;;;67636;Koин;;;и.p.;8;;;53861;642506.82;1071708.78;2013-12-05T00:00:00
7201451;571610;Koин;;;;;67636;Koин;;;и.p.;9;;;53861;642827.02;1071267.16;2013-12-05T00:00:00
7201460;571610;Koин;;;;;67636;Koин;;;и.p.;10;;;53861;642835.47;1071290.65;2013-12-05T00:00:00
7201478;571610;Koин;;;;;67636;Koин;;;и.p.;11;;;53861;642825.46;1071316.55;2013-12-05T00:00:00
7201486;571610;Koин;;;;;67636;Koин;;;и.p.;12;;;53861;642838.96;1071333.00;2013-12-05T00:00:00
7201494;571610;Koин;;;;;67636;Koин;;;и.p.;13;;;53861;642846.69;1071363.20;2013-12-05T00:00:00
7201508;571610;Koин;;;;;67636;Koин;;;и.p.;14;;;53861;642858.75;1071403.60;2013-12-05T00:00:00
7201516;571610;Koин;;;;;67636;Koин;;;и.p.;16;;;53861;642862.33;1071457.02;2013-12-05T00:00:00
7201524;571610;Koин;;;;;67636;Koин;;;и.p.;17;;;53861;642908.87;1071446.95;2013-12-05T00:00:00
7201532;571610;Koин;;;;;67636;Koин;;;и.p.;18;;;53861;642896.38;1071495.70;2013-12-05T00:00:00
7201541;571610;Koин;;;;;67636;Koин;;;и.p.;19;;;53861;642911.41;1071529.11;2013-12-05T00:00:00
7201559;571610;Koин;;;;;67636;Koин;;;и.p.;20;;;53861;642916.97;1071573.88;2013-12-05T00:00:00
7201567;571610;Koин;;;;;67636;Koин;;;и.p.;21;;;53861;642952.12;1071656.17;2013-12-05T00:00:00
7201575;571610;Koин;;;;;67636;Koин;;;и.p.;22;;;53861;642898.21;1071645.94;2013-12-05T00:00:00
7201583;571610;Koин;;;;;67636;Koин;;;и.p.;23;;;53861;642498.66;1071710.54;2013-12-05T00:00:00
7201591;571610;Koин;;;;;67636;Koин;;;и.p.;24;;;53861;642857.26;1071546.48;2013-12-05T00:00:00
7201605;571610;Koин;;;;;67636;Koин;;;и.p.;25;;;53861;642882.36;1071717.19;2013-12-05T00:00:00
7201621;571610;Koин;;;;;67636;Koин;;;и.p.;27;;;53861;642880.92;1071682.16;2013-12-05T00:00:00
7201630;571610;Koин;;;;;67636;Koин;;;и.p.;28;;;53861;642883.47;1071799.89;2013-12-05T00:00:00
7201648;571610;Koин;;;;;67636;Koин;;;и.p.;29;;;53861;642900.22;1071831.70;2013-12-05T00:00:00
7201656;571610;Koин;;;;;67636;Koин;;;и.p.;30;;;53861;642928.20;1071731.11;2013-12-05T00:00:00
