Kуd ADM;Kуd obce;Nбzev obce;Kуd MOMC;Nбzev MOMC;Kуd obvodu Prahy;Nбzev obvodu Prahy;Kуd ибsti obce;Nбzev ибsti obce;Kуd ulice;Nбzev ulice;Typ SO;»нslo domovnн;»нslo orientaиnн;Znak инsla orientaиnнho;PS»;Souшadnice Y;Souшadnice X;Platн Od
10272682;588741;Martinice;;;;;92100;Martinice;;;и.p.;1;;;76901;525172.05;1155423.02;2013-12-05T00:00:00
10272691;588741;Martinice;;;;;92100;Martinice;;;и.p.;2;;;76901;525135.74;1155337.00;2024-07-17T00:00:00
10272704;588741;Martinice;;;;;92100;Martinice;;;и.p.;3;;;76901;525112.31;1155341.33;2013-12-05T00:00:00
10272712;588741;Martinice;;;;;92100;Martinice;;;и.p.;4;;;76901;525097.14;1155344.56;2013-12-05T00:00:00
10272721;588741;Martinice;;;;;92100;Martinice;;;и.p.;5;;;76901;525078.11;1155348.46;2013-12-05T00:00:00
10272739;588741;Martinice;;;;;92100;Martinice;;;и.p.;6;;;76901;525058.60;1155352.28;2013-12-05T00:00:00
10272747;588741;Martinice;;;;;92100;Martinice;;;и.p.;7;;;76901;525042.55;1155353.15;2018-08-09T00:00:00
10272755;588741;Martinice;;;;;92100;Martinice;;;и.p.;8;;;76901;525022.45;1155360.47;2013-12-05T00:00:00
10272763;588741;Martinice;;;;;92100;Martinice;;;и.p.;9;;;76901;525003.33;1155363.59;2013-12-05T00:00:00
10272771;588741;Martinice;;;;;92100;Martinice;;;и.p.;10;;;76901;524984.01;1155367.22;2013-12-05T00:00:00
10272780;588741;Martinice;;;;;92100;Martinice;;;и.p.;11;;;76901;524961.44;1155370.94;2013-12-05T00:00:00
10272798;588741;Martinice;;;;;92100;Martinice;;;и.p.;12;;;76901;524944.19;1155371.69;2013-12-05T00:00:00
10272801;588741;Martinice;;;;;92100;Martinice;;;и.p.;13;;;76901;524921.55;1155374.27;2013-12-05T00:00:00
10272810;588741;Martinice;;;;;92100;Martinice;;;и.p.;14;;;76901;524900.41;1155375.65;2013-12-05T00:00:00
10272828;588741;Martinice;;;;;92100;Martinice;;;и.p.;15;;;76901;524879.39;1155379.09;2013-12-05T00:00:00
10272836;588741;Martinice;;;;;92100;Martinice;;;и.p.;16;;;76901;524851.83;1155381.00;2013-12-05T00:00:00
10272844;588741;Martinice;;;;;92100;Martinice;;;и.p.;17;;;76901;524829.51;1155380.06;2023-04-25T00:00:00
10272852;588741;Martinice;;;;;92100;Martinice;;;и.p.;18;;;76901;524813.39;1155383.14;2013-12-05T00:00:00
10272861;588741;Martinice;;;;;92100;Martinice;;;и.p.;19;;;76901;524742.10;1155428.43;2019-11-27T00:00:00
10272879;588741;Martinice;;;;;92100;Martinice;;;и.p.;20;;;76901;524753.23;1155405.90;2013-12-05T00:00:00
10272887;588741;Martinice;;;;;92100;Martinice;;;и.p.;21;;;76901;524723.51;1155427.68;2013-12-05T00:00:00
10272895;588741;Martinice;;;;;92100;Martinice;;;и.p.;22;;;76901;524727.63;1155406.40;2013-12-05T00:00:00
10272909;588741;Martinice;;;;;92100;Martinice;;;и.p.;23;;;76901;524751.96;1155385.46;2013-12-05T00:00:00
10272917;588741;Martinice;;;;;92100;Martinice;;;и.p.;24;;;76901;524771.07;1155380.45;2013-12-05T00:00:00
10272925;588741;Martinice;;;;;92100;Martinice;;;и.p.;25;;;76901;524736.70;1155370.11;2013-12-05T00:00:00
10272933;588741;Martinice;;;;;92100;Martinice;;;и.p.;26;;;76901;524561.88;1155506.29;2013-12-05T00:00:00
10272941;588741;Martinice;;;;;92100;Martinice;;;и.p.;27;;;76901;524550.22;1155505.11;2013-12-05T00:00:00
10272950;588741;Martinice;;;;;92100;Martinice;;;и.p.;28;;;76901;524701.04;1155359.10;2013-12-05T00:00:00
10272968;588741;Martinice;;;;;92100;Martinice;;;и.p.;29;;;76901;524546.05;1155339.12;2013-12-05T00:00:00
10272976;588741;Martinice;;;;;92100;Martinice;;;и.p.;30;;;76901;524677.51;1155314.07;2013-12-05T00:00:00
10272984;588741;Martinice;;;;;92100;Martinice;;;и.p.;31;;;76901;524713.87;1155311.58;2013-12-05T00:00:00
10272992;588741;Martinice;;;;;92100;Martinice;;;и.p.;32;;;76901;524721.86;1155329.94;2013-12-05T00:00:00
10273000;588741;Martinice;;;;;92100;Martinice;;;и.p.;33;;;76901;524746.57;1155338.69;2013-12-05T00:00:00
10273018;588741;Martinice;;;;;92100;Martinice;;;и.p.;34;;;76901;524768.41;1155349.55;2013-12-05T00:00:00
10273026;588741;Martinice;;;;;92100;Martinice;;;и.p.;35;;;76901;524796.14;1155355.83;2013-12-05T00:00:00
10273034;588741;Martinice;;;;;92100;Martinice;;;и.p.;36;;;76901;524819.88;1155351.65;2018-08-09T00:00:00
10273042;588741;Martinice;;;;;92100;Martinice;;;и.p.;37;;;76901;524826.27;1155341.97;2013-12-05T00:00:00
10273051;588741;Martinice;;;;;92100;Martinice;;;и.p.;38;;;76901;524840.49;1155328.41;2013-12-05T00:00:00
10273069;588741;Martinice;;;;;92100;Martinice;;;и.p.;39;;;76901;524881.85;1155324.02;2013-12-05T00:00:00
10273077;588741;Martinice;;;;;92100;Martinice;;;и.p.;40;;;76901;524901.24;1155319.85;2013-12-05T00:00:00
10273085;588741;Martinice;;;;;92100;Martinice;;;и.p.;41;;;76901;524919.38;1155315.08;2013-12-05T00:00:00
10273093;588741;Martinice;;;;;92100;Martinice;;;и.p.;42;;;76901;524939.05;1155310.67;2013-12-05T00:00:00
10273107;588741;Martinice;;;;;92100;Martinice;;;и.p.;43;;;76901;524959.60;1155304.87;2013-12-05T00:00:00
10273115;588741;Martinice;;;;;92100;Martinice;;;и.p.;44;;;76901;524982.60;1155300.16;2013-12-05T00:00:00
10273123;588741;Martinice;;;;;92100;Martinice;;;и.p.;45;;;76901;524999.24;1155295.98;2013-12-05T00:00:00
10273131;588741;Martinice;;;;;92100;Martinice;;;и.p.;46;;;76901;525016.58;1155292.09;2013-12-05T00:00:00
10273140;588741;Martinice;;;;;92100;Martinice;;;и.p.;48;;;76901;525093.31;1155286.48;2013-12-05T00:00:00
10273158;588741;Martinice;;;;;92100;Martinice;;;и.p.;49;;;76901;525099.50;1155309.75;2013-12-05T00:00:00
10273166;588741;Martinice;;;;;92100;Martinice;;;и.p.;50;;;76901;524784.44;1155357.12;2013-12-05T00:00:00
10273174;588741;Martinice;;;;;92100;Martinice;;;и.p.;51;;;76901;525159.44;1155308.86;2013-12-05T00:00:00
10273182;588741;Martinice;;;;;92100;Martinice;;;и.p.;52;;;76901;525164.79;1155323.71;2013-12-05T00:00:00
10273191;588741;Martinice;;;;;92100;Martinice;;;и.p.;53;;;76901;525174.82;1155329.41;2013-12-05T00:00:00
10273204;588741;Martinice;;;;;92100;Martinice;;;и.p.;54;;;76901;524556.92;1155309.68;2013-12-05T00:00:00
10273212;588741;Martinice;;;;;92100;Martinice;;;и.p.;55;;;76901;524651.90;1155332.76;2013-12-05T00:00:00
10273221;588741;Martinice;;;;;92100;Martinice;;;и.p.;57;;;76901;524642.57;1155299.61;2022-09-20T00:00:00
10273239;588741;Martinice;;;;;92100;Martinice;;;и.p.;58;;;76901;525158.20;1155374.05;2013-12-05T00:00:00
10273247;588741;Martinice;;;;;92100;Martinice;;;и.p.;59;;;76901;525067.47;1155257.36;2013-12-05T00:00:00
10273255;588741;Martinice;;;;;92100;Martinice;;;и.p.;60;;;76901;524629.35;1155301.42;2013-12-05T00:00:00
10273263;588741;Martinice;;;;;92100;Martinice;;;и.p.;61;;;76901;524680.62;1155411.59;2013-12-05T00:00:00
10273271;588741;Martinice;;;;;92100;Martinice;;;и.p.;62;;;76901;525143.40;1155338.61;2013-12-05T00:00:00
10273280;588741;Martinice;;;;;92100;Martinice;;;и.p.;63;;;76901;524712.59;1155422.39;2013-12-05T00:00:00
10273298;588741;Martinice;;;;;92100;Martinice;;;и.p.;64;;;76901;524611.59;1155296.75;2013-12-05T00:00:00
10273301;588741;Martinice;;;;;92100;Martinice;;;и.p.;66;;;76901;524675.27;1155375.32;2022-09-20T00:00:00
10273310;588741;Martinice;;;;;92100;Martinice;;;и.p.;67;;;76901;524691.78;1155356.17;2024-02-21T00:00:00
10273328;588741;Martinice;;;;;92100;Martinice;;;и.p.;68;;;76901;524675.37;1155459.89;2013-12-05T00:00:00
10273336;588741;Martinice;;;;;92100;Martinice;;;и.p.;69;;;76901;524721.22;1155413.11;2013-12-05T00:00:00
10273344;588741;Martinice;;;;;92100;Martinice;;;и.p.;70;;;76901;524965.38;1155350.09;2024-02-06T00:00:00
10273352;588741;Martinice;;;;;92100;Martinice;;;и.p.;71;;;76901;525067.94;1155220.74;2013-12-05T00:00:00
10273361;588741;Martinice;;;;;92100;Martinice;;;и.p.;72;;;76901;524597.99;1155296.41;2013-12-05T00:00:00
10273379;588741;Martinice;;;;;92100;Martinice;;;и.p.;73;;;76901;524584.48;1155295.82;2013-12-05T00:00:00
10273387;588741;Martinice;;;;;92100;Martinice;;;и.p.;74;;;76901;525067.06;1155243.36;2013-12-05T00:00:00
10273395;588741;Martinice;;;;;92100;Martinice;;;и.p.;76;;;76901;524671.34;1155379.61;2013-12-05T00:00:00
10273409;588741;Martinice;;;;;92100;Martinice;;;и.p.;77;;;76901;524814.74;1155314.16;2013-12-05T00:00:00
10273417;588741;Martinice;;;;;92100;Martinice;;;и.p.;78;;;76901;525127.11;1155291.53;2013-12-05T00:00:00
10273425;588741;Martinice;;;;;92100;Martinice;;;и.p.;79;;;76901;524734.27;1155398.98;2013-12-05T00:00:00
10273433;588741;Martinice;;;;;92100;Martinice;;;и.p.;80;;;76901;525049.19;1155107.07;2013-12-05T00:00:00
10273441;588741;Martinice;;;;;92100;Martinice;;;и.p.;81;;;76901;524600.73;1155335.08;2013-12-05T00:00:00
10273450;588741;Martinice;;;;;92100;Martinice;;;и.p.;82;;;76901;524659.79;1155444.98;2024-10-02T00:00:00
10273468;588741;Martinice;;;;;92100;Martinice;;;и.p.;83;;;76901;524682.13;1155297.79;2013-12-05T00:00:00
10273476;588741;Martinice;;;;;92100;Martinice;;;и.p.;84;;;76901;524553.13;1155284.62;2013-12-05T00:00:00
10273484;588741;Martinice;;;;;92100;Martinice;;;и.p.;85;;;76901;524531.18;1155294.66;2013-12-05T00:00:00
10273492;588741;Martinice;;;;;92100;Martinice;;;и.p.;86;;;76901;524518.69;1155296.53;2013-12-05T00:00:00
10273506;588741;Martinice;;;;;92100;Martinice;;;и.p.;88;;;76901;524555.61;1155540.37;2025-07-31T00:00:00
10273514;588741;Martinice;;;;;92100;Martinice;;;и.p.;89;;;76901;525027.87;1155133.73;2013-12-05T00:00:00
10273522;588741;Martinice;;;;;92100;Martinice;;;и.p.;90;;;76901;525024.57;1155117.51;2013-12-05T00:00:00
10273531;588741;Martinice;;;;;92100;Martinice;;;и.p.;91;;;76901;524572.65;1155285.19;2023-07-24T00:00:00
10273549;588741;Martinice;;;;;92100;Martinice;;;и.p.;92;;;76901;524650.93;1155275.99;2013-12-05T00:00:00
10273557;588741;Martinice;;;;;92100;Martinice;;;и.p.;93;;;76901;524437.85;1155194.12;2013-12-05T00:00:00
10273565;588741;Martinice;;;;;92100;Martinice;;;и.p.;94;;;76901;525066.44;1155200.96;2013-12-05T00:00:00
10273573;588741;Martinice;;;;;92100;Martinice;;;и.p.;95;;;76901;524458.16;1155300.28;2013-12-05T00:00:00
10273581;588741;Martinice;;;;;92100;Martinice;;;и.p.;96;;;76901;524455.40;1155283.88;2013-12-05T00:00:00
10273590;588741;Martinice;;;;;92100;Martinice;;;и.p.;97;;;76901;525077.51;1155135.61;2013-12-05T00:00:00
10273603;588741;Martinice;;;;;92100;Martinice;;;и.p.;98;;;76901;524739.61;1155235.09;2013-12-05T00:00:00
10273620;588741;Martinice;;;;;92100;Martinice;;;и.p.;100;;;76901;525126.25;1155308.65;2013-12-05T00:00:00
10273638;588741;Martinice;;;;;92100;Martinice;;;и.p.;101;;;76901;524680.70;1155498.98;2013-12-05T00:00:00
10273646;588741;Martinice;;;;;92100;Martinice;;;и.p.;102;;;76901;524658.74;1155522.72;2013-12-05T00:00:00
10273654;588741;Martinice;;;;;92100;Martinice;;;и.p.;103;;;76901;524737.59;1155497.63;2013-12-05T00:00:00
10273662;588741;Martinice;;;;;92100;Martinice;;;и.p.;104;;;76901;524747.87;1155499.73;2013-12-05T00:00:00
10273671;588741;Martinice;;;;;92100;Martinice;;;и.p.;105;;;76901;524776.20;1155351.43;2013-12-05T00:00:00
10273689;588741;Martinice;;;;;92100;Martinice;;;и.p.;106;;;76901;524452.41;1155269.25;2013-12-05T00:00:00
10273697;588741;Martinice;;;;;92100;Martinice;;;и.p.;107;;;76901;524760.65;1155251.43;2013-12-05T00:00:00
10273701;588741;Martinice;;;;;92100;Martinice;;;и.p.;108;;;76901;525192.81;1155548.39;2013-12-05T00:00:00
10273719;588741;Martinice;;;;;92100;Martinice;;;и.p.;109;;;76901;524450.45;1155253.10;2013-12-05T00:00:00
10273727;588741;Martinice;;;;;92100;Martinice;;;и.p.;110;;;76901;524435.32;1155298.18;2013-12-05T00:00:00
10273735;588741;Martinice;;;;;92100;Martinice;;;и.p.;111;;;76901;525189.20;1155564.85;2023-02-27T00:00:00
10273743;588741;Martinice;;;;;92100;Martinice;;;и.p.;112;;;76901;524932.20;1155372.08;2013-12-05T00:00:00
10273751;588741;Martinice;;;;;92100;Martinice;;;и.p.;113;;;76901;524431.72;1155281.73;2013-12-05T00:00:00
10273760;588741;Martinice;;;;;92100;Martinice;;;и.p.;114;;;76901;524343.93;1155461.01;2013-12-05T00:00:00
10273778;588741;Martinice;;;;;92100;Martinice;;;и.p.;115;;;76901;524682.05;1155519.40;2013-12-05T00:00:00
10273786;588741;Martinice;;;;;92100;Martinice;;;и.p.;116;;;76901;524419.57;1155220.67;2013-12-05T00:00:00
10273794;588741;Martinice;;;;;92100;Martinice;;;и.p.;117;;;76901;524426.67;1155251.89;2013-12-05T00:00:00
10273808;588741;Martinice;;;;;92100;Martinice;;;и.p.;118;;;76901;524428.02;1155265.27;2013-12-05T00:00:00
