KÛd ADM;KÛd obce;N·zev obce;KÛd MOMC;N·zev MOMC;KÛd obvodu Prahy;N·zev obvodu Prahy;KÛd Ë·sti obce;N·zev Ë·sti obce;KÛd ulice;N·zev ulice;Typ SO;»Ìslo domovnÌ;»Ìslo orientaËnÌ;Znak ËÌsla orientaËnÌho;PS»;Sou¯adnice Y;Sou¯adnice X;PlatÌ Od
2731398;590436;»·slavice;;;;;18503;»·slavice;;;Ë.p.;1;;;67524;658978.94;1158663.63;2013-12-03T00:00:00
2731401;590436;»·slavice;;;;;18503;»·slavice;;;Ë.p.;2;;;67524;659030.63;1158739.63;2013-12-03T00:00:00
2731410;590436;»·slavice;;;;;18503;»·slavice;;;Ë.p.;3;;;67524;659037.94;1158797.88;2013-12-03T00:00:00
2731428;590436;»·slavice;;;;;18503;»·slavice;;;Ë.p.;4;;;67524;659077.13;1158725.25;2013-12-03T00:00:00
2731436;590436;»·slavice;;;;;18503;»·slavice;;;Ë.p.;5;;;67524;659091.75;1158723.75;2013-12-03T00:00:00
2731444;590436;»·slavice;;;;;18503;»·slavice;;;Ë.p.;6;;;67524;659114.44;1158737.13;2013-12-03T00:00:00
2731452;590436;»·slavice;;;;;18503;»·slavice;;;Ë.p.;7;;;67524;659102.88;1158743.38;2013-12-03T00:00:00
2731461;590436;»·slavice;;;;;18503;»·slavice;;;Ë.p.;8;;;67524;659123.07;1158727.66;2013-12-03T00:00:00
2731479;590436;»·slavice;;;;;18503;»·slavice;;;Ë.p.;9;;;67524;659159.88;1158729.63;2013-12-03T00:00:00
2731487;590436;»·slavice;;;;;18503;»·slavice;;;Ë.p.;10;;;67524;659170.13;1158739.25;2013-12-03T00:00:00
2731495;590436;»·slavice;;;;;18503;»·slavice;;;Ë.p.;11;;;67524;659183.51;1158717.48;2022-03-03T00:00:00
2731509;590436;»·slavice;;;;;18503;»·slavice;;;Ë.p.;12;;;67524;659170.00;1158756.50;2013-12-03T00:00:00
2731517;590436;»·slavice;;;;;18503;»·slavice;;;Ë.p.;13;;;67524;659130.31;1158906.00;2013-12-03T00:00:00
2731525;590436;»·slavice;;;;;18503;»·slavice;;;Ë.p.;14;;;67524;659135.29;1158827.81;2022-03-03T00:00:00
2731533;590436;»·slavice;;;;;18503;»·slavice;;;Ë.p.;15;;;67524;659149.22;1158812.66;2022-03-03T00:00:00
