KÛd ADM;KÛd obce;N·zev obce;KÛd MOMC;N·zev MOMC;KÛd obvodu Prahy;N·zev obvodu Prahy;KÛd Ë·sti obce;N·zev Ë·sti obce;KÛd ulice;N·zev ulice;Typ SO;»Ìslo domovnÌ;»Ìslo orientaËnÌ;Znak ËÌsla orientaËnÌho;PS»;Sou¯adnice Y;Sou¯adnice X;PlatÌ Od
20011032;545015;Sedlec;;;;;146692;LÈka¯ova Lhota;;;Ë.p.;1;;;37348;769573.19;1152503.43;2013-12-07T00:00:00
20011041;545015;Sedlec;;;;;146692;LÈka¯ova Lhota;;;Ë.p.;2;;;37348;769516.93;1152433.39;2022-10-21T00:00:00
20011059;545015;Sedlec;;;;;146692;LÈka¯ova Lhota;;;Ë.p.;3;;;37348;769591.84;1152455.90;2013-12-07T00:00:00
20011067;545015;Sedlec;;;;;146692;LÈka¯ova Lhota;;;Ë.p.;4;;;37348;769643.02;1152486.98;2022-10-21T00:00:00
20011075;545015;Sedlec;;;;;146692;LÈka¯ova Lhota;;;Ë.p.;5;;;37348;769651.27;1152483.91;2013-12-07T00:00:00
20011083;545015;Sedlec;;;;;146692;LÈka¯ova Lhota;;;Ë.p.;6;;;37348;769678.79;1152468.39;2022-10-21T00:00:00
20011091;545015;Sedlec;;;;;146692;LÈka¯ova Lhota;;;Ë.p.;7;;;37348;769701.74;1152477.69;2022-10-21T00:00:00
20011105;545015;Sedlec;;;;;146692;LÈka¯ova Lhota;;;Ë.p.;9;;;37348;769489.53;1152552.27;2013-12-07T00:00:00
20011113;545015;Sedlec;;;;;146692;LÈka¯ova Lhota;;;Ë.p.;10;;;37348;769772.22;1152488.36;2013-12-07T00:00:00
20011121;545015;Sedlec;;;;;146692;LÈka¯ova Lhota;;;Ë.p.;13;;;37348;769540.27;1152574.78;2013-12-07T00:00:00
20011130;545015;Sedlec;;;;;146692;LÈka¯ova Lhota;;;Ë.p.;14;;;37348;769522.29;1152541.08;2013-12-07T00:00:00
