KÛd ADM;KÛd obce;N·zev obce;KÛd MOMC;N·zev MOMC;KÛd obvodu Prahy;N·zev obvodu Prahy;KÛd Ë·sti obce;N·zev Ë·sti obce;KÛd ulice;N·zev ulice;Typ SO;»Ìslo domovnÌ;»Ìslo orientaËnÌ;Znak ËÌsla orientaËnÌho;PS»;Sou¯adnice Y;Sou¯adnice X;PlatÌ Od
4878493;592439;Nivnice;;;;;104671;Nivnice;608611;V SadÏ;Ë.p.;1;;;68751;525428.45;1192140.30;2013-12-05T00:00:00
4878507;592439;Nivnice;;;;;104671;Nivnice;608611;V SadÏ;Ë.p.;2;;;68751;525415.49;1192139.50;2013-12-05T00:00:00
4878523;592439;Nivnice;;;;;104671;Nivnice;608653;K Vodojemu;Ë.p.;3;;;68751;525039.60;1192765.95;2022-03-03T00:00:00
4878531;592439;Nivnice;;;;;104671;Nivnice;608599;Sadov·;Ë.p.;4;;;68751;525238.04;1192115.34;2013-12-05T00:00:00
4878540;592439;Nivnice;;;;;104671;Nivnice;608564;Po¯·dÌ;Ë.p.;5;;;68751;525376.01;1192153.35;2023-03-08T00:00:00
4878558;592439;Nivnice;;;;;104671;Nivnice;608564;Po¯·dÌ;Ë.p.;6;;;68751;525367.34;1192159.29;2013-12-05T00:00:00
4878566;592439;Nivnice;;;;;104671;Nivnice;608564;Po¯·dÌ;Ë.p.;7;;;68751;525360.02;1192185.45;2013-12-05T00:00:00
4878574;592439;Nivnice;;;;;104671;Nivnice;608564;Po¯·dÌ;Ë.p.;8;;;68751;525353.84;1192203.28;2013-12-05T00:00:00
4878582;592439;Nivnice;;;;;104671;Nivnice;608564;Po¯·dÌ;Ë.p.;9;;;68751;525350.09;1192219.47;2013-12-05T00:00:00
4878591;592439;Nivnice;;;;;104671;Nivnice;608564;Po¯·dÌ;Ë.p.;10;;;68751;525346.50;1192229.63;2013-12-05T00:00:00
4878604;592439;Nivnice;;;;;104671;Nivnice;608564;Po¯·dÌ;Ë.p.;11;;;68751;525341.41;1192243.12;2013-12-05T00:00:00
4878612;592439;Nivnice;;;;;104671;Nivnice;608564;Po¯·dÌ;Ë.p.;12;;;68751;525335.84;1192261.45;2013-12-05T00:00:00
4878621;592439;Nivnice;;;;;104671;Nivnice;608564;Po¯·dÌ;Ë.p.;13;;;68751;525330.35;1192276.94;2013-12-05T00:00:00
4878639;592439;Nivnice;;;;;104671;Nivnice;608564;Po¯·dÌ;Ë.p.;14;;;68751;525320.77;1192296.91;2013-12-05T00:00:00
4878647;592439;Nivnice;;;;;104671;Nivnice;608564;Po¯·dÌ;Ë.p.;15;;;68751;525314.12;1192311.24;2013-12-05T00:00:00
4878655;592439;Nivnice;;;;;104671;Nivnice;608564;Po¯·dÌ;Ë.p.;16;;;68751;525308.10;1192329.49;2013-12-05T00:00:00
4878663;592439;Nivnice;;;;;104671;Nivnice;608564;Po¯·dÌ;Ë.p.;17;;;68751;525299.81;1192351.85;2013-12-05T00:00:00
4878671;592439;Nivnice;;;;;104671;Nivnice;608564;Po¯·dÌ;Ë.p.;18;;;68751;525294.00;1192365.00;2013-12-05T00:00:00
4878680;592439;Nivnice;;;;;104671;Nivnice;608564;Po¯·dÌ;Ë.p.;19;;;68751;525290.24;1192374.37;2013-12-05T00:00:00
4878698;592439;Nivnice;;;;;104671;Nivnice;608564;Po¯·dÌ;Ë.p.;20;;;68751;525288.03;1192383.72;2013-12-05T00:00:00
