Kód ADM;Kód obce;Název obce;Kód MOMC;Název MOMC;Kód obvodu Prahy;Název obvodu Prahy;Kód èásti obce;Název èásti obce;Kód ulice;Název ulice;Typ SO;Èíslo domovní;Èíslo orientaèní;Znak èísla orientaèního;PSÈ;Souøadnice Y;Souøadnice X;Platí Od
4942132;592188;Horní Nìmèí;;;;;43591;Horní Nìmèí;;;è.p.;1;;;68764;527363.01;1196833.30;2013-12-05T00:00:00
4942141;592188;Horní Nìmèí;;;;;43591;Horní Nìmèí;;;è.p.;2;;;68764;527315.94;1196856.16;2013-12-05T00:00:00
4942159;592188;Horní Nìmèí;;;;;43591;Horní Nìmèí;;;è.p.;3;;;68764;527299.40;1196893.69;2013-12-05T00:00:00
4942167;592188;Horní Nìmèí;;;;;43591;Horní Nìmèí;;;è.p.;4;;;68764;527293.40;1196903.82;2013-12-05T00:00:00
4942175;592188;Horní Nìmèí;;;;;43591;Horní Nìmèí;;;è.p.;5;;;68764;527290.40;1196913.50;2013-12-05T00:00:00
4942183;592188;Horní Nìmèí;;;;;43591;Horní Nìmèí;;;è.p.;6;;;68764;527284.65;1196933.26;2013-12-05T00:00:00
4942191;592188;Horní Nìmèí;;;;;43591;Horní Nìmèí;;;è.p.;7;;;68764;527276.75;1196949.94;2013-12-05T00:00:00
4942205;592188;Horní Nìmèí;;;;;43591;Horní Nìmèí;;;è.p.;8;;;68764;527273.32;1196957.19;2013-12-05T00:00:00
4942213;592188;Horní Nìmèí;;;;;43591;Horní Nìmèí;;;è.p.;9;;;68764;527262.55;1196973.17;2013-12-05T00:00:00
4942221;592188;Horní Nìmèí;;;;;43591;Horní Nìmèí;;;è.p.;10;;;68764;527249.66;1196990.08;2013-12-05T00:00:00
4942230;592188;Horní Nìmèí;;;;;43591;Horní Nìmèí;;;è.p.;11;;;68764;527245.22;1196995.65;2013-12-05T00:00:00
4942248;592188;Horní Nìmèí;;;;;43591;Horní Nìmèí;;;è.p.;12;;;68764;527243.08;1197001.19;2013-12-05T00:00:00
4942256;592188;Horní Nìmèí;;;;;43591;Horní Nìmèí;;;è.p.;13;;;68764;527232.75;1197021.44;2013-12-05T00:00:00
4942264;592188;Horní Nìmèí;;;;;43591;Horní Nìmèí;;;è.p.;14;;;68764;527219.26;1197041.07;2013-12-05T00:00:00
4942272;592188;Horní Nìmèí;;;;;43591;Horní Nìmèí;;;è.p.;15;;;68764;527209.59;1197057.88;2013-12-05T00:00:00
4942281;592188;Horní Nìmèí;;;;;43591;Horní Nìmèí;;;è.p.;16;;;68764;527202.37;1197072.68;2013-12-05T00:00:00
4942302;592188;Horní Nìmèí;;;;;43591;Horní Nìmèí;;;è.p.;18;;;68764;527191.04;1197095.58;2013-12-05T00:00:00
4942311;592188;Horní Nìmèí;;;;;43591;Horní Nìmèí;;;è.p.;19;;;68764;527186.93;1197101.92;2013-12-05T00:00:00
4942329;592188;Horní Nìmèí;;;;;43591;Horní Nìmèí;;;è.p.;20;;;68764;527176.95;1197122.70;2013-12-05T00:00:00
4942337;592188;Horní Nìmèí;;;;;43591;Horní Nìmèí;;;è.p.;21;;;68764;527170.40;1197135.39;2013-12-05T00:00:00
